Crew_ID,task_ID,task_Name,Floor_No,Gate_number,Shift_No
C-081,T-007,Cleaning,1,0,1
C-082,T-007,Cleaning,1,0,1
C-083,T-007,Cleaning,1,0,1
C-084,T-007,Cleaning,1,0,1
C-085,T-008,De-icing,1,0,1
C-086,T-008,De-icing,1,0,1
C-087,T-008,De-icing,1,0,1
C-088,T-008,De-icing,1,0,1
C-089,T-008,De-icing,1,0,1
C-090,T-008,De-icing,1,0,1
C-091,T-008,De-icing,1,0,1
C-092,T-008,De-icing,1,0,1
C-093,T-008,De-icing,1,0,1
C-094,T-008,De-icing,1,0,1
C-095,T-008,De-icing,1,0,1
C-096,T-008,De-icing,1,0,1
C-097,T-008,De-icing,1,0,1
C-098,T-008,De-icing,1,0,1
C-099,T-008,De-icing,1,0,1
C-100,T-009,Water and Waste Services,1,0,1
C-101,T-009,Water and Waste Services,1,0,1
C-102,T-009,Water and Waste Services,1,0,1
C-103,T-009,Water and Waste Services,1,0,1
C-104,T-009,Water and Waste Services,1,0,1
C-105,T-009,Water and Waste Services,1,0,1
C-106,T-009,Water and Waste Services,1,0,1
C-107,T-009,Water and Waste Services,1,0,1
C-108,T-009,Water and Waste Services,1,0,1
C-109,T-009,Water and Waste Services,1,0,1
C-110,T-010,Aircraft Inspections,1,0,1
C-111,T-010,Aircraft Inspections,1,0,1
C-112,T-010,Aircraft Inspections,1,0,1
C-113,T-010,Aircraft Inspections,1,0,1
C-114,T-010,Aircraft Inspections,1,0,1
C-115,T-010,Aircraft Inspections,1,0,1
C-116,T-010,Aircraft Inspections,1,0,1
C-117,T-010,Aircraft Inspections,1,0,1
C-118,T-010,Aircraft Inspections,1,0,1
C-119,T-010,Aircraft Inspections,1,0,1
C-120,T-010,Aircraft Inspections,1,0,1
C-121,T-010,Aircraft Inspections,1,0,1
C-122,T-010,Aircraft Inspections,1,0,1
C-123,T-010,Aircraft Inspections,1,0,1
C-124,T-010,Aircraft Inspections,1,0,1
C-125,T-011,Ground Power Unit Operations,1,0,1
C-126,T-011,Ground Power Unit Operations,1,0,1
C-127,T-011,Ground Power Unit Operations,1,0,1
C-128,T-011,Ground Power Unit Operations,1,0,1
C-129,T-011,Ground Power Unit Operations,1,0,1
C-130,T-011,Ground Power Unit Operations,1,0,1
C-131,T-011,Ground Power Unit Operations,1,0,1
C-132,T-011,Ground Power Unit Operations,1,0,1
C-133,T-011,Ground Power Unit Operations,1,0,1
C-134,T-011,Ground Power Unit Operations,1,0,1
C-135,T-011,Ground Power Unit Operations,1,0,1
C-136,T-011,Ground Power Unit Operations,1,0,1
C-137,T-012,Safety Zone Maintenance,1,0,1
C-138,T-012,Safety Zone Maintenance,1,0,1
C-139,T-012,Safety Zone Maintenance,1,0,1
C-140,T-012,Safety Zone Maintenance,1,0,1
C-141,T-012,Safety Zone Maintenance,1,0,1
C-142,T-012,Safety Zone Maintenance,1,0,1
C-143,T-012,Safety Zone Maintenance,1,0,1
C-144,T-012,Safety Zone Maintenance,1,0,1
C-145,T-012,Safety Zone Maintenance,1,0,1
C-146,T-012,Safety Zone Maintenance,1,0,1
C-147,T-012,Safety Zone Maintenance,1,0,1
C-148,T-012,Safety Zone Maintenance,1,0,1
C-149,T-012,Safety Zone Maintenance,1,0,1
C-150,T-013,Pushback and Towing,1,0,1
C-151,T-013,Pushback and Towing,1,0,1
C-152,T-013,Pushback and Towing,1,0,1
C-153,T-013,Pushback and Towing,1,0,1
C-154,T-013,Pushback and Towing,1,0,1
C-155,T-013,Pushback and Towing,1,0,1
C-156,T-013,Pushback and Towing,1,0,1
C-157,T-013,Pushback and Towing,1,0,1
C-158,T-013,Pushback and Towing,1,0,1
C-159,T-013,Pushback and Towing,1,0,1
C-160,T-013,Pushback and Towing,1,0,1
C-161,T-013,Pushback and Towing,1,0,1
C-162,T-014,Ramp Equipment Management,1,0,1
C-163,T-014,Ramp Equipment Management,1,0,1
C-164,T-014,Ramp Equipment Management,1,0,1
C-165,T-014,Ramp Equipment Management,1,0,1
C-166,T-014,Ramp Equipment Management,1,0,1
C-167,T-014,Ramp Equipment Management,1,0,1
C-168,T-014,Ramp Equipment Management,1,0,1
C-169,T-014,Ramp Equipment Management,1,0,1
C-170,T-014,Ramp Equipment Management,1,0,1
C-171,T-014,Ramp Equipment Management,1,0,1
C-172,T-014,Ramp Equipment Management,1,0,1
C-173,T-014,Ramp Equipment Management,1,0,1
C-174,T-015,Liaison with ATC,1,0,1
C-175,T-015,Liaison with ATC,1,0,1
C-176,T-015,Liaison with ATC,1,0,1
C-177,T-015,Liaison with ATC,1,0,1
C-178,T-015,Liaison with ATC,1,0,1
C-179,T-015,Liaison with ATC,1,0,1
C-180,T-015,Liaison with ATC,1,0,1
C-181,T-015,Liaison with ATC,1,0,1
C-182,T-015,Liaison with ATC,1,0,1
C-183,T-015,Liaison with ATC,1,0,1
C-184,T-015,Liaison with ATC,1,0,1
C-185,T-015,Liaison with ATC,1,0,1
C-186,T-015,Liaison with ATC,1,0,1
C-187,T-015,Liaison with ATC,1,0,1
C-188,T-015,Liaison with ATC,1,0,1
C-189,T-016,Coordination with Airlines,1,0,1
C-190,T-016,Coordination with Airlines,1,0,1
C-191,T-016,Coordination with Airlines,1,0,1
C-192,T-016,Coordination with Airlines,1,0,1
C-193,T-016,Coordination with Airlines,1,0,1
C-194,T-016,Coordination with Airlines,1,0,1
C-195,T-016,Coordination with Airlines,1,0,1
C-196,T-016,Coordination with Airlines,1,0,1
C-197,T-016,Coordination with Airlines,1,0,1
C-198,T-016,Coordination with Airlines,1,0,1
C-199,T-017,Emergency Response,1,0,1
C-200,T-017,Emergency Response,1,0,1
C-201,T-017,Emergency Response,1,0,1
C-202,T-017,Emergency Response,1,0,1
C-203,T-017,Emergency Response,1,0,1
C-204,T-017,Emergency Response,1,0,1
C-205,T-017,Emergency Response,1,0,1
C-206,T-017,Emergency Response,1,0,1
C-207,T-017,Emergency Response,1,0,1
C-208,T-017,Emergency Response,1,0,1
C-209,T-017,Emergency Response,1,0,1
C-210,T-017,Emergency Response,1,0,1
C-211,T-001,Aircraft Marshalling,1,0,2
C-212,T-001,Aircraft Marshalling,1,0,2
C-213,T-001,Aircraft Marshalling,1,0,2
C-214,T-001,Aircraft Marshalling,1,0,2
C-215,T-001,Aircraft Marshalling,1,0,2
C-216,T-001,Aircraft Marshalling,1,0,2
C-217,T-001,Aircraft Marshalling,1,0,2
C-218,T-001,Aircraft Marshalling,1,0,2
C-219,T-001,Aircraft Marshalling,1,0,2
C-220,T-001,Aircraft Marshalling,1,0,2
C-221,T-001,Aircraft Marshalling,1,0,2
C-222,T-001,Aircraft Marshalling,1,0,2
C-223,T-001,Aircraft Marshalling,1,0,2
C-224,T-001,Aircraft Marshalling,1,0,2
C-225,T-002,Passenger Assistance,1,0,2
C-226,T-002,Passenger Assistance,1,0,2
C-227,T-002,Passenger Assistance,1,0,2
C-228,T-002,Passenger Assistance,1,0,2
C-229,T-002,Passenger Assistance,1,0,2
C-230,T-002,Passenger Assistance,1,0,2
C-231,T-002,Passenger Assistance,1,0,2
C-232,T-002,Passenger Assistance,1,0,2
C-233,T-002,Passenger Assistance,1,0,2
C-234,T-002,Passenger Assistance,1,0,2
C-235,T-002,Passenger Assistance,1,0,2
C-236,T-003,Loading and Unloading Baggage,1,0,2
C-237,T-003,Loading and Unloading Baggage,1,0,2
C-238,T-003,Loading and Unloading Baggage,1,0,2
C-239,T-003,Loading and Unloading Baggage,1,0,2
C-240,T-003,Loading and Unloading Baggage,1,0,2
C-241,T-003,Loading and Unloading Baggage,1,0,2
C-242,T-003,Loading and Unloading Baggage,1,0,2
C-243,T-003,Loading and Unloading Baggage,1,0,2
C-244,T-003,Loading and Unloading Baggage,1,0,2
C-245,T-003,Loading and Unloading Baggage,1,0,2
C-246,T-004,Baggage Sorting,1,0,2
C-247,T-004,Baggage Sorting,1,0,2
C-248,T-004,Baggage Sorting,1,0,2
C-249,T-004,Baggage Sorting,1,0,2
C-250,T-004,Baggage Sorting,1,0,2
C-251,T-004,Baggage Sorting,1,0,2
C-252,T-004,Baggage Sorting,1,0,2
C-253,T-004,Baggage Sorting,1,0,2
C-254,T-004,Baggage Sorting,1,0,2
C-255,T-004,Baggage Sorting,1,0,2
C-256,T-004,Baggage Sorting,1,0,2
C-257,T-004,Baggage Sorting,1,0,2
C-258,T-005,Cargo Management,1,0,2
C-259,T-005,Cargo Management,1,0,2
C-260,T-005,Cargo Management,1,0,2
C-261,T-005,Cargo Management,1,0,2
C-262,T-005,Cargo Management,1,0,2
C-263,T-005,Cargo Management,1,0,2
C-264,T-005,Cargo Management,1,0,2
C-265,T-005,Cargo Management,1,0,2
C-266,T-005,Cargo Management,1,0,2
C-267,T-005,Cargo Management,1,0,2
C-268,T-005,Cargo Management,1,0,2
C-269,T-005,Cargo Management,1,0,2
C-270,T-005,Cargo Management,1,0,2
C-271,T-005,Cargo Management,1,0,2
C-272,T-005,Cargo Management,1,0,2
C-273,T-006,Refueling,1,0,2
C-274,T-006,Refueling,1,0,2
C-275,T-006,Refueling,1,0,2
C-276,T-006,Refueling,1,0,2
C-277,T-006,Refueling,1,0,2
C-278,T-006,Refueling,1,0,2
C-279,T-006,Refueling,1,0,2
C-280,T-006,Refueling,1,0,2
C-281,T-006,Refueling,1,0,2
C-282,T-006,Refueling,1,0,2
C-283,T-006,Refueling,1,0,2
C-284,T-006,Refueling,1,0,2
C-285,T-006,Refueling,1,0,2
C-286,T-006,Refueling,1,0,2
C-287,T-007,Cleaning,1,0,2
C-288,T-007,Cleaning,1,0,2
C-289,T-007,Cleaning,1,0,2
C-290,T-007,Cleaning,1,0,2
C-291,T-007,Cleaning,1,0,2
C-292,T-007,Cleaning,1,0,2
C-293,T-007,Cleaning,1,0,2
C-294,T-007,Cleaning,1,0,2
C-295,T-007,Cleaning,1,0,2
C-296,T-007,Cleaning,1,0,2
C-297,T-007,Cleaning,1,0,2
C-298,T-007,Cleaning,1,0,2
C-299,T-007,Cleaning,1,0,2
C-300,T-007,Cleaning,1,0,2
C-301,T-007,Cleaning,1,0,2
C-302,T-008,De-icing,1,0,2
C-303,T-008,De-icing,1,0,2
C-304,T-008,De-icing,1,0,2
C-305,T-008,De-icing,1,0,2
C-306,T-008,De-icing,1,0,2
C-307,T-008,De-icing,1,0,2
C-308,T-008,De-icing,1,0,2
C-309,T-008,De-icing,1,0,2
C-310,T-008,De-icing,1,0,2
C-311,T-008,De-icing,1,0,2
C-312,T-008,De-icing,1,0,2
C-313,T-008,De-icing,1,0,2
C-314,T-008,De-icing,1,0,2
C-315,T-008,De-icing,1,0,2
C-316,T-009,Water and Waste Services,1,0,2
C-317,T-009,Water and Waste Services,1,0,2
C-318,T-009,Water and Waste Services,1,0,2
C-319,T-009,Water and Waste Services,1,0,2
C-320,T-009,Water and Waste Services,1,0,2
C-321,T-009,Water and Waste Services,1,0,2
C-322,T-009,Water and Waste Services,1,0,2
C-323,T-009,Water and Waste Services,1,0,2
C-324,T-009,Water and Waste Services,1,0,2
C-325,T-009,Water and Waste Services,1,0,2
C-326,T-009,Water and Waste Services,1,0,2
C-327,T-010,Aircraft Inspections,1,0,2
C-328,T-010,Aircraft Inspections,1,0,2
C-329,T-010,Aircraft Inspections,1,0,2
C-330,T-010,Aircraft Inspections,1,0,2
C-331,T-010,Aircraft Inspections,1,0,2
C-332,T-010,Aircraft Inspections,1,0,2
C-333,T-010,Aircraft Inspections,1,0,2
C-334,T-010,Aircraft Inspections,1,0,2
C-335,T-010,Aircraft Inspections,1,0,2
C-336,T-010,Aircraft Inspections,1,0,2
C-337,T-010,Aircraft Inspections,1,0,2
C-338,T-010,Aircraft Inspections,1,0,2
C-339,T-010,Aircraft Inspections,1,0,2
C-340,T-010,Aircraft Inspections,1,0,2
C-341,T-010,Aircraft Inspections,1,0,2
C-342,T-011,Ground Power Unit Operations,1,0,2
C-343,T-011,Ground Power Unit Operations,1,0,2
C-344,T-011,Ground Power Unit Operations,1,0,2
C-345,T-011,Ground Power Unit Operations,1,0,2
C-346,T-011,Ground Power Unit Operations,1,0,2
C-347,T-011,Ground Power Unit Operations,1,0,2
C-348,T-011,Ground Power Unit Operations,1,0,2
C-349,T-011,Ground Power Unit Operations,1,0,2
C-350,T-011,Ground Power Unit Operations,1,0,2
C-351,T-011,Ground Power Unit Operations,1,0,2
C-352,T-011,Ground Power Unit Operations,1,0,2
C-353,T-011,Ground Power Unit Operations,1,0,2
C-354,T-012,Safety Zone Maintenance,1,0,2
C-355,T-012,Safety Zone Maintenance,1,0,2
C-356,T-012,Safety Zone Maintenance,1,0,2
C-357,T-012,Safety Zone Maintenance,1,0,2
C-358,T-012,Safety Zone Maintenance,1,0,2
C-359,T-012,Safety Zone Maintenance,1,0,2
C-360,T-012,Safety Zone Maintenance,1,0,2
C-361,T-012,Safety Zone Maintenance,1,0,2
C-362,T-012,Safety Zone Maintenance,1,0,2
C-363,T-012,Safety Zone Maintenance,1,0,2
C-364,T-012,Safety Zone Maintenance,1,0,2
C-365,T-012,Safety Zone Maintenance,1,0,2
C-366,T-012,Safety Zone Maintenance,1,0,2
C-367,T-012,Safety Zone Maintenance,1,0,2
C-368,T-012,Safety Zone Maintenance,1,0,2
C-369,T-013,Pushback and Towing,1,0,2
C-370,T-013,Pushback and Towing,1,0,2
C-371,T-013,Pushback and Towing,1,0,2
C-372,T-013,Pushback and Towing,1,0,2
C-373,T-013,Pushback and Towing,1,0,2
C-374,T-013,Pushback and Towing,1,0,2
C-375,T-013,Pushback and Towing,1,0,2
C-376,T-013,Pushback and Towing,1,0,2
C-377,T-013,Pushback and Towing,1,0,2
C-378,T-013,Pushback and Towing,1,0,2
C-379,T-014,Ramp Equipment Management,1,0,2
C-380,T-014,Ramp Equipment Management,1,0,2
C-381,T-014,Ramp Equipment Management,1,0,2
C-382,T-014,Ramp Equipment Management,1,0,2
C-383,T-014,Ramp Equipment Management,1,0,2
C-384,T-014,Ramp Equipment Management,1,0,2
C-385,T-014,Ramp Equipment Management,1,0,2
C-386,T-014,Ramp Equipment Management,1,0,2
C-387,T-014,Ramp Equipment Management,1,0,2
C-388,T-014,Ramp Equipment Management,1,0,2
C-389,T-014,Ramp Equipment Management,1,0,2
C-390,T-014,Ramp Equipment Management,1,0,2
C-391,T-015,Liaison with ATC,1,0,2
C-392,T-015,Liaison with ATC,1,0,2
C-393,T-015,Liaison with ATC,1,0,2
C-394,T-015,Liaison with ATC,1,0,2
C-395,T-015,Liaison with ATC,1,0,2
C-396,T-015,Liaison with ATC,1,0,2
C-397,T-015,Liaison with ATC,1,0,2
C-398,T-015,Liaison with ATC,1,0,2
C-399,T-015,Liaison with ATC,1,0,2
C-400,T-015,Liaison with ATC,1,0,2
C-401,T-016,Coordination with Airlines,1,0,2
C-402,T-016,Coordination with Airlines,1,0,2
C-403,T-016,Coordination with Airlines,1,0,2
C-404,T-016,Coordination with Airlines,1,0,2
C-405,T-016,Coordination with Airlines,1,0,2
C-406,T-016,Coordination with Airlines,1,0,2
C-407,T-016,Coordination with Airlines,1,0,2
C-408,T-016,Coordination with Airlines,1,0,2
C-409,T-016,Coordination with Airlines,1,0,2
C-410,T-016,Coordination with Airlines,1,0,2
C-411,T-016,Coordination with Airlines,1,0,2
C-412,T-016,Coordination with Airlines,1,0,2
C-413,T-016,Coordination with Airlines,1,0,2
C-414,T-016,Coordination with Airlines,1,0,2
C-415,T-016,Coordination with Airlines,1,0,2
C-416,T-017,Emergency Response,1,0,2
C-417,T-017,Emergency Response,1,0,2
C-418,T-017,Emergency Response,1,0,2
C-419,T-017,Emergency Response,1,0,2
C-420,T-017,Emergency Response,1,0,2
C-421,T-017,Emergency Response,1,0,2
C-422,T-017,Emergency Response,1,0,2
C-423,T-017,Emergency Response,1,0,2
C-424,T-017,Emergency Response,1,0,2
C-425,T-017,Emergency Response,1,0,2
C-426,T-017,Emergency Response,1,0,2
C-427,T-001,Aircraft Marshalling,1,0,3
C-428,T-001,Aircraft Marshalling,1,0,3
C-429,T-001,Aircraft Marshalling,1,0,3
C-430,T-001,Aircraft Marshalling,1,0,3
C-431,T-001,Aircraft Marshalling,1,0,3
C-432,T-001,Aircraft Marshalling,1,0,3
C-433,T-001,Aircraft Marshalling,1,0,3
C-434,T-001,Aircraft Marshalling,1,0,3
C-435,T-001,Aircraft Marshalling,1,0,3
C-436,T-001,Aircraft Marshalling,1,0,3
C-437,T-001,Aircraft Marshalling,1,0,3
C-438,T-001,Aircraft Marshalling,1,0,3
C-439,T-001,Aircraft Marshalling,1,0,3
C-440,T-001,Aircraft Marshalling,1,0,3
C-441,T-002,Passenger Assistance,1,0,3
C-442,T-002,Passenger Assistance,1,0,3
C-443,T-002,Passenger Assistance,1,0,3
C-444,T-002,Passenger Assistance,1,0,3
C-445,T-002,Passenger Assistance,1,0,3
C-446,T-002,Passenger Assistance,1,0,3
C-447,T-002,Passenger Assistance,1,0,3
C-448,T-002,Passenger Assistance,1,0,3
C-449,T-002,Passenger Assistance,1,0,3
C-450,T-002,Passenger Assistance,1,0,3
C-451,T-002,Passenger Assistance,1,0,3
C-452,T-002,Passenger Assistance,1,0,3
C-453,T-002,Passenger Assistance,1,0,3
C-454,T-002,Passenger Assistance,1,0,3
C-455,T-003,Loading and Unloading Baggage,1,0,3
C-456,T-003,Loading and Unloading Baggage,1,0,3
C-457,T-003,Loading and Unloading Baggage,1,0,3
C-458,T-003,Loading and Unloading Baggage,1,0,3
C-459,T-003,Loading and Unloading Baggage,1,0,3
C-460,T-003,Loading and Unloading Baggage,1,0,3
C-461,T-003,Loading and Unloading Baggage,1,0,3
C-462,T-003,Loading and Unloading Baggage,1,0,3
C-463,T-003,Loading and Unloading Baggage,1,0,3
C-464,T-003,Loading and Unloading Baggage,1,0,3
C-465,T-003,Loading and Unloading Baggage,1,0,3
C-466,T-003,Loading and Unloading Baggage,1,0,3
C-467,T-003,Loading and Unloading Baggage,1,0,3
C-468,T-003,Loading and Unloading Baggage,1,0,3
C-469,T-003,Loading and Unloading Baggage,1,0,3
C-470,T-004,Baggage Sorting,1,0,3
C-471,T-004,Baggage Sorting,1,0,3
C-472,T-004,Baggage Sorting,1,0,3
C-473,T-004,Baggage Sorting,1,0,3
C-474,T-004,Baggage Sorting,1,0,3
C-475,T-004,Baggage Sorting,1,0,3
C-476,T-004,Baggage Sorting,1,0,3
C-477,T-004,Baggage Sorting,1,0,3
C-478,T-004,Baggage Sorting,1,0,3
C-479,T-004,Baggage Sorting,1,0,3
C-480,T-004,Baggage Sorting,1,0,3
C-481,T-004,Baggage Sorting,1,0,3
C-482,T-004,Baggage Sorting,1,0,3
C-483,T-004,Baggage Sorting,1,0,3
C-484,T-005,Cargo Management,1,0,3
C-485,T-005,Cargo Management,1,0,3
C-486,T-005,Cargo Management,1,0,3
C-487,T-005,Cargo Management,1,0,3
C-488,T-005,Cargo Management,1,0,3
C-489,T-005,Cargo Management,1,0,3
C-490,T-005,Cargo Management,1,0,3
C-491,T-005,Cargo Management,1,0,3
C-492,T-005,Cargo Management,1,0,3
C-493,T-005,Cargo Management,1,0,3
C-494,T-005,Cargo Management,1,0,3
C-495,T-006,Refueling,1,0,3
C-496,T-006,Refueling,1,0,3
C-497,T-006,Refueling,1,0,3
C-498,T-006,Refueling,1,0,3
C-499,T-006,Refueling,1,0,3
C-500,T-006,Refueling,1,0,3
C-501,T-006,Refueling,1,0,3
C-502,T-006,Refueling,1,0,3
C-503,T-006,Refueling,1,0,3
C-504,T-006,Refueling,1,0,3
C-505,T-007,Cleaning,1,0,3
C-506,T-007,Cleaning,1,0,3
C-507,T-007,Cleaning,1,0,3
C-508,T-007,Cleaning,1,0,3
C-509,T-007,Cleaning,1,0,3
C-510,T-007,Cleaning,1,0,3
C-511,T-007,Cleaning,1,0,3
C-512,T-007,Cleaning,1,0,3
C-513,T-007,Cleaning,1,0,3
C-514,T-007,Cleaning,1,0,3
C-515,T-007,Cleaning,1,0,3
C-516,T-007,Cleaning,1,0,3
C-517,T-007,Cleaning,1,0,3
C-518,T-008,De-icing,1,0,3
C-519,T-008,De-icing,1,0,3
C-520,T-008,De-icing,1,0,3
C-521,T-008,De-icing,1,0,3
C-522,T-008,De-icing,1,0,3
C-523,T-008,De-icing,1,0,3
C-524,T-008,De-icing,1,0,3
C-525,T-008,De-icing,1,0,3
C-526,T-008,De-icing,1,0,3
C-527,T-008,De-icing,1,0,3
C-528,T-008,De-icing,1,0,3
C-529,T-008,De-icing,1,0,3
C-530,T-008,De-icing,1,0,3
C-531,T-009,Water and Waste Services,1,0,3
C-532,T-009,Water and Waste Services,1,0,3
C-533,T-009,Water and Waste Services,1,0,3
C-534,T-009,Water and Waste Services,1,0,3
C-535,T-009,Water and Waste Services,1,0,3
C-536,T-009,Water and Waste Services,1,0,3
C-537,T-009,Water and Waste Services,1,0,3
C-538,T-009,Water and Waste Services,1,0,3
C-539,T-009,Water and Waste Services,1,0,3
C-540,T-009,Water and Waste Services,1,0,3
C-541,T-010,Aircraft Inspections,1,0,3
C-542,T-010,Aircraft Inspections,1,0,3
C-543,T-010,Aircraft Inspections,1,0,3
C-544,T-010,Aircraft Inspections,1,0,3
C-545,T-010,Aircraft Inspections,1,0,3
C-546,T-010,Aircraft Inspections,1,0,3
C-547,T-010,Aircraft Inspections,1,0,3
C-548,T-010,Aircraft Inspections,1,0,3
C-549,T-010,Aircraft Inspections,1,0,3
C-550,T-010,Aircraft Inspections,1,0,3
C-551,T-010,Aircraft Inspections,1,0,3
C-552,T-010,Aircraft Inspections,1,0,3
C-553,T-010,Aircraft Inspections,1,0,3
C-554,T-010,Aircraft Inspections,1,0,3
C-555,T-011,Ground Power Unit Operations,1,0,3
C-556,T-011,Ground Power Unit Operations,1,0,3
C-557,T-011,Ground Power Unit Operations,1,0,3
C-558,T-011,Ground Power Unit Operations,1,0,3
C-559,T-011,Ground Power Unit Operations,1,0,3
C-560,T-011,Ground Power Unit Operations,1,0,3
C-561,T-011,Ground Power Unit Operations,1,0,3
C-562,T-011,Ground Power Unit Operations,1,0,3
C-563,T-011,Ground Power Unit Operations,1,0,3
C-564,T-011,Ground Power Unit Operations,1,0,3
C-565,T-011,Ground Power Unit Operations,1,0,3
C-566,T-011,Ground Power Unit Operations,1,0,3
C-567,T-011,Ground Power Unit Operations,1,0,3
C-568,T-012,Safety Zone Maintenance,1,0,3
C-569,T-012,Safety Zone Maintenance,1,0,3
C-570,T-012,Safety Zone Maintenance,1,0,3
C-571,T-012,Safety Zone Maintenance,1,0,3
C-572,T-012,Safety Zone Maintenance,1,0,3
C-573,T-012,Safety Zone Maintenance,1,0,3
C-574,T-012,Safety Zone Maintenance,1,0,3
C-575,T-012,Safety Zone Maintenance,1,0,3
C-576,T-012,Safety Zone Maintenance,1,0,3
C-577,T-012,Safety Zone Maintenance,1,0,3
C-578,T-012,Safety Zone Maintenance,1,0,3
C-579,T-012,Safety Zone Maintenance,1,0,3
C-580,T-012,Safety Zone Maintenance,1,0,3
C-581,T-012,Safety Zone Maintenance,1,0,3
C-582,T-013,Pushback and Towing,1,0,3
C-583,T-013,Pushback and Towing,1,0,3
C-584,T-013,Pushback and Towing,1,0,3
C-585,T-013,Pushback and Towing,1,0,3
C-586,T-013,Pushback and Towing,1,0,3
C-587,T-013,Pushback and Towing,1,0,3
C-588,T-013,Pushback and Towing,1,0,3
C-589,T-013,Pushback and Towing,1,0,3
C-590,T-013,Pushback and Towing,1,0,3
C-591,T-013,Pushback and Towing,1,0,3
C-592,T-013,Pushback and Towing,1,0,3
C-593,T-013,Pushback and Towing,1,0,3
C-594,T-013,Pushback and Towing,1,0,3
C-595,T-013,Pushback and Towing,1,0,3
C-596,T-014,Ramp Equipment Management,1,0,3
C-597,T-014,Ramp Equipment Management,1,0,3
C-598,T-014,Ramp Equipment Management,1,0,3
C-599,T-014,Ramp Equipment Management,1,0,3
C-600,T-014,Ramp Equipment Management,1,0,3
C-601,T-014,Ramp Equipment Management,1,0,3
C-602,T-014,Ramp Equipment Management,1,0,3
C-603,T-014,Ramp Equipment Management,1,0,3
