crew_id,training_module,completion_date,score,feedback
C-035,Team Building,2023-03-04,72,Excellent understanding of concepts
C-035,Risk Assessment,2024-02-14,70,Demonstrates great potential for advancement
C-036,Emergency Response Protocol,2023-11-18,75,Strong theoretical knowledge but requires practice
C-036,Equipment Handling,2023-03-27,89,Good progress but needs more confidence
C-036,Emergency Response Protocol,2023-12-18,90,Demonstrates great potential for advancement
C-036,Communication Workshop,2024-03-24,88,Good progress but needs more confidence
C-036,Quality Management Systems,2023-02-04,71,Good progress but needs more confidence
C-036,Quality Management Systems,2023-05-09,83,Demonstrates great potential for advancement
C-036,Communication Workshop,2024-02-24,97,Excellent understanding of concepts
C-036,Equipment Handling,2024-03-24,96,Good progress but needs more confidence
C-037,Quality Management Systems,2023-11-05,97,Excellent understanding of concepts
C-037,Leadership Development,2023-06-11,96,Needs improvement in practical application
C-037,Basic Safety Training,2023-06-05,97,Excellent understanding of concepts
C-038,Basic Safety Training,2023-11-14,85,Good progress but needs more confidence
C-038,Advanced Technical Operations,2024-02-06,71,Strong theoretical knowledge but requires practice
C-038,Advanced Technical Operations,2023-07-19,93,Demonstrates great potential for advancement
C-039,Basic Safety Training,2023-05-01,87,Good progress but needs more confidence
C-039,Advanced Technical Operations,2023-06-05,95,Excellent understanding of concepts
C-039,Emergency Response Protocol,2023-01-08,83,Needs improvement in practical application
C-039,Advanced Technical Operations,2023-04-29,79,Excellent understanding of concepts
C-039,Team Building,2023-01-29,77,Outstanding performance and engagement
C-039,Emergency Response Protocol,2023-04-10,87,Needs improvement in practical application
C-040,Equipment Handling,2024-03-14,94,Excellent understanding of concepts
C-040,Emergency Response Protocol,2023-03-23,88,Demonstrates great potential for advancement
C-041,Equipment Handling,2024-02-18,81,Good progress but needs more confidence
C-041,Leadership Development,2023-03-14,96,Outstanding performance and engagement
C-041,Leadership Development,2023-10-07,70,Needs improvement in practical application
C-041,Communication Workshop,2023-09-26,78,Good progress but needs more confidence
C-042,Quality Management Systems,2024-01-19,89,Needs improvement in practical application
C-042,Equipment Handling,2023-02-03,94,Excellent understanding of concepts
C-042,Leadership Development,2023-03-23,74,Demonstrates great potential for advancement
C-042,Advanced Technical Operations,2023-09-25,73,Needs improvement in practical application
C-042,Basic Safety Training,2023-03-08,96,Strong theoretical knowledge but requires practice
C-043,Basic Safety Training,2023-09-18,83,Strong theoretical knowledge but requires practice
C-043,Team Building,2023-02-20,85,Needs improvement in practical application
C-043,Advanced Technical Operations,2023-10-16,77,Needs improvement in practical application
C-044,Quality Management Systems,2024-01-31,72,Strong theoretical knowledge but requires practice
C-044,Emergency Response Protocol,2023-02-06,90,Excellent understanding of concepts
C-045,Quality Management Systems,2024-03-12,99,Strong theoretical knowledge but requires practice
C-045,Equipment Handling,2023-06-17,79,Good progress but needs more confidence
C-045,Equipment Handling,2024-01-17,86,Good progress but needs more confidence
C-045,Emergency Response Protocol,2024-03-24,75,Needs improvement in practical application
C-045,Advanced Technical Operations,2024-01-06,96,Excellent understanding of concepts
C-045,Leadership Development,2023-10-28,87,Demonstrates great potential for advancement
C-045,Communication Workshop,2023-10-10,99,Needs improvement in practical application
C-045,Advanced Technical Operations,2023-06-12,91,Needs improvement in practical application
C-046,Equipment Handling,2023-02-25,91,Outstanding performance and engagement
C-046,Team Building,2023-11-05,79,Needs improvement in practical application
C-046,Risk Assessment,2023-02-14,91,Needs improvement in practical application
C-046,Equipment Handling,2023-09-06,92,Needs improvement in practical application
C-046,Communication Workshop,2024-03-09,73,Demonstrates great potential for advancement
C-046,Leadership Development,2023-04-21,88,Strong theoretical knowledge but requires practice
C-047,Risk Assessment,2023-08-06,99,Outstanding performance and engagement
C-047,Risk Assessment,2023-10-04,88,Outstanding performance and engagement
C-047,Team Building,2023-09-08,89,Excellent understanding of concepts
C-047,Advanced Technical Operations,2024-03-19,93,Outstanding performance and engagement
C-047,Equipment Handling,2024-01-08,99,Excellent understanding of concepts
C-047,Risk Assessment,2023-06-27,94,Demonstrates great potential for advancement
C-048,Communication Workshop,2024-03-23,97,Strong theoretical knowledge but requires practice
C-048,Quality Management Systems,2023-08-27,79,Demonstrates great potential for advancement
C-048,Leadership Development,2023-11-02,94,Demonstrates great potential for advancement
C-048,Advanced Technical Operations,2023-11-06,84,Excellent understanding of concepts
C-048,Emergency Response Protocol,2023-05-28,75,Good progress but needs more confidence
C-049,Risk Assessment,2023-04-27,90,Strong theoretical knowledge but requires practice
C-049,Advanced Technical Operations,2024-02-10,98,Good progress but needs more confidence
C-050,Emergency Response Protocol,2024-01-04,85,Good progress but needs more confidence
C-050,Risk Assessment,2023-07-15,84,Good progress but needs more confidence
C-051,Risk Assessment,2024-03-23,77,Outstanding performance and engagement
C-051,Team Building,2023-06-23,79,Needs improvement in practical application
C-051,Equipment Handling,2023-01-10,71,Outstanding performance and engagement
C-051,Equipment Handling,2024-02-04,70,Demonstrates great potential for advancement
C-051,Team Building,2023-12-26,91,Excellent understanding of concepts
C-051,Team Building,2023-01-25,85,Strong theoretical knowledge but requires practice
C-052,Quality Management Systems,2024-03-05,79,Strong theoretical knowledge but requires practice
C-052,Basic Safety Training,2023-02-20,84,Outstanding performance and engagement
C-052,Equipment Handling,2023-10-21,91,Good progress but needs more confidence
C-052,Risk Assessment,2023-06-14,98,Demonstrates great potential for advancement
C-052,Equipment Handling,2023-02-26,89,Good progress but needs more confidence
C-053,Advanced Technical Operations,2023-10-20,100,Strong theoretical knowledge but requires practice
C-053,Equipment Handling,2023-05-03,99,Demonstrates great potential for advancement
C-054,Risk Assessment,2023-08-31,86,Outstanding performance and engagement
C-054,Risk Assessment,2023-11-15,92,Needs improvement in practical application
C-054,Equipment Handling,2023-02-18,71,Good progress but needs more confidence
C-054,Quality Management Systems,2024-02-17,91,Demonstrates great potential for advancement
C-054,Emergency Response Protocol,2023-10-10,85,Needs improvement in practical application
C-054,Communication Workshop,2023-11-24,86,Outstanding performance and engagement
C-054,Risk Assessment,2023-01-06,87,Excellent understanding of concepts
C-055,Communication Workshop,2024-02-14,92,Strong theoretical knowledge but requires practice
C-055,Quality Management Systems,2024-01-20,89,Excellent understanding of concepts
C-055,Equipment Handling,2024-02-05,70,Needs improvement in practical application
C-055,Risk Assessment,2023-06-13,87,Demonstrates great potential for advancement
C-055,Leadership Development,2023-04-05,92,Strong theoretical knowledge but requires practice
C-055,Equipment Handling,2023-02-22,92,Outstanding performance and engagement
C-055,Risk Assessment,2024-02-06,95,Demonstrates great potential for advancement
C-056,Team Building,2023-08-02,92,Demonstrates great potential for advancement
C-056,Leadership Development,2023-06-15,94,Needs improvement in practical application
C-056,Advanced Technical Operations,2023-05-21,94,Strong theoretical knowledge but requires practice
C-056,Quality Management Systems,2023-08-07,99,Demonstrates great potential for advancement
C-057,Quality Management Systems,2023-09-03,78,Outstanding performance and engagement
C-057,Risk Assessment,2023-12-24,84,Demonstrates great potential for advancement
C-057,Emergency Response Protocol,2023-03-14,96,Good progress but needs more confidence
C-057,Team Building,2023-05-03,86,Outstanding performance and engagement
C-058,Communication Workshop,2023-10-06,86,Excellent understanding of concepts
C-058,Team Building,2023-03-31,80,Good progress but needs more confidence
C-058,Advanced Technical Operations,2023-04-28,95,Outstanding performance and engagement
C-058,Basic Safety Training,2023-10-31,70,Excellent understanding of concepts
C-058,Team Building,2023-05-18,87,Demonstrates great potential for advancement
C-058,Communication Workshop,2023-12-06,99,Good progress but needs more confidence
C-059,Team Building,2023-06-25,80,Strong theoretical knowledge but requires practice
C-059,Basic Safety Training,2023-01-23,97,Excellent understanding of concepts
C-060,Leadership Development,2023-06-14,82,Demonstrates great potential for advancement
C-060,Basic Safety Training,2023-11-21,87,Demonstrates great potential for advancement
C-060,Advanced Technical Operations,2023-11-28,74,Demonstrates great potential for advancement
C-060,Emergency Response Protocol,2023-10-11,96,Demonstrates great potential for advancement
C-060,Quality Management Systems,2023-08-21,86,Strong theoretical knowledge but requires practice
C-061,Risk Assessment,2023-01-27,86,Outstanding performance and engagement
C-061,Quality Management Systems,2023-10-24,76,Needs improvement in practical application
C-061,Advanced Technical Operations,2023-02-23,91,Demonstrates great potential for advancement
C-061,Basic Safety Training,2023-12-02,71,Excellent understanding of concepts
C-061,Leadership Development,2023-08-03,90,Outstanding performance and engagement
C-062,Emergency Response Protocol,2023-03-13,92,Good progress but needs more confidence
C-062,Basic Safety Training,2023-08-23,97,Strong theoretical knowledge but requires practice
C-063,Basic Safety Training,2023-10-17,79,Needs improvement in practical application
C-063,Basic Safety Training,2024-03-26,72,Needs improvement in practical application
C-063,Risk Assessment,2023-08-29,91,Good progress but needs more confidence
C-064,Team Building,2023-09-10,98,Strong theoretical knowledge but requires practice
C-064,Team Building,2023-09-25,76,Good progress but needs more confidence
C-065,Communication Workshop,2023-12-27,82,Outstanding performance and engagement
C-065,Communication Workshop,2023-11-21,78,Good progress but needs more confidence
C-065,Leadership Development,2023-03-29,92,Strong theoretical knowledge but requires practice
C-065,Emergency Response Protocol,2024-02-16,95,Demonstrates great potential for advancement
C-065,Quality Management Systems,2023-01-02,98,Strong theoretical knowledge but requires practice
C-065,Advanced Technical Operations,2024-01-31,87,Strong theoretical knowledge but requires practice
C-066,Team Building,2024-02-22,90,Strong theoretical knowledge but requires practice
C-066,Quality Management Systems,2023-08-10,94,Outstanding performance and engagement
C-066,Communication Workshop,2023-09-28,94,Excellent understanding of concepts
C-066,Leadership Development,2024-02-10,79,Demonstrates great potential for advancement
C-066,Advanced Technical Operations,2023-12-15,78,Good progress but needs more confidence
C-066,Team Building,2023-08-13,94,Needs improvement in practical application
C-067,Risk Assessment,2023-09-24,86,Needs improvement in practical application
C-067,Equipment Handling,2023-02-13,71,Outstanding performance and engagement
C-067,Equipment Handling,2024-01-12,83,Strong theoretical knowledge but requires practice
C-067,Team Building,2023-09-07,74,Needs improvement in practical application
C-067,Advanced Technical Operations,2023-06-29,82,Needs improvement in practical application
C-067,Communication Workshop,2023-02-08,100,Outstanding performance and engagement
C-068,Risk Assessment,2023-04-20,93,Outstanding performance and engagement
C-068,Emergency Response Protocol,2023-02-22,78,Needs improvement in practical application
C-069,Advanced Technical Operations,2024-01-26,90,Demonstrates great potential for advancement
C-069,Team Building,2024-01-24,86,Strong theoretical knowledge but requires practice
C-069,Team Building,2023-04-06,78,Good progress but needs more confidence
C-069,Leadership Development,2023-12-11,100,Strong theoretical knowledge but requires practice
C-069,Emergency Response Protocol,2023-04-25,73,Outstanding performance and engagement
C-069,Team Building,2023-03-29,76,Good progress but needs more confidence
C-069,Risk Assessment,2023-06-19,95,Needs improvement in practical application
C-069,Basic Safety Training,2023-11-28,90,Excellent understanding of concepts
C-070,Quality Management Systems,2023-03-02,70,Needs improvement in practical application
C-070,Communication Workshop,2023-05-02,84,Outstanding performance and engagement
C-070,Risk Assessment,2024-03-07,87,Outstanding performance and engagement
C-070,Leadership Development,2023-04-25,87,Outstanding performance and engagement
C-070,Leadership Development,2023-05-07,72,Good progress but needs more confidence
C-070,Basic Safety Training,2023-11-07,98,Good progress but needs more confidence
C-070,Leadership Development,2023-10-07,87,Demonstrates great potential for advancement
C-071,Equipment Handling,2023-03-27,70,Strong theoretical knowledge but requires practice
C-071,Quality Management Systems,2023-06-27,87,Excellent understanding of concepts
C-072,Team Building,2023-01-13,83,Demonstrates great potential for advancement
C-072,Risk Assessment,2023-07-15,96,Excellent understanding of concepts
C-072,Leadership Development,2023-02-24,93,Demonstrates great potential for advancement
C-073,Emergency Response Protocol,2023-10-05,84,Outstanding performance and engagement
C-073,Emergency Response Protocol,2023-03-26,80,Excellent understanding of concepts
C-073,Advanced Technical Operations,2023-05-08,96,Needs improvement in practical application
C-074,Emergency Response Protocol,2023-08-17,72,Demonstrates great potential for advancement
C-074,Emergency Response Protocol,2023-06-16,84,Outstanding performance and engagement
C-074,Equipment Handling,2023-04-26,84,Demonstrates great potential for advancement
C-074,Team Building,2023-12-08,81,Excellent understanding of concepts
C-074,Communication Workshop,2023-01-05,98,Excellent understanding of concepts
C-075,Communication Workshop,2023-02-03,87,Outstanding performance and engagement
C-075,Leadership Development,2024-01-11,84,Outstanding performance and engagement
C-075,Emergency Response Protocol,2024-02-19,100,Excellent understanding of concepts
C-075,Basic Safety Training,2024-02-09,73,Outstanding performance and engagement
C-075,Emergency Response Protocol,2023-01-20,90,Demonstrates great potential for advancement
C-076,Leadership Development,2024-02-03,93,Demonstrates great potential for advancement
C-076,Basic Safety Training,2023-02-09,88,Outstanding performance and engagement
C-076,Quality Management Systems,2023-05-31,76,Excellent understanding of concepts
C-077,Advanced Technical Operations,2023-08-07,79,Good progress but needs more confidence
C-077,Basic Safety Training,2023-07-11,85,Strong theoretical knowledge but requires practice
C-077,Equipment Handling,2024-01-18,95,Excellent understanding of concepts
C-077,Risk Assessment,2023-10-10,72,Strong theoretical knowledge but requires practice
C-077,Risk Assessment,2024-03-21,83,Excellent understanding of concepts
C-078,Leadership Development,2023-04-04,93,Demonstrates great potential for advancement
C-078,Advanced Technical Operations,2023-10-02,90,Needs improvement in practical application
C-078,Emergency Response Protocol,2023-08-21,95,Outstanding performance and engagement
C-079,Emergency Response Protocol,2023-08-11,77,Excellent understanding of concepts
C-079,Equipment Handling,2023-06-07,79,Demonstrates great potential for advancement
C-079,Emergency Response Protocol,2023-04-26,86,Demonstrates great potential for advancement
C-079,Emergency Response Protocol,2024-03-09,90,Excellent understanding of concepts
C-080,Risk Assessment,2023-03-28,85,Needs improvement in practical application
C-080,Equipment Handling,2023-05-18,72,Demonstrates great potential for advancement
C-080,Equipment Handling,2023-09-21,75,Outstanding performance and engagement
C-080,Team Building,2024-01-24,74,Needs improvement in practical application
C-080,Basic Safety Training,2023-02-06,85,Good progress but needs more confidence
C-080,Basic Safety Training,2023-05-27,98,Excellent understanding of concepts
C-080,Communication Workshop,2023-11-26,79,Good progress but needs more confidence
C-080,Advanced Technical Operations,2023-11-07,98,Outstanding performance and engagement
C-081,Basic Safety Training,2023-07-05,90,Excellent understanding of concepts
C-081,Risk Assessment,2023-12-30,90,Strong theoretical knowledge but requires practice
C-082,Team Building,2024-02-10,81,Good progress but needs more confidence
C-082,Advanced Technical Operations,2023-08-16,88,Strong theoretical knowledge but requires practice
C-082,Leadership Development,2023-11-18,100,Demonstrates great potential for advancement
C-082,Emergency Response Protocol,2024-03-23,72,Strong theoretical knowledge but requires practice
C-082,Communication Workshop,2023-03-12,86,Excellent understanding of concepts
C-082,Risk Assessment,2024-01-14,95,Needs improvement in practical application
C-083,Leadership Development,2023-06-13,81,Excellent understanding of concepts
C-083,Communication Workshop,2023-12-09,80,Excellent understanding of concepts
C-083,Equipment Handling,2024-03-26,91,Good progress but needs more confidence
C-083,Advanced Technical Operations,2023-05-09,100,Excellent understanding of concepts
C-083,Risk Assessment,2023-09-11,70,Good progress but needs more confidence
C-084,Team Building,2023-12-14,83,Needs improvement in practical application
C-084,Communication Workshop,2023-02-03,89,Demonstrates great potential for advancement
C-084,Equipment Handling,2023-07-29,94,Good progress but needs more confidence
C-084,Risk Assessment,2023-08-15,72,Excellent understanding of concepts
C-084,Emergency Response Protocol,2024-02-22,73,Good progress but needs more confidence
C-084,Advanced Technical Operations,2023-06-04,100,Needs improvement in practical application
C-084,Emergency Response Protocol,2023-11-25,72,Excellent understanding of concepts
C-085,Risk Assessment,2023-07-20,93,Demonstrates great potential for advancement
