Crew_ID,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-027,Aircraft Servicing,2023-05-15,52.9,58.0,508.26,9.09,Cloudy,Equipment_B,6,13.36,0,2023-01-01 16:19:00,4
C-028,Baggage and Cargo Handling,2023-08-03,45.93,53.77,549.59,7.34,Rainy,Equipment_D,9,15.09,1,2023-01-01 23:23:00,3
C-029,Aircraft and Passenger Operations,2023-05-10,57.39,5.09,589.98,8.61,Sunny,Equipment_D,2,13.13,1,2023-01-01 19:00:00,4
C-030,Communication and Coordination,2023-08-17,15.2,48.71,568.04,5.96,Sunny,Equipment_C,7,8.92,0,2023-01-01 10:56:00,1
C-031,Aircraft Servicing,2023-06-01,90.71,14.98,547.65,8.45,Rainy,Equipment_B,1,6.07,0,2023-01-01 14:33:00,3
C-032,Aircraft and Passenger Operations,2023-05-30,96.77,33.22,528.07,9.03,Sunny,Equipment_B,1,13.42,1,2023-01-01 06:54:00,2
C-033,Baggage and Cargo Handling,2023-06-06,101.55,52.29,485.58,4.35,Sunny,Equipment_B,2,18.8,0,2023-01-01 23:46:00,4
C-034,Communication and Coordination,2023-05-09,21.29,27.07,518.62,7.02,Rainy,Equipment_B,7,2.83,1,2023-01-01 23:03:00,3
C-035,Emergency and Contingency Tasks,2023-07-28,102.47,46.37,492.91,9.75,Rainy,Equipment_B,4,17.95,1,2023-01-01 04:46:00,2
C-036,Communication and Coordination,2023-08-30,110.64,57.79,497.79,3.58,Cloudy,Equipment_C,7,17.1,1,2023-01-01 01:24:00,1
C-037,Safety and Maintenance Support,2023-07-14,53.96,5.21,595.35,1.65,Cloudy,Equipment_B,1,8.49,1,2023-01-01 22:25:00,2
C-038,Baggage and Cargo Handling,2023-12-12,72.87,6.31,588.38,6.35,Windy,Equipment_A,7,13.53,0,2023-01-01 09:32:00,1
C-039,Communication and Coordination,2023-08-07,101.42,55.8,533.68,6.64,Windy,Equipment_C,2,18.02,0,2023-01-01 10:29:00,2
C-040,Equipment Operation and Maintenance,2023-05-15,16.99,30.5,541.73,9.35,Cloudy,Equipment_A,8,18.17,0,2023-01-01 09:42:00,4
C-041,Baggage and Cargo Handling,2023-05-04,44.35,27.62,531.65,2.72,Cloudy,Equipment_D,3,18.92,1,2023-01-01 14:09:00,1
C-042,Aircraft Servicing,2023-09-23,17.33,52.73,536.08,9.05,Sunny,Equipment_A,4,13.11,1,2023-01-01 16:05:00,3
C-043,Emergency and Contingency Tasks,2023-12-31,60.67,30.2,533.72,2.46,Cloudy,Equipment_C,9,15.74,1,2023-01-01 02:16:00,2
C-044,Emergency and Contingency Tasks,2023-09-21,110.58,38.28,504.26,9.09,Cloudy,Equipment_B,3,5.65,0,2023-01-01 00:48:00,1
C-045,Baggage and Cargo Handling,2023-11-30,83.66,10.86,490.08,6.63,Sunny,Equipment_D,4,20.0,0,2023-01-01 12:02:00,1
C-046,Safety and Maintenance Support,2023-01-01,75.16,57.58,553.75,2.08,Cloudy,Equipment_B,7,10.24,0,2023-01-01 05:47:00,3
C-047,Emergency and Contingency Tasks,2023-09-26,59.22,11.21,503.98,7.26,Rainy,Equipment_B,5,2.24,0,2023-01-01 08:44:00,4
C-048,Aircraft and Passenger Operations,2023-10-02,53.64,35.44,570.48,4.5,Cloudy,Equipment_D,9,8.74,0,2023-01-01 05:15:00,2
C-049,Emergency and Contingency Tasks,2023-04-16,79.63,28.52,516.78,4.57,Cloudy,Equipment_D,5,8.25,0,2023-01-01 03:05:00,3
C-050,Aircraft Servicing,2023-12-01,88.48,50.12,542.7,3.06,Sunny,Equipment_B,1,2.29,0,2023-01-01 12:49:00,1
C-051,Emergency and Contingency Tasks,2023-08-02,61.21,48.1,586.57,1.27,Sunny,Equipment_D,5,9.54,0,2023-01-01 17:31:00,3
C-052,Aircraft Servicing,2023-10-22,110.19,45.4,539.62,1.94,Sunny,Equipment_B,7,6.98,1,2023-01-01 19:03:00,3
C-053,Equipment Operation and Maintenance,2023-02-11,104.85,14.78,591.11,8.49,Sunny,Equipment_A,3,16.61,1,2023-01-01 00:47:00,4
C-054,Communication and Coordination,2023-02-06,64.47,50.15,594.16,9.17,Rainy,Equipment_A,7,14.82,0,2023-01-01 01:40:00,4
C-055,Aircraft and Passenger Operations,2023-11-21,26.29,28.24,587.91,1.79,Sunny,Equipment_C,2,2.95,0,2023-01-01 20:15:00,3
C-056,Equipment Operation and Maintenance,2023-05-23,59.49,38.67,572.73,5.31,Rainy,Equipment_A,5,3.84,0,2023-01-01 11:28:00,1
C-057,Equipment Operation and Maintenance,2023-05-28,32.05,15.11,584.93,1.47,Sunny,Equipment_C,6,10.18,0,2023-01-01 21:24:00,2
C-058,Aircraft and Passenger Operations,2023-11-05,86.77,49.82,581.73,4.26,Windy,Equipment_C,5,6.3,0,2023-01-01 13:44:00,4
C-059,Baggage and Cargo Handling,2023-12-04,111.68,25.15,505.4,5.39,Windy,Equipment_A,4,4.3,0,2023-01-01 14:30:00,2
C-060,Communication and Coordination,2023-04-15,106.52,12.8,597.14,8.59,Cloudy,Equipment_D,2,16.48,1,2023-01-01 21:30:00,3
C-061,Baggage and Cargo Handling,2023-06-13,19.07,12.44,490.95,6.11,Windy,Equipment_B,8,14.46,0,2023-01-01 14:43:00,4
C-062,Communication and Coordination,2023-05-29,115.98,8.3,527.39,2.5,Sunny,Equipment_A,1,13.72,0,2023-01-01 12:13:00,2
C-063,Communication and Coordination,2023-12-03,31.96,49.86,522.94,1.47,Sunny,Equipment_A,5,7.03,1,2023-01-01 09:18:00,4
C-064,Communication and Coordination,2023-04-10,104.01,10.61,509.73,8.71,Rainy,Equipment_D,7,7.48,1,2023-01-01 04:42:00,1
C-065,Safety and Maintenance Support,2023-07-14,27.72,51.88,596.01,2.41,Sunny,Equipment_B,6,13.93,0,2023-01-01 21:09:00,3
C-066,Baggage and Cargo Handling,2023-10-10,23.18,34.9,599.78,5.76,Windy,Equipment_C,6,1.79,1,2023-01-01 01:37:00,1
C-067,Baggage and Cargo Handling,2023-11-19,39.9,24.98,557.14,4.94,Cloudy,Equipment_C,7,4.14,1,2023-01-01 04:37:00,4
C-068,Aircraft and Passenger Operations,2023-11-02,69.19,49.5,583.71,7.39,Sunny,Equipment_C,9,5.75,0,2023-01-01 19:32:00,4
C-069,Safety and Maintenance Support,2023-11-10,99.61,9.61,572.64,2.34,Cloudy,Equipment_C,9,5.11,1,2023-01-01 20:41:00,3
C-070,Aircraft and Passenger Operations,2023-02-08,95.79,51.81,537.61,4.63,Sunny,Equipment_B,5,2.93,1,2023-01-01 02:22:00,3
C-071,Equipment Operation and Maintenance,2023-09-15,22.88,18.56,510.73,5.6,Sunny,Equipment_C,9,7.24,1,2023-01-01 09:06:00,1
C-072,Aircraft Servicing,2023-05-23,75.11,8.0,491.42,7.53,Cloudy,Equipment_A,5,7.61,0,2023-01-01 11:00:00,2
C-073,Aircraft and Passenger Operations,2023-08-01,112.01,36.81,595.94,5.44,Windy,Equipment_B,9,8.4,1,2023-01-01 12:12:00,3
C-074,Safety and Maintenance Support,2023-05-12,79.32,40.99,492.51,1.76,Rainy,Equipment_D,3,15.15,1,2023-01-01 14:32:00,1
C-075,Safety and Maintenance Support,2023-04-27,41.2,12.11,570.51,8.67,Rainy,Equipment_B,9,17.41,1,2023-01-01 01:48:00,2
C-076,Baggage and Cargo Handling,2023-11-18,37.5,27.19,513.45,6.22,Windy,Equipment_B,4,1.35,1,2023-01-01 21:12:00,1
C-077,Emergency and Contingency Tasks,2023-10-06,91.47,23.08,508.96,5.48,Cloudy,Equipment_A,1,11.75,1,2023-01-01 04:56:00,3
C-078,Baggage and Cargo Handling,2023-08-27,105.98,55.18,593.25,1.33,Windy,Equipment_B,1,13.58,0,2023-01-01 13:04:00,2
C-079,Aircraft and Passenger Operations,2023-04-08,30.14,32.69,557.47,8.8,Windy,Equipment_D,4,13.11,0,2023-01-01 00:36:00,2
C-080,Communication and Coordination,2023-08-27,13.88,53.46,537.49,6.92,Windy,Equipment_A,8,5.01,0,2023-01-01 10:41:00,3
C-081,Aircraft and Passenger Operations,2023-09-17,37.05,19.74,506.81,8.55,Cloudy,Equipment_C,6,4.51,0,2023-01-01 05:51:00,1
C-082,Aircraft and Passenger Operations,2023-06-29,82.81,30.64,537.7,2.84,Sunny,Equipment_D,8,10.57,1,2023-01-01 19:00:00,1
C-083,Safety and Maintenance Support,2023-04-19,68.72,43.12,598.14,9.57,Rainy,Equipment_A,7,8.18,0,2023-01-01 19:10:00,4
C-084,Emergency and Contingency Tasks,2023-01-08,97.03,15.08,484.12,4.35,Windy,Equipment_C,1,13.44,1,2023-01-01 18:00:00,4
C-085,Emergency and Contingency Tasks,2023-10-06,112.26,11.5,520.37,7.0,Rainy,Equipment_C,4,2.8,1,2023-01-01 08:01:00,2
C-086,Communication and Coordination,2023-07-19,101.46,26.58,534.5,2.31,Cloudy,Equipment_A,8,2.13,0,2023-01-01 06:26:00,3
C-087,Aircraft Servicing,2023-05-22,24.18,15.91,578.89,8.8,Rainy,Equipment_D,7,3.04,1,2023-01-01 06:32:00,3
C-088,Safety and Maintenance Support,2023-04-27,35.7,45.75,491.32,1.4,Sunny,Equipment_B,6,9.71,0,2023-01-01 04:11:00,3
C-089,Communication and Coordination,2023-12-07,48.96,54.33,484.8,4.64,Rainy,Equipment_B,1,12.61,1,2023-01-01 17:06:00,3
C-090,Communication and Coordination,2023-10-27,35.44,37.81,581.5,2.91,Rainy,Equipment_B,2,7.34,0,2023-01-01 05:56:00,4
C-091,Emergency and Contingency Tasks,2023-09-05,108.1,33.26,487.26,2.99,Windy,Equipment_C,3,8.0,0,2023-01-01 01:53:00,1
C-092,Communication and Coordination,2023-02-03,51.72,11.58,520.17,2.49,Windy,Equipment_D,9,11.96,1,2023-01-01 10:14:00,3
C-093,Safety and Maintenance Support,2023-02-04,35.36,54.37,571.84,4.18,Cloudy,Equipment_D,9,7.61,0,2023-01-01 18:33:00,2
C-094,Aircraft Servicing,2023-03-10,26.73,9.32,493.42,9.36,Sunny,Equipment_B,2,2.91,1,2023-01-01 15:15:00,2
C-095,Equipment Operation and Maintenance,2023-02-11,71.07,42.57,595.51,7.91,Cloudy,Equipment_B,9,2.13,0,2023-01-01 07:33:00,4
C-096,Emergency and Contingency Tasks,2023-05-26,28.23,54.05,511.83,9.11,Windy,Equipment_D,9,19.18,1,2023-01-01 04:02:00,2
C-097,Communication and Coordination,2023-05-15,65.41,25.51,564.62,9.06,Sunny,Equipment_B,9,1.99,1,2023-01-01 11:42:00,3
C-098,Baggage and Cargo Handling,2023-09-01,43.7,8.64,562.74,1.39,Cloudy,Equipment_C,2,10.66,0,2023-01-01 17:23:00,1
C-099,Aircraft Servicing,2023-04-01,94.36,55.94,497.15,3.64,Rainy,Equipment_B,3,16.68,1,2023-01-01 01:32:00,2
C-100,Aircraft Servicing,2023-10-20,107.67,55.47,567.55,9.49,Cloudy,Equipment_A,5,7.42,0,2023-01-01 22:37:00,1
C-101,Emergency and Contingency Tasks,2023-01-29,53.25,55.91,584.8,5.63,Rainy,Equipment_D,9,9.31,0,2023-01-01 13:24:00,4
C-102,Aircraft Servicing,2023-10-02,103.92,32.61,526.79,1.77,Cloudy,Equipment_A,4,14.09,0,2023-01-01 04:30:00,4
C-103,Aircraft and Passenger Operations,2023-03-09,37.47,11.92,598.51,9.66,Cloudy,Equipment_A,2,18.72,1,2023-01-01 00:56:00,1
C-104,Safety and Maintenance Support,2023-03-09,83.15,35.5,558.45,4.77,Windy,Equipment_B,4,10.18,0,2023-01-01 19:10:00,2
C-105,Aircraft and Passenger Operations,2023-08-18,95.17,23.54,590.26,4.73,Sunny,Equipment_C,5,7.56,0,2023-01-01 21:55:00,3
C-106,Aircraft Servicing,2023-10-17,115.61,6.69,498.89,7.19,Rainy,Equipment_D,5,12.78,1,2023-01-01 05:35:00,4
C-107,Communication and Coordination,2023-07-13,118.68,15.15,575.54,1.79,Sunny,Equipment_A,5,16.23,1,2023-01-01 21:48:00,1
C-108,Aircraft and Passenger Operations,2023-08-02,27.55,44.6,518.1,9.8,Windy,Equipment_C,3,12.18,1,2023-01-01 07:15:00,2
C-109,Communication and Coordination,2023-05-28,12.48,15.83,550.05,9.01,Cloudy,Equipment_D,9,1.33,0,2023-01-01 12:16:00,4
C-110,Aircraft Servicing,2023-03-10,78.9,17.41,528.8,9.24,Rainy,Equipment_A,4,13.96,1,2023-01-01 08:00:00,2
C-111,Aircraft and Passenger Operations,2023-11-26,37.77,30.89,535.65,4.02,Cloudy,Equipment_B,5,2.64,1,2023-01-01 01:31:00,1
C-112,Communication and Coordination,2023-11-29,17.34,17.56,523.57,4.43,Windy,Equipment_D,6,16.51,0,2023-01-01 00:35:00,3
C-113,Equipment Operation and Maintenance,2023-02-28,83.77,28.9,498.79,2.65,Sunny,Equipment_A,6,13.24,0,2023-01-01 15:46:00,4
C-114,Emergency and Contingency Tasks,2023-10-19,53.36,39.26,523.47,9.03,Sunny,Equipment_A,1,15.05,0,2023-01-01 19:19:00,3
C-115,Emergency and Contingency Tasks,2023-01-26,83.57,15.45,598.32,4.35,Sunny,Equipment_A,5,17.22,1,2023-01-01 11:37:00,3
C-116,Communication and Coordination,2023-12-24,106.84,33.37,574.13,9.81,Windy,Equipment_D,7,15.59,0,2023-01-01 03:56:00,4
C-117,Baggage and Cargo Handling,2023-12-30,81.44,23.29,536.87,9.88,Sunny,Equipment_D,1,4.39,1,2023-01-01 00:53:00,1
C-118,Baggage and Cargo Handling,2023-12-12,59.69,10.57,501.28,5.41,Rainy,Equipment_A,9,8.09,1,2023-01-01 19:45:00,1
C-119,Baggage and Cargo Handling,2023-07-16,14.22,21.63,525.87,6.53,Windy,Equipment_A,1,10.46,1,2023-01-01 07:57:00,4
C-120,Aircraft Servicing,2023-02-09,60.46,25.56,527.6,1.55,Cloudy,Equipment_D,8,8.43,0,2023-01-01 16:09:00,2
C-121,Equipment Operation and Maintenance,2023-02-23,68.96,45.22,499.21,2.51,Sunny,Equipment_B,6,12.16,1,2023-01-01 21:13:00,4
C-122,Aircraft Servicing,2023-09-21,81.33,38.07,494.05,4.79,Windy,Equipment_A,7,11.27,1,2023-01-01 09:11:00,1
C-123,Equipment Operation and Maintenance,2023-12-26,111.77,36.38,545.65,1.24,Rainy,Equipment_C,7,15.27,1,2023-01-01 17:20:00,3
C-124,Baggage and Cargo Handling,2023-05-29,104.52,26.64,508.31,2.44,Windy,Equipment_B,9,2.35,1,2023-01-01 15:02:00,1
C-125,Emergency and Contingency Tasks,2023-02-16,58.82,28.89,576.5,1.37,Cloudy,Equipment_D,4,13.2,0,2023-01-01 21:43:00,4
C-126,Equipment Operation and Maintenance,2023-07-04,68.91,6.45,539.69,4.18,Cloudy,Equipment_B,6,10.7,1,2023-01-01 02:29:00,2
C-127,Equipment Operation and Maintenance,2023-07-19,69.06,30.29,534.86,2.5,Rainy,Equipment_B,1,11.35,1,2023-01-01 22:24:00,2
C-128,Equipment Operation and Maintenance,2023-07-20,16.51,11.6,592.43,10.0,Windy,Equipment_B,4,16.29,0,2023-01-01 08:24:00,1
C-129,Baggage and Cargo Handling,2023-09-02,59.73,30.85,531.78,5.34,Sunny,Equipment_B,3,9.29,1,2023-01-01 07:54:00,2
C-130,Emergency and Contingency Tasks,2023-04-07,105.87,23.55,570.96,2.53,Windy,Equipment_C,6,15.02,1,2023-01-01 10:02:00,2
C-131,Aircraft Servicing,2023-03-08,98.59,27.54,519.12,7.97,Windy,Equipment_B,8,18.53,0,2023-01-01 02:00:00,3
C-132,Baggage and Cargo Handling,2023-06-09,107.52,37.62,583.4,5.13,Windy,Equipment_C,8,1.23,1,2023-01-01 03:31:00,2
C-133,Safety and Maintenance Support,2023-08-12,18.23,11.0,486.38,2.29,Cloudy,Equipment_D,7,7.23,1,2023-01-01 13:24:00,4
C-134,Aircraft and Passenger Operations,2023-07-13,47.17,25.48,497.31,8.34,Cloudy,Equipment_C,4,1.38,1,2023-01-01 01:18:00,4
C-135,Communication and Coordination,2023-08-28,33.94,34.78,529.74,8.83,Windy,Equipment_B,9,12.6,1,2023-01-01 00:58:00,2
C-136,Aircraft Servicing,2023-01-14,110.01,13.01,593.46,2.28,Cloudy,Equipment_D,9,2.55,1,2023-01-01 08:07:00,3
C-137,Equipment Operation and Maintenance,2023-01-29,45.1,13.72,569.91,4.87,Sunny,Equipment_B,3,15.01,0,2023-01-01 17:45:00,4
C-138,Emergency and Contingency Tasks,2023-08-19,80.35,50.64,497.1,1.16,Rainy,Equipment_A,6,6.69,1,2023-01-01 18:39:00,1
C-139,Aircraft Servicing,2023-04-29,36.09,34.19,486.18,4.15,Sunny,Equipment_B,5,17.57,0,2023-01-01 19:48:00,3
C-140,Aircraft Servicing,2023-04-19,89.36,31.19,534.93,1.84,Cloudy,Equipment_A,9,3.56,0,2023-01-01 10:55:00,1
C-141,Aircraft Servicing,2023-05-03,14.71,23.16,516.02,2.97,Windy,Equipment_C,6,17.75,0,2023-01-01 00:19:00,4
C-142,Aircraft and Passenger Operations,2023-05-02,116.19,44.65,558.81,8.22,Windy,Equipment_B,6,18.13,1,2023-01-01 03:09:00,1
C-143,Emergency and Contingency Tasks,2023-06-09,86.87,58.82,500.35,6.94,Rainy,Equipment_C,7,14.51,1,2023-01-01 13:25:00,4
C-144,Aircraft and Passenger Operations,2023-12-29,64.22,35.96,483.82,6.71,Cloudy,Equipment_D,7,3.61,0,2023-01-01 23:38:00,4
C-145,Aircraft Servicing,2023-08-31,73.53,36.21,523.06,1.81,Windy,Equipment_D,4,18.91,1,2023-01-01 13:28:00,3
C-146,Baggage and Cargo Handling,2023-06-17,85.25,53.94,493.16,9.27,Rainy,Equipment_C,5,14.29,1,2023-01-01 22:05:00,4
C-147,Aircraft Servicing,2023-12-14,17.36,37.44,538.49,7.87,Sunny,Equipment_C,9,15.83,1,2023-01-01 01:59:00,2
C-148,Baggage and Cargo Handling,2023-12-08,52.08,52.12,574.81,7.09,Sunny,Equipment_A,6,18.04,0,2023-01-01 05:17:00,2
C-149,Communication and Coordination,2023-10-20,118.45,52.77,586.74,2.92,Rainy,Equipment_C,9,4.63,1,2023-01-01 01:07:00,1
C-150,Baggage and Cargo Handling,2023-04-30,42.37,34.03,571.73,6.97,Cloudy,Equipment_D,8,7.87,0,2023-01-01 15:31:00,3
C-151,Equipment Operation and Maintenance,2023-06-05,22.08,40.65,511.17,3.72,Sunny,Equipment_A,5,5.95,0,2023-01-01 02:01:00,4
C-152,Aircraft Servicing,2023-12-18,111.76,49.8,539.26,1.54,Sunny,Equipment_C,8,5.92,0,2023-01-01 08:15:00,2
C-153,Safety and Maintenance Support,2023-01-26,106.84,17.45,520.23,5.77,Windy,Equipment_C,3,1.8,0,2023-01-01 06:34:00,4
C-154,Communication and Coordination,2023-09-24,44.48,20.25,579.85,9.84,Sunny,Equipment_D,5,15.28,0,2023-01-01 03:49:00,3
C-155,Equipment Operation and Maintenance,2023-01-02,77.25,27.67,516.75,5.51,Rainy,Equipment_B,8,6.54,0,2023-01-01 23:53:00,2
C-156,Equipment Operation and Maintenance,2023-06-03,26.62,12.46,539.17,5.29,Windy,Equipment_A,6,12.33,1,2023-01-01 14:24:00,4
C-157,Equipment Operation and Maintenance,2023-11-17,18.97,27.69,518.38,3.74,Windy,Equipment_B,1,13.65,0,2023-01-01 05:50:00,1
C-158,Equipment Operation and Maintenance,2023-01-27,55.89,41.64,559.82,6.03,Cloudy,Equipment_C,7,11.59,0,2023-01-01 14:15:00,4
C-159,Aircraft and Passenger Operations,2023-10-06,52.25,37.37,544.38,9.72,Rainy,Equipment_A,3,12.78,1,2023-01-01 05:28:00,1
C-160,Communication and Coordination,2023-08-13,42.7,17.99,498.96,2.47,Cloudy,Equipment_A,6,15.2,0,2023-01-01 18:16:00,2
C-161,Aircraft and Passenger Operations,2023-07-08,86.19,20.54,556.98,7.71,Sunny,Equipment_A,6,1.95,1,2023-01-01 06:19:00,2
C-162,Safety and Maintenance Support,2023-08-17,111.77,56.39,560.43,4.12,Cloudy,Equipment_C,3,15.92,1,2023-01-01 04:40:00,3
C-163,Equipment Operation and Maintenance,2023-11-09,63.69,27.3,490.69,4.62,Rainy,Equipment_B,3,16.57,1,2023-01-01 00:14:00,2
C-164,Aircraft and Passenger Operations,2023-08-24,96.99,54.46,492.78,8.5,Cloudy,Equipment_C,6,2.05,0,2023-01-01 01:07:00,3
C-165,Equipment Operation and Maintenance,2023-03-16,99.62,40.68,555.89,7.56,Cloudy,Equipment_C,3,3.98,0,2023-01-01 00:59:00,3
C-166,Emergency and Contingency Tasks,2023-11-28,93.39,46.46,561.94,8.21,Cloudy,Equipment_A,8,14.18,1,2023-01-01 04:20:00,3
C-167,Equipment Operation and Maintenance,2023-05-11,36.21,53.91,590.86,4.85,Rainy,Equipment_C,3,11.88,0,2023-01-01 04:49:00,4
C-168,Communication and Coordination,2023-11-01,66.88,43.83,515.38,5.66,Rainy,Equipment_C,7,10.7,1,2023-01-01 05:21:00,1
C-169,Equipment Operation and Maintenance,2023-08-23,21.71,25.81,567.25,8.82,Windy,Equipment_C,1,4.97,1,2023-01-01 10:20:00,2
C-170,Aircraft and Passenger Operations,2023-03-28,105.29,49.5,510.55,3.29,Cloudy,Equipment_D,1,13.81,1,2023-01-01 01:26:00,2
C-171,Equipment Operation and Maintenance,2023-12-10,85.61,22.25,576.33,5.83,Rainy,Equipment_A,8,11.08,0,2023-01-01 01:19:00,2
C-172,Emergency and Contingency Tasks,2023-06-07,98.27,24.08,518.17,7.68,Cloudy,Equipment_D,6,10.68,0,2023-01-01 13:38:00,1
C-173,Emergency and Contingency Tasks,2023-10-25,34.76,9.53,513.11,2.51,Windy,Equipment_D,3,16.69,1,2023-01-01 06:28:00,2
C-174,Aircraft and Passenger Operations,2023-08-16,63.68,31.24,573.86,2.32,Cloudy,Equipment_A,8,7.77,0,2023-01-01 14:42:00,3
C-175,Communication and Coordination,2023-09-15,29.76,50.13,598.61,7.25,Sunny,Equipment_C,7,12.53,0,2023-01-01 10:45:00,1
C-176,Equipment Operation and Maintenance,2023-03-10,16.43,34.96,483.74,6.12,Rainy,Equipment_B,7,18.77,1,2023-01-01 21:57:00,4
C-177,Aircraft Servicing,2023-08-21,55.24,41.72,589.09,5.84,Sunny,Equipment_A,4,12.14,1,2023-01-01 21:27:00,4
C-178,Equipment Operation and Maintenance,2023-08-11,37.24,48.71,568.01,3.84,Cloudy,Equipment_A,5,17.15,0,2023-01-01 04:05:00,3
C-179,Emergency and Contingency Tasks,2023-04-15,103.11,55.87,572.64,8.21,Sunny,Equipment_D,1,15.26,0,2023-01-01 17:44:00,1
C-180,Safety and Maintenance Support,2023-03-11,45.6,56.7,524.18,5.89,Sunny,Equipment_B,7,16.68,0,2023-01-01 23:37:00,3
C-181,Aircraft and Passenger Operations,2023-09-25,11.02,42.09,564.14,7.31,Cloudy,Equipment_A,7,8.43,0,2023-01-01 05:50:00,1
C-182,Communication and Coordination,2023-12-17,65.76,53.28,495.5,6.26,Cloudy,Equipment_B,3,4.84,0,2023-01-01 00:20:00,3
C-183,Aircraft and Passenger Operations,2023-05-21,113.81,53.46,594.19,3.78,Windy,Equipment_C,5,6.61,0,2023-01-01 11:06:00,2
C-184,Communication and Coordination,2023-02-16,62.72,16.13,490.36,3.04,Cloudy,Equipment_A,9,7.59,1,2023-01-01 01:31:00,3
C-185,Baggage and Cargo Handling,2023-09-12,15.79,52.54,585.19,5.6,Rainy,Equipment_D,8,13.7,1,2023-01-01 08:32:00,4
