crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-030,2023-04-29,13.985622942967318,91,100,64,64,60,91,60,75,67
C-031,2023-06-06,9.568676221987776,87,96,99,82,67,75,73,75,60
C-032,2023-09-19,1.8028165445306343,88,94,83,74,90,93,81,70,87
C-033,2023-09-01,11.018318402265628,93,79,67,76,87,79,83,62,96
C-034,2023-11-23,3.567257996746831,87,73,65,100,79,87,74,82,83
C-035,2023-05-24,0.9133467384942286,64,71,72,80,67,82,82,84,79
C-036,2023-03-01,9.690165423475035,71,84,73,96,90,67,70,76,94
C-037,2023-01-24,7.308330973500425,70,76,62,83,84,64,94,61,60
C-038,2023-04-04,12.581004019772909,94,100,86,100,97,61,64,95,91
C-039,2023-04-14,10.043627043074338,93,73,82,81,60,63,60,99,74
C-040,2023-09-06,10.29134879988287,100,92,87,77,62,63,91,87,90
C-041,2023-12-20,11.201539336277527,68,76,88,79,64,89,83,86,89
C-042,2023-03-12,11.444509957290448,90,66,100,93,67,89,97,66,65
C-043,2023-03-17,11.035322512471014,62,91,73,71,66,100,78,76,73
C-044,2023-02-25,4.842537086472397,98,70,76,92,96,77,99,86,79
C-045,2023-12-19,7.001024470848051,69,66,100,84,67,62,91,62,80
C-046,2023-04-12,3.0750497995294808,84,63,94,78,99,96,99,71,92
C-047,2023-01-06,0.7433002186917319,70,72,80,95,68,71,99,65,64
C-048,2023-08-01,5.7866415414317185,97,65,91,96,77,95,65,89,87
C-049,2023-04-03,3.2161607774448466,90,88,92,85,98,85,99,70,62
C-050,2023-01-22,13.617445115954519,63,89,84,64,85,70,71,70,77
C-051,2023-03-01,14.462402400047983,97,68,76,63,81,62,75,66,87
C-052,2023-03-10,10.816147836762967,96,100,83,62,88,84,66,68,80
C-053,2023-08-04,13.614362657928393,61,61,62,82,71,95,72,83,92
C-054,2023-11-24,1.1996881902706598,79,76,94,97,87,69,85,88,98
C-055,2023-01-17,5.055947588432525,69,74,74,60,63,85,94,89,87
C-056,2023-07-16,11.95887188432679,60,65,63,62,73,95,62,85,62
C-057,2023-11-03,3.5955101535677207,73,62,95,87,80,88,84,98,91
C-058,2023-02-09,5.746548496876269,64,95,85,93,73,93,82,67,94
C-059,2023-10-30,2.4560841467749714,72,76,79,84,60,93,89,83,88
C-060,2023-01-29,8.944499089900743,94,61,64,89,86,100,71,78,98
C-061,2023-05-06,10.527090145827922,75,68,69,76,75,78,99,74,83
C-062,2023-11-23,8.478621755258459,92,70,60,69,74,74,93,60,93
C-063,2023-08-04,2.69535252500161,73,100,70,68,93,70,61,62,67
C-064,2023-10-27,12.432473415388325,74,77,88,70,75,97,93,75,60
C-065,2023-11-13,7.020483801438931,72,74,83,72,68,84,86,100,66
C-066,2023-04-11,1.129315243302746,90,75,95,79,66,95,78,100,84
C-067,2023-04-03,12.979396487885424,77,90,94,69,81,66,72,75,63
C-068,2023-08-07,2.889970500803506,96,64,99,86,88,95,66,90,71
C-069,2023-03-12,4.689120640818117,83,65,63,99,73,94,76,98,62
C-070,2023-04-15,3.2335030765307087,93,67,98,70,72,76,70,62,69
C-071,2023-12-03,5.034563890352537,91,93,65,93,77,75,78,99,69
C-072,2023-05-27,5.157274205014582,72,100,98,93,92,93,95,93,75
C-073,2023-03-01,2.7868720534549594,83,82,76,79,80,71,75,82,64
C-074,2023-07-19,3.6320473123369372,71,76,74,76,91,61,100,71,67
C-075,2023-05-11,11.874092869546294,84,88,68,61,75,89,95,98,60
C-076,2023-07-01,8.60229000119843,79,96,87,98,81,65,64,64,73
C-077,2023-05-25,7.322689258648074,99,63,70,95,99,100,71,60,70
C-078,2023-12-23,6.0030113064179,62,94,74,98,73,96,95,86,76
C-079,2023-02-20,11.804643681680746,72,81,96,90,83,84,75,62,75
C-080,2023-02-27,4.798614705411446,81,76,76,63,97,87,66,87,74
C-081,2023-09-01,10.698839425409682,79,62,75,74,72,86,88,98,76
C-082,2023-01-08,6.754221140194633,60,75,87,79,91,79,77,80,76
C-083,2023-07-27,13.501870306543418,67,69,62,68,77,100,73,63,91
C-084,2023-05-28,2.9572107094280655,83,73,65,90,96,90,97,97,68
C-085,2023-03-03,5.864077995923289,74,73,84,80,82,74,67,86,86
C-086,2023-09-12,11.382090965332937,87,77,76,91,82,90,90,63,61
C-087,2023-06-08,11.105643172951089,90,87,71,60,66,94,84,90,72
C-088,2023-02-24,9.490426638821905,80,89,77,88,95,84,61,69,93
C-089,2023-10-06,7.229430862104047,96,62,87,74,80,61,68,60,83
C-090,2023-10-03,2.6754578373859887,63,94,96,89,80,62,71,96,95
C-091,2023-06-14,11.66884575407742,72,93,88,87,66,89,83,71,69
C-092,2023-06-04,11.557600530790872,73,78,93,64,72,80,87,95,64
C-093,2023-08-21,9.09622155786981,83,83,60,94,92,87,65,99,68
C-094,2023-10-27,6.121136762138386,62,91,88,79,70,64,93,82,70
C-095,2023-10-21,1.6400201825055343,98,68,76,83,80,69,66,82,90
C-096,2023-12-27,8.753886873013544,70,71,62,60,75,92,100,75,63
C-097,2023-01-30,5.4028748386365475,90,63,94,85,63,66,95,66,88
C-098,2023-11-26,14.665839979389498,93,94,76,63,68,90,82,83,84
C-099,2023-02-02,2.5672923273473267,99,74,82,65,95,100,81,61,64
C-100,2023-07-15,3.882403541835372,80,75,87,76,63,60,63,94,78
C-101,2023-10-30,1.4486392558557952,70,81,69,89,71,74,62,94,66
C-102,2023-10-31,13.09395894950776,81,79,92,71,87,89,87,67,84
C-103,2023-04-18,12.966810254474495,60,96,92,87,72,85,100,77,87
C-104,2023-01-12,9.236724800796223,63,66,76,76,73,78,72,90,95
C-105,2023-05-19,2.0153987168345906,87,93,88,91,72,71,74,69,96
C-106,2023-12-02,4.975584639119563,64,100,84,87,82,89,68,70,62
C-107,2023-03-05,11.974424704522205,91,66,91,69,94,73,70,75,92
C-108,2023-07-30,5.479136067709861,85,67,93,88,82,93,83,86,76
C-109,2023-05-04,4.879521629345266,71,82,84,62,89,93,69,60,77
C-110,2023-03-23,7.822823955001059,84,71,72,89,60,78,65,100,75
C-111,2023-04-03,7.895727193264827,93,94,92,81,82,82,65,95,90
C-112,2023-12-31,2.147036183733192,98,63,95,97,97,94,96,93,91
C-113,2023-03-29,14.08414731454776,85,61,74,65,65,94,67,78,78
C-114,2023-07-27,2.588053072701987,100,80,84,94,61,67,97,66,70
C-115,2023-03-20,4.550236221040904,84,69,95,67,82,60,93,67,78
C-116,2023-09-28,8.504482003928873,77,80,94,83,70,88,93,64,60
C-117,2023-12-28,10.91753879035104,79,100,86,86,84,61,77,73,88
C-118,2023-08-31,2.6605275457279056,80,67,78,82,100,70,95,100,77
C-119,2023-06-28,12.76108136757422,61,84,70,100,78,71,75,84,74
C-120,2023-09-30,6.737988505212536,78,68,91,94,94,82,89,63,70
C-121,2023-11-14,8.291623121386948,69,91,83,74,88,92,71,97,69
C-122,2023-08-01,2.8605557650788556,81,62,70,73,89,96,64,98,96
C-123,2023-12-06,14.727567340870994,94,62,93,95,83,88,91,87,88
C-124,2023-07-08,11.607450771651585,64,92,95,69,80,90,67,98,61
C-125,2023-04-23,14.408407317700478,80,93,78,65,100,87,91,87,81
C-126,2023-04-10,11.663264623005299,84,97,70,100,99,96,88,99,97
C-127,2023-07-10,4.8659465898771215,70,83,67,74,78,74,79,66,62
C-128,2023-03-31,2.4619220566688367,79,62,84,88,85,82,78,88,66
C-129,2023-10-03,9.405660212118484,91,92,84,75,97,68,75,65,86
C-130,2023-11-23,9.828170782622337,81,93,86,81,96,82,66,60,87
C-131,2023-08-13,7.775434167760411,68,64,76,81,94,63,94,77,88
C-132,2023-01-03,0.8585370197526041,86,72,94,91,74,89,67,60,75
C-133,2023-06-29,8.48136616326148,94,95,66,100,96,96,87,83,79
C-134,2023-10-20,14.796781506512035,62,92,91,86,91,65,83,84,79
C-135,2023-01-18,1.387919391761566,82,75,98,92,92,82,98,82,64
C-136,2023-10-22,4.119985044159499,91,70,93,92,62,77,86,67,96
C-137,2023-09-19,1.2199149933900808,75,61,71,69,78,78,75,88,66
C-138,2023-02-22,8.352582137857084,95,98,77,73,70,78,76,82,83
C-139,2023-10-01,12.551207173831074,61,88,80,86,96,84,94,100,86
C-140,2023-05-17,5.301959361212721,98,72,66,78,99,61,81,73,99
C-141,2023-09-05,12.940480229424042,75,74,81,94,65,86,67,93,68
C-142,2023-08-23,5.346583026244249,83,79,98,93,64,82,76,82,97
C-143,2023-12-17,4.367299565808679,99,62,71,73,90,81,74,61,66
C-144,2023-05-10,3.366030602361423,74,91,72,62,93,76,77,94,73
C-145,2023-09-12,0.5692606900534698,63,66,93,93,74,87,61,91,62
C-146,2023-05-04,11.000287792673666,96,77,89,63,95,100,88,65,63
C-147,2023-05-13,14.290614312173837,82,86,77,76,61,68,79,95,62
C-148,2023-05-01,14.309440488519078,97,60,97,97,72,78,96,86,65
C-149,2023-06-16,10.746126383015982,72,78,98,81,80,97,81,66,73
C-150,2023-10-05,1.5768931854522794,96,83,72,88,89,71,98,65,82
C-151,2023-02-22,4.844874831805865,78,90,66,77,75,94,71,97,98
C-152,2023-09-28,1.1519162038882464,74,70,73,81,66,87,96,91,75
C-153,2023-06-11,9.782798894013249,80,69,61,76,68,60,64,73,90
C-154,2023-09-16,11.645050412156829,77,79,83,66,82,75,65,74,93
C-155,2023-02-28,11.974817559518405,88,60,60,92,83,76,100,96,62
C-156,2023-09-18,4.943267311345221,91,98,84,92,73,85,76,99,88
C-157,2023-08-22,12.788362288809981,67,90,90,65,64,94,87,71,87
C-158,2023-04-30,8.316883384863525,77,71,72,83,60,90,71,100,83
C-159,2023-09-16,11.783204706534104,66,68,86,63,83,60,96,87,66
C-160,2023-07-22,13.966905438032615,79,64,73,80,94,61,85,88,99
C-161,2023-03-29,8.57285786411423,84,64,62,74,93,83,66,81,64
C-162,2023-07-12,14.615788095727922,93,63,78,84,85,78,78,77,93
C-163,2023-08-05,3.2080102564406223,96,63,93,86,74,99,98,78,76
C-164,2023-07-12,5.752534387713174,77,80,73,81,87,66,79,85,76
C-165,2023-01-31,1.683026881731573,66,66,93,90,76,70,63,79,74
C-166,2023-01-14,4.790804621603228,88,86,80,64,80,73,99,66,82
C-167,2023-05-10,4.0367960335853965,86,82,62,83,78,78,61,71,70
C-168,2023-12-05,11.925752168342783,89,81,86,90,83,81,94,95,79
C-169,2023-01-08,2.457368395226548,97,93,71,77,70,99,78,92,98
C-170,2023-06-23,13.96167907140363,83,65,89,64,70,99,62,74,83
C-171,2023-02-03,3.1128304757072973,83,83,94,76,75,89,64,66,84
C-172,2023-11-23,11.860006159637493,66,79,68,89,88,62,70,81,71
C-173,2023-11-01,4.276020741835275,67,99,66,78,98,64,85,83,94
C-174,2023-01-24,11.435970064343243,84,64,88,89,63,63,97,62,69
C-175,2023-12-15,3.695632185646923,65,81,85,66,62,92,95,88,63
C-176,2023-05-22,5.517124110037011,96,99,82,68,62,94,86,83,72
C-177,2023-02-07,9.3553099881937,73,75,93,76,75,96,64,91,96
C-178,2023-12-27,4.138912584801985,73,99,100,87,65,75,74,100,63
C-179,2023-10-29,14.497565989709505,78,100,74,86,99,71,87,75,90
C-180,2023-09-16,0.7773288959126075,84,69,84,95,80,67,62,95,76
C-181,2023-07-22,12.618068680579581,78,78,81,68,90,69,86,66,76
C-182,2023-03-17,6.808839615193702,99,87,60,60,76,72,96,79,76
C-183,2023-08-10,13.916825295006177,96,87,84,83,62,61,89,97,63
C-184,2023-06-08,9.09816068657154,81,74,97,62,72,90,79,66,61
C-185,2023-07-17,11.440531024876611,91,64,91,93,80,78,97,83,95
C-186,2023-08-09,5.409074503030879,74,83,93,98,91,98,82,97,75
C-187,2023-10-12,1.6851448942948508,77,100,60,64,62,68,64,75,69
C-188,2023-03-26,6.986994271434138,63,69,97,94,82,95,80,61,91
C-189,2023-11-23,3.272775520130475,99,82,84,69,68,75,64,65,64
C-190,2023-05-20,2.281920636325022,63,76,67,84,70,76,72,67,88
C-191,2023-06-22,10.951568380957058,84,96,94,88,83,86,96,83,70
C-192,2023-07-29,7.6684835972196685,84,73,98,87,64,76,66,91,72
C-193,2023-06-25,6.97151321127612,69,69,81,99,73,73,85,78,81
C-194,2023-10-19,12.08880733689185,69,71,76,88,65,72,83,71,92
C-195,2023-07-14,9.25731341629451,89,72,65,84,68,76,87,91,93
C-196,2023-11-13,8.628178797373591,91,76,82,89,91,60,89,93,74
C-197,2023-02-07,10.795081242157483,95,62,92,87,64,80,89,89,60
C-198,2023-11-26,3.6897619747194343,100,88,68,65,91,68,78,82,83
C-199,2023-12-07,5.420181084110521,81,81,62,84,65,81,68,79,95
C-200,2023-01-02,12.147562014158227,69,95,82,81,77,78,85,94,75
C-201,2023-08-31,3.6845111402403434,99,65,76,76,78,97,62,79,71
C-202,2023-03-12,12.778792309507766,82,83,92,64,60,81,86,89,64
C-203,2023-02-02,6.738586230065517,65,69,96,88,73,65,72,87,72
C-204,2023-10-08,3.724885655376087,77,82,66,91,98,90,64,81,61
C-205,2023-05-03,10.790381827114178,71,83,100,82,62,78,91,67,88
C-206,2023-03-18,10.765678422667655,82,81,82,77,88,98,68,91,66
C-207,2023-07-08,14.49585279598474,77,84,94,75,93,71,71,85,80
C-208,2023-04-06,9.749487849873308,87,94,63,75,99,93,74,70,93
C-209,2023-04-14,0.748826908338891,62,80,63,98,72,98,74,94,91
C-210,2023-03-21,14.387884958595173,79,76,63,81,98,65,98,79,66
C-211,2023-01-18,0.7358486283877917,100,90,74,99,60,62,68,66,87
C-212,2023-12-23,4.6541212166158115,88,69,68,83,83,87,85,97,73
C-213,2023-05-11,13.551012068625067,85,60,81,93,99,87,88,94,68
C-214,2023-01-27,10.46979768092113,75,98,60,60,90,77,87,63,70
C-215,2023-01-10,4.891810696262311,66,93,84,93,98,100,76,96,97
C-216,2023-05-04,9.054076476713803,73,60,92,80,73,84,81,89,88
C-217,2023-12-14,1.08326842525315,71,77,73,93,90,94,81,99,77
C-218,2023-03-17,9.300297601734396,88,79,63,64,87,73,78,65,60
C-219,2023-07-25,9.165535414158109,95,97,92,87,90,91,78,86,94
C-220,2023-01-03,13.53261689162138,74,89,65,74,65,78,69,91,68
C-221,2023-03-31,14.802688591017512,83,66,99,99,95,97,71,71,90
C-222,2023-10-02,13.836505054824523,61,79,68,80,86,71,93,74,99
C-223,2023-02-09,9.939172640773828,96,61,73,75,67,91,92,82,91
C-224,2023-11-05,9.118903243257316,92,96,80,89,90,92,81,93,96
C-225,2023-02-08,1.0249084165668774,81,96,73,87,91,77,66,60,100
C-226,2023-01-23,12.564852865204506,64,93,65,67,72,68,99,98,77
C-227,2023-06-29,3.114109615112618,73,74,100,91,80,79,82,76,94
C-228,2023-11-29,6.2301000665382915,87,93,63,88,96,95,97,85,92
C-229,2023-11-08,7.589953723074568,90,70,61,73,70,90,100,66,76
C-230,2023-07-29,9.580741369509418,96,80,75,73,78,91,84,71,81
C-231,2023-06-30,10.043900065480946,97,72,75,95,71,84,91,75,99
C-232,2023-08-29,10.411975590161793,69,93,88,61,74,71,100,90,78
C-233,2023-04-05,7.48908251446035,71,95,74,76,61,95,61,93,99
C-234,2023-08-18,2.763743138433286,60,88,94,75,66,60,76,76,99
C-235,2023-09-08,2.059216926161605,63,65,89,97,91,85,97,83,61
C-236,2023-07-08,4.989518077283823,98,89,72,95,60,95,81,97,66
C-237,2023-03-24,4.881471514295716,92,78,85,97,67,80,76,96,74
C-238,2023-02-19,12.076507605927784,98,68,98,89,73,64,65,87,90
C-239,2023-06-01,5.007695517709867,77,71,69,70,72,92,85,61,64
C-240,2023-03-05,13.42763077285779,76,91,95,65,97,64,85,65,74
C-241,2023-03-28,0.9557784930352704,98,86,73,73,67,98,76,89,97
C-242,2023-04-15,10.132294595977438,94,85,74,75,86,83,84,72,76
C-243,2023-07-29,6.579515288132176,93,81,84,90,85,62,76,72,72
C-244,2023-06-03,10.854016589940807,75,65,92,68,91,69,66,75,76
C-245,2023-11-27,14.594862681607935,97,69,99,99,63,97,96,83,60
C-246,2023-12-13,13.974362230991876,63,81,83,63,70,64,99,81,84
C-247,2023-01-31,3.6962842154645954,74,78,97,77,81,89,95,96,61
C-248,2023-04-16,10.357870289264781,80,67,67,67,77,60,64,85,74
C-249,2023-05-18,1.6879574296081299,66,83,68,70,95,67,65,73,94
C-250,2023-03-07,13.544064992297862,81,94,81,62,88,72,79,93,82
C-251,2023-12-01,3.943994831875572,88,86,77,79,67,83,60,62,82
C-252,2023-08-03,4.4674924145245765,78,75,75,72,77,87,70,65,87
C-253,2023-04-13,13.94193162925336,88,82,77,92,71,66,86,87,85
C-254,2023-11-15,1.7842186894810372,82,84,63,99,89,100,84,76,89
C-255,2023-04-18,5.729124796719312,62,61,87,95,68,89,95,74,77
C-256,2023-07-26,6.141308001853676,76,96,77,67,93,79,73,81,80
C-257,2023-12-02,4.612046871073453,86,88,77,93,67,72,66,82,83
C-258,2023-06-12,11.578689614639554,60,72,65,100,93,99,66,87,86
C-259,2023-07-09,1.1032297992798001,97,93,99,90,62,88,68,72,94
C-260,2023-04-18,9.460295615505366,94,87,92,85,95,81,78,90,67
C-261,2023-11-10,5.444385274270697,82,99,90,81,68,80,95,65,94
C-262,2023-02-16,9.249959565268885,68,70,94,70,96,94,79,91,79
C-263,2023-02-24,8.333700811351036,71,91,83,93,71,89,62,75,98
C-264,2023-01-27,14.811354183517102,86,68,73,91,73,94,62,73,81
C-265,2023-11-14,10.65553299904671,99,70,74,89,91,68,67,91,75
C-266,2023-03-22,2.166951270799329,74,77,88,61,68,90,76,76,60
C-267,2023-10-21,8.769696138834897,88,62,84,75,66,75,97,79,69
C-268,2023-07-05,1.219234878263358,94,83,64,79,65,99,71,65,86
C-269,2023-01-13,9.449515461112268,92,97,90,76,79,92,61,84,86
C-270,2023-12-31,6.826101011795242,63,75,87,98,64,80,60,67,94
C-271,2023-12-11,9.954967395016666,87,100,100,72,63,86,96,92,97
C-272,2023-04-10,11.012826649662214,78,93,73,77,94,90,84,78,75
C-273,2023-02-22,3.9630718064176067,89,88,67,71,74,96,91,82,82
C-274,2023-02-16,5.406899967641387,83,81,72,86,78,77,63,71,100
C-275,2023-05-08,14.3533278509206,73,87,73,72,77,66,64,70,71
C-276,2023-08-19,8.270518978515224,69,64,64,97,96,85,100,85,77
C-277,2023-07-22,7.567424003458415,72,80,97,98,76,91,80,98,86
C-278,2023-01-13,11.42909193733681,64,63,90,84,86,77,81,98,61
C-279,2023-02-12,10.71277111150354,95,62,81,70,95,97,88,78,65
C-280,2023-04-05,9.04570439292697,84,86,74,98,80,87,66,67,93
C-281,2023-04-17,7.767703401668143,85,96,72,95,60,96,84,95,98
C-282,2023-07-25,6.828133389952031,85,79,87,68,76,89,80,75,98
C-283,2023-08-31,6.685310665866218,68,92,79,91,65,78,84,71,68
C-284,2023-12-18,13.864766004629342,97,72,79,100,70,97,64,91,78
C-285,2023-04-18,8.467383745638887,83,60,70,96,69,100,71,70,99
C-286,2023-08-29,0.7491398109843577,88,82,75,77,82,86,68,68,75
C-287,2023-05-24,14.922678566089607,73,69,66,69,84,60,96,62,77
C-288,2023-04-07,0.6384981405727015,76,81,77,91,81,97,63,98,98
C-289,2023-07-07,13.148810044704241,70,81,64,80,80,76,88,63,89
C-290,2023-06-03,3.65935303215776,99,63,64,73,60,78,81,84,94
C-291,2023-11-12,7.77982178390415,78,90,61,85,90,75,70,71,60
C-292,2023-03-29,14.420199328158118,86,81,80,97,89,81,94,86,92
C-293,2023-04-29,1.4866201903710101,64,90,75,73,64,94,89,84,92
C-294,2023-03-07,8.6882375849511,78,73,62,89,86,90,68,88,79
C-295,2023-03-20,13.72541360525747,64,88,94,82,74,75,90,64,67
C-296,2023-08-15,7.646805820712047,77,81,64,94,67,67,81,82,75
C-297,2023-02-03,5.395819096716904,89,87,85,82,67,96,95,71,94
C-298,2023-12-17,5.045599133445888,76,99,63,74,65,89,74,96,77
C-299,2023-04-15,4.343471903092584,66,98,94,82,73,79,81,93,66
C-300,2023-10-05,13.41174018538719,90,95,70,82,67,74,63,69,60
C-301,2023-05-07,0.6918221882005018,76,89,94,91,78,84,77,66,93
C-302,2023-06-06,3.7333522381392186,69,70,98,82,100,68,94,93,74
C-303,2023-11-05,2.3915078194476664,87,76,95,70,100,76,66,78,92
C-304,2023-11-26,11.474867545817293,70,93,88,78,70,72,91,95,100
C-305,2023-12-04,12.454901976708022,92,60,65,87,94,97,91,78,72
C-306,2023-06-29,5.092329571469466,77,92,66,70,65,65,63,87,99
C-307,2023-07-05,8.241493622530738,85,77,66,74,70,97,78,85,71
C-308,2023-12-26,10.603971538275594,73,98,67,90,78,94,83,88,75
C-309,2023-01-25,7.7931524670842185,93,87,84,98,88,91,78,87,80
C-310,2023-02-22,7.163398577460328,60,74,88,85,66,66,79,97,66
C-311,2023-04-17,14.787718282923313,69,75,94,95,77,96,71,70,89
C-312,2023-08-28,8.219614349201386,91,91,81,74,66,69,87,82,96
C-313,2023-04-06,5.141075801213539,78,78,88,82,82,69,71,93,87
C-314,2023-09-24,7.861417887920217,62,64,68,99,73,71,93,72,79
C-315,2023-07-06,12.939489011630517,84,66,98,78,81,96,84,62,60
C-316,2023-05-27,1.469408359548181,76,94,66,77,87,85,99,100,75
C-317,2023-02-10,12.740429009303009,69,96,86,81,96,80,62,88,94
C-318,2023-01-04,12.44580307276041,78,77,60,71,93,80,82,96,86
C-319,2023-08-02,9.187119353971706,76,81,75,91,63,90,91,66,74
C-320,2023-07-26,14.50061787483854,64,82,99,85,69,91,97,85,98
C-321,2023-02-13,2.956131734331832,72,76,92,69,98,85,66,98,63
C-322,2023-03-03,10.32216673307252,94,74,69,79,88,90,94,78,77
C-323,2023-03-11,8.18579006044407,100,80,92,88,98,79,98,60,97
C-324,2023-02-14,9.39173994558021,62,98,60,62,74,97,64,70,100
C-325,2023-05-24,4.561188473823208,95,95,98,62,93,75,95,100,86
C-326,2023-05-07,2.970537763986396,64,76,72,70,71,94,61,72,74
C-327,2023-10-02,3.0723414748008144,63,70,94,95,100,81,99,70,62
C-328,2023-06-13,0.912181469850775,68,84,64,98,61,87,60,85,73
C-329,2023-09-16,13.783203344143184,88,67,67,69,94,82,61,96,100
C-330,2023-01-12,2.223715209754741,99,95,64,97,78,70,61,95,70
C-331,2023-04-27,7.468303694398875,70,68,83,71,73,72,75,94,97
C-332,2023-08-20,2.725381472031154,79,74,71,99,60,92,82,87,75
C-333,2023-11-08,13.499730526696718,96,81,79,95,95,61,91,64,94
C-334,2023-05-15,2.4592909752894663,89,74,97,71,88,80,99,64,60
C-335,2023-09-28,10.622195141339986,75,68,70,89,65,73,70,90,96
C-336,2023-05-16,4.894810592942922,90,98,94,96,98,74,99,76,86
C-337,2023-02-08,9.232197413806697,64,74,96,68,82,71,72,72,65
C-338,2023-12-14,4.47234131066951,65,70,91,97,81,89,85,67,80
C-339,2023-03-31,4.110812234030224,67,86,74,96,81,78,90,76,79
C-340,2023-11-15,3.179582166812241,70,61,87,81,91,96,69,98,60
C-341,2023-07-02,14.515090146345637,74,100,65,67,76,74,82,81,94
C-342,2023-05-02,0.5127445464488445,72,68,67,80,66,67,62,68,91
C-343,2023-04-15,8.031960285107925,76,64,68,97,72,74,65,69,90
C-344,2023-03-27,3.0441432065524445,65,76,74,63,83,69,90,67,61
C-345,2023-11-19,6.935850508032534,65,87,69,77,70,63,77,91,97
C-346,2023-05-05,13.361382907406908,61,61,65,91,87,71,72,62,90
C-347,2023-09-11,12.032231974285555,89,82,100,91,74,87,96,73,65
C-348,2023-01-25,3.372321800261776,80,63,68,95,90,90,94,82,70
C-349,2023-07-17,7.414994108225784,98,77,99,97,85,97,90,83,88
C-350,2023-05-09,8.72736779293514,62,93,77,93,69,77,78,85,60
C-351,2023-01-27,7.506372667568002,88,82,91,72,63,80,98,83,71
C-352,2023-09-08,1.802699527615226,85,81,71,92,66,87,61,99,70
C-353,2023-07-29,6.182914780142246,87,90,94,86,69,87,71,79,64
C-354,2023-11-01,1.3343604822441804,93,65,75,62,95,73,88,71,75
C-355,2023-09-07,8.293927190992939,90,93,88,69,75,93,70,86,99
C-356,2023-05-31,5.015930444101604,91,90,88,86,84,67,63,84,86
C-357,2023-07-31,0.8445045810060202,76,73,96,93,78,92,71,89,81
C-358,2023-07-11,13.524551851046862,82,64,90,84,71,88,93,79,64
C-359,2023-06-06,12.26333372107656,77,71,85,74,92,77,91,60,60
C-360,2023-09-21,4.659048943607647,91,69,82,99,95,68,79,81,63
C-361,2023-08-21,8.856594989164801,76,86,89,68,68,79,75,94,98
C-362,2023-03-30,12.441529571999835,90,71,65,92,79,74,90,72,85
C-363,2023-11-24,1.9838251501560933,63,79,85,74,61,95,93,80,73
C-364,2023-10-17,4.765495474559696,80,73,95,86,76,78,66,70,83
C-365,2023-04-12,13.383217170641176,94,68,80,73,64,67,89,83,66
C-366,2023-06-01,5.116924020771526,81,82,99,77,67,79,79,99,95
C-367,2023-07-14,2.973048495356166,100,83,77,93,90,92,76,91,61
C-368,2023-04-24,13.211063079809445,86,72,61,78,77,69,69,90,100
C-369,2023-04-11,1.0814024816604775,65,61,63,87,71,78,92,64,99
C-370,2023-08-31,10.536730301564301,70,91,60,89,80,61,93,89,66
C-371,2023-05-19,7.071834771339416,63,63,66,97,85,71,62,61,77
C-372,2023-12-31,5.7435062439065945,71,66,86,67,99,66,94,74,94
