crew_id,training_module,completion_date,score,feedback
C-018,Emergency Response Protocol,2024-01-15,92,Good progress but needs more confidence
C-019,Basic Safety Training,2023-06-19,82,Outstanding performance and engagement
C-019,Leadership Development,2023-11-10,79,Needs improvement in practical application
C-019,Equipment Handling,2023-07-16,82,Needs improvement in practical application
C-019,Leadership Development,2023-04-23,81,Excellent understanding of concepts
C-019,Advanced Technical Operations,2023-06-27,73,Demonstrates great potential for advancement
C-019,Leadership Development,2023-11-25,88,Outstanding performance and engagement
C-019,Risk Assessment,2023-09-24,87,Good progress but needs more confidence
C-020,Leadership Development,2023-03-30,81,Strong theoretical knowledge but requires practice
C-020,Communication Workshop,2023-07-26,91,Good progress but needs more confidence
C-020,Risk Assessment,2023-05-23,74,Good progress but needs more confidence
C-020,Advanced Technical Operations,2023-02-26,95,Needs improvement in practical application
C-020,Risk Assessment,2023-11-20,83,Excellent understanding of concepts
C-020,Advanced Technical Operations,2024-01-09,73,Demonstrates great potential for advancement
C-020,Basic Safety Training,2023-04-15,86,Needs improvement in practical application
C-021,Advanced Technical Operations,2023-06-16,77,Strong theoretical knowledge but requires practice
C-021,Emergency Response Protocol,2023-06-19,99,Strong theoretical knowledge but requires practice
C-021,Communication Workshop,2023-10-06,80,Strong theoretical knowledge but requires practice
C-021,Quality Management Systems,2023-11-14,73,Excellent understanding of concepts
C-021,Quality Management Systems,2023-04-30,98,Good progress but needs more confidence
C-021,Advanced Technical Operations,2023-05-30,90,Outstanding performance and engagement
C-022,Team Building,2023-01-21,75,Demonstrates great potential for advancement
C-022,Advanced Technical Operations,2023-04-30,91,Outstanding performance and engagement
C-022,Advanced Technical Operations,2023-01-08,92,Outstanding performance and engagement
C-022,Leadership Development,2023-07-21,71,Excellent understanding of concepts
C-022,Team Building,2023-07-01,93,Good progress but needs more confidence
C-022,Communication Workshop,2023-09-30,82,Outstanding performance and engagement
C-022,Equipment Handling,2023-02-25,94,Good progress but needs more confidence
C-022,Risk Assessment,2023-04-06,76,Needs improvement in practical application
C-023,Leadership Development,2024-02-07,91,Excellent understanding of concepts
C-023,Quality Management Systems,2023-11-07,100,Excellent understanding of concepts
C-023,Basic Safety Training,2023-11-27,70,Demonstrates great potential for advancement
C-023,Basic Safety Training,2023-12-28,80,Excellent understanding of concepts
C-023,Team Building,2023-08-14,73,Needs improvement in practical application
C-023,Leadership Development,2024-01-14,74,Good progress but needs more confidence
C-024,Leadership Development,2023-10-14,73,Demonstrates great potential for advancement
C-024,Advanced Technical Operations,2023-03-27,72,Needs improvement in practical application
C-024,Advanced Technical Operations,2023-12-22,92,Outstanding performance and engagement
C-024,Advanced Technical Operations,2023-06-10,78,Needs improvement in practical application
C-024,Emergency Response Protocol,2023-01-26,76,Outstanding performance and engagement
C-025,Risk Assessment,2023-04-21,74,Outstanding performance and engagement
C-025,Equipment Handling,2023-01-17,98,Good progress but needs more confidence
C-025,Risk Assessment,2023-06-16,86,Outstanding performance and engagement
C-025,Quality Management Systems,2023-05-04,100,Needs improvement in practical application
C-025,Emergency Response Protocol,2023-11-22,87,Outstanding performance and engagement
C-025,Risk Assessment,2023-12-07,81,Needs improvement in practical application
C-025,Quality Management Systems,2023-11-28,79,Demonstrates great potential for advancement
C-025,Quality Management Systems,2023-09-22,82,Demonstrates great potential for advancement
C-026,Quality Management Systems,2023-03-30,79,Needs improvement in practical application
C-026,Equipment Handling,2023-09-02,98,Needs improvement in practical application
C-026,Risk Assessment,2024-02-26,89,Excellent understanding of concepts
C-026,Risk Assessment,2023-01-19,94,Strong theoretical knowledge but requires practice
C-027,Team Building,2023-08-27,83,Excellent understanding of concepts
C-027,Leadership Development,2024-02-06,85,Outstanding performance and engagement
C-028,Team Building,2023-02-05,82,Strong theoretical knowledge but requires practice
C-028,Equipment Handling,2023-07-26,96,Strong theoretical knowledge but requires practice
C-028,Advanced Technical Operations,2023-09-12,95,Outstanding performance and engagement
C-029,Basic Safety Training,2023-09-14,98,Strong theoretical knowledge but requires practice
C-029,Equipment Handling,2024-01-07,80,Needs improvement in practical application
C-029,Leadership Development,2023-03-19,91,Excellent understanding of concepts
C-029,Leadership Development,2023-08-16,77,Strong theoretical knowledge but requires practice
C-030,Basic Safety Training,2023-03-31,98,Outstanding performance and engagement
C-030,Team Building,2023-06-30,81,Good progress but needs more confidence
C-030,Team Building,2023-01-10,74,Needs improvement in practical application
C-030,Leadership Development,2023-03-15,92,Excellent understanding of concepts
C-031,Risk Assessment,2023-08-25,87,Demonstrates great potential for advancement
C-031,Quality Management Systems,2024-02-15,94,Excellent understanding of concepts
C-031,Risk Assessment,2024-02-27,97,Demonstrates great potential for advancement
C-031,Advanced Technical Operations,2023-05-27,76,Strong theoretical knowledge but requires practice
C-031,Basic Safety Training,2023-10-21,84,Excellent understanding of concepts
C-031,Advanced Technical Operations,2024-01-29,87,Demonstrates great potential for advancement
C-031,Equipment Handling,2023-01-30,98,Needs improvement in practical application
C-031,Leadership Development,2023-01-08,94,Excellent understanding of concepts
C-032,Communication Workshop,2023-01-17,91,Strong theoretical knowledge but requires practice
C-032,Communication Workshop,2023-12-27,81,Excellent understanding of concepts
C-032,Team Building,2023-11-10,90,Demonstrates great potential for advancement
C-032,Risk Assessment,2023-04-11,70,Outstanding performance and engagement
C-032,Emergency Response Protocol,2024-01-06,94,Needs improvement in practical application
C-032,Team Building,2023-10-05,80,Demonstrates great potential for advancement
C-032,Emergency Response Protocol,2023-07-26,90,Needs improvement in practical application
C-032,Quality Management Systems,2024-02-16,96,Strong theoretical knowledge but requires practice
C-033,Communication Workshop,2023-02-09,85,Good progress but needs more confidence
C-033,Quality Management Systems,2024-01-10,90,Demonstrates great potential for advancement
C-033,Advanced Technical Operations,2023-01-17,99,Outstanding performance and engagement
C-033,Basic Safety Training,2023-12-13,96,Demonstrates great potential for advancement
C-033,Leadership Development,2023-07-26,86,Outstanding performance and engagement
C-033,Leadership Development,2023-10-18,81,Good progress but needs more confidence
C-033,Equipment Handling,2023-09-28,73,Outstanding performance and engagement
C-033,Risk Assessment,2023-10-27,76,Strong theoretical knowledge but requires practice
C-034,Equipment Handling,2023-11-08,89,Excellent understanding of concepts
C-034,Leadership Development,2023-09-28,73,Needs improvement in practical application
C-034,Risk Assessment,2024-03-08,100,Needs improvement in practical application
C-035,Quality Management Systems,2023-01-25,86,Demonstrates great potential for advancement
C-035,Emergency Response Protocol,2023-10-13,79,Good progress but needs more confidence
C-035,Emergency Response Protocol,2023-11-01,82,Excellent understanding of concepts
C-035,Risk Assessment,2023-07-01,93,Excellent understanding of concepts
C-035,Communication Workshop,2024-01-19,90,Strong theoretical knowledge but requires practice
C-035,Emergency Response Protocol,2023-09-17,99,Strong theoretical knowledge but requires practice
C-035,Emergency Response Protocol,2023-05-08,88,Strong theoretical knowledge but requires practice
C-036,Team Building,2023-11-23,99,Outstanding performance and engagement
C-036,Emergency Response Protocol,2023-04-25,85,Strong theoretical knowledge but requires practice
C-036,Communication Workshop,2023-07-29,89,Needs improvement in practical application
C-036,Equipment Handling,2023-10-25,81,Strong theoretical knowledge but requires practice
C-037,Basic Safety Training,2023-02-25,80,Demonstrates great potential for advancement
C-037,Quality Management Systems,2023-01-19,76,Demonstrates great potential for advancement
C-037,Leadership Development,2023-01-20,92,Needs improvement in practical application
C-037,Basic Safety Training,2023-12-14,71,Outstanding performance and engagement
C-037,Communication Workshop,2023-04-19,83,Outstanding performance and engagement
C-037,Advanced Technical Operations,2023-02-26,97,Needs improvement in practical application
C-037,Emergency Response Protocol,2023-10-26,82,Outstanding performance and engagement
C-037,Basic Safety Training,2023-07-26,74,Demonstrates great potential for advancement
C-038,Risk Assessment,2023-01-15,89,Outstanding performance and engagement
C-038,Emergency Response Protocol,2023-02-21,99,Excellent understanding of concepts
C-038,Advanced Technical Operations,2024-03-01,79,Demonstrates great potential for advancement
C-038,Team Building,2024-02-18,80,Outstanding performance and engagement
C-039,Team Building,2023-05-24,91,Needs improvement in practical application
C-039,Leadership Development,2023-04-27,75,Demonstrates great potential for advancement
C-039,Basic Safety Training,2024-03-25,95,Strong theoretical knowledge but requires practice
C-039,Basic Safety Training,2023-06-05,76,Good progress but needs more confidence
C-039,Communication Workshop,2023-07-24,85,Excellent understanding of concepts
C-039,Leadership Development,2023-05-08,70,Excellent understanding of concepts
C-039,Quality Management Systems,2023-07-30,98,Strong theoretical knowledge but requires practice
C-039,Communication Workshop,2023-06-19,90,Needs improvement in practical application
C-040,Advanced Technical Operations,2023-06-28,75,Strong theoretical knowledge but requires practice
C-040,Advanced Technical Operations,2023-09-17,74,Excellent understanding of concepts
C-040,Quality Management Systems,2024-03-02,87,Outstanding performance and engagement
C-040,Advanced Technical Operations,2023-12-16,72,Needs improvement in practical application
C-040,Quality Management Systems,2024-03-02,75,Demonstrates great potential for advancement
C-040,Leadership Development,2024-03-08,99,Good progress but needs more confidence
C-041,Equipment Handling,2023-06-11,82,Excellent understanding of concepts
C-041,Risk Assessment,2023-07-01,95,Good progress but needs more confidence
C-041,Advanced Technical Operations,2024-01-17,71,Excellent understanding of concepts
C-041,Communication Workshop,2024-01-25,72,Outstanding performance and engagement
C-041,Team Building,2023-12-19,87,Needs improvement in practical application
C-042,Basic Safety Training,2023-02-09,87,Outstanding performance and engagement
C-042,Communication Workshop,2024-02-19,86,Outstanding performance and engagement
C-042,Quality Management Systems,2024-02-11,98,Strong theoretical knowledge but requires practice
C-043,Equipment Handling,2023-07-09,92,Demonstrates great potential for advancement
C-043,Leadership Development,2023-08-18,71,Demonstrates great potential for advancement
C-043,Quality Management Systems,2023-06-27,94,Demonstrates great potential for advancement
C-044,Equipment Handling,2023-02-15,80,Outstanding performance and engagement
C-044,Risk Assessment,2023-03-02,73,Outstanding performance and engagement
C-044,Risk Assessment,2023-06-05,97,Good progress but needs more confidence
C-044,Communication Workshop,2023-09-29,81,Good progress but needs more confidence
C-045,Communication Workshop,2024-02-21,100,Outstanding performance and engagement
C-045,Quality Management Systems,2023-01-28,70,Outstanding performance and engagement
C-045,Basic Safety Training,2023-10-25,79,Good progress but needs more confidence
C-045,Communication Workshop,2023-02-03,85,Strong theoretical knowledge but requires practice
C-046,Team Building,2023-12-04,91,Demonstrates great potential for advancement
C-046,Leadership Development,2023-11-11,94,Demonstrates great potential for advancement
C-046,Leadership Development,2023-06-11,71,Demonstrates great potential for advancement
C-046,Equipment Handling,2024-02-14,70,Strong theoretical knowledge but requires practice
C-046,Quality Management Systems,2023-09-15,81,Strong theoretical knowledge but requires practice
C-046,Quality Management Systems,2023-05-09,81,Good progress but needs more confidence
C-046,Basic Safety Training,2024-02-21,97,Strong theoretical knowledge but requires practice
C-046,Leadership Development,2023-12-13,84,Excellent understanding of concepts
C-047,Advanced Technical Operations,2023-10-12,71,Demonstrates great potential for advancement
C-047,Equipment Handling,2023-09-19,83,Demonstrates great potential for advancement
C-047,Equipment Handling,2024-01-17,88,Demonstrates great potential for advancement
C-048,Emergency Response Protocol,2023-06-22,94,Strong theoretical knowledge but requires practice
C-048,Leadership Development,2023-05-01,77,Good progress but needs more confidence
C-049,Equipment Handling,2023-11-18,90,Good progress but needs more confidence
C-049,Quality Management Systems,2023-04-18,87,Strong theoretical knowledge but requires practice
C-049,Equipment Handling,2023-06-18,89,Excellent understanding of concepts
C-049,Team Building,2023-07-22,97,Excellent understanding of concepts
C-050,Emergency Response Protocol,2023-06-06,96,Outstanding performance and engagement
C-050,Emergency Response Protocol,2023-09-07,84,Strong theoretical knowledge but requires practice
C-050,Leadership Development,2023-09-29,77,Needs improvement in practical application
C-050,Advanced Technical Operations,2023-07-29,78,Excellent understanding of concepts
C-050,Quality Management Systems,2024-03-09,86,Demonstrates great potential for advancement
C-050,Advanced Technical Operations,2023-02-27,97,Good progress but needs more confidence
C-051,Equipment Handling,2023-08-24,74,Demonstrates great potential for advancement
C-051,Quality Management Systems,2023-05-27,76,Good progress but needs more confidence
C-052,Quality Management Systems,2023-01-02,73,Demonstrates great potential for advancement
C-052,Basic Safety Training,2023-05-12,84,Needs improvement in practical application
C-052,Advanced Technical Operations,2023-07-26,71,Good progress but needs more confidence
C-052,Risk Assessment,2023-05-08,78,Outstanding performance and engagement
C-052,Communication Workshop,2023-01-20,71,Good progress but needs more confidence
C-052,Basic Safety Training,2023-11-27,95,Needs improvement in practical application
C-052,Risk Assessment,2024-01-29,70,Strong theoretical knowledge but requires practice
C-052,Advanced Technical Operations,2023-02-15,86,Good progress but needs more confidence
C-053,Leadership Development,2023-07-19,80,Demonstrates great potential for advancement
C-053,Risk Assessment,2024-03-12,80,Demonstrates great potential for advancement
C-053,Quality Management Systems,2023-03-21,95,Needs improvement in practical application
C-053,Equipment Handling,2023-12-22,86,Good progress but needs more confidence
C-054,Emergency Response Protocol,2023-08-13,79,Strong theoretical knowledge but requires practice
C-054,Quality Management Systems,2023-08-13,93,Demonstrates great potential for advancement
C-054,Equipment Handling,2023-06-08,71,Excellent understanding of concepts
C-054,Quality Management Systems,2023-02-21,71,Strong theoretical knowledge but requires practice
C-054,Leadership Development,2023-04-30,99,Strong theoretical knowledge but requires practice
C-055,Advanced Technical Operations,2024-03-10,94,Demonstrates great potential for advancement
C-055,Risk Assessment,2023-12-28,99,Outstanding performance and engagement
C-055,Quality Management Systems,2023-05-19,91,Needs improvement in practical application
C-055,Risk Assessment,2023-07-22,90,Strong theoretical knowledge but requires practice
C-056,Equipment Handling,2023-02-24,100,Outstanding performance and engagement
C-056,Leadership Development,2024-03-08,95,Good progress but needs more confidence
C-056,Leadership Development,2023-03-17,81,Strong theoretical knowledge but requires practice
C-056,Advanced Technical Operations,2023-10-06,86,Demonstrates great potential for advancement
C-056,Equipment Handling,2024-01-16,76,Demonstrates great potential for advancement
C-056,Team Building,2023-02-13,74,Good progress but needs more confidence
C-056,Advanced Technical Operations,2023-03-01,86,Outstanding performance and engagement
C-056,Emergency Response Protocol,2024-02-06,95,Demonstrates great potential for advancement
C-057,Quality Management Systems,2023-05-11,94,Excellent understanding of concepts
C-057,Risk Assessment,2024-03-24,88,Strong theoretical knowledge but requires practice
C-057,Advanced Technical Operations,2023-08-13,89,Needs improvement in practical application
C-057,Advanced Technical Operations,2023-05-16,78,Strong theoretical knowledge but requires practice
C-057,Team Building,2023-09-29,84,Needs improvement in practical application
C-057,Risk Assessment,2023-11-08,82,Strong theoretical knowledge but requires practice
C-057,Communication Workshop,2023-11-07,92,Excellent understanding of concepts
C-058,Risk Assessment,2023-11-07,97,Good progress but needs more confidence
C-058,Basic Safety Training,2023-12-08,72,Good progress but needs more confidence
C-058,Team Building,2024-02-05,82,Demonstrates great potential for advancement
C-058,Quality Management Systems,2023-05-31,77,Good progress but needs more confidence
C-058,Emergency Response Protocol,2023-06-21,82,Needs improvement in practical application
C-058,Communication Workshop,2024-03-24,85,Needs improvement in practical application
C-059,Equipment Handling,2023-10-10,79,Demonstrates great potential for advancement
C-059,Team Building,2023-07-23,77,Excellent understanding of concepts
C-059,Team Building,2024-02-08,90,Good progress but needs more confidence
C-059,Leadership Development,2023-06-18,77,Good progress but needs more confidence
C-060,Equipment Handling,2023-07-28,70,Excellent understanding of concepts
C-060,Leadership Development,2023-05-30,93,Needs improvement in practical application
C-060,Quality Management Systems,2023-02-10,72,Excellent understanding of concepts
C-060,Quality Management Systems,2023-07-13,78,Excellent understanding of concepts
C-060,Emergency Response Protocol,2023-07-30,80,Needs improvement in practical application
C-060,Basic Safety Training,2023-03-14,94,Needs improvement in practical application
C-060,Basic Safety Training,2023-11-16,73,Excellent understanding of concepts
C-060,Emergency Response Protocol,2024-02-24,70,Needs improvement in practical application
C-061,Quality Management Systems,2023-06-24,93,Excellent understanding of concepts
C-061,Risk Assessment,2023-05-30,99,Good progress but needs more confidence
C-062,Leadership Development,2023-04-22,92,Strong theoretical knowledge but requires practice
C-062,Equipment Handling,2023-09-25,97,Strong theoretical knowledge but requires practice
C-062,Communication Workshop,2023-05-03,81,Excellent understanding of concepts
C-062,Team Building,2023-12-22,95,Good progress but needs more confidence
C-062,Basic Safety Training,2023-09-02,96,Strong theoretical knowledge but requires practice
C-062,Team Building,2023-04-13,81,Demonstrates great potential for advancement
C-062,Advanced Technical Operations,2023-03-22,80,Good progress but needs more confidence
C-062,Advanced Technical Operations,2023-12-20,82,Excellent understanding of concepts
C-063,Team Building,2023-02-10,74,Needs improvement in practical application
C-063,Communication Workshop,2023-10-20,71,Needs improvement in practical application
C-064,Quality Management Systems,2023-01-15,82,Demonstrates great potential for advancement
C-064,Emergency Response Protocol,2023-03-30,82,Needs improvement in practical application
C-064,Equipment Handling,2023-08-12,72,Excellent understanding of concepts
C-064,Equipment Handling,2023-05-08,73,Good progress but needs more confidence
C-064,Risk Assessment,2023-10-17,100,Outstanding performance and engagement
C-065,Emergency Response Protocol,2024-03-18,88,Demonstrates great potential for advancement
C-065,Basic Safety Training,2023-11-29,97,Good progress but needs more confidence
C-065,Basic Safety Training,2023-02-08,74,Demonstrates great potential for advancement
C-065,Basic Safety Training,2023-03-02,84,Excellent understanding of concepts
C-066,Quality Management Systems,2024-03-16,91,Strong theoretical knowledge but requires practice
C-066,Risk Assessment,2024-02-08,79,Strong theoretical knowledge but requires practice
C-066,Risk Assessment,2023-06-11,71,Strong theoretical knowledge but requires practice
C-066,Risk Assessment,2023-03-06,71,Good progress but needs more confidence
C-066,Emergency Response Protocol,2023-06-16,75,Good progress but needs more confidence
C-067,Team Building,2023-05-02,76,Outstanding performance and engagement
C-067,Team Building,2023-12-11,84,Outstanding performance and engagement
C-067,Equipment Handling,2023-12-03,93,Needs improvement in practical application
C-067,Equipment Handling,2023-06-06,100,Excellent understanding of concepts
C-067,Team Building,2024-01-14,98,Outstanding performance and engagement
C-067,Team Building,2023-02-19,76,Good progress but needs more confidence
C-068,Communication Workshop,2023-10-10,75,Good progress but needs more confidence
C-068,Emergency Response Protocol,2023-06-27,90,Strong theoretical knowledge but requires practice
C-069,Communication Workshop,2023-07-16,95,Strong theoretical knowledge but requires practice
C-069,Emergency Response Protocol,2023-02-28,85,Demonstrates great potential for advancement
C-069,Team Building,2023-09-01,75,Outstanding performance and engagement
C-070,Emergency Response Protocol,2023-02-02,71,Needs improvement in practical application
C-070,Advanced Technical Operations,2023-10-03,97,Outstanding performance and engagement
C-071,Quality Management Systems,2023-12-06,100,Excellent understanding of concepts
C-071,Equipment Handling,2023-09-26,82,Strong theoretical knowledge but requires practice
C-072,Advanced Technical Operations,2023-12-18,94,Strong theoretical knowledge but requires practice
C-072,Equipment Handling,2023-06-09,80,Needs improvement in practical application
C-073,Basic Safety Training,2023-03-17,88,Good progress but needs more confidence
C-073,Emergency Response Protocol,2023-05-18,99,Excellent understanding of concepts
C-073,Basic Safety Training,2023-08-29,87,Demonstrates great potential for advancement
C-073,Basic Safety Training,2023-03-08,98,Demonstrates great potential for advancement
C-073,Leadership Development,2024-03-05,73,Strong theoretical knowledge but requires practice
C-073,Leadership Development,2023-05-08,91,Strong theoretical knowledge but requires practice
C-073,Advanced Technical Operations,2024-01-31,92,Strong theoretical knowledge but requires practice
C-074,Advanced Technical Operations,2023-11-30,75,Strong theoretical knowledge but requires practice
C-074,Quality Management Systems,2024-03-26,93,Demonstrates great potential for advancement
C-074,Advanced Technical Operations,2023-04-22,96,Outstanding performance and engagement
C-074,Emergency Response Protocol,2023-10-19,87,Good progress but needs more confidence
C-074,Communication Workshop,2023-08-05,90,Good progress but needs more confidence
C-074,Leadership Development,2023-06-18,89,Demonstrates great potential for advancement
C-074,Quality Management Systems,2023-06-08,90,Strong theoretical knowledge but requires practice
C-075,Leadership Development,2023-02-18,87,Strong theoretical knowledge but requires practice
C-075,Equipment Handling,2023-03-18,81,Excellent understanding of concepts
C-075,Advanced Technical Operations,2023-08-28,72,Good progress but needs more confidence
C-075,Risk Assessment,2023-11-15,78,Good progress but needs more confidence
C-075,Communication Workshop,2023-01-09,81,Needs improvement in practical application
C-075,Team Building,2023-09-26,88,Good progress but needs more confidence
C-075,Quality Management Systems,2023-05-31,76,Excellent understanding of concepts
C-075,Emergency Response Protocol,2024-03-17,88,Outstanding performance and engagement
C-076,Equipment Handling,2023-01-03,90,Good progress but needs more confidence
C-076,Quality Management Systems,2023-01-05,97,Good progress but needs more confidence
C-076,Advanced Technical Operations,2023-01-10,76,Excellent understanding of concepts
C-077,Team Building,2023-08-05,76,Needs improvement in practical application
C-077,Team Building,2023-07-01,71,Needs improvement in practical application
C-077,Leadership Development,2023-05-26,98,Strong theoretical knowledge but requires practice
C-077,Basic Safety Training,2023-09-20,87,Good progress but needs more confidence
C-077,Leadership Development,2023-03-05,92,Strong theoretical knowledge but requires practice
C-077,Emergency Response Protocol,2023-11-25,92,Needs improvement in practical application
C-078,Advanced Technical Operations,2023-02-25,81,Outstanding performance and engagement
C-078,Emergency Response Protocol,2024-01-02,95,Good progress but needs more confidence
C-078,Risk Assessment,2024-01-26,85,Excellent understanding of concepts
