crew_id,date,task_completion_rate,quality_score,feedback_text
C-005,2023-07-16,95.67429239941272,81,Required more training on equipment operation
C-006,2024-03-13,88.5832643250761,82,Required more training on equipment operation
C-006,2023-04-22,92.871843194088,70,Required more training on equipment operation
C-006,2023-07-21,90.50303036334284,99,Demonstrates excellent leadership qualities
C-006,2023-07-07,85.02573320838302,89,Required more training on equipment operation
C-006,2023-11-02,76.78175098455068,98,Could improve communication with team members
C-007,2023-07-07,88.74656117060364,99,Demonstrates excellent leadership qualities
C-007,2024-03-17,90.80712818953717,97,Demonstrates excellent leadership qualities
C-007,2023-08-01,89.03245382858918,98,Needs additional support with technical tasks
C-007,2023-01-18,75.74026312728569,87,Needs additional support with technical tasks
C-007,2023-03-19,98.7439307276775,93,Consistently follows safety procedures
C-008,2023-04-11,98.8624394020524,82,Required more training on equipment operation
C-008,2023-09-19,77.57676298249233,70,Shows strong initiative in problem-solving
C-008,2023-01-08,96.39614947103327,76,Required more training on equipment operation
C-008,2023-05-02,94.36998853612616,89,Could improve communication with team members
C-008,2023-09-17,97.81158449108142,86,Needs additional support with technical tasks
C-008,2023-03-19,95.92903542227836,96,Could improve communication with team members
C-008,2023-11-24,90.60066012746381,85,Consistently follows safety procedures
C-008,2023-05-08,85.43083265693045,100,Could improve communication with team members
C-008,2023-05-02,91.50717778847479,93,Shows strong initiative in problem-solving
C-008,2023-03-08,91.83378757982618,76,Consistently follows safety procedures
C-009,2024-01-09,80.38214536854223,90,Needs additional support with technical tasks
C-009,2024-01-12,84.506147276346,77,Required more training on equipment operation
C-009,2023-02-09,95.31638895862739,81,Required more training on equipment operation
C-009,2023-03-20,85.47594070695672,74,Demonstrates excellent leadership qualities
C-009,2023-06-23,82.23601380457436,93,Needs additional support with technical tasks
C-009,2023-01-12,94.75530250854236,91,Required more training on equipment operation
C-009,2023-05-15,83.76751271406768,70,Shows strong initiative in problem-solving
C-009,2023-12-02,75.8198388810086,94,Could improve communication with team members
C-009,2023-10-18,76.02186050982975,84,Required more training on equipment operation
C-010,2024-03-07,96.4971308500247,80,Needs additional support with technical tasks
C-010,2023-01-28,93.27828556550156,86,Consistently follows safety procedures
C-010,2023-05-10,94.1781574921915,84,Shows strong initiative in problem-solving
C-010,2023-08-22,78.13665278590373,70,Shows strong initiative in problem-solving
C-010,2023-06-15,82.1730664360207,83,Needs additional support with technical tasks
C-010,2024-02-08,75.65707511865176,86,Demonstrates excellent leadership qualities
C-011,2023-06-19,79.40980737826416,86,Required more training on equipment operation
C-011,2023-04-06,95.50229931024708,90,Required more training on equipment operation
C-011,2024-03-13,78.6677975039476,89,Required more training on equipment operation
C-012,2024-03-11,96.02127636099434,91,Consistently follows safety procedures
C-012,2023-06-01,94.20643412240535,81,Demonstrates excellent leadership qualities
C-012,2023-01-15,98.81522685638225,94,Required more training on equipment operation
C-012,2023-04-25,91.04921442861064,71,Required more training on equipment operation
C-012,2023-01-21,79.97250364330662,81,Required more training on equipment operation
C-012,2023-01-27,91.23455427334264,74,Could improve communication with team members
C-012,2023-08-27,91.80666308900183,95,Consistently follows safety procedures
C-012,2023-11-03,77.3171513166351,100,Demonstrates excellent leadership qualities
C-012,2023-09-09,85.91267092860679,95,Required more training on equipment operation
C-012,2023-02-18,84.99711061567841,71,Shows strong initiative in problem-solving
C-013,2024-02-17,95.12678069869212,91,Needs additional support with technical tasks
C-013,2023-05-25,88.88284655139591,96,Consistently follows safety procedures
C-013,2023-11-13,97.7895385547457,96,Required more training on equipment operation
C-013,2023-09-18,88.89035547725211,85,Consistently follows safety procedures
C-014,2023-11-21,86.97568290899123,88,Consistently follows safety procedures
C-014,2023-04-05,81.83513244930337,88,Demonstrates excellent leadership qualities
C-014,2024-02-07,95.24922082780415,90,Needs additional support with technical tasks
C-014,2023-07-13,83.78619899367428,88,Shows strong initiative in problem-solving
C-014,2023-02-19,75.61482332790267,87,Needs additional support with technical tasks
C-014,2023-09-19,88.77805899443605,89,Needs additional support with technical tasks
C-015,2023-11-11,81.37447306182816,94,Shows strong initiative in problem-solving
C-015,2023-03-08,79.52971222434043,92,Needs additional support with technical tasks
C-015,2023-05-12,80.56988676652725,97,Demonstrates excellent leadership qualities
C-015,2023-06-05,91.63105817580166,90,Could improve communication with team members
C-015,2023-06-14,85.77668808909137,76,Required more training on equipment operation
C-015,2023-08-15,92.31645640423866,87,Could improve communication with team members
C-016,2023-04-02,90.654060720062,98,Could improve communication with team members
C-016,2023-12-29,82.61016705905183,83,Needs additional support with technical tasks
C-016,2023-10-24,96.28179979516501,99,Shows strong initiative in problem-solving
C-016,2023-07-08,99.18386322023466,77,Consistently follows safety procedures
C-016,2023-01-11,85.18824590340037,92,Could improve communication with team members
C-016,2023-05-29,81.1187879910948,82,Could improve communication with team members
C-016,2023-08-22,82.00870540685939,86,Consistently follows safety procedures
C-016,2023-10-17,96.94470316381549,99,Demonstrates excellent leadership qualities
C-017,2023-06-02,79.89875783623705,78,Shows strong initiative in problem-solving
C-017,2023-07-18,90.65850793928631,86,Consistently follows safety procedures
C-017,2023-01-27,82.62849954850164,99,Shows strong initiative in problem-solving
C-017,2024-02-13,87.54929871768464,93,Required more training on equipment operation
C-017,2023-03-13,78.48192022307195,96,Needs additional support with technical tasks
C-017,2023-10-20,77.84610597817881,90,Shows strong initiative in problem-solving
C-017,2023-07-28,98.65123641475859,73,Shows strong initiative in problem-solving
C-018,2023-11-04,95.26537793348956,72,Demonstrates excellent leadership qualities
C-018,2023-03-28,93.42190804853817,73,Shows strong initiative in problem-solving
C-018,2023-11-24,88.09686237544149,93,Consistently follows safety procedures
C-018,2024-01-27,80.45034568505547,74,Needs additional support with technical tasks
C-018,2023-10-15,88.9719579547629,85,Shows strong initiative in problem-solving
C-018,2023-05-16,90.1425987389144,98,Demonstrates excellent leadership qualities
C-018,2023-04-12,92.12016757472243,71,Demonstrates excellent leadership qualities
C-018,2023-01-29,99.21050363643263,75,Could improve communication with team members
C-019,2023-08-15,76.70869914684464,70,Required more training on equipment operation
C-019,2023-11-05,84.96650799624102,90,Needs additional support with technical tasks
C-019,2024-02-23,90.62181092005709,79,Consistently follows safety procedures
C-019,2023-05-20,89.18345756014381,93,Could improve communication with team members
C-019,2024-03-11,86.93419747588312,78,Required more training on equipment operation
C-020,2023-05-18,77.97265123516667,94,Needs additional support with technical tasks
C-020,2023-04-07,97.18288534131145,77,Required more training on equipment operation
C-020,2023-02-18,76.44708877987226,75,Demonstrates excellent leadership qualities
C-020,2024-02-03,88.46307194686354,98,Could improve communication with team members
C-020,2023-10-03,87.03910670224035,85,Could improve communication with team members
C-020,2023-07-08,92.3636893333735,91,Shows strong initiative in problem-solving
C-020,2023-06-11,76.78589849323107,70,Consistently follows safety procedures
C-021,2023-12-05,87.54993271912106,98,Could improve communication with team members
C-021,2024-03-01,82.06392510811853,80,Needs additional support with technical tasks
C-021,2023-04-02,87.08270990335963,83,Consistently follows safety procedures
C-022,2023-03-14,88.92819786042159,96,Needs additional support with technical tasks
C-022,2023-12-16,87.93277790004085,77,Demonstrates excellent leadership qualities
C-022,2023-10-22,95.4126368987694,95,Required more training on equipment operation
C-023,2023-04-06,97.53151088249732,87,Could improve communication with team members
C-023,2024-01-31,88.3723811519061,100,Needs additional support with technical tasks
C-023,2023-11-14,80.24843646896699,85,Consistently follows safety procedures
C-023,2023-10-31,91.74762924127563,87,Shows strong initiative in problem-solving
C-023,2023-11-07,95.87539166018294,83,Consistently follows safety procedures
C-023,2023-11-19,97.16023017629763,96,Demonstrates excellent leadership qualities
C-023,2023-10-23,84.69684719113401,93,Consistently follows safety procedures
C-023,2023-06-15,90.25342514472503,78,Could improve communication with team members
C-024,2023-02-08,89.56420793538216,80,Demonstrates excellent leadership qualities
C-024,2023-02-19,90.52383008580813,92,Required more training on equipment operation
C-024,2023-01-01,95.52632564636941,94,Consistently follows safety procedures
C-024,2024-01-16,92.3557281608044,74,Consistently follows safety procedures
C-024,2023-07-07,75.09533182040248,98,Could improve communication with team members
C-024,2023-11-26,92.80494236729868,77,Needs additional support with technical tasks
C-024,2024-01-03,92.25942557333714,98,Could improve communication with team members
C-024,2023-02-22,87.10340327825178,89,Consistently follows safety procedures
C-024,2024-01-19,77.22436241705456,78,Demonstrates excellent leadership qualities
C-024,2023-11-15,75.25793456063332,90,Could improve communication with team members
C-025,2024-01-09,98.20967937651959,81,Consistently follows safety procedures
C-025,2023-02-25,92.78407060622393,78,Required more training on equipment operation
C-025,2024-03-11,75.20473891031901,86,Demonstrates excellent leadership qualities
C-026,2024-02-15,97.17547059509845,84,Shows strong initiative in problem-solving
C-026,2023-10-29,75.56375449417152,72,Shows strong initiative in problem-solving
C-026,2024-03-22,87.87222812590785,98,Demonstrates excellent leadership qualities
C-026,2023-06-17,91.50771456814464,72,Could improve communication with team members
C-026,2023-04-04,85.81912085506521,92,Shows strong initiative in problem-solving
C-026,2023-08-09,82.01743172657562,83,Required more training on equipment operation
C-026,2023-02-17,78.00074952911383,89,Could improve communication with team members
C-026,2023-05-21,84.23063486786307,87,Demonstrates excellent leadership qualities
C-027,2023-06-28,98.70160319022114,84,Consistently follows safety procedures
C-027,2023-05-09,94.68497732174743,74,Required more training on equipment operation
C-027,2023-02-06,75.83907130309994,100,Required more training on equipment operation
C-027,2023-07-20,80.84628488611418,95,Required more training on equipment operation
C-027,2023-11-29,82.06300200327723,88,Could improve communication with team members
C-027,2024-01-06,84.72039906062875,91,Required more training on equipment operation
C-027,2024-02-29,87.45082583023972,83,Required more training on equipment operation
C-027,2024-01-25,84.40618090556794,95,Demonstrates excellent leadership qualities
C-027,2024-02-15,87.18733313459948,90,Consistently follows safety procedures
C-027,2023-11-03,79.16881328891236,89,Shows strong initiative in problem-solving
C-028,2023-04-26,88.32105202199203,88,Shows strong initiative in problem-solving
C-028,2023-06-19,83.7844511467892,92,Could improve communication with team members
C-028,2023-12-25,88.06567781599401,90,Shows strong initiative in problem-solving
C-028,2023-02-03,75.80582632424974,99,Demonstrates excellent leadership qualities
C-029,2023-12-05,80.24647785387178,85,Shows strong initiative in problem-solving
C-029,2023-10-15,94.82827896750362,87,Consistently follows safety procedures
C-029,2023-09-12,84.44534882406064,98,Consistently follows safety procedures
C-029,2024-03-02,90.20518912016192,96,Shows strong initiative in problem-solving
C-029,2023-04-27,98.99443887243655,71,Demonstrates excellent leadership qualities
C-029,2023-07-18,97.89480705450502,73,Could improve communication with team members
C-029,2024-01-22,91.6647712640023,74,Demonstrates excellent leadership qualities
C-030,2024-01-07,88.20818148527368,75,Required more training on equipment operation
C-030,2023-11-06,80.4507370746516,92,Shows strong initiative in problem-solving
C-030,2023-03-14,95.71972697164367,73,Demonstrates excellent leadership qualities
C-031,2023-05-16,96.99194757590668,100,Demonstrates excellent leadership qualities
C-031,2023-06-18,84.74545247038687,99,Needs additional support with technical tasks
C-031,2023-05-21,99.18286936110668,100,Needs additional support with technical tasks
C-031,2023-08-08,89.71376341395728,98,Needs additional support with technical tasks
C-031,2023-09-18,92.75680900468525,88,Needs additional support with technical tasks
C-031,2023-05-26,95.29997560720952,74,Shows strong initiative in problem-solving
C-031,2024-02-03,77.07387455052469,70,Needs additional support with technical tasks
C-031,2023-03-11,80.03818608344703,86,Consistently follows safety procedures
C-031,2024-03-26,96.94787958931428,88,Required more training on equipment operation
C-031,2023-09-03,82.5673674346367,88,Consistently follows safety procedures
C-032,2023-06-19,82.11787357603222,93,Shows strong initiative in problem-solving
C-032,2023-05-23,91.28342697041579,95,Needs additional support with technical tasks
C-032,2024-01-02,78.72132764330485,77,Shows strong initiative in problem-solving
C-032,2023-03-01,95.27432947345258,94,Could improve communication with team members
C-033,2023-12-18,94.23830389273357,99,Required more training on equipment operation
C-033,2023-11-04,96.9539066999642,82,Consistently follows safety procedures
C-033,2024-03-17,78.90974165552807,98,Demonstrates excellent leadership qualities
C-033,2023-06-27,96.59011699012208,72,Demonstrates excellent leadership qualities
C-033,2024-01-31,87.23117156490892,75,Could improve communication with team members
C-033,2023-06-29,79.47848831302171,76,Shows strong initiative in problem-solving
C-033,2023-10-06,83.92747147147159,92,Consistently follows safety procedures
C-034,2024-01-03,93.56075066131197,87,Required more training on equipment operation
C-034,2023-11-21,98.63377366599933,98,Required more training on equipment operation
C-034,2023-08-25,91.2980207047757,86,Demonstrates excellent leadership qualities
C-034,2024-01-19,95.53213960233313,85,Demonstrates excellent leadership qualities
C-034,2023-09-23,86.62682414704372,94,Consistently follows safety procedures
C-035,2024-03-09,76.7429135677044,75,Demonstrates excellent leadership qualities
C-035,2023-11-15,82.20154543461548,79,Could improve communication with team members
C-035,2023-10-27,86.18546504659743,82,Needs additional support with technical tasks
C-035,2023-01-09,91.77298650099978,97,Needs additional support with technical tasks
C-036,2023-08-29,88.69187527860616,98,Shows strong initiative in problem-solving
C-036,2023-06-13,90.36286781833186,81,Required more training on equipment operation
C-036,2023-02-14,94.82587481633841,84,Shows strong initiative in problem-solving
C-036,2024-01-31,84.44194909683989,74,Consistently follows safety procedures
C-036,2024-01-16,76.9795136085368,70,Demonstrates excellent leadership qualities
C-036,2023-04-28,89.90726218166442,82,Demonstrates excellent leadership qualities
C-036,2024-01-19,85.31270572249556,100,Could improve communication with team members
C-037,2023-07-23,90.56196233259507,86,Could improve communication with team members
C-037,2023-09-13,94.8055316466706,70,Demonstrates excellent leadership qualities
C-037,2023-06-20,94.18492552951628,96,Required more training on equipment operation
C-038,2023-04-29,91.05835921148977,96,Consistently follows safety procedures
C-038,2023-12-09,98.95188043589688,83,Demonstrates excellent leadership qualities
C-038,2023-11-20,80.81445032461572,89,Could improve communication with team members
C-038,2023-01-16,78.46820329353412,73,Consistently follows safety procedures
C-038,2024-02-20,84.14494686186315,94,Required more training on equipment operation
C-039,2023-12-25,78.54251788115143,86,Needs additional support with technical tasks
C-039,2023-02-17,86.03248519448857,72,Consistently follows safety procedures
C-039,2023-10-08,77.84251916928062,94,Required more training on equipment operation
C-040,2024-02-27,90.33698260450184,82,Consistently follows safety procedures
C-040,2023-08-12,97.01626216401314,98,Consistently follows safety procedures
C-040,2023-07-19,93.41217525340667,86,Required more training on equipment operation
C-040,2023-04-29,87.50949958728262,72,Required more training on equipment operation
C-040,2023-05-02,88.33637631979663,75,Shows strong initiative in problem-solving
C-040,2023-12-29,75.26513175844399,86,Shows strong initiative in problem-solving
C-040,2023-08-31,95.81200308929422,75,Needs additional support with technical tasks
C-040,2024-01-18,97.98694080620172,72,Needs additional support with technical tasks
C-041,2023-06-11,92.94289521756048,100,Demonstrates excellent leadership qualities
C-041,2023-04-26,76.52037130617475,94,Shows strong initiative in problem-solving
C-041,2023-11-20,89.74096982656668,87,Demonstrates excellent leadership qualities
C-041,2023-11-11,89.3640341345569,98,Shows strong initiative in problem-solving
C-042,2024-02-15,84.19991811655332,80,Required more training on equipment operation
C-042,2023-11-13,99.40878599585282,94,Consistently follows safety procedures
C-042,2023-07-08,94.35861826756877,74,Required more training on equipment operation
C-042,2023-07-08,81.81156045082447,70,Consistently follows safety procedures
C-042,2023-02-03,95.88524370915913,97,Could improve communication with team members
C-042,2023-08-01,99.8024362630109,72,Required more training on equipment operation
C-042,2023-08-01,98.71265829878283,92,Required more training on equipment operation
C-043,2023-03-13,93.99641229678389,70,Required more training on equipment operation
C-043,2023-09-10,98.69263554751512,82,Required more training on equipment operation
C-043,2023-01-01,92.74637689685662,74,Could improve communication with team members
C-044,2024-01-06,99.82680890662331,82,Could improve communication with team members
C-044,2023-01-29,79.3115279088674,81,Consistently follows safety procedures
C-044,2023-07-22,98.50183282689932,87,Consistently follows safety procedures
C-044,2023-10-11,96.23344838321069,83,Could improve communication with team members
C-044,2023-09-22,95.23103015765258,71,Required more training on equipment operation
C-044,2023-12-06,98.2344352152742,89,Required more training on equipment operation
C-044,2023-11-07,92.44174289032858,87,Needs additional support with technical tasks
C-045,2024-03-25,87.38640964899966,97,Consistently follows safety procedures
C-045,2023-02-15,88.35320610620751,82,Could improve communication with team members
C-045,2023-08-30,76.73950896028599,85,Could improve communication with team members
C-045,2024-01-19,87.93527801319044,91,Shows strong initiative in problem-solving
C-045,2024-02-01,92.27719194664436,80,Required more training on equipment operation
C-045,2023-12-03,89.3643535357422,88,Could improve communication with team members
C-045,2023-02-20,84.22924028578127,73,Shows strong initiative in problem-solving
C-045,2024-03-04,76.19327371597478,71,Demonstrates excellent leadership qualities
C-045,2024-02-22,99.13276569702076,92,Consistently follows safety procedures
C-045,2023-04-11,82.55443943937169,99,Shows strong initiative in problem-solving
C-046,2024-02-19,90.60497038314077,91,Shows strong initiative in problem-solving
C-046,2023-04-06,88.54455697369141,81,Consistently follows safety procedures
C-046,2023-03-31,81.61338303670857,88,Needs additional support with technical tasks
C-046,2023-01-16,81.29167415116426,93,Required more training on equipment operation
C-047,2023-11-23,99.33948246630078,94,Shows strong initiative in problem-solving
C-047,2024-01-04,94.13388962028469,81,Demonstrates excellent leadership qualities
C-047,2023-12-29,99.91677639598915,79,Could improve communication with team members
C-047,2023-01-22,81.90776215471057,81,Could improve communication with team members
C-047,2023-08-10,92.87282485872466,78,Shows strong initiative in problem-solving
C-047,2024-03-17,96.74437459093865,85,Demonstrates excellent leadership qualities
C-047,2023-03-11,99.07778442915759,75,Consistently follows safety procedures
C-047,2023-03-19,79.32231875282797,86,Could improve communication with team members
C-048,2023-04-12,87.46888669450063,94,Consistently follows safety procedures
C-048,2023-07-18,87.51761163482793,100,Consistently follows safety procedures
C-048,2023-03-01,76.40474101117523,75,Consistently follows safety procedures
C-048,2024-02-24,93.15003769685804,79,Required more training on equipment operation
C-049,2023-12-05,90.64325353992339,93,Consistently follows safety procedures
C-049,2023-04-29,85.07295821176679,90,Consistently follows safety procedures
C-049,2023-06-14,87.9394628312811,85,Consistently follows safety procedures
C-049,2023-12-03,85.68136857846534,100,Demonstrates excellent leadership qualities
C-049,2024-01-17,81.3152343798245,91,Could improve communication with team members
C-049,2024-01-23,99.21435156018049,100,Demonstrates excellent leadership qualities
C-049,2023-06-05,92.43974913905859,86,Shows strong initiative in problem-solving
C-049,2023-02-06,85.19978436944984,92,Could improve communication with team members
C-049,2023-08-25,88.35280961878141,88,Consistently follows safety procedures
C-049,2024-03-01,89.12952441009816,73,Required more training on equipment operation
C-050,2023-12-28,92.70957556207473,80,Required more training on equipment operation
C-050,2023-08-12,93.99066395534967,95,Could improve communication with team members
C-050,2023-06-09,91.54608478629075,86,Consistently follows safety procedures
C-050,2024-02-10,86.57441297986895,91,Required more training on equipment operation
C-050,2023-10-27,81.12059653043659,98,Demonstrates excellent leadership qualities
C-050,2023-10-15,84.72372037547348,100,Demonstrates excellent leadership qualities
C-050,2023-08-10,80.06919324848529,87,Could improve communication with team members
C-051,2023-02-06,94.24093900533157,91,Required more training on equipment operation
C-051,2023-11-28,92.91055202238215,76,Consistently follows safety procedures
C-051,2024-03-16,75.13287244678355,98,Shows strong initiative in problem-solving
C-051,2023-10-19,94.6920246448627,76,Needs additional support with technical tasks
C-051,2023-04-14,90.05829666524899,92,Consistently follows safety procedures
C-051,2024-01-15,86.3230436037058,86,Needs additional support with technical tasks
C-051,2023-10-09,92.91515510173689,88,Demonstrates excellent leadership qualities
C-052,2023-03-21,84.78895359416528,100,Demonstrates excellent leadership qualities
C-052,2023-05-30,84.33030631190863,80,Demonstrates excellent leadership qualities
C-052,2023-06-21,96.31459504886804,89,Needs additional support with technical tasks
C-052,2024-01-15,89.716911443187,91,Could improve communication with team members
C-052,2023-03-05,96.74072234730858,87,Could improve communication with team members
C-052,2023-10-19,79.73677950625991,79,Required more training on equipment operation
C-052,2024-03-24,89.25543312495716,82,Required more training on equipment operation
C-052,2023-11-07,92.05151695822019,94,Shows strong initiative in problem-solving
C-052,2023-01-22,92.87014026662109,75,Required more training on equipment operation
C-053,2024-03-11,78.00290009417492,90,Shows strong initiative in problem-solving
C-053,2023-02-06,79.64061001882065,76,Consistently follows safety procedures
C-053,2024-03-21,95.0062812610214,71,Required more training on equipment operation
C-054,2023-01-19,95.17880828712808,79,Needs additional support with technical tasks
C-054,2023-03-09,87.12307053554359,84,Required more training on equipment operation
C-054,2023-05-09,91.42858582841006,82,Consistently follows safety procedures
C-054,2024-01-11,80.34974016728373,71,Consistently follows safety procedures
C-054,2023-06-10,79.27996215018385,83,Could improve communication with team members
C-054,2023-05-02,76.13493859763594,73,Required more training on equipment operation
C-054,2023-04-24,82.50908147314748,77,Could improve communication with team members
C-054,2024-01-21,79.14521900105682,90,Needs additional support with technical tasks
C-054,2023-09-03,92.85511882125029,87,Needs additional support with technical tasks
C-055,2023-02-08,77.20925514202848,83,Shows strong initiative in problem-solving
C-055,2023-01-05,97.46962366927431,71,Required more training on equipment operation
C-055,2023-08-29,83.7080904457017,78,Demonstrates excellent leadership qualities
C-056,2023-12-21,81.82030386208845,74,Required more training on equipment operation
C-056,2023-07-07,90.15925155405007,93,Consistently follows safety procedures
C-056,2024-03-07,86.03064867280015,72,Could improve communication with team members
C-056,2024-01-19,90.40113591155855,72,Needs additional support with technical tasks
C-056,2024-03-10,83.51918456413658,90,Needs additional support with technical tasks
C-056,2023-11-05,87.85923484025088,74,Consistently follows safety procedures
C-056,2023-12-13,98.68746108360085,90,Consistently follows safety procedures
C-056,2023-08-15,83.27068254395002,77,Consistently follows safety procedures
C-056,2023-04-01,87.01445911491155,88,Could improve communication with team members
C-056,2023-11-26,92.9767039519334,97,Could improve communication with team members
C-057,2024-01-19,89.59860054880303,72,Required more training on equipment operation
C-057,2023-02-13,99.44541596163577,77,Consistently follows safety procedures
C-057,2023-06-18,98.88127032260842,98,Consistently follows safety procedures
C-058,2023-03-21,75.59892706830833,86,Shows strong initiative in problem-solving
C-058,2023-08-15,82.1519987230624,88,Could improve communication with team members
C-058,2023-07-10,76.52334466057314,90,Demonstrates excellent leadership qualities
C-058,2023-11-10,80.21056029773179,83,Consistently follows safety procedures
C-058,2023-04-27,99.20816447386585,99,Consistently follows safety procedures
C-059,2023-08-31,83.59729430829069,86,Required more training on equipment operation
C-059,2023-03-21,98.58947429841066,91,Could improve communication with team members
C-059,2024-03-21,90.12022243367855,91,Needs additional support with technical tasks
C-060,2023-01-27,92.00131851283408,97,Demonstrates excellent leadership qualities
C-060,2023-06-27,82.37795534693684,75,Shows strong initiative in problem-solving
C-060,2023-07-25,77.21133541192343,89,Needs additional support with technical tasks
C-060,2023-08-09,98.94541278404859,84,Required more training on equipment operation
C-060,2023-08-27,77.58742173237795,100,Shows strong initiative in problem-solving
C-060,2023-01-28,82.43599344841088,83,Consistently follows safety procedures
C-061,2023-08-22,85.40420039064502,84,Could improve communication with team members
C-061,2023-03-13,90.19410556364377,86,Demonstrates excellent leadership qualities
C-061,2024-02-19,85.04738541622733,95,Could improve communication with team members
C-061,2023-12-26,85.90109463538838,71,Demonstrates excellent leadership qualities
C-061,2024-01-07,95.68980283457844,100,Shows strong initiative in problem-solving
C-061,2023-01-21,91.51077801158087,70,Required more training on equipment operation
C-061,2023-06-11,78.84854189644555,72,Required more training on equipment operation
C-061,2023-06-08,88.3634058536089,95,Required more training on equipment operation
C-062,2024-02-06,88.1433611761983,78,Consistently follows safety procedures
C-062,2023-07-31,99.441992674945,93,Needs additional support with technical tasks
C-062,2023-04-03,82.51828366717814,94,Required more training on equipment operation
C-062,2023-12-11,78.19587127657908,93,Needs additional support with technical tasks
C-062,2023-11-05,77.7999111325433,90,Required more training on equipment operation
C-063,2024-03-23,95.72450524370231,72,Consistently follows safety procedures
C-063,2023-03-20,82.49133091070233,71,Demonstrates excellent leadership qualities
C-063,2024-03-15,97.38385062072646,98,Needs additional support with technical tasks
C-063,2023-01-03,94.6214940397122,93,Needs additional support with technical tasks
C-063,2023-03-03,77.27715647075493,74,Shows strong initiative in problem-solving
C-063,2023-10-01,79.45998888757495,85,Demonstrates excellent leadership qualities
C-064,2023-09-01,80.35439346562785,72,Required more training on equipment operation
C-064,2024-03-24,87.38134756363266,92,Shows strong initiative in problem-solving
C-064,2024-02-01,95.68096755343373,98,Could improve communication with team members
C-064,2023-06-02,81.85497091548665,89,Could improve communication with team members
C-064,2023-01-15,97.73086640669194,92,Consistently follows safety procedures
C-064,2023-12-04,91.75935346096658,86,Required more training on equipment operation
C-064,2023-08-30,79.0591557508198,99,Needs additional support with technical tasks
C-064,2024-03-20,78.34782601788532,84,Demonstrates excellent leadership qualities
C-064,2023-06-07,75.8726273966468,100,Consistently follows safety procedures
C-065,2023-02-21,99.71299926621738,86,Consistently follows safety procedures
C-065,2024-01-08,98.2570064814496,84,Demonstrates excellent leadership qualities
C-065,2023-05-07,85.10362753214243,73,Shows strong initiative in problem-solving
C-065,2024-02-25,91.87269781512099,88,Consistently follows safety procedures
C-065,2023-06-26,85.55295763014902,90,Demonstrates excellent leadership qualities
C-065,2023-07-12,84.31689264536848,79,Needs additional support with technical tasks
C-065,2023-02-02,97.2322000005106,92,Could improve communication with team members
C-065,2023-02-26,84.913774986105,85,Could improve communication with team members
C-065,2023-07-04,75.43397616345348,80,Demonstrates excellent leadership qualities
C-065,2023-07-14,79.83376657981529,95,Demonstrates excellent leadership qualities
C-066,2023-08-29,81.47545387839142,97,Shows strong initiative in problem-solving
C-066,2024-03-06,76.44506957376042,78,Demonstrates excellent leadership qualities
C-066,2023-10-08,89.91926248291868,81,Shows strong initiative in problem-solving
C-067,2023-02-22,75.50678725824409,77,Demonstrates excellent leadership qualities
