Crew_ID,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-069,Aircraft and Passenger Operations,2023-09-15,35.79,58.88,481.84,3.96,Cloudy,Equipment_B,4,1.7,1,2023-01-01 06:46:00,4
C-070,Communication and Coordination,2023-07-18,95.95,25.45,556.12,5.59,Windy,Equipment_C,8,4.46,1,2023-01-01 15:56:00,4
C-071,Aircraft Servicing,2023-05-12,43.69,28.03,598.6,2.21,Cloudy,Equipment_D,4,18.21,0,2023-01-01 22:55:00,1
C-072,Baggage and Cargo Handling,2023-02-25,95.54,56.53,514.84,4.03,Rainy,Equipment_B,8,4.17,1,2023-01-01 06:57:00,2
C-073,Baggage and Cargo Handling,2023-04-19,91.57,14.74,562.45,9.44,Sunny,Equipment_A,9,7.98,1,2023-01-01 10:02:00,4
C-074,Equipment Operation and Maintenance,2023-05-28,105.01,44.11,545.71,8.41,Sunny,Equipment_B,5,13.9,1,2023-01-01 12:37:00,3
C-075,Aircraft Servicing,2023-03-08,24.05,5.19,562.39,2.28,Windy,Equipment_B,9,10.88,0,2023-01-01 13:13:00,2
C-076,Communication and Coordination,2023-06-21,60.44,33.94,525.12,5.37,Sunny,Equipment_B,1,13.97,0,2023-01-01 18:55:00,2
C-077,Baggage and Cargo Handling,2023-10-11,39.37,45.05,560.49,6.45,Cloudy,Equipment_D,9,7.31,0,2023-01-01 05:46:00,2
C-078,Baggage and Cargo Handling,2023-08-22,21.25,29.66,511.3,2.47,Sunny,Equipment_B,5,17.54,1,2023-01-01 19:15:00,1
C-079,Emergency and Contingency Tasks,2023-02-01,101.16,22.51,572.15,1.34,Rainy,Equipment_B,1,16.5,1,2023-01-01 17:00:00,1
C-080,Emergency and Contingency Tasks,2023-06-22,82.16,17.05,571.97,9.31,Windy,Equipment_D,4,10.48,0,2023-01-01 00:19:00,2
C-081,Aircraft Servicing,2023-05-18,58.28,34.55,512.27,2.56,Sunny,Equipment_D,7,2.56,1,2023-01-01 11:36:00,2
C-082,Aircraft Servicing,2023-11-12,60.97,17.78,554.14,9.93,Sunny,Equipment_D,2,17.35,1,2023-01-01 06:52:00,4
C-083,Safety and Maintenance Support,2023-10-08,15.83,35.15,539.15,2.05,Sunny,Equipment_B,2,13.92,0,2023-01-01 22:53:00,4
C-084,Baggage and Cargo Handling,2023-05-11,19.35,40.48,580.78,8.99,Cloudy,Equipment_D,6,19.43,1,2023-01-01 10:23:00,3
C-085,Safety and Maintenance Support,2023-04-15,45.94,26.1,509.23,1.19,Sunny,Equipment_D,1,14.64,1,2023-01-01 18:36:00,2
C-086,Baggage and Cargo Handling,2023-05-28,35.07,29.74,585.89,6.89,Sunny,Equipment_B,2,7.97,0,2023-01-01 07:02:00,3
C-087,Communication and Coordination,2023-04-08,62.36,36.63,500.17,7.2,Rainy,Equipment_A,7,15.54,1,2023-01-01 00:03:00,1
C-088,Communication and Coordination,2023-10-11,82.05,19.17,506.5,9.79,Rainy,Equipment_C,5,8.08,0,2023-01-01 19:53:00,3
C-089,Communication and Coordination,2023-05-25,11.78,32.76,575.22,9.28,Cloudy,Equipment_B,5,10.11,1,2023-01-01 14:19:00,4
C-090,Emergency and Contingency Tasks,2023-08-15,78.29,32.56,591.45,5.88,Cloudy,Equipment_B,6,14.76,1,2023-01-01 12:32:00,1
C-091,Equipment Operation and Maintenance,2023-07-01,81.04,36.32,481.13,7.83,Windy,Equipment_D,1,2.07,1,2023-01-01 13:21:00,1
C-092,Aircraft and Passenger Operations,2023-06-12,72.2,59.79,484.24,3.26,Sunny,Equipment_C,7,3.26,1,2023-01-01 10:09:00,1
C-093,Equipment Operation and Maintenance,2023-10-13,58.25,34.8,539.16,2.38,Windy,Equipment_C,7,7.15,0,2023-01-01 11:44:00,4
C-094,Aircraft and Passenger Operations,2023-05-30,33.44,47.43,526.29,3.16,Sunny,Equipment_A,4,13.25,1,2023-01-01 03:44:00,1
C-095,Aircraft and Passenger Operations,2023-03-07,84.89,37.29,578.25,5.97,Cloudy,Equipment_C,6,10.14,1,2023-01-01 01:32:00,3
C-096,Baggage and Cargo Handling,2023-06-17,104.64,26.45,552.35,8.26,Rainy,Equipment_C,1,1.9,1,2023-01-01 01:03:00,1
C-097,Aircraft Servicing,2023-02-09,64.78,56.4,550.68,5.78,Cloudy,Equipment_B,6,9.39,0,2023-01-01 13:22:00,4
C-098,Safety and Maintenance Support,2023-12-04,102.3,21.88,502.9,1.41,Windy,Equipment_B,5,15.63,1,2023-01-01 01:17:00,2
C-099,Equipment Operation and Maintenance,2023-08-06,110.57,47.81,487.04,4.26,Windy,Equipment_A,2,8.48,1,2023-01-01 13:02:00,4
C-100,Safety and Maintenance Support,2023-02-24,107.3,24.8,528.34,9.58,Cloudy,Equipment_D,8,16.81,0,2023-01-01 06:49:00,1
C-101,Aircraft Servicing,2023-12-08,51.26,11.67,529.34,1.76,Cloudy,Equipment_A,1,7.7,1,2023-01-01 05:04:00,1
C-102,Aircraft Servicing,2023-11-02,56.67,27.58,539.88,5.15,Sunny,Equipment_D,1,18.77,0,2023-01-01 02:44:00,3
C-103,Baggage and Cargo Handling,2023-08-11,37.96,42.7,559.71,3.8,Sunny,Equipment_D,2,9.64,0,2023-01-01 12:52:00,2
C-104,Baggage and Cargo Handling,2023-11-24,116.77,35.1,517.1,3.17,Cloudy,Equipment_B,2,13.93,1,2023-01-01 00:11:00,1
C-105,Aircraft Servicing,2023-02-24,87.97,34.52,591.98,2.58,Cloudy,Equipment_A,7,7.85,1,2023-01-01 04:50:00,3
C-106,Baggage and Cargo Handling,2023-02-15,21.34,45.71,494.46,7.8,Rainy,Equipment_D,3,3.4,1,2023-01-01 23:21:00,3
C-107,Emergency and Contingency Tasks,2023-10-31,26.3,38.28,588.98,8.83,Windy,Equipment_D,9,15.58,0,2023-01-01 06:50:00,4
C-108,Communication and Coordination,2023-02-13,73.35,42.08,565.33,3.3,Cloudy,Equipment_B,4,4.77,0,2023-01-01 10:33:00,2
C-109,Aircraft and Passenger Operations,2023-10-02,43.92,44.96,489.05,5.02,Rainy,Equipment_A,5,9.57,1,2023-01-01 21:33:00,2
C-110,Emergency and Contingency Tasks,2023-03-13,36.92,49.86,560.36,8.75,Windy,Equipment_D,5,9.23,0,2023-01-01 03:51:00,1
C-111,Baggage and Cargo Handling,2023-05-30,102.97,37.83,487.18,7.09,Cloudy,Equipment_A,4,6.7,1,2023-01-01 16:04:00,2
C-112,Aircraft Servicing,2023-08-03,105.94,11.6,537.6,5.31,Sunny,Equipment_C,8,12.9,1,2023-01-01 21:45:00,3
C-113,Aircraft Servicing,2023-11-29,92.03,49.85,573.15,2.83,Rainy,Equipment_C,9,5.79,0,2023-01-01 08:04:00,3
C-114,Aircraft and Passenger Operations,2023-06-26,59.76,40.44,528.54,9.47,Cloudy,Equipment_B,1,11.33,0,2023-01-01 18:08:00,3
C-115,Aircraft and Passenger Operations,2023-10-16,55.87,15.41,533.73,5.63,Windy,Equipment_C,5,5.64,1,2023-01-01 03:48:00,4
C-116,Equipment Operation and Maintenance,2023-09-18,75.43,29.13,512.02,1.35,Windy,Equipment_B,2,1.13,1,2023-01-01 12:04:00,3
C-117,Baggage and Cargo Handling,2023-02-22,51.5,12.69,517.37,5.55,Rainy,Equipment_B,5,15.96,1,2023-01-01 18:36:00,2
C-118,Aircraft Servicing,2023-02-09,67.33,23.64,543.19,3.72,Cloudy,Equipment_A,1,8.57,0,2023-01-01 16:24:00,1
C-119,Aircraft and Passenger Operations,2023-05-17,115.86,19.91,587.68,1.29,Cloudy,Equipment_C,5,6.85,0,2023-01-01 09:00:00,3
C-120,Aircraft and Passenger Operations,2023-04-18,27.87,48.72,533.1,1.6,Cloudy,Equipment_A,8,13.1,1,2023-01-01 19:42:00,2
C-121,Baggage and Cargo Handling,2023-12-12,78.53,22.42,520.87,7.08,Rainy,Equipment_A,8,18.95,0,2023-01-01 06:31:00,2
C-122,Communication and Coordination,2023-09-25,59.97,32.75,573.83,8.12,Sunny,Equipment_B,3,7.64,1,2023-01-01 10:08:00,2
C-123,Equipment Operation and Maintenance,2023-12-17,26.73,38.28,572.28,4.26,Rainy,Equipment_D,7,18.84,0,2023-01-01 18:55:00,4
C-124,Aircraft Servicing,2023-01-05,114.08,53.82,518.65,3.03,Sunny,Equipment_D,4,6.62,0,2023-01-01 05:12:00,1
C-125,Aircraft Servicing,2023-10-07,39.53,48.54,590.92,5.64,Cloudy,Equipment_C,3,15.07,0,2023-01-01 07:56:00,3
C-126,Communication and Coordination,2023-09-21,111.67,19.84,535.38,1.87,Windy,Equipment_B,7,19.07,1,2023-01-01 10:49:00,1
C-127,Communication and Coordination,2023-01-06,96.21,15.1,599.65,7.93,Cloudy,Equipment_C,8,16.28,0,2023-01-01 19:44:00,1
C-128,Equipment Operation and Maintenance,2023-03-13,54.22,14.75,540.46,8.99,Rainy,Equipment_A,2,15.89,0,2023-01-01 13:41:00,3
C-129,Equipment Operation and Maintenance,2023-11-10,71.35,8.59,480.57,6.55,Rainy,Equipment_D,6,6.25,1,2023-01-01 10:26:00,2
C-130,Safety and Maintenance Support,2023-09-13,19.7,54.37,550.89,3.35,Cloudy,Equipment_A,9,10.38,0,2023-01-01 11:58:00,2
C-131,Safety and Maintenance Support,2023-09-17,33.16,59.79,598.32,7.78,Windy,Equipment_C,7,14.94,1,2023-01-01 07:52:00,3
C-132,Safety and Maintenance Support,2023-06-02,35.95,31.72,529.98,2.4,Rainy,Equipment_A,9,7.24,0,2023-01-01 17:13:00,1
C-133,Emergency and Contingency Tasks,2023-04-08,19.4,32.95,582.66,8.73,Windy,Equipment_B,1,1.93,1,2023-01-01 22:54:00,1
C-134,Aircraft Servicing,2023-09-09,32.68,16.36,491.55,2.2,Rainy,Equipment_D,5,10.09,1,2023-01-01 10:16:00,1
C-135,Aircraft and Passenger Operations,2023-09-19,116.7,20.97,519.16,9.48,Windy,Equipment_A,2,9.11,1,2023-01-01 16:57:00,3
C-136,Baggage and Cargo Handling,2023-01-29,38.65,54.19,531.55,2.17,Windy,Equipment_B,5,15.38,0,2023-01-01 06:31:00,4
C-137,Emergency and Contingency Tasks,2023-03-04,50.02,18.47,546.78,8.29,Rainy,Equipment_B,9,12.27,1,2023-01-01 16:27:00,4
C-138,Communication and Coordination,2023-12-05,107.53,49.36,594.33,4.54,Rainy,Equipment_B,5,14.67,0,2023-01-01 04:14:00,4
C-139,Emergency and Contingency Tasks,2023-05-24,101.54,25.5,501.62,6.96,Windy,Equipment_B,8,6.38,1,2023-01-01 22:19:00,1
C-140,Communication and Coordination,2023-09-21,80.35,49.87,570.34,3.57,Sunny,Equipment_D,1,17.13,0,2023-01-01 19:07:00,4
C-141,Baggage and Cargo Handling,2023-09-22,77.7,51.12,519.45,3.44,Cloudy,Equipment_A,5,5.38,0,2023-01-01 13:05:00,2
C-142,Emergency and Contingency Tasks,2023-10-13,40.33,48.45,582.66,6.26,Cloudy,Equipment_D,8,16.08,1,2023-01-01 23:46:00,1
C-143,Aircraft and Passenger Operations,2023-03-23,104.47,10.43,552.56,9.25,Rainy,Equipment_C,2,1.69,0,2023-01-01 08:10:00,4
C-144,Communication and Coordination,2023-07-24,84.22,13.34,530.92,4.58,Cloudy,Equipment_D,9,19.49,0,2023-01-01 08:33:00,3
C-145,Aircraft and Passenger Operations,2023-10-04,85.59,52.49,500.11,4.94,Windy,Equipment_A,4,7.05,1,2023-01-01 12:19:00,4
C-146,Communication and Coordination,2023-01-25,17.89,30.68,512.11,6.34,Windy,Equipment_B,5,6.75,0,2023-01-01 06:05:00,4
C-147,Emergency and Contingency Tasks,2023-09-06,23.69,55.14,574.1,3.5,Rainy,Equipment_D,5,17.66,1,2023-01-01 02:43:00,3
C-148,Equipment Operation and Maintenance,2023-11-09,107.77,48.47,536.38,9.58,Sunny,Equipment_C,2,10.98,0,2023-01-01 05:17:00,4
C-149,Emergency and Contingency Tasks,2023-01-15,59.9,13.17,499.86,5.9,Rainy,Equipment_B,8,10.1,0,2023-01-01 14:38:00,3
C-150,Baggage and Cargo Handling,2023-04-08,78.23,33.07,585.23,2.7,Windy,Equipment_D,3,3.48,1,2023-01-01 14:17:00,4
C-151,Communication and Coordination,2023-08-03,76.86,16.5,517.69,2.79,Cloudy,Equipment_D,6,12.17,0,2023-01-01 14:09:00,4
C-152,Emergency and Contingency Tasks,2023-09-19,90.95,8.97,580.93,2.25,Cloudy,Equipment_D,7,11.66,1,2023-01-01 16:34:00,3
C-153,Communication and Coordination,2023-12-16,32.65,40.64,507.16,8.26,Cloudy,Equipment_D,8,16.24,0,2023-01-01 08:09:00,3
C-154,Aircraft and Passenger Operations,2023-07-15,99.12,40.45,564.08,2.8,Windy,Equipment_C,4,19.94,1,2023-01-01 20:01:00,1
C-155,Equipment Operation and Maintenance,2023-05-31,101.13,37.18,509.29,4.66,Windy,Equipment_D,3,10.76,1,2023-01-01 16:46:00,3
C-156,Communication and Coordination,2023-04-28,26.63,57.61,522.06,4.28,Sunny,Equipment_B,9,6.58,1,2023-01-01 18:55:00,4
C-157,Equipment Operation and Maintenance,2023-07-25,111.1,11.5,538.29,1.61,Windy,Equipment_B,1,17.72,1,2023-01-01 12:24:00,2
C-158,Communication and Coordination,2023-10-11,109.6,23.09,598.68,1.35,Rainy,Equipment_A,2,14.66,1,2023-01-01 11:14:00,3
C-159,Emergency and Contingency Tasks,2023-03-20,91.34,55.36,495.46,1.4,Rainy,Equipment_D,8,13.43,0,2023-01-01 23:46:00,3
C-160,Equipment Operation and Maintenance,2023-03-16,71.23,22.86,497.22,8.28,Cloudy,Equipment_A,5,11.64,1,2023-01-01 17:42:00,4
C-161,Equipment Operation and Maintenance,2023-05-14,91.14,32.66,538.14,1.23,Windy,Equipment_D,6,18.07,1,2023-01-01 02:22:00,1
C-162,Emergency and Contingency Tasks,2023-03-26,106.02,35.35,536.78,7.36,Windy,Equipment_D,4,14.19,1,2023-01-01 03:10:00,1
C-163,Safety and Maintenance Support,2023-01-20,22.2,14.88,503.49,3.14,Sunny,Equipment_C,7,19.57,0,2023-01-01 03:17:00,3
C-164,Communication and Coordination,2023-07-21,14.76,7.51,503.43,2.05,Windy,Equipment_B,5,6.48,0,2023-01-01 22:58:00,3
C-165,Aircraft Servicing,2023-09-25,44.95,49.83,480.27,9.23,Rainy,Equipment_B,4,2.09,1,2023-01-01 13:09:00,3
C-166,Baggage and Cargo Handling,2023-12-05,48.78,23.14,582.4,7.02,Sunny,Equipment_C,4,19.87,1,2023-01-01 05:09:00,4
C-167,Aircraft Servicing,2023-03-20,83.64,25.66,546.57,9.42,Cloudy,Equipment_A,5,1.89,1,2023-01-01 14:27:00,1
C-168,Safety and Maintenance Support,2023-07-30,105.9,47.17,522.66,2.63,Sunny,Equipment_B,1,10.24,1,2023-01-01 01:06:00,2
C-169,Safety and Maintenance Support,2023-04-11,63.22,21.54,488.89,5.14,Cloudy,Equipment_C,6,19.36,0,2023-01-01 12:01:00,1
C-170,Aircraft and Passenger Operations,2023-11-24,80.66,13.31,539.96,9.18,Rainy,Equipment_B,1,19.47,0,2023-01-01 07:59:00,2
C-171,Aircraft Servicing,2023-10-01,25.29,8.13,567.59,2.97,Rainy,Equipment_A,9,11.29,1,2023-01-01 17:17:00,3
C-172,Emergency and Contingency Tasks,2023-01-05,119.38,58.77,544.51,7.08,Windy,Equipment_C,6,8.03,0,2023-01-01 08:00:00,4
C-173,Emergency and Contingency Tasks,2023-03-11,58.32,16.77,491.51,7.47,Rainy,Equipment_D,1,9.44,1,2023-01-01 01:35:00,2
C-174,Communication and Coordination,2023-09-07,66.46,30.27,494.4,6.46,Sunny,Equipment_A,2,10.06,1,2023-01-01 00:14:00,3
C-175,Communication and Coordination,2023-01-12,99.26,26.39,496.9,1.07,Rainy,Equipment_A,9,3.09,0,2023-01-01 03:00:00,2
C-176,Equipment Operation and Maintenance,2023-07-20,60.07,28.62,597.74,4.31,Windy,Equipment_C,7,13.6,1,2023-01-01 15:41:00,3
C-177,Communication and Coordination,2023-09-27,13.44,31.32,519.56,7.76,Cloudy,Equipment_A,6,7.19,0,2023-01-01 05:31:00,2
C-178,Equipment Operation and Maintenance,2023-04-09,51.67,51.8,531.64,4.03,Windy,Equipment_B,9,8.45,0,2023-01-01 05:49:00,1
C-179,Safety and Maintenance Support,2023-10-01,42.45,32.32,591.55,8.99,Sunny,Equipment_A,7,16.21,0,2023-01-01 08:36:00,1
C-180,Communication and Coordination,2023-10-08,14.03,32.84,591.35,2.77,Sunny,Equipment_A,7,1.68,0,2023-01-01 11:48:00,2
C-181,Communication and Coordination,2023-06-09,37.81,17.5,595.67,8.58,Cloudy,Equipment_D,5,7.56,1,2023-01-01 13:32:00,2
C-182,Safety and Maintenance Support,2023-10-10,25.73,12.03,562.15,3.48,Sunny,Equipment_B,4,15.85,0,2023-01-01 05:19:00,3
C-183,Communication and Coordination,2023-12-23,60.3,30.95,483.98,6.37,Sunny,Equipment_D,6,4.55,0,2023-01-01 22:19:00,1
C-184,Communication and Coordination,2023-10-29,25.27,22.02,530.79,4.35,Rainy,Equipment_D,1,12.3,0,2023-01-01 12:31:00,2
C-185,Emergency and Contingency Tasks,2023-03-05,62.13,47.39,574.79,2.17,Windy,Equipment_C,2,11.93,0,2023-01-01 12:40:00,1
