crew_id,date,task_completion_rate,quality_score,feedback_text
C-008,2024-03-03,96.78243521623543,97,Shows strong initiative in problem-solving
C-008,2023-08-06,78.15484266061739,92,Demonstrates excellent leadership qualities
C-008,2023-03-10,97.56349198088961,86,Needs additional support with technical tasks
C-008,2023-07-08,93.01423872133583,81,Shows strong initiative in problem-solving
C-009,2024-03-07,95.35988476954269,100,Consistently follows safety procedures
C-009,2023-06-30,96.10074952218089,72,Needs additional support with technical tasks
C-009,2023-06-06,82.01860691153965,89,Consistently follows safety procedures
C-010,2023-12-31,83.60333198036912,70,Required more training on equipment operation
C-010,2024-01-13,88.12365548346189,96,Demonstrates excellent leadership qualities
C-010,2023-08-14,77.35806675311306,76,Consistently follows safety procedures
C-010,2023-10-18,84.40793711522304,79,Needs additional support with technical tasks
C-010,2023-01-15,88.06503897578094,73,Consistently follows safety procedures
C-010,2024-03-12,99.332426547486,86,Consistently follows safety procedures
C-010,2024-01-05,88.58978247379368,82,Shows strong initiative in problem-solving
C-010,2023-10-30,78.4563902360588,81,Could improve communication with team members
C-010,2023-11-17,79.48737687332894,83,Demonstrates excellent leadership qualities
C-010,2023-01-27,96.50979027461014,81,Demonstrates excellent leadership qualities
C-011,2023-01-26,75.09198077715273,75,Needs additional support with technical tasks
C-011,2023-04-28,99.53589310901724,90,Needs additional support with technical tasks
C-011,2023-11-12,93.35567270091111,87,Could improve communication with team members
C-011,2023-05-12,87.75246405489005,73,Needs additional support with technical tasks
C-011,2023-07-13,79.43965739616014,72,Required more training on equipment operation
C-011,2023-11-28,97.18721371703079,96,Consistently follows safety procedures
C-011,2023-12-25,88.27230435364967,86,Consistently follows safety procedures
C-011,2023-03-26,84.49343117738,95,Required more training on equipment operation
C-011,2023-01-29,97.25211018428018,82,Shows strong initiative in problem-solving
C-011,2023-02-27,78.94826044396783,96,Could improve communication with team members
C-012,2023-05-24,83.9100537949412,87,Needs additional support with technical tasks
C-012,2023-10-26,75.09648975628676,86,Could improve communication with team members
C-012,2024-01-10,90.42160502163044,99,Shows strong initiative in problem-solving
C-012,2023-01-03,95.47865551072067,78,Demonstrates excellent leadership qualities
C-012,2024-01-01,96.23466097002719,92,Required more training on equipment operation
C-012,2023-08-13,98.92527747155621,82,Shows strong initiative in problem-solving
C-013,2023-10-07,86.66574238930508,91,Consistently follows safety procedures
C-013,2023-05-09,86.39419418617372,79,Could improve communication with team members
C-013,2023-01-09,98.12773067810842,82,Consistently follows safety procedures
C-014,2024-02-09,97.82926776906035,86,Needs additional support with technical tasks
C-014,2024-02-22,76.18695941509773,95,Required more training on equipment operation
C-014,2023-12-19,85.43978735421898,76,Could improve communication with team members
C-014,2024-01-24,91.05627631814238,88,Needs additional support with technical tasks
C-014,2023-03-05,94.1432867688371,82,Demonstrates excellent leadership qualities
C-014,2024-03-22,95.35685206250584,85,Shows strong initiative in problem-solving
C-014,2024-03-26,86.79368891965913,77,Consistently follows safety procedures
C-014,2023-02-09,94.42803876273992,77,Shows strong initiative in problem-solving
C-014,2023-06-19,81.3722803301914,83,Needs additional support with technical tasks
C-015,2023-07-10,82.1730975969124,97,Demonstrates excellent leadership qualities
C-015,2024-03-23,86.19599161651084,74,Could improve communication with team members
C-015,2023-02-23,84.93001945106049,92,Demonstrates excellent leadership qualities
C-015,2023-12-11,85.79710992678014,90,Required more training on equipment operation
C-015,2023-08-10,86.8284073586457,86,Could improve communication with team members
C-015,2023-07-16,90.82710472102507,73,Shows strong initiative in problem-solving
C-015,2024-01-18,82.19534571050178,76,Demonstrates excellent leadership qualities
C-015,2023-05-01,88.4655839758725,96,Shows strong initiative in problem-solving
C-015,2023-03-26,99.34846755140674,94,Needs additional support with technical tasks
C-016,2024-02-29,89.62576354477459,94,Needs additional support with technical tasks
C-016,2023-04-14,76.25234558833507,78,Consistently follows safety procedures
C-016,2023-08-24,79.24515675717383,95,Required more training on equipment operation
C-016,2023-12-08,96.12695700760932,92,Could improve communication with team members
C-016,2023-05-31,79.87502259125708,80,Demonstrates excellent leadership qualities
C-016,2023-07-19,89.61453361136329,90,Shows strong initiative in problem-solving
C-017,2023-09-14,95.09412453379406,73,Consistently follows safety procedures
C-017,2023-08-24,89.9037748574014,71,Shows strong initiative in problem-solving
C-017,2023-03-26,91.13915810534488,70,Could improve communication with team members
C-018,2024-01-14,88.17407221061445,83,Needs additional support with technical tasks
C-018,2023-11-30,88.49617855538499,76,Shows strong initiative in problem-solving
C-018,2023-02-05,85.74746309303684,87,Shows strong initiative in problem-solving
C-018,2023-04-04,89.98489886656176,89,Could improve communication with team members
C-019,2023-08-06,81.17977848441677,90,Required more training on equipment operation
C-019,2023-02-20,92.1981749165108,89,Needs additional support with technical tasks
C-019,2023-04-07,88.218586294399,92,Needs additional support with technical tasks
C-019,2023-10-21,88.3848073342364,76,Consistently follows safety procedures
C-020,2023-02-02,86.90026223489882,71,Consistently follows safety procedures
C-020,2024-02-19,87.657635922856,84,Needs additional support with technical tasks
C-020,2024-01-13,99.18250776886804,93,Demonstrates excellent leadership qualities
C-020,2024-02-20,83.42051001723421,76,Consistently follows safety procedures
C-020,2023-08-25,99.62131326837431,85,Required more training on equipment operation
C-020,2023-05-27,77.94349767700987,82,Could improve communication with team members
C-020,2024-01-18,99.41222768370275,96,Consistently follows safety procedures
C-020,2023-05-30,95.55614510410126,70,Needs additional support with technical tasks
C-021,2024-01-23,93.98855841541288,99,Could improve communication with team members
C-021,2023-09-16,86.34139948667791,80,Demonstrates excellent leadership qualities
C-021,2023-06-26,89.82060096013147,78,Demonstrates excellent leadership qualities
C-021,2024-03-17,93.30814559419726,77,Consistently follows safety procedures
C-022,2023-11-21,82.18218665843035,82,Consistently follows safety procedures
C-022,2024-02-24,81.2682280816561,92,Required more training on equipment operation
C-022,2023-01-30,79.14302514565648,99,Needs additional support with technical tasks
C-022,2023-01-12,77.80341283584137,99,Could improve communication with team members
C-022,2023-03-31,89.21905997273987,79,Needs additional support with technical tasks
C-023,2023-06-22,90.22684273254943,84,Could improve communication with team members
C-023,2023-08-07,86.90465675561563,73,Could improve communication with team members
C-023,2024-03-04,92.33796982121848,80,Shows strong initiative in problem-solving
C-023,2024-01-09,79.44803047764259,77,Shows strong initiative in problem-solving
C-023,2023-09-10,88.2247235644906,70,Demonstrates excellent leadership qualities
C-023,2023-10-17,84.34540234059837,88,Demonstrates excellent leadership qualities
C-023,2024-02-27,88.95484099203,88,Could improve communication with team members
C-023,2023-10-24,82.61680264044153,81,Demonstrates excellent leadership qualities
C-023,2023-12-26,93.05312063548944,85,Required more training on equipment operation
C-023,2023-01-23,80.91364064962936,93,Could improve communication with team members
C-024,2023-09-29,77.78317281494067,70,Demonstrates excellent leadership qualities
C-024,2024-01-17,90.80513937525139,80,Required more training on equipment operation
C-024,2024-01-09,87.91169128792852,91,Consistently follows safety procedures
C-024,2024-01-29,79.58184036604565,99,Required more training on equipment operation
C-024,2023-07-31,95.59766284747448,85,Consistently follows safety procedures
C-024,2024-02-06,85.41820732588789,91,Required more training on equipment operation
C-024,2023-12-27,83.2404726064818,94,Needs additional support with technical tasks
C-024,2023-01-13,82.3441521193678,72,Consistently follows safety procedures
C-025,2023-09-02,84.61080816720924,81,Consistently follows safety procedures
C-025,2024-03-13,91.91579367474361,70,Could improve communication with team members
C-025,2023-08-13,91.61503228794511,92,Could improve communication with team members
C-025,2023-08-24,95.6674371269691,96,Could improve communication with team members
C-025,2023-11-14,90.03265734150855,100,Required more training on equipment operation
C-025,2023-11-18,77.05997053642257,74,Consistently follows safety procedures
C-025,2024-01-11,88.37315187678828,90,Required more training on equipment operation
C-025,2023-12-03,76.94255995140993,91,Needs additional support with technical tasks
C-026,2023-11-11,87.5918340206693,83,Needs additional support with technical tasks
C-026,2023-06-11,97.50604662928278,93,Demonstrates excellent leadership qualities
C-026,2024-01-17,76.82879920990536,86,Shows strong initiative in problem-solving
C-026,2023-02-02,94.58063171454643,71,Required more training on equipment operation
C-026,2024-01-08,99.8705108571492,85,Shows strong initiative in problem-solving
C-026,2023-12-14,98.91706551519394,82,Required more training on equipment operation
C-026,2023-04-17,83.40314999204335,90,Consistently follows safety procedures
C-026,2023-01-12,78.69648176676594,96,Demonstrates excellent leadership qualities
C-027,2023-09-20,82.02963528392287,77,Shows strong initiative in problem-solving
C-027,2023-03-27,92.90780125591633,93,Shows strong initiative in problem-solving
C-027,2023-01-01,98.57243042273109,97,Could improve communication with team members
C-027,2023-03-11,76.19139651907692,77,Needs additional support with technical tasks
C-027,2023-01-30,88.74541651520668,84,Shows strong initiative in problem-solving
C-027,2023-02-20,92.71873505075399,90,Could improve communication with team members
C-028,2023-03-21,95.90518122852669,84,Could improve communication with team members
C-028,2023-05-03,86.24790723484132,98,Shows strong initiative in problem-solving
C-028,2023-02-18,92.8274566648756,96,Needs additional support with technical tasks
C-028,2023-10-08,81.63030302143363,96,Shows strong initiative in problem-solving
C-029,2023-01-14,96.80358822747165,83,Could improve communication with team members
C-029,2023-02-24,96.20758866758874,96,Required more training on equipment operation
C-029,2023-09-06,88.84481832467489,82,Shows strong initiative in problem-solving
C-029,2023-08-09,96.65109376989848,71,Needs additional support with technical tasks
C-029,2024-01-28,82.57865685549183,77,Could improve communication with team members
C-030,2023-11-16,81.57499735892053,90,Demonstrates excellent leadership qualities
C-030,2023-09-08,87.49146956122749,93,Required more training on equipment operation
C-030,2023-01-25,89.33446092019813,78,Required more training on equipment operation
C-030,2023-07-30,84.78608982294055,93,Shows strong initiative in problem-solving
C-030,2023-08-21,87.45623234810135,82,Required more training on equipment operation
C-031,2024-01-26,93.74687340876078,81,Demonstrates excellent leadership qualities
C-031,2023-11-04,94.96058886752326,97,Needs additional support with technical tasks
C-031,2024-02-29,82.1833905179459,99,Required more training on equipment operation
C-031,2023-11-28,85.39975749654131,75,Shows strong initiative in problem-solving
C-031,2024-02-03,97.75074052896643,97,Shows strong initiative in problem-solving
C-031,2023-07-21,97.30166938944849,93,Demonstrates excellent leadership qualities
C-031,2023-04-11,76.43857017503706,85,Consistently follows safety procedures
C-032,2023-12-09,96.29005201024722,72,Required more training on equipment operation
C-032,2024-02-18,76.20668530503042,73,Demonstrates excellent leadership qualities
C-032,2023-02-18,91.57712309734828,71,Shows strong initiative in problem-solving
C-032,2023-06-13,90.64229516910207,92,Consistently follows safety procedures
C-032,2024-02-17,92.87942752841312,77,Required more training on equipment operation
C-032,2024-02-01,86.54293261355693,75,Demonstrates excellent leadership qualities
C-032,2024-01-31,82.31248040075899,89,Could improve communication with team members
C-032,2023-06-21,97.5037939032026,80,Demonstrates excellent leadership qualities
C-032,2023-06-12,88.53584830381129,95,Shows strong initiative in problem-solving
C-033,2024-02-25,99.46211486168444,85,Consistently follows safety procedures
C-033,2023-06-23,91.81095298964706,79,Required more training on equipment operation
C-033,2023-09-25,91.17224157788314,83,Consistently follows safety procedures
C-033,2023-04-17,76.73932478266384,76,Could improve communication with team members
C-033,2023-02-06,83.62854823040553,86,Shows strong initiative in problem-solving
C-033,2023-06-20,81.187465954921,86,Needs additional support with technical tasks
C-034,2023-08-22,88.73270435901024,89,Required more training on equipment operation
C-034,2024-03-19,95.41302507910423,88,Demonstrates excellent leadership qualities
C-034,2023-04-01,95.89765147396638,76,Could improve communication with team members
C-034,2023-11-14,85.82526464862092,83,Needs additional support with technical tasks
C-034,2023-04-02,76.46969213158862,80,Needs additional support with technical tasks
C-034,2024-03-01,85.4903659546115,75,Needs additional support with technical tasks
C-034,2023-08-29,77.93088406417468,95,Consistently follows safety procedures
C-034,2023-10-26,94.27879564576766,93,Could improve communication with team members
C-034,2023-01-28,85.83554749402748,86,Consistently follows safety procedures
C-035,2024-02-22,86.08367422628613,87,Needs additional support with technical tasks
C-035,2024-03-22,88.16341185254355,80,Demonstrates excellent leadership qualities
C-035,2024-02-20,80.97053049311329,90,Needs additional support with technical tasks
C-035,2023-08-17,79.27625197169452,89,Consistently follows safety procedures
C-035,2023-02-23,89.92323833670653,81,Consistently follows safety procedures
C-036,2023-06-19,85.75870317607722,83,Shows strong initiative in problem-solving
C-036,2024-02-29,98.16063220911896,86,Demonstrates excellent leadership qualities
C-036,2023-09-14,97.63510797600259,78,Required more training on equipment operation
C-036,2023-02-22,85.43369201742605,91,Required more training on equipment operation
C-036,2023-08-16,98.09980157484071,100,Needs additional support with technical tasks
C-036,2023-03-19,98.20387737524605,70,Required more training on equipment operation
C-037,2023-05-04,92.3056223823045,74,Demonstrates excellent leadership qualities
C-037,2024-01-29,90.72040149334013,71,Could improve communication with team members
C-037,2023-01-23,88.83849201367532,88,Shows strong initiative in problem-solving
C-037,2024-03-08,81.47163404152386,74,Shows strong initiative in problem-solving
C-037,2024-01-15,89.50781232869909,70,Demonstrates excellent leadership qualities
C-038,2024-01-08,87.73537695587933,93,Required more training on equipment operation
C-038,2023-03-19,83.01266132964572,79,Required more training on equipment operation
C-038,2024-01-29,89.91421560807248,92,Shows strong initiative in problem-solving
C-038,2023-09-17,79.47902375622994,98,Shows strong initiative in problem-solving
C-039,2023-10-30,93.39484192127613,83,Could improve communication with team members
C-039,2023-05-05,96.98460735105374,75,Demonstrates excellent leadership qualities
C-039,2024-01-12,84.43165653422038,76,Needs additional support with technical tasks
C-039,2023-03-19,91.03064590839995,87,Consistently follows safety procedures
C-039,2023-01-30,83.60032504212535,81,Shows strong initiative in problem-solving
C-039,2023-12-23,76.2137389800207,83,Needs additional support with technical tasks
C-039,2023-06-28,94.53969716451272,81,Consistently follows safety procedures
C-039,2024-02-23,87.85387728562465,75,Shows strong initiative in problem-solving
C-039,2023-03-08,78.45485212411448,100,Consistently follows safety procedures
C-039,2024-01-03,98.5363795959068,82,Needs additional support with technical tasks
C-040,2023-07-03,98.1201605343654,82,Needs additional support with technical tasks
C-040,2023-04-23,78.97300349602997,88,Required more training on equipment operation
C-040,2023-06-28,79.82055915881868,96,Demonstrates excellent leadership qualities
C-040,2023-01-02,94.00537797268592,72,Demonstrates excellent leadership qualities
C-040,2023-05-19,95.91623327122437,78,Could improve communication with team members
C-041,2024-02-26,95.10590924287636,88,Shows strong initiative in problem-solving
C-041,2024-03-19,96.68323922457016,90,Consistently follows safety procedures
C-041,2023-06-08,90.04029907642494,100,Shows strong initiative in problem-solving
C-041,2024-02-24,85.42660398834964,95,Could improve communication with team members
C-041,2023-09-09,82.30302027917537,85,Demonstrates excellent leadership qualities
C-041,2023-07-21,99.6252355409258,88,Needs additional support with technical tasks
C-042,2023-06-05,89.5981962179284,88,Consistently follows safety procedures
C-042,2023-02-18,82.76213111281345,98,Needs additional support with technical tasks
C-042,2023-03-07,80.30220877589906,82,Shows strong initiative in problem-solving
C-042,2023-06-23,86.30015894140553,73,Demonstrates excellent leadership qualities
C-042,2023-07-13,96.97728878045288,97,Demonstrates excellent leadership qualities
C-042,2023-04-27,94.58548725891966,70,Demonstrates excellent leadership qualities
C-042,2023-05-29,96.72594325367116,83,Needs additional support with technical tasks
C-043,2023-09-21,85.5942542821602,79,Shows strong initiative in problem-solving
C-043,2024-02-20,78.47819703433922,76,Needs additional support with technical tasks
C-043,2023-02-20,76.53495737021203,86,Could improve communication with team members
C-044,2023-05-02,82.85711857459148,89,Required more training on equipment operation
C-044,2023-05-16,83.89003252912309,79,Shows strong initiative in problem-solving
C-044,2023-11-24,92.10952503187681,95,Consistently follows safety procedures
C-045,2023-11-24,93.13302471532401,82,Required more training on equipment operation
C-045,2023-04-13,96.51714317045577,80,Demonstrates excellent leadership qualities
C-045,2023-11-08,77.66592395957358,71,Could improve communication with team members
C-045,2024-03-06,87.25902559914701,93,Consistently follows safety procedures
C-045,2024-03-22,97.42650424491708,79,Could improve communication with team members
C-046,2024-02-28,76.41075672664698,96,Consistently follows safety procedures
C-046,2023-10-06,80.12918942904035,90,Consistently follows safety procedures
C-046,2023-11-29,87.38279670018964,99,Required more training on equipment operation
C-046,2024-03-06,89.39999080840552,80,Consistently follows safety procedures
C-046,2024-01-22,76.93848663306836,94,Required more training on equipment operation
C-046,2024-02-01,96.93019374821151,84,Demonstrates excellent leadership qualities
C-046,2023-02-15,96.98544523731107,86,Needs additional support with technical tasks
C-046,2023-10-07,81.32219763689828,92,Demonstrates excellent leadership qualities
C-046,2023-09-05,79.39866671559273,99,Needs additional support with technical tasks
C-047,2024-01-01,95.07649151748723,83,Required more training on equipment operation
C-047,2023-12-02,82.78287968679642,85,Shows strong initiative in problem-solving
C-047,2023-08-29,98.62318536807186,89,Consistently follows safety procedures
C-047,2023-08-24,85.73648067958457,71,Needs additional support with technical tasks
C-048,2024-01-03,83.25771595158378,88,Needs additional support with technical tasks
C-048,2023-07-15,89.5337434269802,78,Needs additional support with technical tasks
C-048,2023-07-29,96.18832645389082,91,Needs additional support with technical tasks
C-049,2024-02-02,93.52193504523976,75,Demonstrates excellent leadership qualities
C-049,2023-08-13,77.64231709414067,73,Shows strong initiative in problem-solving
C-049,2023-03-19,97.89861596675024,96,Could improve communication with team members
C-049,2023-11-06,83.1865960232146,77,Consistently follows safety procedures
C-050,2023-05-06,91.6715767650488,97,Consistently follows safety procedures
C-050,2023-08-10,86.23890506565463,89,Required more training on equipment operation
C-050,2024-03-17,78.37651291093452,86,Consistently follows safety procedures
C-051,2023-05-17,91.40798240715029,82,Demonstrates excellent leadership qualities
C-051,2023-08-10,98.18068605840853,80,Needs additional support with technical tasks
C-051,2023-09-01,76.49251329300832,100,Consistently follows safety procedures
C-051,2023-08-14,96.0714146203221,76,Needs additional support with technical tasks
C-051,2023-01-12,87.91321048351136,81,Could improve communication with team members
C-051,2024-01-03,77.068468338595,89,Demonstrates excellent leadership qualities
C-051,2024-02-05,78.70814331273297,92,Needs additional support with technical tasks
C-051,2024-02-14,77.70514666030688,90,Could improve communication with team members
C-051,2024-02-12,86.37008914170626,98,Demonstrates excellent leadership qualities
C-052,2023-03-28,92.40408976131786,84,Consistently follows safety procedures
C-052,2023-06-04,87.18266985040674,100,Needs additional support with technical tasks
C-052,2023-01-29,78.44845263760014,93,Demonstrates excellent leadership qualities
C-052,2023-06-27,83.55906984810035,76,Could improve communication with team members
C-053,2023-09-01,75.5196213979524,98,Could improve communication with team members
C-053,2023-07-02,89.38937554174359,81,Demonstrates excellent leadership qualities
C-053,2023-12-04,75.79698306549675,92,Shows strong initiative in problem-solving
C-053,2023-01-10,88.56985184884151,86,Shows strong initiative in problem-solving
C-053,2023-09-14,80.87333275427727,96,Demonstrates excellent leadership qualities
C-053,2024-03-04,77.59684735949592,99,Needs additional support with technical tasks
C-053,2023-01-07,84.31979169197167,100,Shows strong initiative in problem-solving
C-053,2024-02-27,87.04121499029877,100,Consistently follows safety procedures
C-053,2023-07-14,86.57062798635965,88,Demonstrates excellent leadership qualities
C-054,2023-06-12,79.00228072339539,84,Required more training on equipment operation
C-054,2024-02-18,92.35399191074995,71,Shows strong initiative in problem-solving
C-054,2023-10-15,75.45597803747643,80,Consistently follows safety procedures
C-054,2023-06-28,99.02314190972413,86,Demonstrates excellent leadership qualities
C-054,2024-02-11,99.24810462318882,98,Needs additional support with technical tasks
C-054,2024-03-23,82.00450877599701,99,Required more training on equipment operation
C-055,2023-06-05,98.20912634491398,93,Consistently follows safety procedures
C-055,2024-01-09,93.05360342806416,80,Required more training on equipment operation
C-055,2023-06-17,91.99790135286288,89,Demonstrates excellent leadership qualities
C-056,2024-02-25,88.41056736808365,87,Could improve communication with team members
C-056,2023-04-15,95.4766216095075,97,Could improve communication with team members
C-056,2023-03-23,92.18294835954896,85,Could improve communication with team members
C-056,2023-08-10,80.45836855870252,99,Shows strong initiative in problem-solving
C-056,2023-12-09,90.28259322176966,78,Could improve communication with team members
C-057,2023-04-11,95.68670930346288,89,Could improve communication with team members
C-057,2024-01-09,86.39548260262862,84,Demonstrates excellent leadership qualities
C-057,2023-04-22,77.10598050752553,95,Shows strong initiative in problem-solving
C-057,2023-05-31,75.9449521280988,73,Needs additional support with technical tasks
C-057,2023-07-23,84.50309982706695,91,Demonstrates excellent leadership qualities
C-057,2023-01-23,77.59986758822004,71,Needs additional support with technical tasks
C-057,2023-12-19,89.84009068113899,85,Required more training on equipment operation
C-058,2023-10-28,98.50531896338678,96,Could improve communication with team members
C-058,2023-04-03,89.57265253875707,70,Shows strong initiative in problem-solving
C-058,2023-01-06,89.5698779388468,85,Could improve communication with team members
C-059,2023-03-26,91.09328420507411,82,Shows strong initiative in problem-solving
C-059,2023-08-22,84.92665477906512,93,Shows strong initiative in problem-solving
C-059,2023-09-03,81.69742398979047,94,Demonstrates excellent leadership qualities
C-059,2024-02-20,91.32884739757884,99,Consistently follows safety procedures
C-059,2023-11-16,83.37217920940672,82,Required more training on equipment operation
C-059,2023-08-07,75.99711370722925,88,Could improve communication with team members
C-059,2023-11-25,84.82768906927681,93,Demonstrates excellent leadership qualities
C-059,2023-10-03,77.75485591813917,89,Demonstrates excellent leadership qualities
C-059,2023-01-24,80.41909058279673,81,Could improve communication with team members
C-060,2024-01-06,75.82775164033093,97,Needs additional support with technical tasks
C-060,2023-06-27,83.70640939448882,79,Needs additional support with technical tasks
C-060,2023-01-13,96.18965934368497,98,Could improve communication with team members
C-061,2023-02-13,91.29294131104587,87,Needs additional support with technical tasks
C-061,2024-03-25,95.08219553968624,92,Required more training on equipment operation
C-061,2023-07-08,81.37182781029763,86,Required more training on equipment operation
C-062,2023-10-03,76.45388027008399,80,Shows strong initiative in problem-solving
C-062,2023-12-08,90.49907335848788,91,Shows strong initiative in problem-solving
C-062,2023-08-14,91.23321309614853,93,Needs additional support with technical tasks
C-062,2023-10-03,77.53366258097327,88,Required more training on equipment operation
C-062,2023-01-23,95.67227338537938,95,Required more training on equipment operation
C-062,2024-01-19,80.2842125502838,77,Shows strong initiative in problem-solving
C-062,2023-05-25,93.59297303464149,100,Needs additional support with technical tasks
C-062,2023-01-18,96.73796911366745,77,Needs additional support with technical tasks
C-062,2023-12-26,95.1893504557688,71,Demonstrates excellent leadership qualities
C-062,2023-03-26,96.72750546050865,73,Consistently follows safety procedures
C-063,2023-02-28,76.62119477545231,86,Demonstrates excellent leadership qualities
C-063,2024-01-11,92.58978952489974,86,Required more training on equipment operation
C-063,2023-11-07,76.79074336984162,77,Required more training on equipment operation
C-063,2023-03-18,99.3234229626666,78,Shows strong initiative in problem-solving
C-063,2023-08-13,81.50708560901009,77,Needs additional support with technical tasks
C-063,2023-10-09,87.88845194522753,92,Required more training on equipment operation
C-063,2023-02-23,96.32862929919078,88,Shows strong initiative in problem-solving
C-063,2023-05-01,92.8458022894108,75,Consistently follows safety procedures
C-063,2023-10-31,90.30491637034866,90,Consistently follows safety procedures
C-064,2023-11-23,79.08731471060945,95,Required more training on equipment operation
C-064,2024-03-14,75.5865021236623,87,Needs additional support with technical tasks
C-064,2023-09-11,75.94774844434245,92,Demonstrates excellent leadership qualities
C-064,2023-08-11,99.84385735814914,81,Demonstrates excellent leadership qualities
C-064,2023-07-16,80.47840244426926,100,Needs additional support with technical tasks
C-064,2024-03-13,77.93914768627342,95,Shows strong initiative in problem-solving
C-064,2023-07-15,91.78878277266483,98,Demonstrates excellent leadership qualities
C-064,2023-04-28,88.9651736316166,71,Shows strong initiative in problem-solving
C-064,2023-12-14,85.38106518170945,71,Shows strong initiative in problem-solving
C-065,2024-02-07,90.23723169839678,79,Could improve communication with team members
C-065,2023-11-07,99.28712740496853,70,Consistently follows safety procedures
C-065,2023-09-18,77.25748499414904,88,Shows strong initiative in problem-solving
C-065,2023-11-02,90.30522633826021,98,Consistently follows safety procedures
C-065,2023-06-11,98.6492809488947,70,Shows strong initiative in problem-solving
C-065,2024-03-13,94.28409298404739,70,Demonstrates excellent leadership qualities
C-065,2023-11-26,85.42979184586733,80,Could improve communication with team members
C-065,2024-03-14,92.13114954282345,93,Shows strong initiative in problem-solving
C-065,2023-10-10,88.60155295465856,74,Shows strong initiative in problem-solving
C-066,2023-12-14,86.33576307781631,73,Needs additional support with technical tasks
C-066,2023-11-14,86.29472560370726,90,Required more training on equipment operation
C-066,2024-02-28,96.44793563996431,93,Shows strong initiative in problem-solving
C-067,2023-04-04,90.66742380990023,72,Required more training on equipment operation
C-067,2023-12-02,92.13957317457147,85,Could improve communication with team members
C-067,2023-11-06,80.70573784453477,91,Could improve communication with team members
C-067,2023-03-23,81.50813307496038,91,Shows strong initiative in problem-solving
C-067,2023-03-20,88.78018637653844,76,Needs additional support with technical tasks
C-068,2023-02-14,85.23788123382158,70,Consistently follows safety procedures
C-068,2024-02-19,75.7507955186961,78,Shows strong initiative in problem-solving
C-068,2023-03-24,89.71308994985503,76,Shows strong initiative in problem-solving
C-068,2023-04-10,89.93763381353077,100,Shows strong initiative in problem-solving
C-068,2023-05-01,75.87047140180131,87,Could improve communication with team members
C-068,2023-08-19,79.75492777021658,87,Demonstrates excellent leadership qualities
C-068,2023-08-25,96.90161853959458,92,Demonstrates excellent leadership qualities
