crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-103,2023-05-25,12.935998406556585,83,64,63,96,79,91,84,84,99
C-104,2023-07-27,4.3484884310890095,77,84,62,84,95,93,77,88,87
C-105,2023-10-06,2.7487066410519625,60,63,83,84,64,100,60,63,61
C-106,2023-05-08,5.489024482827018,87,90,69,66,99,86,78,93,63
C-107,2023-06-22,3.1229135941457944,81,87,75,83,92,79,99,91,68
C-108,2023-05-20,4.581567917795196,92,64,99,82,72,98,80,71,65
C-109,2023-12-11,14.732585488461718,75,91,62,90,94,68,90,88,79
C-110,2023-03-16,4.604031870610778,87,88,86,67,78,84,78,87,60
C-111,2023-05-05,14.54064012133085,83,75,77,82,67,97,77,75,69
C-112,2023-09-21,7.161119911264964,64,72,91,74,79,71,67,62,95
C-113,2023-07-23,9.802037135950178,67,82,72,79,89,99,68,60,88
C-114,2023-11-19,12.025489231006551,77,77,84,100,84,76,93,60,91
C-115,2023-11-15,3.0642864025232965,96,81,99,70,68,94,99,95,96
C-116,2023-09-25,6.4776846399478885,67,81,61,64,64,62,97,94,67
C-117,2023-11-12,6.7761226530775085,60,94,68,87,81,88,66,67,69
C-118,2023-09-08,14.258001030101223,80,71,94,80,93,92,93,89,80
C-119,2023-09-28,3.4864841236647544,85,69,88,96,64,63,65,86,62
C-120,2023-10-03,8.029431552108598,70,68,80,97,93,89,64,65,66
C-121,2023-06-25,4.939937029013822,64,67,88,66,70,87,76,95,84
C-122,2023-10-16,4.072902209120359,80,75,74,91,65,98,96,64,69
C-123,2023-11-11,8.277402386939785,81,68,78,64,85,66,69,92,69
C-124,2023-01-24,1.2277290976832052,61,83,83,68,98,91,100,73,62
C-125,2023-03-15,11.221504210652538,69,94,62,84,62,69,90,89,60
C-126,2023-10-10,6.8660276469040715,70,76,84,85,80,96,92,73,73
C-127,2023-08-17,4.411006964467395,65,62,68,68,95,64,62,97,62
C-128,2023-11-14,13.385541599162014,92,93,94,100,81,83,65,73,100
C-129,2023-08-21,12.653687242832776,65,94,83,76,64,72,83,99,87
C-130,2023-05-07,0.7372765960851383,76,62,83,80,94,98,88,63,87
C-131,2023-04-25,5.2579178443500805,74,66,72,80,76,61,88,91,88
C-132,2023-01-14,7.654287351520153,81,84,69,79,60,96,84,94,62
C-133,2023-02-04,12.983024926349554,64,88,90,75,93,69,89,75,88
C-134,2023-08-27,8.802660841577197,63,100,75,64,84,63,60,77,89
C-135,2023-08-07,1.991230156814244,76,77,71,98,65,70,80,67,60
C-136,2023-10-03,7.851269207411452,88,72,77,100,92,63,91,82,84
C-137,2023-11-12,2.22878676664103,65,75,92,76,75,84,67,71,89
C-138,2023-05-21,3.0650417206914145,74,72,80,84,69,79,93,77,66
C-139,2023-10-22,6.4816346233311135,93,99,77,80,91,94,99,69,75
C-140,2023-07-17,13.282673717992225,84,67,72,92,94,61,83,95,91
C-141,2023-05-13,7.5034702337674695,65,80,65,76,96,74,74,71,67
C-142,2023-11-19,12.14087870999917,94,93,71,71,95,87,99,91,77
C-143,2023-10-12,4.315812907100217,97,96,98,74,93,63,92,100,98
C-144,2023-06-16,10.511754535912734,70,89,77,82,62,99,75,82,62
C-145,2023-03-19,14.503909567685536,95,95,68,98,99,60,63,76,67
C-146,2023-11-15,5.46172425658872,69,76,88,88,91,61,77,81,90
C-147,2023-02-05,12.843916897788157,92,85,72,88,91,78,67,100,99
C-148,2023-07-03,9.452928550515828,74,80,76,63,69,61,66,80,73
C-149,2023-09-02,11.933798209789876,76,78,62,92,67,60,95,68,81
C-150,2023-04-23,9.21988216700415,79,97,93,68,75,72,100,73,93
C-151,2023-01-11,2.3605076744230047,79,89,66,86,63,71,96,77,76
C-152,2023-03-06,4.280319629129683,97,83,75,92,78,85,63,60,60
C-153,2023-02-09,8.719304655443763,78,81,65,74,96,74,68,85,77
C-154,2023-07-30,12.369097747995145,71,68,79,74,85,83,89,87,77
C-155,2023-01-30,9.47256809632549,98,100,75,88,62,68,74,70,92
C-156,2023-04-16,1.5361786632653047,81,62,63,81,80,66,99,89,80
C-157,2023-05-21,9.915671141104477,63,93,81,64,98,69,81,88,96
C-158,2023-04-12,2.2557512401586512,85,92,83,100,75,69,75,74,70
C-159,2023-12-06,5.439301741666729,72,89,66,92,77,78,92,72,72
C-160,2023-03-18,5.1892558151525,65,91,100,83,88,63,74,84,62
C-161,2023-11-25,7.075221011377128,84,88,76,71,92,92,92,70,90
C-162,2023-06-30,14.102637120987897,78,85,89,94,79,73,83,67,98
C-163,2023-01-04,10.938276344666123,88,74,69,64,62,98,94,82,93
C-164,2023-06-02,6.023768049210011,88,62,67,86,98,69,100,97,76
C-165,2023-02-18,9.359412416651677,87,68,94,75,96,99,66,64,81
C-166,2023-11-29,3.214292815898836,98,86,90,94,71,87,71,99,84
C-167,2023-04-03,14.605845672633293,87,65,86,62,63,98,65,77,99
C-168,2023-05-19,5.076999152298858,87,68,75,92,60,91,80,89,80
C-169,2023-07-12,3.697177833097237,75,77,91,86,87,88,89,79,98
C-170,2023-09-02,14.094547224288672,73,91,89,83,68,82,80,93,63
C-171,2023-12-19,10.678943346090678,100,81,64,79,90,75,79,91,97
C-172,2023-02-06,10.000100608934275,66,61,76,93,74,90,93,81,98
C-173,2023-08-02,11.303475179208146,74,69,99,63,84,72,71,96,61
C-174,2023-12-12,2.8153514894851472,96,79,78,91,65,68,70,80,64
C-175,2023-08-29,2.9432801449077366,77,82,90,77,77,91,78,63,95
C-176,2023-10-15,11.758761996864799,64,80,93,89,82,89,63,67,99
C-177,2023-09-21,11.92231577155719,96,88,94,60,76,82,91,85,81
C-178,2023-11-30,10.261602977241166,74,76,90,74,82,75,94,83,72
C-179,2023-09-22,6.761729041911867,94,69,72,81,76,62,92,92,64
C-180,2023-08-10,14.283174411981001,99,74,86,96,95,96,68,93,74
C-181,2023-11-28,2.957795680158055,94,79,69,79,95,68,60,74,65
C-182,2023-10-28,5.565145486793818,63,82,77,77,75,78,78,82,92
C-183,2023-11-20,2.2910574758825284,70,98,68,94,77,66,81,87,86
C-184,2023-03-13,2.3146578328742686,96,69,72,79,70,66,98,68,93
C-185,2023-12-12,5.939172951226921,62,75,71,89,94,62,69,83,75
C-186,2023-07-08,14.799565666958344,78,74,95,73,78,88,72,72,76
C-187,2023-07-13,14.199958207746926,62,92,80,93,88,69,80,86,80
C-188,2023-08-14,8.486303462301898,67,89,96,76,88,72,84,95,62
C-189,2023-11-28,14.277127170327608,77,65,94,60,72,98,65,96,73
C-190,2023-02-19,14.79448321346365,62,91,66,80,60,79,83,100,91
C-191,2023-06-29,11.53504027657744,92,62,80,81,69,70,65,83,84
C-192,2023-12-24,7.218717056859472,85,86,100,99,93,75,73,77,64
C-193,2023-05-28,11.988896331050517,92,69,88,75,82,93,71,83,61
C-194,2023-11-04,13.774202209395327,88,86,76,82,80,79,65,69,70
C-195,2023-09-14,14.645371781611903,72,81,70,92,85,92,73,95,97
C-196,2023-11-04,11.991789590191981,90,95,78,90,72,73,98,61,85
C-197,2023-06-30,9.430532008327344,64,63,62,90,67,62,85,75,90
C-198,2023-04-18,4.221356277459503,80,93,87,85,97,81,78,74,91
C-199,2023-02-13,5.341556943656509,69,72,72,89,90,81,75,92,62
C-200,2023-10-01,9.032886577779186,63,70,64,95,94,91,93,91,83
C-201,2023-09-05,6.516485876101176,94,74,74,90,92,65,65,85,97
C-202,2023-03-12,7.815275690283185,72,70,66,85,68,96,98,67,85
C-203,2023-01-19,3.1119777036288694,67,79,74,94,78,98,82,97,94
C-204,2023-05-26,10.746809508962535,93,72,64,76,92,72,61,67,77
C-205,2023-08-27,4.541714633443792,64,94,82,61,69,80,96,66,99
C-206,2023-06-16,7.39726000982088,80,83,82,97,66,92,64,71,66
C-207,2023-06-30,2.1111454834872023,73,87,85,70,63,66,81,81,70
C-208,2023-05-06,7.000824258532334,60,63,63,73,92,81,64,64,65
C-209,2023-01-30,3.2081083726518087,79,75,94,63,86,100,99,96,67
C-210,2023-05-15,5.044597615202434,91,72,73,95,64,95,82,100,89
C-211,2023-07-07,3.8314110027617567,78,88,88,69,81,80,74,66,74
C-212,2023-11-14,10.087788350822729,93,65,92,99,83,67,68,65,97
C-213,2023-10-27,13.955026454388934,95,65,60,76,95,74,66,64,88
C-214,2023-03-04,6.281106526070445,82,98,73,97,83,76,80,79,80
C-215,2023-12-30,9.556391524637528,62,86,99,73,90,98,77,85,72
C-216,2023-05-26,3.1736040334194744,67,76,100,61,100,66,85,94,88
C-217,2023-03-05,10.981825196169408,93,87,71,77,86,73,94,93,85
C-218,2023-04-28,0.808260553945112,73,65,69,82,98,75,76,94,72
C-219,2023-03-12,7.300692423775571,97,68,92,65,71,74,85,72,72
C-220,2023-09-02,14.02048527557244,100,91,61,62,73,91,75,74,72
C-221,2023-01-05,11.91601011335005,70,94,86,65,79,87,65,84,97
C-222,2023-12-06,3.887543461129815,99,76,98,66,91,86,74,61,85
C-223,2023-10-04,3.3465782455326734,72,85,68,61,79,83,91,92,64
C-224,2023-08-16,11.159286910484171,89,60,92,90,64,92,73,75,64
C-225,2023-04-20,10.10934901222702,100,64,63,94,66,81,82,84,72
C-226,2023-02-23,6.087708016638898,66,66,69,60,96,60,94,79,72
C-227,2023-01-31,3.0252527965143416,72,75,72,64,98,66,77,79,95
C-228,2023-05-05,7.349067383175566,100,85,74,98,63,98,71,66,88
C-229,2023-11-11,13.10717220795353,70,92,80,74,66,93,85,72,83
C-230,2023-01-08,1.1604230013764598,64,75,72,62,88,86,74,89,92
C-231,2023-08-29,9.40965657839286,68,77,97,79,68,92,86,65,66
C-232,2023-12-05,6.168584553724615,86,76,82,65,88,97,94,80,98
C-233,2023-03-15,12.470289222084345,74,81,72,98,73,90,73,79,76
C-234,2023-11-18,13.822152752757574,75,69,77,95,77,72,76,74,68
C-235,2023-07-06,14.207660357950907,80,89,97,99,67,88,82,77,76
C-236,2023-04-07,1.9866529400455586,79,83,68,90,64,96,66,72,100
C-237,2023-10-06,11.150011604051686,95,61,87,81,100,69,64,61,68
C-238,2023-08-27,12.16929291137224,99,99,92,86,99,81,86,81,84
C-239,2023-07-10,14.454237087005522,98,61,60,72,75,77,82,88,61
C-240,2023-08-27,14.811162597171549,88,93,91,85,99,79,86,86,93
C-241,2023-10-07,5.736426411653846,63,91,83,60,70,90,97,82,67
C-242,2023-08-29,12.579264080209004,82,70,77,86,69,99,76,65,65
C-243,2023-08-22,4.94927259749713,75,88,72,79,76,91,85,76,87
C-244,2023-03-17,14.130938439693066,90,93,63,92,97,67,74,87,94
C-245,2023-03-26,9.993368441721291,65,89,65,93,91,94,96,98,89
C-246,2023-04-18,11.446821904177824,85,93,75,74,87,64,64,73,88
C-247,2023-03-30,11.084160553378618,66,87,66,78,73,96,64,92,75
C-248,2023-09-20,7.193060942794505,68,90,78,100,94,77,69,82,65
C-249,2023-06-01,9.58250312316704,76,90,96,82,77,87,90,69,92
C-250,2023-06-04,6.928736315068162,60,71,82,85,71,61,63,65,89
C-251,2023-02-16,1.8979868808216147,81,66,98,91,65,90,78,81,77
C-252,2023-07-29,2.790827054466854,60,70,80,71,69,75,76,71,60
C-253,2023-02-25,4.05537524329651,97,64,97,61,80,80,63,76,76
C-254,2023-10-07,7.684223577597241,67,94,76,95,83,93,75,69,92
C-255,2023-02-09,14.685559708058513,79,73,89,60,74,74,95,96,93
C-256,2023-12-26,14.494960663211087,76,81,71,61,71,94,83,78,80
C-257,2023-05-12,7.708607385784935,88,94,72,76,84,91,100,70,86
C-258,2023-09-15,13.143926212854083,87,79,61,60,73,87,62,64,70
C-259,2023-02-14,6.405464379562461,94,90,67,66,79,62,85,91,75
C-260,2023-12-27,13.076216589678188,88,78,73,82,85,84,83,76,80
C-261,2023-06-22,3.987392662380021,72,60,100,75,85,98,76,89,80
C-262,2023-03-20,6.35080326993779,71,71,96,64,66,71,64,72,98
C-263,2023-03-29,8.849201974465652,73,62,68,85,78,62,75,89,78
C-264,2023-07-16,13.991247008794796,82,96,62,89,76,94,78,87,80
C-265,2023-03-29,11.637980947593803,86,69,98,76,84,94,81,62,64
C-266,2023-09-08,6.654719293799734,90,76,96,73,81,72,73,98,72
C-267,2023-01-06,3.102300959257162,82,92,81,70,97,80,83,67,90
C-268,2023-09-03,10.580007551393065,87,90,83,70,78,77,77,82,87
C-269,2023-03-19,13.011563506221217,65,67,68,61,81,68,97,83,99
C-270,2023-11-08,1.854541473196272,91,84,75,72,94,89,67,70,88
C-271,2023-07-07,1.508491772582442,99,71,86,89,91,77,61,63,61
C-272,2023-08-27,2.353522981695587,91,93,85,62,100,66,96,94,94
C-273,2023-09-26,12.625917075766006,97,63,73,71,97,60,92,79,90
C-274,2023-03-20,7.0475312725391905,92,63,97,98,84,88,72,73,98
C-275,2023-06-30,8.468961591253063,86,61,77,70,69,73,73,83,73
C-276,2023-07-08,13.770922662566813,88,63,74,82,87,62,64,70,78
C-277,2023-04-22,10.140423749136424,90,83,90,97,85,69,83,100,92
C-278,2023-10-03,13.074715714918362,89,71,68,60,93,88,92,90,79
C-279,2023-09-03,11.095909649236186,70,75,86,62,68,86,94,95,73
C-280,2023-12-22,14.462710554159178,85,82,75,74,87,97,70,87,99
C-281,2023-07-25,2.3174980395803817,83,73,72,97,74,84,72,86,83
C-282,2023-12-29,2.72857224579181,92,81,65,74,84,90,68,82,95
C-283,2023-12-28,1.4986382696156633,86,85,61,80,73,67,65,76,93
C-284,2023-01-19,9.752440053412112,81,94,66,73,67,89,87,94,71
C-285,2023-10-16,10.004005326568977,63,76,60,86,73,98,92,67,64
C-286,2023-07-23,13.31027060734865,81,61,68,84,62,75,92,100,73
C-287,2023-08-20,9.395767132319788,88,85,74,76,98,99,82,100,90
C-288,2023-02-18,1.9812380640133893,73,98,61,92,94,82,70,74,66
C-289,2023-07-20,12.04633697421674,71,71,75,83,68,70,84,88,80
C-290,2023-07-22,2.0534297262241963,98,87,66,69,83,85,63,100,60
C-291,2023-10-24,4.327485718141883,64,68,67,90,74,69,97,90,96
C-292,2023-08-18,11.71002500587547,65,84,84,66,78,77,76,65,96
C-293,2023-08-04,14.772780579483687,72,73,71,61,95,85,77,89,79
C-294,2023-10-26,3.7030052532140147,92,62,65,84,73,66,75,97,89
C-295,2023-01-19,10.653248675690254,75,62,85,72,97,87,60,74,63
C-296,2023-02-28,2.6106458652677738,92,63,77,62,84,79,63,96,84
C-297,2023-10-27,5.823091136862047,82,95,88,87,73,90,77,77,61
C-298,2023-05-04,1.4179348758708954,73,87,67,84,64,100,96,62,65
C-299,2023-05-31,4.442909334381794,84,73,73,68,79,96,67,85,61
C-300,2023-06-16,6.807566562325939,96,80,71,88,68,81,65,93,65
C-301,2023-04-15,1.1035780711573215,92,70,80,95,61,91,100,91,100
C-302,2023-05-17,1.237097002603386,99,83,81,62,89,79,79,82,85
C-303,2023-11-16,4.283729875926614,71,94,82,92,70,89,63,93,76
C-304,2023-10-27,10.152930978274188,71,77,63,92,83,100,80,71,60
C-305,2023-12-24,12.738794346723623,94,80,95,85,97,89,76,64,62
C-306,2023-03-02,7.271464432573267,61,73,96,71,84,76,87,94,100
C-307,2023-10-17,8.049582722127461,71,87,87,68,99,77,82,61,60
C-308,2023-09-09,3.016370680946271,76,93,88,90,81,99,88,89,80
C-309,2023-07-10,13.955538831221972,96,91,75,86,72,70,84,61,75
C-310,2023-09-05,9.556025857809367,81,71,75,97,88,90,69,80,79
C-311,2023-11-19,13.084467475196172,81,70,62,72,61,69,69,62,86
C-312,2023-03-15,1.2579561512169468,93,71,98,75,100,97,79,72,80
C-313,2023-03-14,14.417950638574517,93,78,72,91,72,98,97,99,69
C-314,2023-07-02,8.6462705170139,79,70,80,90,67,71,71,91,81
C-315,2023-01-27,7.387413557895707,67,72,89,93,70,89,76,62,71
C-316,2023-04-26,12.164773984118359,69,88,85,77,96,80,77,76,68
C-317,2023-02-15,10.678576631503917,68,68,97,62,95,65,82,77,87
C-318,2023-04-04,3.2631532834332617,100,63,85,84,65,94,75,73,84
C-319,2023-09-20,3.3256770127490043,64,75,71,81,62,87,62,66,98
C-320,2023-07-23,7.492972749209497,94,71,92,82,100,73,70,97,72
C-321,2023-06-28,2.8755539816708726,97,63,91,64,62,67,72,68,99
C-322,2023-12-16,14.833201923106778,73,89,98,69,62,75,60,60,62
C-323,2023-01-07,3.6364534424331234,65,80,89,84,67,60,75,66,68
C-324,2023-05-26,2.255011103496149,72,66,72,86,93,91,71,98,98
C-325,2023-01-25,13.297704070672681,80,92,95,90,90,80,91,72,92
C-326,2023-06-30,10.689761906871258,91,82,86,75,88,67,62,91,82
C-327,2023-05-23,0.7852319215236698,94,60,80,98,60,74,75,81,94
C-328,2023-12-10,0.53957944701551,99,96,97,96,83,78,61,94,75
C-329,2023-07-28,7.46950889082069,76,97,93,95,65,64,84,93,74
C-330,2023-08-14,0.8408690093195303,74,84,61,67,76,94,87,99,95
C-331,2023-07-20,11.483097179202172,99,82,74,97,96,60,78,89,86
C-332,2023-09-26,9.030881124997158,81,97,88,85,77,71,64,88,86
C-333,2023-10-31,2.9679541199137,82,65,73,75,65,94,87,74,95
C-334,2023-06-15,3.5278953181209944,70,86,72,63,64,95,65,85,87
C-335,2023-11-30,10.257294549959695,60,81,67,92,61,77,72,78,87
C-336,2023-12-05,8.57848865101717,75,96,84,66,80,79,97,96,86
C-337,2023-06-28,6.89159652515138,75,74,90,68,92,69,83,95,64
C-338,2023-08-02,1.425641719282118,60,64,76,81,86,78,70,82,77
C-339,2023-04-05,10.35344184795799,98,79,69,74,90,66,80,92,71
C-340,2023-06-24,2.373826573122728,100,95,68,65,73,74,89,94,94
C-341,2023-07-25,13.068287219143588,76,81,62,83,100,72,67,91,70
C-342,2023-12-31,13.575102689279912,91,82,68,88,67,71,72,89,93
C-343,2023-05-21,11.502790284621607,100,66,87,82,80,64,80,80,88
C-344,2023-03-02,13.616753493337523,69,69,100,92,70,98,60,93,80
C-345,2023-08-03,9.111769003131059,67,78,88,80,100,65,92,84,80
C-346,2023-08-19,9.714345690294794,67,64,88,84,98,63,84,71,93
C-347,2023-07-31,1.298178872543926,89,80,67,77,98,99,70,69,85
C-348,2023-02-12,0.7081673692499306,74,87,66,66,65,85,68,96,93
C-349,2023-11-05,14.41986315696531,67,73,70,95,69,99,89,81,100
C-350,2023-08-31,11.787265036241608,91,96,63,61,61,82,76,79,83
C-351,2023-01-09,14.326642506639844,96,71,95,74,70,85,65,87,62
C-352,2023-12-10,11.387377490817506,78,63,60,73,91,61,71,99,100
C-353,2023-11-30,14.23511200883641,78,98,64,77,82,66,74,60,91
C-354,2023-02-17,0.9066126481731893,70,97,74,81,64,79,84,66,88
C-355,2023-01-31,2.827759278573708,65,94,67,72,88,67,68,67,63
C-356,2023-05-03,2.3172289704843236,60,79,63,69,100,68,70,60,78
C-357,2023-09-10,2.806814429844395,93,67,76,65,99,78,89,89,91
C-358,2023-09-09,10.282225814390431,84,80,62,91,81,75,89,95,65
C-359,2023-06-11,9.638529847943003,92,92,95,70,81,72,94,83,90
C-360,2023-09-08,1.2621380824001567,90,74,67,68,72,99,66,66,94
C-361,2023-08-27,0.8066804714243854,75,84,89,98,67,78,72,90,65
C-362,2023-09-09,5.07759328109951,79,71,61,78,70,60,60,90,62
C-363,2023-03-08,7.300740039520533,94,80,72,73,99,74,83,95,81
C-364,2023-03-17,4.822437616763071,91,63,78,76,75,94,65,64,88
C-365,2023-08-10,8.410637224130067,74,70,100,93,96,98,71,91,75
C-366,2023-09-18,10.064787616690191,94,78,69,90,95,61,83,65,90
C-367,2023-01-23,12.689035710377112,97,85,97,73,90,77,63,77,81
C-368,2023-03-14,5.9171379049698,87,60,90,88,99,81,61,100,63
C-369,2023-10-01,14.470200863030797,93,82,97,99,60,84,73,70,72
C-370,2023-04-11,12.368159194846184,90,92,72,67,99,95,63,96,71
C-371,2023-09-14,9.92777067784932,73,62,92,61,85,83,63,78,88
