crew_id,date,task_completion_rate,quality_score,feedback_text
C-022,2023-07-16,93.09032723388034,79,Could improve communication with team members
C-022,2023-02-08,77.5644912178031,91,Could improve communication with team members
C-022,2023-06-21,86.77954195249258,84,Required more training on equipment operation
C-022,2023-03-02,78.30552199769367,96,Shows strong initiative in problem-solving
C-022,2023-02-05,93.7313674804311,76,Consistently follows safety procedures
C-022,2024-01-27,84.57489203864793,75,Shows strong initiative in problem-solving
C-022,2023-03-19,75.07022796420128,85,Required more training on equipment operation
C-022,2024-01-29,80.82320919132246,81,Required more training on equipment operation
C-023,2023-05-08,80.61285624357772,93,Demonstrates excellent leadership qualities
C-023,2023-10-09,94.52730778216828,91,Demonstrates excellent leadership qualities
C-023,2023-07-06,80.72251411110959,99,Demonstrates excellent leadership qualities
C-023,2023-12-12,76.40003412870603,99,Needs additional support with technical tasks
C-024,2023-10-23,75.6160138008101,92,Consistently follows safety procedures
C-024,2023-10-27,99.87738075817035,73,Could improve communication with team members
C-024,2023-10-24,82.02938839569092,98,Could improve communication with team members
C-025,2023-08-26,89.62396610840173,87,Demonstrates excellent leadership qualities
C-025,2023-04-06,96.50220199242219,85,Needs additional support with technical tasks
C-025,2023-01-13,81.39578669096932,93,Demonstrates excellent leadership qualities
C-025,2023-06-06,97.15383330355243,79,Could improve communication with team members
C-026,2023-04-07,85.9979882241973,70,Needs additional support with technical tasks
C-026,2023-01-30,92.53459388697024,72,Needs additional support with technical tasks
C-026,2023-08-15,91.3318177914207,88,Demonstrates excellent leadership qualities
C-026,2023-11-03,91.75048709886778,71,Could improve communication with team members
C-027,2023-01-11,90.36336922976767,87,Required more training on equipment operation
C-027,2023-05-31,96.1046988792299,72,Shows strong initiative in problem-solving
C-027,2023-01-15,76.92429108552852,87,Needs additional support with technical tasks
C-027,2023-07-01,89.22948474071165,76,Consistently follows safety procedures
C-027,2023-12-01,78.2450578738922,78,Demonstrates excellent leadership qualities
C-027,2023-03-14,84.9286881315046,96,Shows strong initiative in problem-solving
C-027,2023-11-13,90.40946397962215,100,Needs additional support with technical tasks
C-028,2023-08-31,79.64030250594628,86,Shows strong initiative in problem-solving
C-028,2023-08-07,77.61823880033279,84,Consistently follows safety procedures
C-028,2023-03-08,86.12830927393894,89,Shows strong initiative in problem-solving
C-028,2023-07-27,77.89851803284513,94,Demonstrates excellent leadership qualities
C-028,2024-01-12,95.9135380293888,70,Needs additional support with technical tasks
C-029,2023-12-06,78.54884788272231,95,Shows strong initiative in problem-solving
C-029,2024-02-18,80.62497683965815,86,Required more training on equipment operation
C-029,2023-05-10,76.52757117315063,93,Consistently follows safety procedures
C-029,2023-05-11,98.03922238528308,90,Could improve communication with team members
C-029,2024-03-10,87.90615953250293,85,Demonstrates excellent leadership qualities
C-029,2024-02-01,90.53944298044519,79,Could improve communication with team members
C-029,2023-09-25,77.56175950398273,91,Demonstrates excellent leadership qualities
C-030,2023-10-20,88.46751478190319,84,Could improve communication with team members
C-030,2023-10-05,93.19320537349961,95,Needs additional support with technical tasks
C-030,2023-02-15,93.7487090007202,83,Required more training on equipment operation
C-030,2023-11-28,81.82402955367958,92,Consistently follows safety procedures
C-030,2023-11-02,75.62861550174051,99,Could improve communication with team members
C-030,2023-09-29,80.31849208170435,83,Could improve communication with team members
C-031,2023-05-14,93.98009396218671,87,Consistently follows safety procedures
C-031,2024-03-11,92.20323844542021,70,Required more training on equipment operation
C-031,2023-05-19,92.3822630799865,82,Demonstrates excellent leadership qualities
C-031,2023-06-07,94.56428149944432,70,Needs additional support with technical tasks
C-031,2023-06-17,80.58784803959308,99,Shows strong initiative in problem-solving
C-031,2023-04-19,84.8389265596736,92,Needs additional support with technical tasks
C-031,2024-03-02,81.51702111307773,77,Demonstrates excellent leadership qualities
C-031,2023-04-25,87.58078394685013,89,Needs additional support with technical tasks
C-031,2023-04-16,96.01904494505442,78,Needs additional support with technical tasks
C-032,2023-11-19,96.7085887672944,80,Required more training on equipment operation
C-032,2023-02-22,81.30627805167244,94,Needs additional support with technical tasks
C-032,2023-08-20,81.25623536665742,89,Required more training on equipment operation
C-032,2024-01-25,81.9668720370585,99,Shows strong initiative in problem-solving
C-032,2023-06-30,96.02104384773916,77,Needs additional support with technical tasks
C-032,2024-03-07,91.21449333778631,93,Consistently follows safety procedures
C-033,2023-04-13,86.870461730701,79,Needs additional support with technical tasks
C-033,2023-03-17,77.70903981812472,96,Required more training on equipment operation
C-033,2023-12-13,93.7808242944335,70,Consistently follows safety procedures
C-034,2023-12-04,96.04326077639746,82,Needs additional support with technical tasks
C-034,2023-05-24,76.47634830830275,83,Demonstrates excellent leadership qualities
C-034,2023-05-06,76.21928007716808,87,Needs additional support with technical tasks
C-034,2023-05-21,96.81791715233123,72,Shows strong initiative in problem-solving
C-034,2023-10-15,90.98044913387227,94,Required more training on equipment operation
C-034,2023-01-18,87.74378725587633,77,Required more training on equipment operation
C-034,2023-11-26,80.74236928501911,95,Could improve communication with team members
C-034,2024-02-18,91.71051973282306,89,Consistently follows safety procedures
C-034,2024-01-14,86.76121155024202,88,Consistently follows safety procedures
C-034,2023-12-31,91.050847369865,80,Needs additional support with technical tasks
C-035,2023-05-04,88.69095826132823,84,Needs additional support with technical tasks
C-035,2023-03-07,91.91969102304213,95,Could improve communication with team members
C-035,2023-04-08,78.65990043852368,87,Required more training on equipment operation
C-035,2023-06-02,82.66792989548762,99,Required more training on equipment operation
C-035,2023-01-18,90.6550563203549,99,Required more training on equipment operation
C-036,2023-04-11,92.4792056860896,72,Consistently follows safety procedures
C-036,2023-05-15,95.88939756100214,75,Shows strong initiative in problem-solving
C-036,2023-11-21,75.94634874621198,90,Consistently follows safety procedures
C-037,2023-10-20,97.96216176068326,83,Demonstrates excellent leadership qualities
C-037,2023-11-08,84.15726692743453,75,Demonstrates excellent leadership qualities
C-037,2023-07-26,75.65036112457325,86,Needs additional support with technical tasks
C-037,2023-03-13,84.056331535907,95,Shows strong initiative in problem-solving
C-037,2023-11-19,97.32314025448866,98,Required more training on equipment operation
C-037,2023-05-20,87.01644550645902,83,Could improve communication with team members
C-037,2023-12-28,84.22155885228507,93,Shows strong initiative in problem-solving
C-037,2023-11-28,86.66034971787509,87,Consistently follows safety procedures
C-037,2023-01-04,79.27333657863615,77,Needs additional support with technical tasks
C-038,2023-05-19,83.80774865539905,82,Required more training on equipment operation
C-038,2023-06-26,95.58912806715747,71,Shows strong initiative in problem-solving
C-038,2023-04-04,75.63935669597447,78,Demonstrates excellent leadership qualities
C-038,2023-05-10,82.30039325487665,72,Required more training on equipment operation
C-038,2023-10-30,91.85627961280854,73,Consistently follows safety procedures
C-039,2023-02-13,77.84683748100059,97,Consistently follows safety procedures
C-039,2024-02-06,83.85100506396095,73,Could improve communication with team members
C-039,2024-03-09,98.42064768667926,97,Needs additional support with technical tasks
C-039,2024-01-24,99.08584857025357,91,Demonstrates excellent leadership qualities
C-039,2023-03-05,98.83186831171867,70,Needs additional support with technical tasks
C-039,2023-05-18,79.54604039648375,93,Demonstrates excellent leadership qualities
C-039,2023-07-01,90.90855204151092,76,Needs additional support with technical tasks
C-039,2023-09-18,97.06765692005163,97,Demonstrates excellent leadership qualities
C-040,2023-09-08,90.15955694365641,96,Demonstrates excellent leadership qualities
C-040,2024-03-15,75.11456858329068,86,Consistently follows safety procedures
C-040,2023-09-18,85.32829029949232,79,Consistently follows safety procedures
C-040,2023-01-22,94.24903854570469,82,Demonstrates excellent leadership qualities
C-040,2023-09-27,85.80140157706634,71,Shows strong initiative in problem-solving
C-040,2023-04-03,89.13851455908086,96,Required more training on equipment operation
C-040,2023-02-23,88.47876299785855,75,Consistently follows safety procedures
C-040,2023-01-31,86.08170238388993,98,Could improve communication with team members
C-041,2023-01-07,89.61772809987964,81,Consistently follows safety procedures
C-041,2024-01-28,92.52549104661617,82,Could improve communication with team members
C-041,2023-12-21,88.0164357399582,73,Could improve communication with team members
C-041,2023-01-13,89.49461427054844,72,Consistently follows safety procedures
C-041,2023-02-09,88.90256067779103,80,Consistently follows safety procedures
C-041,2023-12-06,78.08097331116548,95,Consistently follows safety procedures
C-041,2024-01-29,93.80575430633115,91,Demonstrates excellent leadership qualities
C-041,2023-10-02,95.98810971594826,86,Shows strong initiative in problem-solving
C-042,2023-01-14,94.09901677627465,91,Shows strong initiative in problem-solving
C-042,2024-01-27,82.23881163430772,81,Consistently follows safety procedures
C-042,2023-01-09,86.93044880013963,74,Consistently follows safety procedures
C-042,2023-04-23,93.06828970029558,78,Consistently follows safety procedures
C-043,2024-02-28,90.55480662421353,99,Shows strong initiative in problem-solving
C-043,2023-09-17,82.27792155210955,87,Shows strong initiative in problem-solving
C-043,2023-10-09,94.95187662007937,91,Could improve communication with team members
C-043,2023-01-14,92.41482306800744,100,Required more training on equipment operation
C-043,2023-08-21,81.52308289019435,100,Demonstrates excellent leadership qualities
C-043,2023-11-09,78.0279016276334,89,Needs additional support with technical tasks
C-043,2023-02-11,99.722353265719,78,Could improve communication with team members
C-043,2023-01-20,88.40564664619319,81,Demonstrates excellent leadership qualities
C-043,2023-06-13,94.05097219793043,88,Shows strong initiative in problem-solving
C-043,2023-10-24,87.29133426543892,97,Needs additional support with technical tasks
C-044,2023-09-21,83.1284364869035,95,Required more training on equipment operation
C-044,2023-11-30,75.59036322586084,74,Needs additional support with technical tasks
C-044,2024-03-04,97.3047436288156,94,Consistently follows safety procedures
C-044,2023-03-09,81.22506125487354,93,Required more training on equipment operation
C-044,2024-01-03,78.0989186411912,71,Consistently follows safety procedures
C-044,2023-09-26,80.53453595609471,80,Demonstrates excellent leadership qualities
C-045,2023-10-18,83.71644836452265,76,Consistently follows safety procedures
C-045,2023-06-18,98.33240703942776,91,Required more training on equipment operation
C-045,2023-08-21,96.07590196060592,78,Demonstrates excellent leadership qualities
C-045,2023-02-07,78.9174550175248,81,Consistently follows safety procedures
C-045,2023-11-28,89.45833024426501,72,Consistently follows safety procedures
C-045,2023-06-16,99.24561603616205,81,Could improve communication with team members
C-045,2023-11-03,96.63771513785754,83,Demonstrates excellent leadership qualities
C-045,2023-06-07,95.13226122687877,94,Needs additional support with technical tasks
C-045,2023-01-01,98.52403888363112,100,Consistently follows safety procedures
C-046,2023-07-03,92.81504084664314,81,Could improve communication with team members
C-046,2024-01-07,77.35778583796858,81,Required more training on equipment operation
C-046,2023-02-08,79.68681658733584,93,Required more training on equipment operation
C-047,2023-02-05,81.24497943587927,82,Required more training on equipment operation
C-047,2023-12-08,81.54888924942473,74,Demonstrates excellent leadership qualities
C-047,2023-03-17,92.18753247171335,72,Needs additional support with technical tasks
C-048,2023-11-04,78.79923921821968,96,Shows strong initiative in problem-solving
C-048,2023-07-09,97.18136889262243,73,Required more training on equipment operation
C-048,2023-02-21,88.07272517794516,85,Shows strong initiative in problem-solving
C-049,2023-11-12,75.2228221296541,76,Consistently follows safety procedures
C-049,2023-05-16,76.65619885134977,92,Needs additional support with technical tasks
C-049,2023-06-04,89.33916832032124,94,Could improve communication with team members
C-049,2023-12-05,94.49593803156401,100,Required more training on equipment operation
C-049,2024-01-16,79.08835072429687,98,Needs additional support with technical tasks
C-049,2023-10-29,88.82158876997795,73,Could improve communication with team members
C-049,2024-03-17,95.12018049867413,70,Demonstrates excellent leadership qualities
C-049,2023-03-15,95.05738584293894,82,Demonstrates excellent leadership qualities
C-050,2023-09-21,83.95451692093458,89,Could improve communication with team members
C-050,2023-11-24,97.27898354663347,83,Shows strong initiative in problem-solving
C-050,2023-03-28,79.97663094825613,72,Could improve communication with team members
C-050,2023-12-17,98.36984497898253,90,Demonstrates excellent leadership qualities
C-050,2024-03-12,91.80755559657125,73,Could improve communication with team members
C-050,2023-10-10,76.73087364132259,91,Demonstrates excellent leadership qualities
C-050,2023-07-16,87.96719508001077,73,Shows strong initiative in problem-solving
C-050,2023-10-31,95.41356678595295,97,Consistently follows safety procedures
C-051,2023-08-06,79.91413407714677,84,Shows strong initiative in problem-solving
C-051,2023-10-29,91.99642446657236,91,Required more training on equipment operation
C-051,2024-02-07,89.9062351367104,79,Could improve communication with team members
C-051,2024-01-05,79.24074900802508,97,Demonstrates excellent leadership qualities
C-051,2023-02-18,97.43785587789391,79,Needs additional support with technical tasks
C-052,2023-11-30,85.0498158860965,89,Shows strong initiative in problem-solving
C-052,2024-03-12,81.4041034739154,84,Consistently follows safety procedures
C-052,2023-03-17,90.96455997682767,95,Required more training on equipment operation
C-052,2023-12-14,79.49618749055702,92,Shows strong initiative in problem-solving
C-052,2023-10-10,79.60882261767625,88,Consistently follows safety procedures
C-052,2023-11-13,98.13984370575082,92,Demonstrates excellent leadership qualities
C-052,2023-09-03,92.27429173980508,84,Demonstrates excellent leadership qualities
C-052,2023-06-26,78.26434531519038,83,Consistently follows safety procedures
C-053,2023-07-11,96.19319359419745,89,Needs additional support with technical tasks
C-053,2023-12-20,89.54393003953017,99,Could improve communication with team members
C-053,2023-01-21,77.25117542330003,80,Could improve communication with team members
C-053,2023-10-29,76.01373577872788,87,Demonstrates excellent leadership qualities
C-053,2023-09-18,82.34835102966814,87,Shows strong initiative in problem-solving
C-053,2024-02-02,92.00188344784898,94,Consistently follows safety procedures
C-054,2023-09-09,78.51232951704272,73,Needs additional support with technical tasks
C-054,2023-10-15,76.43824320143845,94,Could improve communication with team members
C-054,2023-12-29,93.194243421459,89,Required more training on equipment operation
C-054,2023-07-28,99.90597626782488,99,Shows strong initiative in problem-solving
C-054,2024-01-17,83.0985846907338,93,Required more training on equipment operation
C-054,2023-07-19,81.74834503290407,70,Needs additional support with technical tasks
C-054,2023-01-02,78.99934197327781,97,Could improve communication with team members
C-055,2023-06-26,96.19595963392874,72,Consistently follows safety procedures
C-055,2023-12-21,85.91388787649001,82,Consistently follows safety procedures
C-055,2023-11-22,77.67604216317979,100,Required more training on equipment operation
C-055,2024-01-21,80.26608652555689,82,Consistently follows safety procedures
C-055,2024-03-18,77.05435780591645,76,Shows strong initiative in problem-solving
C-055,2023-08-24,84.65530227613175,75,Demonstrates excellent leadership qualities
C-055,2023-11-02,79.71220408665818,92,Required more training on equipment operation
C-055,2023-05-23,90.214198818104,79,Needs additional support with technical tasks
C-055,2023-07-04,79.19813825061894,91,Needs additional support with technical tasks
C-055,2023-01-11,83.16940955334212,75,Required more training on equipment operation
C-056,2023-07-04,81.25893757742261,89,Needs additional support with technical tasks
C-056,2023-09-26,84.76098916456166,91,Needs additional support with technical tasks
C-056,2023-10-13,76.99338549057373,72,Required more training on equipment operation
C-056,2023-08-14,98.48814315756668,86,Consistently follows safety procedures
C-056,2023-08-15,98.97659860690041,94,Demonstrates excellent leadership qualities
C-056,2023-10-08,82.75339108907411,84,Needs additional support with technical tasks
C-056,2023-02-12,82.37098408407181,98,Demonstrates excellent leadership qualities
C-056,2023-02-15,76.59991869621877,87,Consistently follows safety procedures
C-056,2023-04-23,83.93847394005384,76,Could improve communication with team members
C-057,2023-06-02,92.94048744901167,71,Required more training on equipment operation
C-057,2023-03-01,90.08489543989381,93,Could improve communication with team members
C-057,2024-01-11,80.19968418151734,71,Required more training on equipment operation
C-058,2023-10-24,96.67449867936125,78,Shows strong initiative in problem-solving
C-058,2023-04-04,77.51577134391489,90,Needs additional support with technical tasks
C-058,2023-05-17,81.579852839994,93,Could improve communication with team members
C-058,2023-05-28,79.80880012342948,87,Could improve communication with team members
C-058,2023-05-27,99.65657999188599,86,Demonstrates excellent leadership qualities
C-058,2023-07-21,78.03455784642195,73,Needs additional support with technical tasks
C-059,2023-07-16,78.86695810028688,78,Required more training on equipment operation
C-059,2024-02-23,97.93185548033745,97,Demonstrates excellent leadership qualities
C-059,2023-03-01,81.47026122649518,70,Required more training on equipment operation
C-059,2023-02-10,85.0359441208478,85,Shows strong initiative in problem-solving
C-059,2023-07-31,94.89691043111476,82,Shows strong initiative in problem-solving
C-060,2023-05-26,95.3027749498722,91,Could improve communication with team members
C-060,2023-09-01,91.40800197848459,85,Demonstrates excellent leadership qualities
C-060,2023-09-27,79.88550640777227,76,Needs additional support with technical tasks
C-060,2023-06-23,82.4012311143903,85,Needs additional support with technical tasks
C-061,2023-02-03,87.40195898624702,77,Needs additional support with technical tasks
C-061,2023-01-29,98.04723418208,70,Could improve communication with team members
C-061,2023-02-20,98.18607025255773,80,Required more training on equipment operation
C-062,2024-02-11,99.31439182207177,88,Could improve communication with team members
C-062,2023-03-11,87.09788695694242,89,Shows strong initiative in problem-solving
C-062,2023-06-30,76.18826888558944,73,Shows strong initiative in problem-solving
C-062,2023-06-26,81.63434459849888,88,Consistently follows safety procedures
C-062,2023-01-18,85.74733248211373,73,Shows strong initiative in problem-solving
C-063,2023-05-01,76.00752974753878,77,Could improve communication with team members
C-063,2024-01-14,87.03914784082514,100,Could improve communication with team members
C-063,2023-11-13,97.98794865683512,73,Demonstrates excellent leadership qualities
C-064,2023-07-04,95.44212806546909,81,Required more training on equipment operation
C-064,2023-08-10,76.31998714977664,79,Needs additional support with technical tasks
C-064,2023-09-27,89.28785053039338,71,Could improve communication with team members
C-064,2023-08-03,75.84956862125772,73,Required more training on equipment operation
C-064,2023-12-05,84.47546177038915,99,Consistently follows safety procedures
C-064,2023-11-01,95.98310213161085,98,Demonstrates excellent leadership qualities
C-064,2023-03-13,84.66173591107604,77,Demonstrates excellent leadership qualities
C-064,2023-10-10,81.50631942175454,75,Could improve communication with team members
C-064,2023-05-20,86.36243927587094,86,Needs additional support with technical tasks
C-065,2023-09-07,79.64535854111995,99,Needs additional support with technical tasks
C-065,2024-02-09,79.8478939799239,96,Shows strong initiative in problem-solving
C-065,2023-01-19,88.02844270931013,70,Required more training on equipment operation
C-065,2024-03-23,98.98158830865526,70,Could improve communication with team members
C-065,2023-01-31,82.64427580838729,89,Required more training on equipment operation
C-066,2023-03-02,85.51778442725839,89,Shows strong initiative in problem-solving
C-066,2023-02-26,84.15585152324441,91,Needs additional support with technical tasks
C-066,2023-12-12,83.2523461446029,97,Consistently follows safety procedures
C-066,2023-10-29,85.21666900123282,91,Required more training on equipment operation
C-066,2024-03-21,75.21549840738778,78,Could improve communication with team members
C-066,2023-06-13,87.64314153737216,91,Required more training on equipment operation
C-066,2023-09-04,92.10015285512196,95,Required more training on equipment operation
C-066,2024-02-27,77.41630634150043,78,Required more training on equipment operation
C-066,2023-11-25,99.64753324808918,71,Needs additional support with technical tasks
C-067,2023-03-16,83.55132539057242,78,Consistently follows safety procedures
C-067,2023-04-18,93.45571738012715,88,Required more training on equipment operation
C-067,2023-09-21,79.37251347902584,93,Shows strong initiative in problem-solving
C-068,2023-10-29,75.39337575904577,82,Demonstrates excellent leadership qualities
C-068,2024-01-03,79.56278647118029,85,Could improve communication with team members
C-068,2023-02-09,85.32111682314584,70,Shows strong initiative in problem-solving
C-068,2023-07-22,85.53640317718701,92,Could improve communication with team members
C-068,2023-02-28,95.5009016283901,83,Consistently follows safety procedures
C-068,2024-01-12,93.07554970813185,75,Required more training on equipment operation
C-068,2024-02-20,76.73853167596437,90,Needs additional support with technical tasks
C-069,2023-05-05,83.9316305922616,71,Demonstrates excellent leadership qualities
C-069,2023-01-24,87.79543677228563,70,Shows strong initiative in problem-solving
C-069,2024-01-13,83.57934285385012,82,Needs additional support with technical tasks
C-069,2023-04-07,77.45132816893415,87,Required more training on equipment operation
C-069,2023-06-08,87.75711085895686,74,Shows strong initiative in problem-solving
