crew_id,training_module,completion_date,score,feedback
C-011,Quality Management Systems,2023-10-03,96,Needs improvement in practical application
C-011,Communication Workshop,2023-06-13,91,Outstanding performance and engagement
C-011,Team Building,2023-10-13,98,Good progress but needs more confidence
C-011,Team Building,2024-02-01,87,Outstanding performance and engagement
C-011,Leadership Development,2023-05-20,96,Needs improvement in practical application
C-012,Communication Workshop,2023-09-26,78,Excellent understanding of concepts
C-012,Risk Assessment,2023-08-02,94,Outstanding performance and engagement
C-012,Leadership Development,2023-12-20,96,Good progress but needs more confidence
C-012,Emergency Response Protocol,2023-03-13,72,Good progress but needs more confidence
C-012,Risk Assessment,2023-05-31,75,Needs improvement in practical application
C-012,Advanced Technical Operations,2023-05-11,70,Good progress but needs more confidence
C-013,Equipment Handling,2023-09-03,93,Excellent understanding of concepts
C-013,Emergency Response Protocol,2023-07-18,78,Strong theoretical knowledge but requires practice
C-013,Risk Assessment,2023-09-09,74,Good progress but needs more confidence
C-013,Communication Workshop,2023-01-17,91,Strong theoretical knowledge but requires practice
C-013,Team Building,2023-11-07,92,Needs improvement in practical application
C-013,Equipment Handling,2024-02-15,81,Demonstrates great potential for advancement
C-014,Advanced Technical Operations,2024-02-29,93,Demonstrates great potential for advancement
C-014,Leadership Development,2023-08-21,81,Demonstrates great potential for advancement
C-014,Risk Assessment,2023-11-11,100,Excellent understanding of concepts
C-014,Advanced Technical Operations,2023-07-23,81,Demonstrates great potential for advancement
C-014,Leadership Development,2023-11-08,94,Outstanding performance and engagement
C-015,Emergency Response Protocol,2023-12-27,70,Demonstrates great potential for advancement
C-015,Communication Workshop,2023-09-15,90,Strong theoretical knowledge but requires practice
C-015,Equipment Handling,2023-11-28,85,Strong theoretical knowledge but requires practice
C-015,Leadership Development,2023-05-18,90,Good progress but needs more confidence
C-016,Emergency Response Protocol,2023-06-28,74,Outstanding performance and engagement
C-016,Leadership Development,2023-07-08,74,Outstanding performance and engagement
C-016,Emergency Response Protocol,2023-09-21,97,Excellent understanding of concepts
C-016,Leadership Development,2023-01-02,88,Demonstrates great potential for advancement
C-016,Basic Safety Training,2024-03-21,100,Excellent understanding of concepts
C-016,Communication Workshop,2024-02-25,81,Strong theoretical knowledge but requires practice
C-016,Risk Assessment,2023-12-02,71,Excellent understanding of concepts
C-017,Team Building,2023-05-02,70,Demonstrates great potential for advancement
C-017,Communication Workshop,2023-02-08,84,Demonstrates great potential for advancement
C-017,Communication Workshop,2023-03-10,71,Needs improvement in practical application
C-018,Quality Management Systems,2023-08-26,72,Excellent understanding of concepts
C-018,Team Building,2024-01-06,75,Needs improvement in practical application
C-018,Equipment Handling,2023-02-19,89,Good progress but needs more confidence
C-018,Basic Safety Training,2023-12-01,97,Excellent understanding of concepts
C-018,Team Building,2023-10-13,98,Excellent understanding of concepts
C-018,Equipment Handling,2023-05-23,91,Demonstrates great potential for advancement
C-018,Risk Assessment,2023-09-25,88,Strong theoretical knowledge but requires practice
C-018,Communication Workshop,2023-04-18,73,Needs improvement in practical application
C-019,Advanced Technical Operations,2024-02-05,84,Needs improvement in practical application
C-019,Basic Safety Training,2024-02-14,87,Excellent understanding of concepts
C-019,Risk Assessment,2023-05-02,94,Excellent understanding of concepts
C-020,Risk Assessment,2023-02-14,71,Needs improvement in practical application
C-020,Equipment Handling,2023-07-08,72,Strong theoretical knowledge but requires practice
C-020,Team Building,2023-12-10,100,Good progress but needs more confidence
C-020,Basic Safety Training,2023-10-14,85,Excellent understanding of concepts
C-020,Equipment Handling,2023-05-30,100,Good progress but needs more confidence
C-020,Communication Workshop,2023-06-19,91,Strong theoretical knowledge but requires practice
C-020,Team Building,2024-03-09,91,Outstanding performance and engagement
C-021,Emergency Response Protocol,2023-01-19,74,Strong theoretical knowledge but requires practice
C-021,Equipment Handling,2023-12-17,86,Demonstrates great potential for advancement
C-021,Risk Assessment,2023-05-09,83,Good progress but needs more confidence
C-021,Leadership Development,2023-01-17,93,Good progress but needs more confidence
C-021,Risk Assessment,2023-09-19,88,Needs improvement in practical application
C-022,Risk Assessment,2024-03-07,82,Needs improvement in practical application
C-022,Emergency Response Protocol,2024-03-20,89,Demonstrates great potential for advancement
C-023,Team Building,2024-01-22,97,Good progress but needs more confidence
C-023,Basic Safety Training,2023-09-26,89,Outstanding performance and engagement
C-023,Risk Assessment,2023-04-01,100,Excellent understanding of concepts
C-024,Leadership Development,2023-08-11,92,Strong theoretical knowledge but requires practice
C-024,Advanced Technical Operations,2023-08-19,80,Strong theoretical knowledge but requires practice
C-024,Quality Management Systems,2023-07-28,74,Needs improvement in practical application
C-024,Communication Workshop,2023-08-09,83,Good progress but needs more confidence
C-024,Risk Assessment,2023-10-12,86,Outstanding performance and engagement
C-024,Emergency Response Protocol,2023-03-11,88,Strong theoretical knowledge but requires practice
C-024,Communication Workshop,2023-12-14,70,Strong theoretical knowledge but requires practice
C-025,Equipment Handling,2023-05-29,96,Good progress but needs more confidence
C-025,Emergency Response Protocol,2023-10-10,70,Needs improvement in practical application
C-026,Team Building,2023-12-27,84,Strong theoretical knowledge but requires practice
C-026,Equipment Handling,2023-06-16,83,Good progress but needs more confidence
C-026,Team Building,2023-07-18,91,Good progress but needs more confidence
C-027,Advanced Technical Operations,2023-10-09,86,Good progress but needs more confidence
C-027,Quality Management Systems,2023-06-23,70,Needs improvement in practical application
C-027,Quality Management Systems,2023-07-04,93,Strong theoretical knowledge but requires practice
C-028,Advanced Technical Operations,2023-05-08,87,Needs improvement in practical application
C-028,Quality Management Systems,2023-09-21,100,Demonstrates great potential for advancement
C-028,Quality Management Systems,2023-11-25,89,Outstanding performance and engagement
C-028,Quality Management Systems,2023-05-29,74,Excellent understanding of concepts
C-028,Quality Management Systems,2024-01-23,94,Outstanding performance and engagement
C-028,Team Building,2023-11-02,91,Excellent understanding of concepts
C-028,Risk Assessment,2023-12-12,86,Good progress but needs more confidence
C-028,Equipment Handling,2023-11-08,91,Outstanding performance and engagement
C-029,Equipment Handling,2024-03-15,97,Needs improvement in practical application
C-029,Leadership Development,2024-02-06,89,Excellent understanding of concepts
C-029,Advanced Technical Operations,2024-01-23,82,Demonstrates great potential for advancement
C-030,Communication Workshop,2023-01-27,76,Good progress but needs more confidence
C-030,Communication Workshop,2023-07-23,74,Needs improvement in practical application
C-030,Leadership Development,2023-03-14,73,Excellent understanding of concepts
C-030,Communication Workshop,2023-01-25,92,Outstanding performance and engagement
C-030,Advanced Technical Operations,2023-09-07,74,Good progress but needs more confidence
C-031,Equipment Handling,2023-07-24,88,Excellent understanding of concepts
C-031,Risk Assessment,2023-08-31,75,Demonstrates great potential for advancement
C-031,Team Building,2023-11-06,90,Good progress but needs more confidence
C-031,Emergency Response Protocol,2023-10-25,91,Demonstrates great potential for advancement
C-031,Emergency Response Protocol,2023-08-22,91,Strong theoretical knowledge but requires practice
C-031,Communication Workshop,2023-05-23,86,Good progress but needs more confidence
C-031,Basic Safety Training,2023-10-28,90,Strong theoretical knowledge but requires practice
C-032,Leadership Development,2023-04-13,86,Outstanding performance and engagement
C-032,Quality Management Systems,2023-05-26,75,Good progress but needs more confidence
C-032,Leadership Development,2024-03-26,81,Good progress but needs more confidence
C-033,Communication Workshop,2023-04-09,80,Good progress but needs more confidence
C-033,Basic Safety Training,2023-09-16,73,Needs improvement in practical application
C-034,Team Building,2024-01-31,83,Excellent understanding of concepts
C-034,Advanced Technical Operations,2023-02-10,80,Excellent understanding of concepts
C-034,Team Building,2023-03-30,70,Demonstrates great potential for advancement
C-034,Quality Management Systems,2023-11-28,87,Demonstrates great potential for advancement
C-035,Advanced Technical Operations,2023-11-16,83,Strong theoretical knowledge but requires practice
C-035,Advanced Technical Operations,2023-01-29,95,Good progress but needs more confidence
C-036,Emergency Response Protocol,2023-03-21,97,Good progress but needs more confidence
C-036,Emergency Response Protocol,2024-01-28,79,Needs improvement in practical application
C-036,Leadership Development,2023-06-02,92,Needs improvement in practical application
C-037,Quality Management Systems,2024-01-25,76,Good progress but needs more confidence
C-037,Equipment Handling,2023-01-02,74,Demonstrates great potential for advancement
C-037,Emergency Response Protocol,2023-07-24,96,Good progress but needs more confidence
C-037,Communication Workshop,2023-05-01,89,Strong theoretical knowledge but requires practice
C-037,Equipment Handling,2023-10-10,77,Good progress but needs more confidence
C-037,Leadership Development,2023-04-14,78,Needs improvement in practical application
C-037,Leadership Development,2023-07-25,80,Outstanding performance and engagement
C-037,Equipment Handling,2023-08-26,97,Needs improvement in practical application
C-038,Equipment Handling,2024-01-11,75,Excellent understanding of concepts
C-038,Advanced Technical Operations,2023-03-29,78,Strong theoretical knowledge but requires practice
C-038,Advanced Technical Operations,2023-10-09,83,Outstanding performance and engagement
C-038,Team Building,2023-09-13,73,Outstanding performance and engagement
C-038,Leadership Development,2023-10-25,99,Good progress but needs more confidence
C-039,Team Building,2023-02-08,95,Strong theoretical knowledge but requires practice
C-039,Team Building,2024-01-21,82,Strong theoretical knowledge but requires practice
C-039,Emergency Response Protocol,2023-12-12,87,Outstanding performance and engagement
C-039,Risk Assessment,2023-08-17,95,Strong theoretical knowledge but requires practice
C-039,Communication Workshop,2023-11-13,80,Excellent understanding of concepts
C-040,Risk Assessment,2023-08-30,74,Strong theoretical knowledge but requires practice
C-040,Risk Assessment,2023-05-07,70,Needs improvement in practical application
C-040,Team Building,2023-05-31,90,Outstanding performance and engagement
C-040,Leadership Development,2023-07-12,73,Needs improvement in practical application
C-040,Basic Safety Training,2023-02-13,80,Good progress but needs more confidence
C-040,Basic Safety Training,2023-05-20,97,Good progress but needs more confidence
C-040,Communication Workshop,2023-07-01,83,Demonstrates great potential for advancement
C-040,Quality Management Systems,2023-07-30,76,Good progress but needs more confidence
C-041,Communication Workshop,2024-03-14,89,Outstanding performance and engagement
C-041,Communication Workshop,2023-02-05,94,Excellent understanding of concepts
C-041,Team Building,2023-11-13,83,Good progress but needs more confidence
C-041,Risk Assessment,2023-11-08,81,Good progress but needs more confidence
C-041,Communication Workshop,2023-06-27,88,Needs improvement in practical application
C-041,Communication Workshop,2023-05-19,77,Outstanding performance and engagement
C-041,Advanced Technical Operations,2023-11-29,79,Demonstrates great potential for advancement
C-042,Risk Assessment,2023-10-19,88,Excellent understanding of concepts
C-042,Leadership Development,2023-09-24,95,Excellent understanding of concepts
C-042,Equipment Handling,2023-09-15,78,Excellent understanding of concepts
C-042,Team Building,2023-08-07,89,Strong theoretical knowledge but requires practice
C-042,Equipment Handling,2023-12-01,79,Strong theoretical knowledge but requires practice
C-042,Emergency Response Protocol,2023-05-26,94,Good progress but needs more confidence
C-043,Risk Assessment,2024-02-27,80,Outstanding performance and engagement
C-043,Basic Safety Training,2023-10-08,94,Strong theoretical knowledge but requires practice
C-043,Equipment Handling,2024-02-13,92,Good progress but needs more confidence
C-043,Communication Workshop,2023-07-23,84,Needs improvement in practical application
C-043,Quality Management Systems,2023-10-26,79,Strong theoretical knowledge but requires practice
C-043,Emergency Response Protocol,2023-09-19,98,Demonstrates great potential for advancement
C-043,Advanced Technical Operations,2023-04-21,82,Strong theoretical knowledge but requires practice
C-044,Emergency Response Protocol,2024-03-09,98,Good progress but needs more confidence
C-044,Emergency Response Protocol,2023-02-03,82,Excellent understanding of concepts
C-044,Basic Safety Training,2023-09-14,72,Needs improvement in practical application
C-044,Quality Management Systems,2024-02-12,83,Needs improvement in practical application
C-044,Team Building,2023-07-31,85,Excellent understanding of concepts
C-045,Equipment Handling,2023-09-07,98,Good progress but needs more confidence
C-045,Communication Workshop,2024-01-03,98,Excellent understanding of concepts
C-045,Advanced Technical Operations,2023-03-25,86,Outstanding performance and engagement
C-045,Basic Safety Training,2023-07-31,93,Outstanding performance and engagement
C-045,Communication Workshop,2023-01-28,75,Demonstrates great potential for advancement
C-045,Emergency Response Protocol,2023-10-18,82,Needs improvement in practical application
C-046,Quality Management Systems,2023-09-23,92,Needs improvement in practical application
C-046,Risk Assessment,2024-01-30,80,Excellent understanding of concepts
C-046,Quality Management Systems,2023-05-13,86,Good progress but needs more confidence
C-046,Communication Workshop,2023-01-16,73,Good progress but needs more confidence
C-047,Equipment Handling,2024-03-07,93,Needs improvement in practical application
C-047,Team Building,2023-11-12,78,Demonstrates great potential for advancement
C-047,Team Building,2023-10-17,99,Good progress but needs more confidence
C-047,Risk Assessment,2023-09-17,98,Excellent understanding of concepts
C-047,Basic Safety Training,2023-11-25,82,Demonstrates great potential for advancement
C-047,Team Building,2024-02-22,96,Demonstrates great potential for advancement
C-047,Communication Workshop,2023-03-14,72,Strong theoretical knowledge but requires practice
C-047,Equipment Handling,2023-07-06,90,Good progress but needs more confidence
C-048,Team Building,2023-07-29,98,Outstanding performance and engagement
C-048,Risk Assessment,2024-01-03,76,Demonstrates great potential for advancement
C-048,Leadership Development,2023-03-05,98,Good progress but needs more confidence
C-048,Leadership Development,2023-08-13,88,Good progress but needs more confidence
C-048,Basic Safety Training,2023-10-05,76,Excellent understanding of concepts
C-048,Leadership Development,2024-02-12,85,Good progress but needs more confidence
C-048,Risk Assessment,2023-09-19,76,Needs improvement in practical application
C-048,Risk Assessment,2024-03-25,87,Needs improvement in practical application
C-049,Emergency Response Protocol,2023-08-07,96,Outstanding performance and engagement
C-049,Basic Safety Training,2023-11-10,75,Strong theoretical knowledge but requires practice
C-050,Quality Management Systems,2024-02-08,83,Needs improvement in practical application
C-050,Risk Assessment,2023-11-10,72,Outstanding performance and engagement
C-050,Equipment Handling,2023-05-18,95,Good progress but needs more confidence
C-050,Communication Workshop,2023-01-14,71,Strong theoretical knowledge but requires practice
C-050,Advanced Technical Operations,2023-08-01,73,Strong theoretical knowledge but requires practice
C-051,Advanced Technical Operations,2024-01-09,86,Demonstrates great potential for advancement
C-051,Team Building,2023-04-23,72,Excellent understanding of concepts
C-051,Team Building,2024-03-16,80,Good progress but needs more confidence
C-052,Equipment Handling,2023-12-09,100,Excellent understanding of concepts
C-052,Risk Assessment,2023-10-21,80,Demonstrates great potential for advancement
C-052,Team Building,2023-08-05,75,Demonstrates great potential for advancement
C-052,Quality Management Systems,2023-07-08,97,Needs improvement in practical application
C-052,Risk Assessment,2023-06-18,95,Good progress but needs more confidence
C-052,Basic Safety Training,2024-01-11,92,Outstanding performance and engagement
C-052,Communication Workshop,2023-04-29,79,Good progress but needs more confidence
C-052,Leadership Development,2023-01-08,80,Good progress but needs more confidence
C-053,Communication Workshop,2024-02-14,97,Needs improvement in practical application
C-053,Communication Workshop,2023-12-31,75,Outstanding performance and engagement
C-053,Advanced Technical Operations,2024-03-10,82,Excellent understanding of concepts
C-054,Risk Assessment,2023-05-25,72,Strong theoretical knowledge but requires practice
C-054,Basic Safety Training,2023-05-09,76,Outstanding performance and engagement
C-054,Equipment Handling,2024-03-12,82,Good progress but needs more confidence
C-054,Equipment Handling,2023-03-29,96,Needs improvement in practical application
C-054,Emergency Response Protocol,2023-02-13,75,Good progress but needs more confidence
C-054,Team Building,2024-01-19,96,Excellent understanding of concepts
C-054,Emergency Response Protocol,2023-03-08,71,Strong theoretical knowledge but requires practice
C-055,Risk Assessment,2023-02-14,94,Outstanding performance and engagement
C-055,Risk Assessment,2024-03-07,76,Outstanding performance and engagement
C-055,Communication Workshop,2023-08-27,88,Strong theoretical knowledge but requires practice
C-055,Equipment Handling,2023-09-04,78,Needs improvement in practical application
C-055,Risk Assessment,2023-03-26,96,Excellent understanding of concepts
C-055,Risk Assessment,2023-06-25,100,Outstanding performance and engagement
C-055,Advanced Technical Operations,2023-10-05,84,Outstanding performance and engagement
C-055,Communication Workshop,2023-03-25,93,Outstanding performance and engagement
C-056,Equipment Handling,2023-08-10,86,Good progress but needs more confidence
C-056,Equipment Handling,2023-08-25,84,Good progress but needs more confidence
C-056,Risk Assessment,2024-02-03,86,Demonstrates great potential for advancement
C-056,Leadership Development,2023-02-19,91,Needs improvement in practical application
C-057,Advanced Technical Operations,2023-09-25,85,Good progress but needs more confidence
C-057,Basic Safety Training,2023-08-31,96,Excellent understanding of concepts
C-057,Advanced Technical Operations,2024-02-19,71,Demonstrates great potential for advancement
C-057,Equipment Handling,2023-04-20,74,Needs improvement in practical application
C-058,Communication Workshop,2024-01-23,72,Needs improvement in practical application
C-058,Basic Safety Training,2023-07-16,79,Good progress but needs more confidence
C-058,Leadership Development,2023-09-20,72,Outstanding performance and engagement
C-058,Leadership Development,2023-02-27,86,Demonstrates great potential for advancement
C-058,Equipment Handling,2023-06-01,79,Strong theoretical knowledge but requires practice
C-058,Advanced Technical Operations,2023-11-30,78,Excellent understanding of concepts
C-058,Emergency Response Protocol,2023-05-04,94,Strong theoretical knowledge but requires practice
C-059,Communication Workshop,2023-02-10,97,Demonstrates great potential for advancement
C-059,Advanced Technical Operations,2024-02-22,93,Strong theoretical knowledge but requires practice
C-059,Advanced Technical Operations,2023-11-13,73,Needs improvement in practical application
C-060,Equipment Handling,2023-02-07,93,Excellent understanding of concepts
C-060,Emergency Response Protocol,2024-03-22,80,Demonstrates great potential for advancement
C-060,Leadership Development,2023-12-29,89,Outstanding performance and engagement
C-060,Leadership Development,2023-07-16,86,Good progress but needs more confidence
C-060,Leadership Development,2023-05-20,91,Needs improvement in practical application
C-061,Emergency Response Protocol,2024-03-08,71,Demonstrates great potential for advancement
C-061,Equipment Handling,2023-12-28,87,Outstanding performance and engagement
C-061,Communication Workshop,2023-12-05,75,Outstanding performance and engagement
C-061,Equipment Handling,2023-02-28,80,Needs improvement in practical application
C-061,Equipment Handling,2023-10-17,99,Good progress but needs more confidence
C-061,Emergency Response Protocol,2024-01-31,97,Excellent understanding of concepts
C-062,Basic Safety Training,2023-10-10,84,Excellent understanding of concepts
C-062,Communication Workshop,2023-04-13,77,Excellent understanding of concepts
C-063,Quality Management Systems,2023-08-19,84,Outstanding performance and engagement
C-063,Quality Management Systems,2023-08-10,72,Needs improvement in practical application
C-064,Emergency Response Protocol,2023-10-23,89,Good progress but needs more confidence
C-064,Advanced Technical Operations,2024-02-05,79,Demonstrates great potential for advancement
C-064,Communication Workshop,2023-12-01,84,Demonstrates great potential for advancement
C-064,Risk Assessment,2024-02-17,83,Good progress but needs more confidence
C-064,Basic Safety Training,2023-11-19,90,Strong theoretical knowledge but requires practice
C-065,Team Building,2023-07-09,79,Excellent understanding of concepts
C-065,Team Building,2023-02-21,100,Needs improvement in practical application
C-065,Advanced Technical Operations,2023-05-04,74,Excellent understanding of concepts
C-066,Basic Safety Training,2023-06-16,89,Strong theoretical knowledge but requires practice
C-066,Communication Workshop,2024-02-20,89,Needs improvement in practical application
C-067,Emergency Response Protocol,2023-07-04,76,Good progress but needs more confidence
C-067,Team Building,2023-07-08,83,Good progress but needs more confidence
C-067,Emergency Response Protocol,2023-07-05,73,Needs improvement in practical application
C-067,Leadership Development,2023-03-19,70,Strong theoretical knowledge but requires practice
C-067,Communication Workshop,2023-04-02,73,Excellent understanding of concepts
C-068,Basic Safety Training,2023-05-14,79,Strong theoretical knowledge but requires practice
C-068,Advanced Technical Operations,2023-05-12,93,Strong theoretical knowledge but requires practice
C-069,Team Building,2023-03-21,93,Demonstrates great potential for advancement
C-069,Emergency Response Protocol,2023-06-13,83,Needs improvement in practical application
C-070,Advanced Technical Operations,2024-02-06,70,Good progress but needs more confidence
C-070,Communication Workshop,2023-04-30,93,Good progress but needs more confidence
C-070,Team Building,2023-03-16,84,Strong theoretical knowledge but requires practice
C-070,Risk Assessment,2023-06-08,78,Demonstrates great potential for advancement
C-070,Emergency Response Protocol,2023-07-11,76,Strong theoretical knowledge but requires practice
C-070,Basic Safety Training,2024-02-28,72,Excellent understanding of concepts
C-070,Leadership Development,2023-12-08,79,Good progress but needs more confidence
C-071,Emergency Response Protocol,2023-12-05,80,Demonstrates great potential for advancement
C-071,Team Building,2023-09-02,88,Demonstrates great potential for advancement
C-072,Team Building,2023-09-17,81,Demonstrates great potential for advancement
C-072,Equipment Handling,2024-03-18,84,Strong theoretical knowledge but requires practice
C-072,Emergency Response Protocol,2023-07-24,78,Excellent understanding of concepts
C-072,Equipment Handling,2023-07-03,92,Strong theoretical knowledge but requires practice
C-072,Communication Workshop,2023-06-25,85,Strong theoretical knowledge but requires practice
C-072,Team Building,2023-06-15,94,Excellent understanding of concepts
C-073,Team Building,2023-09-29,78,Strong theoretical knowledge but requires practice
C-073,Risk Assessment,2023-09-23,78,Strong theoretical knowledge but requires practice
C-073,Basic Safety Training,2023-09-12,94,Outstanding performance and engagement
C-073,Quality Management Systems,2024-02-22,83,Demonstrates great potential for advancement
C-073,Leadership Development,2023-08-03,95,Strong theoretical knowledge but requires practice
C-073,Leadership Development,2023-08-06,89,Good progress but needs more confidence
C-074,Equipment Handling,2023-05-29,75,Strong theoretical knowledge but requires practice
C-074,Leadership Development,2023-08-23,85,Good progress but needs more confidence
C-074,Basic Safety Training,2023-09-07,90,Needs improvement in practical application
C-074,Emergency Response Protocol,2023-11-17,83,Demonstrates great potential for advancement
C-075,Emergency Response Protocol,2023-12-24,95,Outstanding performance and engagement
C-075,Equipment Handling,2024-02-13,75,Demonstrates great potential for advancement
C-075,Leadership Development,2023-11-02,70,Needs improvement in practical application
C-075,Advanced Technical Operations,2023-12-25,93,Needs improvement in practical application
C-075,Equipment Handling,2023-05-14,83,Good progress but needs more confidence
C-075,Basic Safety Training,2023-12-22,73,Needs improvement in practical application
C-075,Advanced Technical Operations,2023-12-15,84,Demonstrates great potential for advancement
C-076,Team Building,2024-01-20,91,Needs improvement in practical application
C-076,Team Building,2023-09-14,80,Strong theoretical knowledge but requires practice
C-076,Communication Workshop,2023-10-13,75,Outstanding performance and engagement
C-076,Leadership Development,2023-12-05,82,Excellent understanding of concepts
C-076,Equipment Handling,2023-08-27,84,Needs improvement in practical application
C-076,Risk Assessment,2023-07-19,77,Needs improvement in practical application
C-076,Equipment Handling,2023-01-22,95,Excellent understanding of concepts
C-076,Emergency Response Protocol,2024-03-09,82,Strong theoretical knowledge but requires practice
C-077,Equipment Handling,2023-05-22,82,Outstanding performance and engagement
C-077,Emergency Response Protocol,2023-05-25,79,Good progress but needs more confidence
C-077,Team Building,2023-05-10,87,Needs improvement in practical application
C-077,Quality Management Systems,2023-06-30,95,Strong theoretical knowledge but requires practice
C-077,Risk Assessment,2023-12-15,96,Good progress but needs more confidence
C-077,Equipment Handling,2023-01-25,77,Demonstrates great potential for advancement
C-078,Quality Management Systems,2023-06-25,89,Excellent understanding of concepts
C-078,Communication Workshop,2024-01-29,93,Excellent understanding of concepts
C-078,Equipment Handling,2024-02-17,95,Excellent understanding of concepts
C-078,Quality Management Systems,2023-07-02,83,Strong theoretical knowledge but requires practice
C-078,Equipment Handling,2024-02-28,92,Needs improvement in practical application
C-078,Communication Workshop,2023-10-18,87,Outstanding performance and engagement
C-079,Emergency Response Protocol,2023-03-28,78,Good progress but needs more confidence
C-079,Risk Assessment,2023-06-22,83,Outstanding performance and engagement
C-079,Equipment Handling,2023-10-06,70,Outstanding performance and engagement
C-079,Emergency Response Protocol,2023-09-24,88,Strong theoretical knowledge but requires practice
C-079,Equipment Handling,2023-06-22,95,Demonstrates great potential for advancement
C-079,Communication Workshop,2024-01-01,91,Needs improvement in practical application
C-079,Leadership Development,2023-03-05,93,Demonstrates great potential for advancement
C-080,Risk Assessment,2023-11-15,74,Strong theoretical knowledge but requires practice
C-080,Equipment Handling,2023-01-22,78,Excellent understanding of concepts
C-080,Communication Workshop,2024-01-23,77,Demonstrates great potential for advancement
C-080,Basic Safety Training,2023-09-30,71,Demonstrates great potential for advancement
C-080,Basic Safety Training,2023-09-13,74,Demonstrates great potential for advancement
C-081,Communication Workshop,2023-02-12,90,Needs improvement in practical application
C-081,Advanced Technical Operations,2023-11-09,88,Needs improvement in practical application
C-081,Team Building,2023-02-08,87,Strong theoretical knowledge but requires practice
C-082,Emergency Response Protocol,2023-07-06,85,Needs improvement in practical application
C-082,Basic Safety Training,2023-10-06,96,Excellent understanding of concepts
C-082,Equipment Handling,2023-11-17,97,Outstanding performance and engagement
C-082,Leadership Development,2023-04-14,81,Outstanding performance and engagement
C-083,Quality Management Systems,2024-03-09,97,Strong theoretical knowledge but requires practice
C-083,Risk Assessment,2023-01-05,87,Excellent understanding of concepts
C-083,Basic Safety Training,2023-08-27,79,Excellent understanding of concepts
C-083,Emergency Response Protocol,2023-06-23,82,Strong theoretical knowledge but requires practice
C-083,Quality Management Systems,2023-05-05,80,Strong theoretical knowledge but requires practice
C-083,Communication Workshop,2024-03-23,70,Outstanding performance and engagement
C-084,Advanced Technical Operations,2023-07-06,93,Needs improvement in practical application
C-084,Basic Safety Training,2024-02-16,97,Excellent understanding of concepts
C-084,Quality Management Systems,2023-09-28,73,Good progress but needs more confidence
C-084,Risk Assessment,2023-07-10,81,Excellent understanding of concepts
C-084,Team Building,2023-11-02,100,Demonstrates great potential for advancement
