crew_id,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-058,Equipment Operation and Maintenance,2023-12-10,110.05,20.25,567.98,6.58,Sunny,Equipment_B,8,14.95,0,2023-01-01 07:59:00,3
C-059,Aircraft Servicing,2023-10-02,10.66,17.03,485.68,3.2,Rainy,Equipment_C,4,1.6,0,2023-01-01 10:58:00,2
C-060,Safety and Maintenance Support,2023-03-24,114.11,16.16,576.52,8.15,Windy,Equipment_D,8,13.64,1,2023-01-01 23:59:00,1
C-061,Equipment Operation and Maintenance,2023-05-01,119.68,53.31,563.4,9.34,Cloudy,Equipment_B,8,4.25,0,2023-01-01 06:35:00,3
C-062,Emergency and Contingency Tasks,2023-12-27,83.41,29.17,570.43,2.19,Cloudy,Equipment_C,7,17.35,1,2023-01-01 16:28:00,2
C-063,Equipment Operation and Maintenance,2023-05-19,100.36,48.33,561.06,9.14,Rainy,Equipment_C,2,8.91,0,2023-01-01 18:22:00,4
C-064,Aircraft and Passenger Operations,2023-07-12,83.63,12.87,588.38,8.87,Windy,Equipment_A,2,14.6,1,2023-01-01 12:57:00,1
C-065,Emergency and Contingency Tasks,2023-04-03,43.86,56.46,540.54,7.48,Sunny,Equipment_B,1,14.81,0,2023-01-01 03:17:00,3
C-066,Safety and Maintenance Support,2023-11-01,60.81,53.99,596.5,3.68,Rainy,Equipment_D,5,11.36,1,2023-01-01 13:06:00,4
C-067,Equipment Operation and Maintenance,2023-01-01,36.37,16.25,565.79,5.84,Cloudy,Equipment_C,9,19.4,0,2023-01-01 17:52:00,4
C-068,Communication and Coordination,2023-01-20,37.59,10.36,545.29,7.36,Sunny,Equipment_B,7,17.57,1,2023-01-01 07:30:00,2
C-069,Emergency and Contingency Tasks,2023-07-06,35.49,49.34,553.67,4.5,Windy,Equipment_D,8,19.71,1,2023-01-01 09:45:00,2
C-070,Aircraft and Passenger Operations,2023-07-08,20.07,30.33,487.01,9.47,Sunny,Equipment_B,9,1.7,0,2023-01-01 17:29:00,3
C-071,Baggage and Cargo Handling,2023-02-22,25.96,14.49,583.82,7.59,Rainy,Equipment_C,6,18.54,0,2023-01-01 03:18:00,1
C-072,Equipment Operation and Maintenance,2023-02-18,31.3,13.04,499.08,5.45,Windy,Equipment_A,4,14.32,1,2023-01-01 09:28:00,4
C-073,Communication and Coordination,2023-12-23,108.19,37.16,596.96,5.73,Cloudy,Equipment_D,4,13.36,0,2023-01-01 17:44:00,2
C-074,Aircraft Servicing,2023-09-23,119.65,32.98,522.24,2.75,Windy,Equipment_A,3,1.18,0,2023-01-01 14:29:00,1
C-075,Aircraft Servicing,2023-04-27,61.41,7.87,493.81,1.83,Sunny,Equipment_A,1,14.5,0,2023-01-01 17:08:00,1
C-076,Baggage and Cargo Handling,2023-10-07,27.13,54.02,484.54,8.73,Windy,Equipment_B,3,3.04,0,2023-01-01 04:11:00,3
C-077,Safety and Maintenance Support,2023-04-30,52.24,24.19,518.7,3.62,Windy,Equipment_A,7,4.88,0,2023-01-01 21:13:00,2
C-078,Aircraft and Passenger Operations,2023-04-14,100.45,23.06,552.7,1.77,Rainy,Equipment_D,7,4.61,0,2023-01-01 17:37:00,1
C-079,Safety and Maintenance Support,2023-10-02,19.84,17.33,504.09,8.49,Windy,Equipment_A,7,16.65,1,2023-01-01 14:45:00,3
C-080,Aircraft and Passenger Operations,2023-11-23,91.76,12.2,584.67,5.6,Rainy,Equipment_B,5,5.2,1,2023-01-01 15:54:00,3
C-081,Safety and Maintenance Support,2023-10-09,21.51,32.65,594.54,3.07,Rainy,Equipment_B,4,19.45,0,2023-01-01 15:40:00,3
C-082,Emergency and Contingency Tasks,2023-02-11,106.84,57.54,561.38,3.53,Sunny,Equipment_B,4,9.13,0,2023-01-01 23:57:00,1
C-083,Baggage and Cargo Handling,2023-08-31,54.32,57.97,584.05,9.31,Windy,Equipment_B,1,4.41,0,2023-01-01 16:45:00,1
C-084,Equipment Operation and Maintenance,2023-02-12,30.88,59.96,540.65,5.55,Rainy,Equipment_B,7,18.6,0,2023-01-01 05:20:00,1
C-085,Aircraft Servicing,2023-06-24,30.2,56.32,568.91,7.9,Cloudy,Equipment_D,6,17.74,0,2023-01-01 03:13:00,2
C-086,Safety and Maintenance Support,2023-01-03,56.06,53.82,599.71,7.46,Windy,Equipment_D,6,19.63,0,2023-01-01 15:07:00,3
C-087,Communication and Coordination,2023-02-22,44.62,54.23,564.11,8.7,Rainy,Equipment_B,5,9.08,0,2023-01-01 02:27:00,3
C-088,Communication and Coordination,2023-08-23,30.72,22.87,507.43,1.63,Sunny,Equipment_A,5,2.35,0,2023-01-01 18:17:00,4
C-089,Baggage and Cargo Handling,2023-01-23,102.11,15.47,510.86,1.16,Windy,Equipment_A,4,14.16,0,2023-01-01 20:35:00,1
C-090,Equipment Operation and Maintenance,2023-12-12,69.29,51.1,558.53,2.6,Rainy,Equipment_D,9,2.67,1,2023-01-01 17:46:00,3
C-091,Aircraft and Passenger Operations,2023-01-01,22.71,8.28,494.84,3.82,Sunny,Equipment_D,1,9.6,0,2023-01-01 18:10:00,1
C-092,Safety and Maintenance Support,2023-05-22,61.8,55.31,559.06,1.57,Windy,Equipment_D,1,14.6,0,2023-01-01 09:49:00,1
C-093,Emergency and Contingency Tasks,2023-07-09,56.79,22.48,494.14,2.08,Windy,Equipment_D,5,15.58,1,2023-01-01 23:38:00,3
C-094,Aircraft and Passenger Operations,2023-07-01,37.7,18.4,534.66,1.73,Rainy,Equipment_B,2,12.61,0,2023-01-01 03:47:00,3
C-095,Aircraft and Passenger Operations,2023-01-03,111.34,7.32,548.27,1.75,Rainy,Equipment_B,1,9.88,1,2023-01-01 21:06:00,1
C-096,Aircraft and Passenger Operations,2023-11-21,49.94,54.15,554.25,1.02,Sunny,Equipment_C,6,8.1,1,2023-01-01 01:58:00,4
C-097,Baggage and Cargo Handling,2023-12-25,23.91,10.4,537.59,9.18,Windy,Equipment_A,2,13.9,1,2023-01-01 08:48:00,4
C-098,Safety and Maintenance Support,2023-03-18,74.48,18.42,547.91,8.39,Rainy,Equipment_C,1,13.44,1,2023-01-01 01:02:00,3
C-099,Baggage and Cargo Handling,2023-02-26,90.14,9.27,587.87,6.52,Sunny,Equipment_B,2,18.82,0,2023-01-01 07:18:00,2
C-100,Aircraft Servicing,2023-12-30,88.21,35.72,510.19,9.54,Cloudy,Equipment_C,2,10.44,1,2023-01-01 16:54:00,4
C-101,Aircraft Servicing,2023-04-22,115.49,39.09,493.66,4.12,Windy,Equipment_D,2,15.13,0,2023-01-01 08:18:00,3
C-102,Aircraft and Passenger Operations,2023-02-22,104.89,29.05,579.11,1.31,Rainy,Equipment_D,8,8.17,0,2023-01-01 11:26:00,1
C-103,Safety and Maintenance Support,2023-09-17,102.18,40.08,515.23,6.62,Rainy,Equipment_A,7,6.69,0,2023-01-01 15:35:00,4
C-104,Equipment Operation and Maintenance,2023-12-13,40.88,39.43,504.14,2.48,Sunny,Equipment_B,6,8.53,0,2023-01-01 16:28:00,2
C-105,Equipment Operation and Maintenance,2023-05-12,116.68,59.77,493.5,3.84,Cloudy,Equipment_A,5,16.45,0,2023-01-01 08:10:00,2
C-106,Baggage and Cargo Handling,2023-12-09,40.56,19.64,595.54,3.89,Cloudy,Equipment_B,7,5.46,0,2023-01-01 04:48:00,3
C-107,Emergency and Contingency Tasks,2023-08-22,112.34,21.32,571.32,5.92,Cloudy,Equipment_B,7,7.21,1,2023-01-01 02:53:00,2
C-108,Emergency and Contingency Tasks,2023-11-04,15.52,59.75,480.05,8.42,Windy,Equipment_A,4,1.15,0,2023-01-01 11:15:00,1
C-109,Communication and Coordination,2023-06-05,60.36,21.93,520.41,5.51,Rainy,Equipment_D,7,19.92,1,2023-01-01 10:51:00,4
C-110,Communication and Coordination,2023-08-05,116.57,46.92,535.08,3.12,Cloudy,Equipment_C,7,10.0,1,2023-01-01 20:09:00,4
C-111,Baggage and Cargo Handling,2023-03-14,73.63,24.41,565.94,2.51,Cloudy,Equipment_B,7,1.45,0,2023-01-01 21:35:00,3
C-112,Equipment Operation and Maintenance,2023-09-17,23.63,11.66,497.83,4.19,Rainy,Equipment_C,9,8.75,0,2023-01-01 06:33:00,4
C-113,Emergency and Contingency Tasks,2023-10-04,57.95,53.17,590.95,8.97,Rainy,Equipment_A,7,4.04,1,2023-01-01 07:07:00,4
C-114,Equipment Operation and Maintenance,2023-06-19,79.9,27.96,562.57,4.69,Cloudy,Equipment_B,8,17.5,1,2023-01-01 06:27:00,1
C-115,Communication and Coordination,2023-06-21,98.26,9.91,507.43,1.89,Cloudy,Equipment_B,9,5.15,1,2023-01-01 23:59:00,1
C-116,Aircraft Servicing,2023-09-04,49.87,55.43,593.99,3.29,Rainy,Equipment_D,4,2.22,1,2023-01-01 00:40:00,1
C-117,Aircraft and Passenger Operations,2023-12-10,57.07,13.47,527.67,2.82,Cloudy,Equipment_C,4,3.97,0,2023-01-01 02:42:00,2
C-118,Aircraft Servicing,2023-05-26,61.54,14.23,485.91,4.79,Sunny,Equipment_D,1,2.48,1,2023-01-01 16:23:00,3
C-119,Aircraft and Passenger Operations,2023-07-05,88.63,6.9,560.3,1.14,Sunny,Equipment_A,5,14.78,0,2023-01-01 03:26:00,3
C-120,Baggage and Cargo Handling,2023-01-26,94.37,47.21,542.48,7.11,Windy,Equipment_C,1,11.25,0,2023-01-01 06:37:00,3
C-121,Equipment Operation and Maintenance,2023-10-20,58.23,55.37,573.93,5.9,Cloudy,Equipment_A,7,10.05,1,2023-01-01 08:40:00,1
C-122,Communication and Coordination,2023-03-11,35.61,14.36,563.06,1.4,Cloudy,Equipment_D,1,13.39,1,2023-01-01 14:18:00,2
C-123,Baggage and Cargo Handling,2023-09-05,93.71,7.78,553.46,6.05,Sunny,Equipment_A,4,8.7,0,2023-01-01 06:16:00,3
C-124,Baggage and Cargo Handling,2023-07-03,105.6,11.85,511.78,6.14,Sunny,Equipment_A,2,19.06,0,2023-01-01 00:12:00,1
C-125,Emergency and Contingency Tasks,2023-05-23,14.82,39.46,493.73,2.99,Windy,Equipment_C,7,4.29,0,2023-01-01 15:45:00,1
C-126,Emergency and Contingency Tasks,2023-09-17,79.64,48.02,534.2,6.15,Cloudy,Equipment_D,8,11.33,1,2023-01-01 19:58:00,1
C-127,Emergency and Contingency Tasks,2023-06-10,86.48,9.23,585.89,8.57,Windy,Equipment_D,8,6.94,0,2023-01-01 19:46:00,1
C-128,Safety and Maintenance Support,2023-10-21,49.34,52.27,597.85,8.08,Cloudy,Equipment_B,2,10.21,0,2023-01-01 14:27:00,3
C-129,Safety and Maintenance Support,2023-12-11,63.55,34.15,528.99,9.69,Windy,Equipment_D,8,12.13,1,2023-01-01 02:01:00,3
C-130,Aircraft and Passenger Operations,2023-09-11,68.22,29.92,544.53,6.46,Sunny,Equipment_C,3,4.86,0,2023-01-01 10:16:00,2
C-131,Baggage and Cargo Handling,2023-08-24,61.09,58.48,496.55,1.52,Windy,Equipment_A,6,6.77,0,2023-01-01 11:10:00,4
C-132,Emergency and Contingency Tasks,2023-12-24,19.27,12.21,523.94,8.04,Cloudy,Equipment_A,3,7.53,1,2023-01-01 22:13:00,4
C-133,Aircraft and Passenger Operations,2023-10-20,61.22,29.49,594.38,1.64,Rainy,Equipment_A,5,14.72,1,2023-01-01 23:09:00,2
C-134,Safety and Maintenance Support,2023-11-21,60.85,43.71,556.33,7.13,Rainy,Equipment_A,7,8.33,1,2023-01-01 00:21:00,1
C-135,Baggage and Cargo Handling,2023-12-23,98.26,7.27,594.85,2.9,Windy,Equipment_C,3,9.21,0,2023-01-01 06:43:00,2
C-136,Communication and Coordination,2023-12-07,19.22,45.55,546.86,5.61,Windy,Equipment_D,3,17.64,0,2023-01-01 09:02:00,2
C-137,Communication and Coordination,2023-04-01,98.2,37.59,574.39,5.54,Sunny,Equipment_D,7,3.23,1,2023-01-01 19:01:00,3
C-138,Equipment Operation and Maintenance,2023-02-28,55.68,42.57,551.96,5.86,Rainy,Equipment_C,8,8.46,1,2023-01-01 06:56:00,2
C-139,Equipment Operation and Maintenance,2023-05-05,88.22,37.37,489.03,6.32,Sunny,Equipment_A,6,18.22,0,2023-01-01 09:24:00,2
C-140,Emergency and Contingency Tasks,2023-05-07,74.54,48.49,550.01,2.47,Cloudy,Equipment_A,4,3.54,1,2023-01-01 07:43:00,1
C-141,Aircraft Servicing,2023-04-22,117.01,51.55,585.81,4.71,Cloudy,Equipment_B,4,18.14,1,2023-01-01 11:40:00,1
C-142,Emergency and Contingency Tasks,2023-02-25,32.32,23.02,577.11,8.2,Windy,Equipment_D,9,1.01,0,2023-01-01 08:43:00,4
C-143,Baggage and Cargo Handling,2023-04-22,58.24,20.25,574.55,6.69,Cloudy,Equipment_C,2,9.55,0,2023-01-01 08:51:00,4
C-144,Communication and Coordination,2023-06-23,80.34,26.23,487.05,7.43,Cloudy,Equipment_B,6,18.37,0,2023-01-01 11:34:00,3
C-145,Baggage and Cargo Handling,2023-04-08,76.97,13.05,530.53,7.98,Windy,Equipment_D,6,12.9,1,2023-01-01 17:30:00,4
C-146,Aircraft Servicing,2023-12-08,79.59,59.02,584.17,3.06,Cloudy,Equipment_B,9,10.8,0,2023-01-01 08:31:00,4
C-147,Communication and Coordination,2023-06-29,94.84,26.65,520.86,4.34,Windy,Equipment_B,6,13.08,1,2023-01-01 16:07:00,3
C-148,Baggage and Cargo Handling,2023-02-22,29.43,6.82,481.41,1.25,Rainy,Equipment_D,9,16.27,0,2023-01-01 12:45:00,4
C-149,Equipment Operation and Maintenance,2023-12-19,53.9,5.02,502.19,5.11,Sunny,Equipment_B,2,7.46,1,2023-01-01 23:53:00,2
C-150,Baggage and Cargo Handling,2023-02-14,89.46,52.69,496.16,6.14,Sunny,Equipment_C,5,17.85,1,2023-01-01 00:52:00,4
C-151,Aircraft Servicing,2023-12-31,14.94,53.51,497.99,7.49,Sunny,Equipment_A,1,19.89,1,2023-01-01 17:48:00,4
C-152,Communication and Coordination,2023-04-20,56.7,46.22,534.21,2.46,Sunny,Equipment_A,6,5.78,0,2023-01-01 22:41:00,1
C-153,Safety and Maintenance Support,2023-02-11,27.02,26.33,557.98,2.0,Sunny,Equipment_B,6,4.93,1,2023-01-01 21:06:00,4
C-154,Communication and Coordination,2023-11-17,93.0,57.31,596.84,6.35,Rainy,Equipment_A,5,9.1,0,2023-01-01 14:01:00,1
C-155,Aircraft and Passenger Operations,2023-02-04,17.3,42.68,564.46,9.8,Rainy,Equipment_D,8,10.82,1,2023-01-01 03:52:00,1
C-156,Aircraft and Passenger Operations,2023-08-22,49.31,28.91,503.79,5.0,Cloudy,Equipment_D,6,3.25,1,2023-01-01 09:19:00,4
C-157,Emergency and Contingency Tasks,2023-11-10,87.16,38.88,586.07,5.88,Sunny,Equipment_B,5,1.31,0,2023-01-01 01:58:00,2
C-158,Baggage and Cargo Handling,2023-09-29,91.83,30.41,578.82,1.06,Cloudy,Equipment_B,1,6.58,0,2023-01-01 21:55:00,4
C-159,Emergency and Contingency Tasks,2023-12-07,105.44,7.6,560.59,4.65,Cloudy,Equipment_C,2,13.79,1,2023-01-01 16:35:00,2
C-160,Equipment Operation and Maintenance,2023-09-25,23.41,58.05,556.99,7.14,Cloudy,Equipment_D,9,9.81,0,2023-01-01 18:36:00,4
C-161,Baggage and Cargo Handling,2023-04-23,55.46,32.71,553.56,4.99,Cloudy,Equipment_B,2,15.41,0,2023-01-01 16:25:00,2
C-162,Baggage and Cargo Handling,2023-01-05,23.37,11.68,526.27,2.4,Cloudy,Equipment_A,6,4.08,0,2023-01-01 10:26:00,4
C-163,Baggage and Cargo Handling,2023-09-16,104.12,6.32,512.95,5.03,Rainy,Equipment_C,8,17.95,0,2023-01-01 07:30:00,4
C-164,Safety and Maintenance Support,2023-10-27,85.86,59.07,489.19,1.68,Windy,Equipment_D,3,19.77,1,2023-01-01 10:39:00,4
C-165,Safety and Maintenance Support,2023-01-21,90.77,53.61,495.36,3.77,Windy,Equipment_C,4,17.63,1,2023-01-01 17:06:00,1
C-166,Baggage and Cargo Handling,2023-04-21,106.29,19.34,498.55,4.45,Cloudy,Equipment_C,9,14.23,1,2023-01-01 16:31:00,1
C-167,Communication and Coordination,2023-07-23,96.33,13.67,593.56,3.86,Sunny,Equipment_D,9,18.28,0,2023-01-01 15:06:00,3
C-168,Aircraft Servicing,2023-04-30,11.27,45.59,512.33,8.18,Sunny,Equipment_B,6,7.96,1,2023-01-01 02:21:00,2
C-169,Communication and Coordination,2023-10-13,15.85,52.16,595.96,8.74,Cloudy,Equipment_A,9,15.1,1,2023-01-01 16:39:00,4
C-170,Aircraft and Passenger Operations,2023-07-22,31.55,25.16,568.91,2.22,Sunny,Equipment_C,3,5.97,1,2023-01-01 07:00:00,1
C-171,Equipment Operation and Maintenance,2023-05-25,113.59,21.83,554.35,1.17,Rainy,Equipment_B,5,10.75,0,2023-01-01 17:28:00,2
C-172,Safety and Maintenance Support,2023-11-26,11.64,41.37,588.84,2.95,Cloudy,Equipment_C,6,8.69,1,2023-01-01 19:29:00,1
C-173,Emergency and Contingency Tasks,2023-11-02,90.73,43.36,535.0,9.58,Cloudy,Equipment_A,7,9.51,0,2023-01-01 19:47:00,4
C-174,Communication and Coordination,2023-02-04,53.48,18.58,546.66,5.86,Rainy,Equipment_C,3,15.95,0,2023-01-01 03:32:00,4
C-175,Safety and Maintenance Support,2023-12-27,16.4,43.54,498.27,7.0,Sunny,Equipment_A,2,13.53,0,2023-01-01 23:32:00,4
C-176,Emergency and Contingency Tasks,2023-09-29,84.92,48.29,522.22,5.09,Windy,Equipment_A,3,5.76,1,2023-01-01 08:23:00,1
C-177,Baggage and Cargo Handling,2023-08-30,97.22,43.19,533.23,5.57,Rainy,Equipment_A,8,12.42,1,2023-01-01 10:23:00,1
C-178,Baggage and Cargo Handling,2023-03-04,17.12,40.76,576.75,3.99,Cloudy,Equipment_D,1,5.92,1,2023-01-01 00:28:00,1
C-179,Equipment Operation and Maintenance,2023-03-24,96.34,58.38,540.51,4.48,Windy,Equipment_D,3,1.15,1,2023-01-01 06:26:00,2
C-180,Safety and Maintenance Support,2023-07-09,18.82,24.84,547.14,7.03,Windy,Equipment_B,9,16.52,0,2023-01-01 22:07:00,4
C-181,Aircraft and Passenger Operations,2023-01-22,16.16,28.08,480.68,4.05,Sunny,Equipment_D,4,9.4,0,2023-01-01 14:40:00,1
C-182,Aircraft Servicing,2023-05-16,72.87,55.44,518.66,8.28,Sunny,Equipment_C,5,12.19,1,2023-01-01 20:15:00,2
C-183,Emergency and Contingency Tasks,2023-05-03,43.05,11.14,596.73,4.5,Windy,Equipment_D,8,4.96,0,2023-01-01 01:13:00,2
C-184,Communication and Coordination,2023-08-16,102.95,17.66,529.98,4.46,Rainy,Equipment_C,7,9.87,0,2023-01-01 09:40:00,4
C-185,Aircraft Servicing,2023-02-07,27.42,13.9,538.22,4.82,Windy,Equipment_A,5,12.19,1,2023-01-01 23:30:00,4
