task_ID,Gate_number,Floor_No,shift_no,date,Number_of_Personnel,crew_demand
T-001,0,0,2,2023-10-27,48,1
T-001,0,0,2,2023-10-31,48,2
T-001,0,0,2,2023-10-04,48,0
T-001,0,0,2,2023-10-09,48,-2
T-001,0,0,2,2023-11-21,48,-2
T-001,0,0,2,2023-11-12,48,2
T-001,0,0,2,2023-11-23,48,1
T-001,0,0,2,2023-11-18,48,1
T-001,0,0,2,2023-12-02,48,-1
T-001,0,0,2,2023-12-27,48,1
T-001,0,0,2,2023-12-07,48,-2
T-001,0,0,2,2023-12-25,48,-2
T-001,0,0,3,2023-01-22,48,2
T-001,0,0,3,2023-01-07,48,4
T-001,0,0,3,2023-01-29,48,2
T-001,0,0,3,2023-01-23,48,0
T-001,0,0,3,2023-02-25,48,-1
T-001,0,0,3,2023-02-07,48,3
T-001,0,0,3,2023-02-06,48,-2
T-001,0,0,3,2023-02-13,48,-2
T-001,0,0,3,2023-03-16,48,0
T-001,0,0,3,2023-03-10,48,3
T-001,0,0,3,2023-03-31,48,2
T-001,0,0,3,2023-03-26,48,-2
T-001,0,0,3,2023-04-07,48,-2
T-001,0,0,3,2023-04-04,48,2
T-001,0,0,3,2023-04-17,48,-1
T-001,0,0,3,2023-04-25,48,-2
T-001,0,0,3,2023-05-25,48,0
T-001,0,0,3,2023-05-04,48,3
T-001,0,0,3,2023-05-10,48,2
T-001,0,0,3,2023-05-16,48,-2
T-001,0,0,3,2023-06-17,48,1
T-001,0,0,3,2023-06-16,48,1
T-001,0,0,3,2023-06-11,48,-2
T-001,0,0,3,2023-06-08,48,-2
T-001,0,0,3,2023-07-03,48,-1
T-001,0,0,3,2023-07-17,48,4
T-001,0,0,3,2023-07-28,48,1
T-001,0,0,3,2023-07-18,48,-2
T-001,0,0,3,2023-08-23,48,1
T-001,0,0,3,2023-08-19,48,1
T-001,0,0,3,2023-08-04,48,-2
T-001,0,0,3,2023-08-06,48,-2
T-001,0,0,3,2023-09-01,48,0
T-001,0,0,3,2023-09-05,48,2
T-001,0,0,3,2023-09-03,48,1
T-001,0,0,3,2023-09-29,48,0
T-001,0,0,3,2023-10-27,48,1
T-001,0,0,3,2023-10-31,48,0
T-001,0,0,3,2023-10-04,48,-2
T-001,0,0,3,2023-10-09,48,-2
T-001,0,0,3,2023-11-21,48,2
T-001,0,0,3,2023-11-12,48,3
T-001,0,0,3,2023-11-23,48,2
T-001,0,0,3,2023-11-18,48,0
T-001,0,0,3,2023-12-02,48,-1
T-001,0,0,3,2023-12-27,48,3
T-001,0,0,3,2023-12-07,48,-2
T-001,0,0,3,2023-12-25,48,-2
T-001,0,0,4,2023-01-22,48,-1
T-001,0,0,4,2023-01-07,48,3
T-001,0,0,4,2023-01-29,48,2
T-001,0,0,4,2023-01-23,48,-1
T-001,0,0,4,2023-02-25,48,0
T-001,0,0,4,2023-02-07,48,0
T-001,0,0,4,2023-02-06,48,-1
T-001,0,0,4,2023-02-13,48,-1
T-001,0,0,4,2023-03-16,48,1
T-001,0,0,4,2023-03-10,48,2
T-001,0,0,4,2023-03-31,48,1
T-001,0,0,4,2023-03-26,48,-1
T-001,0,0,4,2023-04-07,48,2
T-001,0,0,4,2023-04-04,48,0
T-001,0,0,4,2023-04-17,48,-2
T-001,0,0,4,2023-04-25,48,-2
T-001,0,0,4,2023-05-25,48,1
T-001,0,0,4,2023-05-04,48,3
T-001,0,0,4,2023-05-10,48,3
T-001,0,0,4,2023-05-16,48,-2
T-001,0,0,4,2023-06-17,48,0
T-001,0,0,4,2023-06-16,48,0
T-001,0,0,4,2023-06-11,48,0
T-001,0,0,4,2023-06-08,48,-2
T-001,0,0,4,2023-07-03,48,-2
T-001,0,0,4,2023-07-17,48,3
T-001,0,0,4,2023-07-28,48,3
T-001,0,0,4,2023-07-18,48,1
T-001,0,0,4,2023-08-23,48,1
T-001,0,0,4,2023-08-19,48,0
T-001,0,0,4,2023-08-04,48,-2
T-001,0,0,4,2023-08-06,48,-2
T-001,0,0,4,2023-09-01,48,2
T-001,0,0,4,2023-09-05,48,2
T-001,0,0,4,2023-09-03,48,2
T-001,0,0,4,2023-09-29,48,-2
T-001,0,0,4,2023-10-27,48,1
T-001,0,0,4,2023-10-31,48,2
T-001,0,0,4,2023-10-04,48,-2
T-001,0,0,4,2023-10-09,48,-2
T-001,0,0,4,2023-11-21,48,-1
T-001,0,0,4,2023-11-12,48,3
T-001,0,0,4,2023-11-23,48,2
T-001,0,0,4,2023-11-18,48,0
T-001,0,0,4,2023-12-02,48,0
T-001,0,0,4,2023-12-27,48,0
T-001,0,0,4,2023-12-07,48,-1
T-001,0,0,4,2023-12-25,48,-2
T-001,1,1,1,2023-01-22,4,1
T-001,1,1,1,2023-01-07,4,1
T-001,1,1,1,2023-01-29,4,1
T-001,1,1,1,2023-01-23,4,-1
T-001,1,1,1,2023-02-25,4,0
T-001,1,1,1,2023-02-07,4,2
T-001,1,1,1,2023-02-06,4,-2
T-001,1,1,1,2023-02-13,4,-2
T-001,1,1,1,2023-03-16,4,1
T-001,1,1,1,2023-03-10,4,4
T-001,1,1,1,2023-03-31,4,2
T-001,1,1,1,2023-03-26,4,-2
T-001,1,1,1,2023-04-07,4,0
T-001,1,1,1,2023-04-04,4,0
T-001,1,1,1,2023-04-17,4,0
T-001,1,1,1,2023-04-25,4,-2
T-001,1,1,1,2023-05-25,4,-2
T-001,1,1,1,2023-05-04,4,2
T-001,1,1,1,2023-05-10,4,3
T-001,1,1,1,2023-05-16,4,1
T-001,1,1,1,2023-06-17,4,-1
T-001,1,1,1,2023-06-16,4,1
T-001,1,1,1,2023-06-11,4,-2
T-001,1,1,1,2023-06-08,4,-2
T-001,1,1,1,2023-07-03,4,1
T-001,1,1,1,2023-07-17,4,2
T-001,1,1,1,2023-07-28,4,0
T-001,1,1,1,2023-07-18,4,0
T-001,1,1,1,2023-08-23,4,0
T-001,1,1,1,2023-08-19,4,1
T-001,1,1,1,2023-08-04,4,-2
T-001,1,1,1,2023-08-06,4,-2
T-001,1,1,1,2023-09-01,4,0
T-001,1,1,1,2023-09-05,4,4
T-001,1,1,1,2023-09-03,4,4
T-001,1,1,1,2023-09-29,4,-2
T-001,1,1,1,2023-10-27,4,0
T-001,1,1,1,2023-10-31,4,1
T-001,1,1,1,2023-10-04,4,-2
T-001,1,1,1,2023-10-09,4,-1
T-001,1,1,1,2023-11-21,4,-1
T-001,1,1,1,2023-11-12,4,1
T-001,1,1,1,2023-11-23,4,3
T-001,1,1,1,2023-11-18,4,0
T-001,1,1,1,2023-12-02,4,0
T-001,1,1,1,2023-12-27,4,0
T-001,1,1,1,2023-12-07,4,-2
T-001,1,1,1,2023-12-25,4,-2
T-001,1,1,2,2023-01-22,4,-1
T-001,1,1,2,2023-01-07,4,3
T-001,1,1,2,2023-01-29,4,2
T-001,1,1,2,2023-01-23,4,-2
T-001,1,1,2,2023-02-25,4,0
T-001,1,1,2,2023-02-07,4,2
T-001,1,1,2,2023-02-06,4,-2
T-001,1,1,2,2023-02-13,4,-2
T-001,1,1,2,2023-03-16,4,0
T-001,1,1,2,2023-03-10,4,4
T-001,1,1,2,2023-03-31,4,2
T-001,1,1,2,2023-03-26,4,1
T-001,1,1,2,2023-04-07,4,1
T-001,1,1,2,2023-04-04,4,-1
T-001,1,1,2,2023-04-17,4,-2
T-001,1,1,2,2023-04-25,4,-2
T-001,1,1,2,2023-05-25,4,1
T-001,1,1,2,2023-05-04,4,4
T-001,1,1,2,2023-05-10,4,1
T-001,1,1,2,2023-05-16,4,-2
T-001,1,1,2,2023-06-17,4,1
T-001,1,1,2,2023-06-16,4,2
T-001,1,1,2,2023-06-11,4,-1
T-001,1,1,2,2023-06-08,4,-2
T-001,1,1,2,2023-07-03,4,1
T-001,1,1,2,2023-07-17,4,2
T-001,1,1,2,2023-07-28,4,3
T-001,1,1,2,2023-07-18,4,0
T-001,1,1,2,2023-08-23,4,0
T-001,1,1,2,2023-08-19,4,2
T-001,1,1,2,2023-08-04,4,-2
T-001,1,1,2,2023-08-06,4,-2
T-001,1,1,2,2023-09-01,4,-1
T-001,1,1,2,2023-09-05,4,3
T-001,1,1,2,2023-09-03,4,2
T-001,1,1,2,2023-09-29,4,-1
T-001,1,1,2,2023-10-27,4,1
T-001,1,1,2,2023-10-31,4,1
T-001,1,1,2,2023-10-04,4,-2
T-001,1,1,2,2023-10-09,4,-2
T-001,1,1,2,2023-11-21,4,1
T-001,1,1,2,2023-11-12,4,5
T-001,1,1,2,2023-11-23,4,3
T-001,1,1,2,2023-11-18,4,-2
T-001,1,1,2,2023-12-02,4,-1
T-001,1,1,2,2023-12-27,4,2
T-001,1,1,2,2023-12-07,4,0
T-001,1,1,2,2023-12-25,4,-2
T-001,1,1,3,2023-01-22,4,-1
T-001,1,1,3,2023-01-07,4,4
T-001,1,1,3,2023-01-29,4,3
T-001,1,1,3,2023-01-23,4,-1
T-001,1,1,3,2023-02-25,4,-1
T-001,1,1,3,2023-02-07,4,0
T-001,1,1,3,2023-02-06,4,-1
T-001,1,1,3,2023-02-13,4,-2
T-001,1,1,3,2023-03-16,4,0
T-001,1,1,3,2023-03-10,4,3
T-001,1,1,3,2023-03-31,4,0
T-001,1,1,3,2023-03-26,4,-1
T-001,1,1,3,2023-04-07,4,-1
T-001,1,1,3,2023-04-04,4,2
T-001,1,1,3,2023-04-17,4,-2
T-001,1,1,3,2023-04-25,4,-2
T-001,1,1,3,2023-05-25,4,-1
T-001,1,1,3,2023-05-04,4,3
T-001,1,1,3,2023-05-10,4,3
T-001,1,1,3,2023-05-16,4,-1
T-001,1,1,3,2023-06-17,4,0
T-001,1,1,3,2023-06-16,4,0
T-001,1,1,3,2023-06-11,4,-2
T-001,1,1,3,2023-06-08,4,-1
T-001,1,1,3,2023-07-03,4,1
T-001,1,1,3,2023-07-17,4,1
T-001,1,1,3,2023-07-28,4,1
T-001,1,1,3,2023-07-18,4,-1
T-001,1,1,3,2023-08-23,4,1
T-001,1,1,3,2023-08-19,4,1
T-001,1,1,3,2023-08-04,4,-2
T-001,1,1,3,2023-08-06,4,-2
T-001,1,1,3,2023-09-01,4,-1
T-001,1,1,3,2023-09-05,4,4
T-001,1,1,3,2023-09-03,4,1
T-001,1,1,3,2023-09-29,4,-2
T-001,1,1,3,2023-10-27,4,-1
T-001,1,1,3,2023-10-31,4,2
T-001,1,1,3,2023-10-04,4,0
T-001,1,1,3,2023-10-09,4,-2
T-001,1,1,3,2023-11-21,4,-1
T-001,1,1,3,2023-11-12,4,3
T-001,1,1,3,2023-11-23,4,1
T-001,1,1,3,2023-11-18,4,0
T-001,1,1,3,2023-12-02,4,1
T-001,1,1,3,2023-12-27,4,1
T-001,1,1,3,2023-12-07,4,-2
T-001,1,1,3,2023-12-25,4,-2
T-001,1,1,4,2023-01-22,4,2
T-001,1,1,4,2023-01-07,4,2
T-001,1,1,4,2023-01-29,4,2
T-001,1,1,4,2023-01-23,4,0
T-001,1,1,4,2023-02-25,4,0
T-001,1,1,4,2023-02-07,4,2
T-001,1,1,4,2023-02-06,4,-1
T-001,1,1,4,2023-02-13,4,-2
T-001,1,1,4,2023-03-16,4,1
T-001,1,1,4,2023-03-10,4,3
T-001,1,1,4,2023-03-31,4,4
T-001,1,1,4,2023-03-26,4,-2
T-001,1,1,4,2023-04-07,4,-1
T-001,1,1,4,2023-04-04,4,2
T-001,1,1,4,2023-04-17,4,-2
T-001,1,1,4,2023-04-25,4,-1
T-001,1,1,4,2023-05-25,4,-1
T-001,1,1,4,2023-05-04,4,2
T-001,1,1,4,2023-05-10,4,2
T-001,1,1,4,2023-05-16,4,-2
T-001,1,1,4,2023-06-17,4,1
T-001,1,1,4,2023-06-16,4,2
T-001,1,1,4,2023-06-11,4,-2
T-001,1,1,4,2023-06-08,4,-2
T-001,1,1,4,2023-07-03,4,0
T-001,1,1,4,2023-07-17,4,5
T-001,1,1,4,2023-07-28,4,3
T-001,1,1,4,2023-07-18,4,-2
T-001,1,1,4,2023-08-23,4,1
T-001,1,1,4,2023-08-19,4,0
T-001,1,1,4,2023-08-04,4,-2
T-001,1,1,4,2023-08-06,4,-2
T-001,1,1,4,2023-09-01,4,0
T-001,1,1,4,2023-09-05,4,2
T-001,1,1,4,2023-09-03,4,2
T-001,1,1,4,2023-09-29,4,1
T-001,1,1,4,2023-10-27,4,-1
T-001,1,1,4,2023-10-31,4,0
T-001,1,1,4,2023-10-04,4,-2
T-001,1,1,4,2023-10-09,4,-2
T-001,1,1,4,2023-11-21,4,0
T-001,1,1,4,2023-11-12,4,2
T-001,1,1,4,2023-11-23,4,2
T-001,1,1,4,2023-11-18,4,-2
T-001,1,1,4,2023-12-02,4,0
T-001,1,1,4,2023-12-27,4,2
T-001,1,1,4,2023-12-07,4,-1
T-001,1,1,4,2023-12-25,4,-2
T-001,2,1,1,2023-01-22,4,-1
T-001,2,1,1,2023-01-07,4,2
T-001,2,1,1,2023-01-29,4,2
T-001,2,1,1,2023-01-23,4,-1
T-001,2,1,1,2023-02-25,4,0
T-001,2,1,1,2023-02-07,4,1
T-001,2,1,1,2023-02-06,4,-2
T-001,2,1,1,2023-02-13,4,-2
T-001,2,1,1,2023-03-16,4,-1
T-001,2,1,1,2023-03-10,4,3
T-001,2,1,1,2023-03-31,4,3
T-001,2,1,1,2023-03-26,4,-1
T-001,2,1,1,2023-04-07,4,2
T-001,2,1,1,2023-04-04,4,1
T-001,2,1,1,2023-04-17,4,-2
T-001,2,1,1,2023-04-25,4,-2
T-001,2,1,1,2023-05-25,4,-1
T-001,2,1,1,2023-05-04,4,4
T-001,2,1,1,2023-05-10,4,3
T-001,2,1,1,2023-05-16,4,-1
T-001,2,1,1,2023-06-17,4,-1
T-001,2,1,1,2023-06-16,4,1
T-001,2,1,1,2023-06-11,4,-2
T-001,2,1,1,2023-06-08,4,-2
T-001,2,1,1,2023-07-03,4,-1
T-001,2,1,1,2023-07-17,4,2
T-001,2,1,1,2023-07-28,4,3
T-001,2,1,1,2023-07-18,4,-1
T-001,2,1,1,2023-08-23,4,1
T-001,2,1,1,2023-08-19,4,-1
T-001,2,1,1,2023-08-04,4,-2
T-001,2,1,1,2023-08-06,4,-2
T-001,2,1,1,2023-09-01,4,0
T-001,2,1,1,2023-09-05,4,4
T-001,2,1,1,2023-09-03,4,1
T-001,2,1,1,2023-09-29,4,0
T-001,2,1,1,2023-10-27,4,1
T-001,2,1,1,2023-10-31,4,2
T-001,2,1,1,2023-10-04,4,-1
T-001,2,1,1,2023-10-09,4,-2
T-001,2,1,1,2023-11-21,4,0
T-001,2,1,1,2023-11-12,4,4
T-001,2,1,1,2023-11-23,4,2
T-001,2,1,1,2023-11-18,4,-2
T-001,2,1,1,2023-12-02,4,0
T-001,2,1,1,2023-12-27,4,2
T-001,2,1,1,2023-12-07,4,-1
T-001,2,1,1,2023-12-25,4,-2
T-001,2,1,2,2023-01-22,4,0
T-001,2,1,2,2023-01-07,4,2
T-001,2,1,2,2023-01-29,4,2
T-001,2,1,2,2023-01-23,4,-2
T-001,2,1,2,2023-02-25,4,2
T-001,2,1,2,2023-02-07,4,1
T-001,2,1,2,2023-02-06,4,-2
T-001,2,1,2,2023-02-13,4,-2
T-001,2,1,2,2023-03-16,4,1
T-001,2,1,2,2023-03-10,4,5
T-001,2,1,2,2023-03-31,4,3
T-001,2,1,2,2023-03-26,4,-1
T-001,2,1,2,2023-04-07,4,1
T-001,2,1,2,2023-04-04,4,1
T-001,2,1,2,2023-04-17,4,-1
T-001,2,1,2,2023-04-25,4,-2
T-001,2,1,2,2023-05-25,4,-1
T-001,2,1,2,2023-05-04,4,3
T-001,2,1,2,2023-05-10,4,3
T-001,2,1,2,2023-05-16,4,1
T-001,2,1,2,2023-06-17,4,0
T-001,2,1,2,2023-06-16,4,0
T-001,2,1,2,2023-06-11,4,-2
T-001,2,1,2,2023-06-08,4,-2
T-001,2,1,2,2023-07-03,4,0
T-001,2,1,2,2023-07-17,4,2
T-001,2,1,2,2023-07-28,4,1
T-001,2,1,2,2023-07-18,4,0
T-001,2,1,2,2023-08-23,4,0
T-001,2,1,2,2023-08-19,4,3
T-001,2,1,2,2023-08-04,4,-2
T-001,2,1,2,2023-08-06,4,-2
T-001,2,1,2,2023-09-01,4,-1
T-001,2,1,2,2023-09-05,4,4
T-001,2,1,2,2023-09-03,4,4
T-001,2,1,2,2023-09-29,4,-1
T-001,2,1,2,2023-10-27,4,-2
T-001,2,1,2,2023-10-31,4,0
T-001,2,1,2,2023-10-04,4,-1
T-001,2,1,2,2023-10-09,4,-2
T-001,2,1,2,2023-11-21,4,-1
T-001,2,1,2,2023-11-12,4,3
T-001,2,1,2,2023-11-23,4,1
T-001,2,1,2,2023-11-18,4,-1
T-001,2,1,2,2023-12-02,4,1
T-001,2,1,2,2023-12-27,4,1
T-001,2,1,2,2023-12-07,4,-2
T-001,2,1,2,2023-12-25,4,-2
T-001,2,1,3,2023-01-22,4,0
T-001,2,1,3,2023-01-07,4,3
T-001,2,1,3,2023-01-29,4,3
T-001,2,1,3,2023-01-23,4,-2
T-001,2,1,3,2023-02-25,4,1
T-001,2,1,3,2023-02-07,4,0
T-001,2,1,3,2023-02-06,4,-1
T-001,2,1,3,2023-02-13,4,-2
T-001,2,1,3,2023-03-16,4,-2
T-001,2,1,3,2023-03-10,4,2
T-001,2,1,3,2023-03-31,4,1
T-001,2,1,3,2023-03-26,4,1
T-001,2,1,3,2023-04-07,4,-1
T-001,2,1,3,2023-04-04,4,0
T-001,2,1,3,2023-04-17,4,-2
T-001,2,1,3,2023-04-25,4,-2
T-001,2,1,3,2023-05-25,4,0
T-001,2,1,3,2023-05-04,4,3
T-001,2,1,3,2023-05-10,4,0
T-001,2,1,3,2023-05-16,4,-2
T-001,2,1,3,2023-06-17,4,1
T-001,2,1,3,2023-06-16,4,1
T-001,2,1,3,2023-06-11,4,-1
T-001,2,1,3,2023-06-08,4,-2
T-001,2,1,3,2023-07-03,4,-1
T-001,2,1,3,2023-07-17,4,3
T-001,2,1,3,2023-07-28,4,4
T-001,2,1,3,2023-07-18,4,-2
T-001,2,1,3,2023-08-23,4,-1
T-001,2,1,3,2023-08-19,4,2
T-001,2,1,3,2023-08-04,4,-2
T-001,2,1,3,2023-08-06,4,-2
T-001,2,1,3,2023-09-01,4,0
T-001,2,1,3,2023-09-05,4,1
T-001,2,1,3,2023-09-03,4,1
T-001,2,1,3,2023-09-29,4,-1
T-001,2,1,3,2023-10-27,4,1
T-001,2,1,3,2023-10-31,4,0
T-001,2,1,3,2023-10-04,4,-2
T-001,2,1,3,2023-10-09,4,-2
T-001,2,1,3,2023-11-21,4,1
T-001,2,1,3,2023-11-12,4,5
T-001,2,1,3,2023-11-23,4,3
T-001,2,1,3,2023-11-18,4,-1
T-001,2,1,3,2023-12-02,4,1
T-001,2,1,3,2023-12-27,4,2
T-001,2,1,3,2023-12-07,4,-2
T-001,2,1,3,2023-12-25,4,-2
T-001,2,1,4,2023-01-22,4,0
T-001,2,1,4,2023-01-07,4,4
T-001,2,1,4,2023-01-29,4,3
T-001,2,1,4,2023-01-23,4,1
T-001,2,1,4,2023-02-25,4,-1
T-001,2,1,4,2023-02-07,4,1
T-001,2,1,4,2023-02-06,4,-2
T-001,2,1,4,2023-02-13,4,-2
T-001,2,1,4,2023-03-16,4,0
T-001,2,1,4,2023-03-10,4,2
T-001,2,1,4,2023-03-31,4,0
T-001,2,1,4,2023-03-26,4,-1
T-001,2,1,4,2023-04-07,4,1
T-001,2,1,4,2023-04-04,4,2
T-001,2,1,4,2023-04-17,4,-2
T-001,2,1,4,2023-04-25,4,-2
T-001,2,1,4,2023-05-25,4,1
T-001,2,1,4,2023-05-04,4,4
T-001,2,1,4,2023-05-10,4,3
T-001,2,1,4,2023-05-16,4,0
T-001,2,1,4,2023-06-17,4,-1
T-001,2,1,4,2023-06-16,4,1
T-001,2,1,4,2023-06-11,4,-2
T-001,2,1,4,2023-06-08,4,-2
T-001,2,1,4,2023-07-03,4,0
T-001,2,1,4,2023-07-17,4,3
T-001,2,1,4,2023-07-28,4,1
T-001,2,1,4,2023-07-18,4,-2
T-001,2,1,4,2023-08-23,4,2
T-001,2,1,4,2023-08-19,4,2
T-001,2,1,4,2023-08-04,4,-2
T-001,2,1,4,2023-08-06,4,-2
T-001,2,1,4,2023-09-01,4,-1
T-001,2,1,4,2023-09-05,4,3
T-001,2,1,4,2023-09-03,4,2
T-001,2,1,4,2023-09-29,4,-1
T-001,2,1,4,2023-10-27,4,-1
T-001,2,1,4,2023-10-31,4,2
T-001,2,1,4,2023-10-04,4,-2
T-001,2,1,4,2023-10-09,4,-2
T-001,2,1,4,2023-11-21,4,0
T-001,2,1,4,2023-11-12,4,3
T-001,2,1,4,2023-11-23,4,1
T-001,2,1,4,2023-11-18,4,1
T-001,2,1,4,2023-12-02,4,0
T-001,2,1,4,2023-12-27,4,0
T-001,2,1,4,2023-12-07,4,-1
T-001,2,1,4,2023-12-25,4,-2
T-001,3,1,1,2023-01-22,4,0
T-001,3,1,1,2023-01-07,4,4
T-001,3,1,1,2023-01-29,4,0
T-001,3,1,1,2023-01-23,4,0
T-001,3,1,1,2023-02-25,4,0
T-001,3,1,1,2023-02-07,4,3
T-001,3,1,1,2023-02-06,4,-2
T-001,3,1,1,2023-02-13,4,-2
T-001,3,1,1,2023-03-16,4,0
T-001,3,1,1,2023-03-10,4,2
T-001,3,1,1,2023-03-31,4,4
T-001,3,1,1,2023-03-26,4,-2
T-001,3,1,1,2023-04-07,4,-2
T-001,3,1,1,2023-04-04,4,1
T-001,3,1,1,2023-04-17,4,-2
T-001,3,1,1,2023-04-25,4,-2
T-001,3,1,1,2023-05-25,4,-1
T-001,3,1,1,2023-05-04,4,1
T-001,3,1,1,2023-05-10,4,3
T-001,3,1,1,2023-05-16,4,-2
T-001,3,1,1,2023-06-17,4,2
T-001,3,1,1,2023-06-16,4,1
T-001,3,1,1,2023-06-11,4,-2
T-001,3,1,1,2023-06-08,4,-2
T-001,3,1,1,2023-07-03,4,1
T-001,3,1,1,2023-07-17,4,3
T-001,3,1,1,2023-07-28,4,1
T-001,3,1,1,2023-07-18,4,-2
T-001,3,1,1,2023-08-23,4,0
T-001,3,1,1,2023-08-19,4,0
T-001,3,1,1,2023-08-04,4,-2
T-001,3,1,1,2023-08-06,4,-2
T-001,3,1,1,2023-09-01,4,-1
T-001,3,1,1,2023-09-05,4,3
T-001,3,1,1,2023-09-03,4,1
T-001,3,1,1,2023-09-29,4,1
T-001,3,1,1,2023-10-27,4,-1
T-001,3,1,1,2023-10-31,4,-1
T-001,3,1,1,2023-10-04,4,-1
T-001,3,1,1,2023-10-09,4,-2
T-001,3,1,1,2023-11-21,4,1
T-001,3,1,1,2023-11-12,4,2
T-001,3,1,1,2023-11-23,4,1
T-001,3,1,1,2023-11-18,4,0
T-001,3,1,1,2023-12-02,4,0
T-001,3,1,1,2023-12-27,4,2
T-001,3,1,1,2023-12-07,4,-1
T-001,3,1,1,2023-12-25,4,-2
T-001,3,1,2,2023-01-22,4,1
T-001,3,1,2,2023-01-07,4,4
T-001,3,1,2,2023-01-29,4,3
T-001,3,1,2,2023-01-23,4,-1
T-001,3,1,2,2023-02-25,4,-1
T-001,3,1,2,2023-02-07,4,1
T-001,3,1,2,2023-02-06,4,-2
T-001,3,1,2,2023-02-13,4,-2
T-001,3,1,2,2023-03-16,4,0
T-001,3,1,2,2023-03-10,4,1
T-001,3,1,2,2023-03-31,4,2
T-001,3,1,2,2023-03-26,4,0
T-001,3,1,2,2023-04-07,4,2
T-001,3,1,2,2023-04-04,4,1
T-001,3,1,2,2023-04-17,4,-2
T-001,3,1,2,2023-04-25,4,-2
T-001,3,1,2,2023-05-25,4,1
T-001,3,1,2,2023-05-04,4,3
T-001,3,1,2,2023-05-10,4,1
T-001,3,1,2,2023-05-16,4,-1
T-001,3,1,2,2023-06-17,4,-1
T-001,3,1,2,2023-06-16,4,1
T-001,3,1,2,2023-06-11,4,-1
T-001,3,1,2,2023-06-08,4,-2
T-001,3,1,2,2023-07-03,4,-2
T-001,3,1,2,2023-07-17,4,4
