Crew_ID,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-049,Emergency and Contingency Tasks,2023-05-16,104.7,10.6,504.39,4.4,Rainy,Equipment_D,2,5.69,0,2023-01-01 15:52:00,3
C-050,Baggage and Cargo Handling,2023-05-22,57.0,20.34,533.47,7.26,Rainy,Equipment_A,7,3.37,0,2023-01-01 06:37:00,1
C-051,Aircraft and Passenger Operations,2023-03-18,57.36,54.83,541.8,8.1,Windy,Equipment_C,3,2.28,1,2023-01-01 05:23:00,3
C-052,Baggage and Cargo Handling,2023-02-09,23.79,43.06,506.42,5.03,Windy,Equipment_B,2,18.76,1,2023-01-01 17:14:00,4
C-053,Communication and Coordination,2023-09-01,100.79,25.76,588.45,8.08,Sunny,Equipment_A,7,16.86,1,2023-01-01 06:11:00,3
C-054,Safety and Maintenance Support,2023-07-10,76.14,22.89,582.99,6.96,Sunny,Equipment_D,8,4.48,1,2023-01-01 06:06:00,1
C-055,Safety and Maintenance Support,2023-12-10,118.42,42.12,509.5,5.52,Cloudy,Equipment_C,2,11.12,1,2023-01-01 13:08:00,3
C-056,Baggage and Cargo Handling,2023-11-12,20.7,40.34,506.68,9.82,Sunny,Equipment_B,3,19.57,0,2023-01-01 18:04:00,1
C-057,Aircraft and Passenger Operations,2023-02-18,29.8,28.52,485.22,4.03,Windy,Equipment_C,9,8.17,0,2023-01-01 02:10:00,3
C-058,Safety and Maintenance Support,2023-10-02,91.82,49.14,490.79,6.67,Cloudy,Equipment_A,9,10.05,1,2023-01-01 12:28:00,1
C-059,Emergency and Contingency Tasks,2023-03-14,15.54,52.26,530.33,1.48,Rainy,Equipment_A,7,4.06,0,2023-01-01 21:06:00,1
C-060,Aircraft and Passenger Operations,2023-06-09,92.7,13.02,491.47,3.24,Sunny,Equipment_C,8,5.51,0,2023-01-01 10:57:00,4
C-061,Aircraft and Passenger Operations,2023-01-20,19.43,39.18,599.65,2.31,Sunny,Equipment_D,2,11.5,0,2023-01-01 23:10:00,4
C-062,Equipment Operation and Maintenance,2023-04-16,91.08,8.12,579.2,2.34,Windy,Equipment_B,9,19.66,1,2023-01-01 04:38:00,2
C-063,Communication and Coordination,2023-02-13,54.39,44.88,598.51,4.89,Sunny,Equipment_A,6,4.42,0,2023-01-01 00:18:00,1
C-064,Aircraft Servicing,2023-04-10,88.15,16.92,501.65,9.22,Windy,Equipment_A,2,19.63,1,2023-01-01 19:14:00,3
C-065,Communication and Coordination,2023-05-14,28.49,37.68,525.71,1.37,Windy,Equipment_B,2,15.48,1,2023-01-01 11:00:00,1
C-066,Communication and Coordination,2023-09-14,59.47,54.85,540.55,2.0,Sunny,Equipment_A,3,3.26,1,2023-01-01 02:23:00,3
C-067,Emergency and Contingency Tasks,2023-05-24,61.39,21.72,514.5,7.26,Cloudy,Equipment_C,3,15.41,1,2023-01-01 20:11:00,3
C-068,Equipment Operation and Maintenance,2023-07-15,105.6,21.1,504.69,9.41,Windy,Equipment_A,7,17.01,1,2023-01-01 22:47:00,1
C-069,Aircraft and Passenger Operations,2023-03-12,61.97,19.22,536.17,8.65,Windy,Equipment_C,5,15.1,1,2023-01-01 18:14:00,3
C-070,Aircraft and Passenger Operations,2023-06-14,33.91,7.51,538.81,4.17,Sunny,Equipment_B,9,19.2,1,2023-01-01 11:18:00,2
C-071,Communication and Coordination,2023-04-30,107.49,44.57,571.32,8.08,Cloudy,Equipment_A,1,9.1,0,2023-01-01 09:09:00,2
C-072,Equipment Operation and Maintenance,2023-02-14,110.33,5.01,544.64,5.7,Windy,Equipment_A,5,8.19,1,2023-01-01 02:00:00,1
C-073,Safety and Maintenance Support,2023-05-21,56.26,35.77,521.47,2.09,Windy,Equipment_B,9,10.66,0,2023-01-01 06:34:00,2
C-074,Emergency and Contingency Tasks,2023-12-19,117.78,16.54,585.82,7.14,Rainy,Equipment_A,6,16.84,1,2023-01-01 16:06:00,4
C-075,Aircraft Servicing,2023-03-16,40.62,52.76,533.96,7.75,Sunny,Equipment_D,7,10.21,1,2023-01-01 14:49:00,1
C-076,Baggage and Cargo Handling,2023-08-26,12.34,14.84,501.1,2.47,Sunny,Equipment_C,2,12.17,1,2023-01-01 11:45:00,2
C-077,Safety and Maintenance Support,2023-08-08,95.3,6.19,568.5,5.53,Rainy,Equipment_D,4,12.86,0,2023-01-01 14:00:00,2
C-078,Emergency and Contingency Tasks,2023-07-10,95.73,53.24,531.23,4.52,Cloudy,Equipment_C,4,9.58,1,2023-01-01 01:45:00,1
C-079,Emergency and Contingency Tasks,2023-07-24,98.01,38.69,520.46,4.68,Rainy,Equipment_D,7,14.72,0,2023-01-01 16:53:00,2
C-080,Aircraft and Passenger Operations,2023-12-21,17.57,28.71,581.19,2.24,Cloudy,Equipment_B,5,4.99,0,2023-01-01 02:27:00,4
C-081,Aircraft Servicing,2023-06-27,24.34,23.91,575.67,2.92,Cloudy,Equipment_A,5,17.32,0,2023-01-01 05:57:00,1
C-082,Emergency and Contingency Tasks,2023-12-02,25.45,50.35,512.2,5.56,Sunny,Equipment_A,5,6.77,0,2023-01-01 16:46:00,1
C-083,Baggage and Cargo Handling,2023-06-01,97.03,17.66,528.52,3.64,Sunny,Equipment_D,5,19.45,0,2023-01-01 22:12:00,3
C-084,Equipment Operation and Maintenance,2023-09-07,81.94,40.59,583.39,4.97,Cloudy,Equipment_C,8,4.89,1,2023-01-01 10:22:00,4
C-085,Equipment Operation and Maintenance,2023-10-22,91.0,57.28,565.66,2.95,Rainy,Equipment_A,7,11.69,1,2023-01-01 02:48:00,4
C-086,Aircraft and Passenger Operations,2023-10-06,55.77,48.68,525.01,7.36,Sunny,Equipment_B,8,14.31,1,2023-01-01 19:05:00,3
C-087,Communication and Coordination,2023-08-04,96.68,26.93,514.54,3.15,Windy,Equipment_D,6,6.26,0,2023-01-01 15:34:00,3
C-088,Emergency and Contingency Tasks,2023-07-11,65.45,41.74,592.3,4.21,Sunny,Equipment_C,1,13.8,1,2023-01-01 14:22:00,1
C-089,Equipment Operation and Maintenance,2023-07-09,75.68,59.09,499.53,8.4,Windy,Equipment_A,5,8.26,1,2023-01-01 13:46:00,3
C-090,Communication and Coordination,2023-11-09,53.3,44.32,492.8,9.26,Sunny,Equipment_C,1,17.05,0,2023-01-01 03:22:00,1
C-091,Safety and Maintenance Support,2023-02-01,65.34,52.02,565.37,4.14,Cloudy,Equipment_A,3,6.16,1,2023-01-01 05:37:00,1
C-092,Aircraft and Passenger Operations,2023-04-17,14.05,22.31,558.01,6.58,Sunny,Equipment_B,9,6.32,0,2023-01-01 04:07:00,2
C-093,Baggage and Cargo Handling,2023-05-07,14.23,22.75,586.66,7.93,Cloudy,Equipment_B,8,5.6,1,2023-01-01 16:28:00,4
C-094,Communication and Coordination,2023-06-27,12.5,34.22,489.72,3.93,Windy,Equipment_C,9,19.24,0,2023-01-01 15:18:00,2
C-095,Baggage and Cargo Handling,2023-06-18,114.74,24.23,485.86,4.23,Sunny,Equipment_D,3,14.98,1,2023-01-01 04:38:00,1
C-096,Aircraft Servicing,2023-10-04,70.23,10.79,533.21,3.84,Sunny,Equipment_A,9,18.22,1,2023-01-01 02:00:00,2
C-097,Aircraft and Passenger Operations,2023-08-05,106.23,12.25,598.56,2.09,Windy,Equipment_D,7,17.98,1,2023-01-01 01:10:00,2
C-098,Baggage and Cargo Handling,2023-02-10,72.95,25.71,590.16,5.85,Windy,Equipment_D,2,5.67,0,2023-01-01 08:59:00,1
C-099,Aircraft and Passenger Operations,2023-12-14,70.42,32.71,524.7,5.26,Windy,Equipment_D,1,9.74,0,2023-01-01 14:06:00,2
C-100,Baggage and Cargo Handling,2023-10-18,80.98,17.27,492.04,5.48,Windy,Equipment_C,3,17.56,0,2023-01-01 18:30:00,2
C-101,Equipment Operation and Maintenance,2023-03-01,91.4,14.07,541.82,4.95,Windy,Equipment_A,6,15.68,0,2023-01-01 02:01:00,4
C-102,Aircraft Servicing,2023-08-09,61.08,18.23,592.82,2.62,Rainy,Equipment_D,2,16.42,1,2023-01-01 12:20:00,3
C-103,Equipment Operation and Maintenance,2023-06-12,59.18,35.12,484.53,7.15,Windy,Equipment_A,3,15.63,1,2023-01-01 00:55:00,2
C-104,Communication and Coordination,2023-01-14,103.55,27.9,525.25,1.96,Rainy,Equipment_A,8,3.05,0,2023-01-01 21:29:00,4
C-105,Communication and Coordination,2023-05-15,23.18,54.16,543.49,4.9,Rainy,Equipment_B,6,13.67,0,2023-01-01 11:44:00,3
C-106,Equipment Operation and Maintenance,2023-12-19,16.52,17.72,598.34,7.07,Rainy,Equipment_A,7,14.07,0,2023-01-01 05:10:00,4
C-107,Communication and Coordination,2023-12-03,82.75,11.8,512.47,5.39,Sunny,Equipment_D,8,3.29,0,2023-01-01 06:58:00,1
C-108,Safety and Maintenance Support,2023-07-27,72.95,29.93,506.8,7.27,Sunny,Equipment_D,1,7.05,1,2023-01-01 09:15:00,4
C-109,Aircraft and Passenger Operations,2023-10-07,111.36,19.24,589.64,9.31,Windy,Equipment_A,5,11.84,0,2023-01-01 22:56:00,1
C-110,Baggage and Cargo Handling,2023-11-01,103.38,58.19,586.93,5.73,Rainy,Equipment_B,9,9.82,1,2023-01-01 05:18:00,4
C-111,Equipment Operation and Maintenance,2023-12-01,12.64,25.82,581.36,8.32,Rainy,Equipment_A,3,16.12,0,2023-01-01 21:31:00,1
C-112,Aircraft Servicing,2023-08-14,115.32,31.17,583.88,1.01,Windy,Equipment_C,6,12.12,0,2023-01-01 14:43:00,2
C-113,Equipment Operation and Maintenance,2023-05-13,105.95,46.15,522.43,6.06,Rainy,Equipment_C,1,11.5,1,2023-01-01 05:14:00,1
C-114,Aircraft and Passenger Operations,2023-11-13,39.16,51.33,586.91,1.11,Cloudy,Equipment_D,2,15.4,0,2023-01-01 17:16:00,3
C-115,Aircraft and Passenger Operations,2023-01-17,49.51,22.27,598.49,1.51,Windy,Equipment_B,3,2.01,1,2023-01-01 11:39:00,2
C-116,Emergency and Contingency Tasks,2023-09-21,46.04,10.71,516.81,8.34,Rainy,Equipment_B,8,1.87,1,2023-01-01 02:47:00,1
C-117,Emergency and Contingency Tasks,2023-02-14,117.6,53.94,538.89,5.54,Sunny,Equipment_A,7,6.06,0,2023-01-01 04:42:00,2
C-118,Safety and Maintenance Support,2023-02-14,57.36,49.3,572.01,7.32,Sunny,Equipment_C,6,9.35,0,2023-01-01 02:33:00,2
C-119,Baggage and Cargo Handling,2023-12-17,94.45,7.35,488.93,6.33,Cloudy,Equipment_A,2,16.75,1,2023-01-01 13:02:00,1
C-120,Equipment Operation and Maintenance,2023-06-20,64.19,17.32,486.27,3.07,Sunny,Equipment_D,3,3.11,0,2023-01-01 02:23:00,1
C-121,Equipment Operation and Maintenance,2023-06-05,89.63,28.93,494.77,5.97,Windy,Equipment_A,9,6.6,1,2023-01-01 12:07:00,1
C-122,Safety and Maintenance Support,2023-05-22,19.6,13.73,503.06,7.97,Cloudy,Equipment_C,1,15.72,0,2023-01-01 10:41:00,1
C-123,Baggage and Cargo Handling,2023-02-18,54.35,42.56,547.12,8.88,Cloudy,Equipment_A,9,12.13,0,2023-01-01 13:20:00,1
C-124,Aircraft Servicing,2023-10-24,72.59,18.16,597.46,7.48,Sunny,Equipment_B,6,6.91,1,2023-01-01 12:11:00,2
C-125,Communication and Coordination,2023-01-06,30.9,13.9,514.81,3.73,Cloudy,Equipment_B,2,5.2,0,2023-01-01 05:32:00,2
C-126,Baggage and Cargo Handling,2023-07-29,111.68,47.82,561.02,4.21,Rainy,Equipment_B,1,15.98,0,2023-01-01 05:39:00,1
C-127,Baggage and Cargo Handling,2023-09-07,84.55,36.07,597.81,4.78,Sunny,Equipment_C,7,11.05,0,2023-01-01 06:36:00,2
C-128,Emergency and Contingency Tasks,2023-03-04,96.7,9.78,537.98,2.9,Sunny,Equipment_D,7,13.72,1,2023-01-01 10:34:00,3
C-129,Aircraft and Passenger Operations,2023-03-17,19.65,49.29,578.5,5.15,Windy,Equipment_B,3,6.42,0,2023-01-01 05:08:00,4
C-130,Aircraft Servicing,2023-10-31,96.7,5.59,497.37,3.11,Windy,Equipment_B,8,19.62,0,2023-01-01 04:09:00,1
C-131,Equipment Operation and Maintenance,2023-04-16,94.98,36.29,584.4,3.91,Cloudy,Equipment_C,8,4.19,1,2023-01-01 03:16:00,1
C-132,Equipment Operation and Maintenance,2023-11-13,105.11,13.34,524.57,8.53,Rainy,Equipment_D,3,17.72,1,2023-01-01 14:44:00,2
C-133,Equipment Operation and Maintenance,2023-08-21,79.35,20.21,518.76,7.19,Cloudy,Equipment_B,2,1.11,1,2023-01-01 05:25:00,2
C-134,Safety and Maintenance Support,2023-05-03,43.62,36.51,560.89,7.86,Cloudy,Equipment_D,8,1.16,0,2023-01-01 22:51:00,2
C-135,Equipment Operation and Maintenance,2023-06-14,78.41,44.51,491.02,4.12,Cloudy,Equipment_B,6,11.22,1,2023-01-01 05:27:00,4
C-136,Baggage and Cargo Handling,2023-05-19,16.0,30.11,534.39,9.25,Rainy,Equipment_D,5,18.51,1,2023-01-01 10:24:00,1
C-137,Emergency and Contingency Tasks,2023-03-09,47.39,43.38,532.18,4.1,Windy,Equipment_C,1,14.94,1,2023-01-01 19:26:00,4
C-138,Aircraft Servicing,2023-10-15,45.1,36.44,506.82,7.44,Cloudy,Equipment_D,8,7.75,1,2023-01-01 07:55:00,2
C-139,Aircraft and Passenger Operations,2023-05-30,69.79,57.07,493.27,3.6,Cloudy,Equipment_A,6,2.29,0,2023-01-01 07:25:00,4
C-140,Communication and Coordination,2023-06-06,86.09,11.01,593.16,6.21,Sunny,Equipment_C,2,17.09,0,2023-01-01 17:16:00,2
C-141,Communication and Coordination,2023-09-13,79.59,27.57,521.59,6.17,Cloudy,Equipment_A,1,15.83,1,2023-01-01 14:12:00,4
C-142,Baggage and Cargo Handling,2023-11-22,82.85,11.13,523.41,2.42,Cloudy,Equipment_C,4,11.29,1,2023-01-01 15:41:00,1
C-143,Aircraft and Passenger Operations,2023-08-06,92.3,23.55,594.74,5.69,Cloudy,Equipment_D,7,13.96,0,2023-01-01 17:41:00,4
C-144,Communication and Coordination,2023-11-26,108.4,5.08,573.13,7.59,Windy,Equipment_C,4,16.92,0,2023-01-01 00:50:00,1
C-145,Communication and Coordination,2023-03-12,83.83,52.78,526.55,6.98,Cloudy,Equipment_B,4,13.35,0,2023-01-01 13:22:00,2
C-146,Aircraft and Passenger Operations,2023-03-30,31.02,34.7,565.38,1.09,Windy,Equipment_C,1,7.67,1,2023-01-01 18:33:00,2
C-147,Equipment Operation and Maintenance,2023-11-20,88.66,16.69,529.56,1.1,Windy,Equipment_A,6,10.18,0,2023-01-01 09:27:00,1
C-148,Baggage and Cargo Handling,2023-11-18,58.34,21.16,583.4,4.3,Sunny,Equipment_B,4,12.06,1,2023-01-01 19:07:00,2
C-149,Baggage and Cargo Handling,2023-04-10,28.33,22.79,554.43,2.22,Windy,Equipment_D,4,15.4,1,2023-01-01 22:38:00,3
C-150,Communication and Coordination,2023-07-26,100.26,59.62,555.6,1.59,Windy,Equipment_A,4,19.66,1,2023-01-01 16:39:00,2
C-151,Aircraft Servicing,2023-05-21,41.13,34.17,511.94,8.23,Sunny,Equipment_A,7,19.93,0,2023-01-01 05:53:00,2
C-152,Emergency and Contingency Tasks,2023-04-07,67.38,22.92,505.74,7.01,Cloudy,Equipment_B,9,6.23,0,2023-01-01 03:15:00,3
C-153,Baggage and Cargo Handling,2023-10-25,23.62,30.42,501.26,4.63,Sunny,Equipment_D,5,11.97,1,2023-01-01 05:46:00,2
C-154,Communication and Coordination,2023-02-19,62.76,9.15,486.66,1.27,Rainy,Equipment_B,8,5.9,0,2023-01-01 00:13:00,4
C-155,Communication and Coordination,2023-05-02,58.98,41.89,519.38,5.88,Cloudy,Equipment_D,1,11.62,1,2023-01-01 09:05:00,4
C-156,Aircraft and Passenger Operations,2023-01-20,81.25,58.37,541.96,6.38,Rainy,Equipment_B,2,16.74,0,2023-01-01 22:38:00,3
C-157,Communication and Coordination,2023-12-14,38.55,6.89,568.23,7.77,Windy,Equipment_B,6,14.9,0,2023-01-01 11:17:00,1
C-158,Emergency and Contingency Tasks,2023-03-15,78.2,7.41,568.2,6.44,Cloudy,Equipment_D,1,3.47,1,2023-01-01 22:00:00,3
C-159,Safety and Maintenance Support,2023-08-03,58.08,49.06,559.54,8.81,Sunny,Equipment_D,9,5.42,0,2023-01-01 05:24:00,1
C-160,Equipment Operation and Maintenance,2023-04-15,97.23,52.07,509.81,9.52,Rainy,Equipment_B,4,12.43,1,2023-01-01 07:58:00,2
C-161,Communication and Coordination,2023-02-26,65.12,9.82,527.33,7.3,Sunny,Equipment_B,6,8.7,0,2023-01-01 21:15:00,1
C-162,Communication and Coordination,2023-04-17,115.83,24.38,502.52,4.39,Windy,Equipment_A,6,19.31,1,2023-01-01 12:57:00,4
C-163,Safety and Maintenance Support,2023-12-31,62.3,21.5,593.74,5.7,Windy,Equipment_B,3,6.33,0,2023-01-01 08:38:00,4
C-164,Communication and Coordination,2023-08-30,73.45,32.74,566.29,6.55,Cloudy,Equipment_C,4,5.27,0,2023-01-01 06:43:00,4
C-165,Equipment Operation and Maintenance,2023-01-27,104.0,33.13,536.11,1.6,Sunny,Equipment_D,3,1.19,1,2023-01-01 23:16:00,4
C-166,Equipment Operation and Maintenance,2023-09-14,51.45,49.29,496.37,2.87,Cloudy,Equipment_D,7,15.4,1,2023-01-01 00:05:00,4
C-167,Emergency and Contingency Tasks,2023-10-20,26.67,24.38,540.19,2.01,Sunny,Equipment_A,2,12.43,1,2023-01-01 20:09:00,4
C-168,Aircraft and Passenger Operations,2023-03-15,53.0,34.59,593.6,4.93,Sunny,Equipment_B,5,18.78,1,2023-01-01 03:20:00,3
C-169,Emergency and Contingency Tasks,2023-03-08,61.07,15.32,582.37,4.38,Rainy,Equipment_A,6,9.55,0,2023-01-01 20:45:00,1
C-170,Emergency and Contingency Tasks,2023-01-27,62.8,48.6,544.84,7.61,Rainy,Equipment_D,7,11.0,1,2023-01-01 05:42:00,3
C-171,Aircraft Servicing,2023-01-04,113.94,5.46,592.52,6.37,Cloudy,Equipment_C,5,6.59,1,2023-01-01 17:17:00,2
C-172,Aircraft and Passenger Operations,2023-05-11,105.01,33.39,572.22,4.45,Sunny,Equipment_D,1,3.63,0,2023-01-01 15:57:00,4
C-173,Communication and Coordination,2023-09-01,87.9,41.46,565.89,2.39,Rainy,Equipment_B,1,5.94,0,2023-01-01 06:33:00,2
C-174,Communication and Coordination,2023-12-30,23.7,54.4,538.96,3.79,Sunny,Equipment_C,8,4.87,0,2023-01-01 08:32:00,2
C-175,Communication and Coordination,2023-02-19,81.29,13.3,542.07,5.47,Cloudy,Equipment_A,5,7.98,1,2023-01-01 01:00:00,3
C-176,Communication and Coordination,2023-07-29,65.88,30.89,593.73,5.97,Cloudy,Equipment_D,8,13.96,1,2023-01-01 01:21:00,1
C-177,Communication and Coordination,2023-10-28,112.08,30.64,569.43,1.37,Rainy,Equipment_B,8,10.15,1,2023-01-01 03:18:00,2
C-178,Baggage and Cargo Handling,2023-12-11,99.98,28.49,482.69,5.1,Windy,Equipment_B,3,16.37,0,2023-01-01 07:34:00,2
C-179,Communication and Coordination,2023-07-18,108.28,10.39,498.2,5.18,Sunny,Equipment_B,7,14.87,0,2023-01-01 01:42:00,3
C-180,Aircraft Servicing,2023-09-21,17.01,22.34,547.45,1.6,Cloudy,Equipment_B,2,14.21,0,2023-01-01 07:07:00,2
C-181,Safety and Maintenance Support,2023-10-24,118.85,39.25,595.42,2.29,Windy,Equipment_C,9,16.96,0,2023-01-01 15:44:00,2
C-182,Aircraft Servicing,2023-05-08,32.8,24.06,548.51,7.07,Rainy,Equipment_D,5,11.67,1,2023-01-01 20:06:00,2
C-183,Equipment Operation and Maintenance,2023-06-26,34.33,30.51,501.37,8.99,Rainy,Equipment_D,5,17.16,0,2023-01-01 07:32:00,4
C-184,Aircraft Servicing,2023-04-03,67.34,26.86,578.18,5.65,Windy,Equipment_A,1,2.32,0,2023-01-01 05:15:00,3
C-185,Aircraft Servicing,2023-03-09,52.14,18.65,558.15,2.43,Windy,Equipment_B,9,7.13,1,2023-01-01 06:25:00,1
C-186,Safety and Maintenance Support,2023-01-06,53.78,8.81,574.84,7.07,Rainy,Equipment_C,6,7.05,0,2023-01-01 12:15:00,4
