Crew_ID,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-042,Emergency and Contingency Tasks,2023-10-10,60.99,16.72,569.45,1.2,Sunny,Equipment_D,7,6.09,1,2023-01-01 23:57:00,3
C-043,Aircraft Servicing,2023-08-18,38.62,9.65,504.21,9.05,Sunny,Equipment_D,5,19.85,0,2023-01-01 15:56:00,3
C-044,Baggage and Cargo Handling,2023-05-20,73.53,57.56,499.07,9.69,Rainy,Equipment_D,8,2.92,1,2023-01-01 23:22:00,2
C-045,Aircraft Servicing,2023-04-29,52.14,48.24,589.24,3.24,Windy,Equipment_C,4,10.35,0,2023-01-01 18:29:00,3
C-046,Safety and Maintenance Support,2023-04-14,48.82,37.88,599.59,8.63,Rainy,Equipment_B,5,6.34,0,2023-01-01 08:41:00,2
C-047,Emergency and Contingency Tasks,2023-10-28,23.19,21.93,562.5,9.37,Rainy,Equipment_C,7,1.49,0,2023-01-01 22:00:00,2
C-048,Emergency and Contingency Tasks,2023-04-25,35.22,31.96,577.76,6.66,Sunny,Equipment_B,1,16.14,1,2023-01-01 18:04:00,2
C-049,Aircraft and Passenger Operations,2023-07-02,54.07,40.4,551.58,1.54,Windy,Equipment_D,3,3.22,1,2023-01-01 20:16:00,2
C-050,Equipment Operation and Maintenance,2023-08-03,89.89,34.97,535.91,6.39,Sunny,Equipment_C,8,2.46,0,2023-01-01 15:07:00,3
C-051,Emergency and Contingency Tasks,2023-05-13,114.68,53.21,492.52,6.56,Windy,Equipment_C,7,7.09,1,2023-01-01 06:37:00,4
C-052,Communication and Coordination,2023-04-22,39.71,37.94,563.21,8.15,Cloudy,Equipment_A,8,2.19,1,2023-01-01 01:43:00,3
C-053,Emergency and Contingency Tasks,2023-09-01,45.04,24.78,599.64,4.92,Cloudy,Equipment_D,4,6.85,1,2023-01-01 12:37:00,2
C-054,Baggage and Cargo Handling,2023-04-22,14.78,33.65,498.77,4.97,Rainy,Equipment_C,4,15.21,1,2023-01-01 05:23:00,4
C-055,Aircraft Servicing,2023-03-12,94.0,6.49,517.52,3.64,Sunny,Equipment_A,9,3.83,1,2023-01-01 09:03:00,1
C-056,Equipment Operation and Maintenance,2023-06-16,36.46,46.81,581.15,2.35,Rainy,Equipment_A,3,7.08,1,2023-01-01 04:56:00,3
C-057,Equipment Operation and Maintenance,2023-11-08,42.59,44.18,526.49,3.27,Cloudy,Equipment_D,5,10.79,0,2023-01-01 12:42:00,2
C-058,Emergency and Contingency Tasks,2023-12-18,39.95,55.27,535.89,2.34,Sunny,Equipment_A,7,12.62,0,2023-01-01 21:03:00,2
C-059,Aircraft Servicing,2023-10-23,106.23,8.52,574.5,2.48,Sunny,Equipment_C,8,5.74,1,2023-01-01 19:17:00,1
C-060,Aircraft and Passenger Operations,2023-04-06,54.29,22.56,533.94,5.54,Cloudy,Equipment_A,7,16.63,1,2023-01-01 16:15:00,1
C-061,Equipment Operation and Maintenance,2023-06-09,60.22,12.25,562.23,4.62,Sunny,Equipment_D,2,15.62,1,2023-01-01 16:05:00,2
C-062,Emergency and Contingency Tasks,2023-07-28,58.37,47.43,551.5,8.71,Rainy,Equipment_A,1,19.83,1,2023-01-01 00:25:00,4
C-063,Communication and Coordination,2023-05-15,58.94,13.83,512.39,9.39,Cloudy,Equipment_D,9,19.36,1,2023-01-01 23:50:00,2
C-064,Aircraft and Passenger Operations,2023-08-18,92.4,29.98,505.74,9.16,Cloudy,Equipment_D,3,5.52,1,2023-01-01 21:16:00,1
C-065,Equipment Operation and Maintenance,2023-07-27,50.58,38.73,503.17,6.0,Cloudy,Equipment_A,9,14.04,1,2023-01-01 19:29:00,1
C-066,Emergency and Contingency Tasks,2023-05-18,50.32,52.81,513.67,3.29,Windy,Equipment_D,9,3.19,1,2023-01-01 20:39:00,2
C-067,Aircraft Servicing,2023-03-22,107.53,6.88,552.91,9.99,Rainy,Equipment_D,1,6.58,0,2023-01-01 06:21:00,2
C-068,Baggage and Cargo Handling,2023-12-24,50.04,37.19,485.0,6.75,Rainy,Equipment_B,2,9.97,1,2023-01-01 14:10:00,1
C-069,Aircraft and Passenger Operations,2023-05-25,26.63,59.49,525.79,6.78,Rainy,Equipment_A,2,3.14,1,2023-01-01 17:40:00,2
C-070,Emergency and Contingency Tasks,2023-10-02,12.72,23.72,559.03,2.63,Windy,Equipment_D,9,3.11,1,2023-01-01 04:45:00,3
C-071,Baggage and Cargo Handling,2023-03-31,85.83,8.93,599.12,2.9,Rainy,Equipment_C,6,10.15,0,2023-01-01 00:49:00,3
C-072,Emergency and Contingency Tasks,2023-11-02,75.3,13.41,574.97,6.02,Sunny,Equipment_A,1,4.97,0,2023-01-01 02:31:00,4
C-073,Communication and Coordination,2023-01-28,45.03,23.05,538.79,5.52,Windy,Equipment_D,8,4.41,1,2023-01-01 22:49:00,4
C-074,Aircraft and Passenger Operations,2023-01-16,78.0,12.42,560.23,5.18,Cloudy,Equipment_C,1,15.44,0,2023-01-01 03:48:00,4
C-075,Aircraft Servicing,2023-07-10,106.6,51.63,491.04,7.9,Windy,Equipment_C,4,7.86,1,2023-01-01 08:22:00,1
C-076,Emergency and Contingency Tasks,2023-12-28,63.8,40.98,568.11,6.98,Sunny,Equipment_C,2,3.38,0,2023-01-01 12:31:00,2
C-077,Communication and Coordination,2023-11-13,72.21,51.85,539.95,8.61,Cloudy,Equipment_B,9,12.15,0,2023-01-01 05:42:00,3
C-078,Aircraft Servicing,2023-01-08,45.98,28.92,593.11,7.4,Windy,Equipment_B,1,17.79,0,2023-01-01 16:13:00,4
C-079,Safety and Maintenance Support,2023-08-14,43.06,47.39,518.77,1.64,Sunny,Equipment_A,4,6.94,1,2023-01-01 23:14:00,4
C-080,Baggage and Cargo Handling,2023-04-21,32.4,9.36,503.13,5.2,Cloudy,Equipment_A,9,8.43,1,2023-01-01 06:38:00,4
C-081,Aircraft and Passenger Operations,2023-08-22,44.95,13.67,569.3,5.21,Rainy,Equipment_D,9,7.15,0,2023-01-01 11:35:00,2
C-082,Safety and Maintenance Support,2023-12-08,69.58,45.25,599.48,4.44,Sunny,Equipment_C,2,18.03,0,2023-01-01 03:05:00,1
C-083,Aircraft and Passenger Operations,2023-05-22,27.56,28.47,522.93,9.59,Cloudy,Equipment_D,6,6.6,1,2023-01-01 05:50:00,4
C-084,Aircraft and Passenger Operations,2023-07-03,77.07,16.33,577.62,8.73,Windy,Equipment_A,6,11.92,1,2023-01-01 09:52:00,2
C-085,Baggage and Cargo Handling,2023-12-02,68.67,34.05,511.53,3.7,Cloudy,Equipment_C,4,4.44,1,2023-01-01 02:35:00,1
C-086,Equipment Operation and Maintenance,2023-05-08,86.8,33.17,518.68,2.51,Rainy,Equipment_B,9,3.99,1,2023-01-01 06:45:00,1
C-087,Communication and Coordination,2023-02-11,98.21,42.6,501.92,2.71,Cloudy,Equipment_C,3,14.82,0,2023-01-01 20:42:00,4
C-088,Aircraft Servicing,2023-05-13,65.82,15.01,545.49,3.51,Windy,Equipment_D,8,14.29,1,2023-01-01 21:49:00,4
C-089,Safety and Maintenance Support,2023-11-26,64.89,55.97,595.02,6.76,Cloudy,Equipment_D,7,11.79,0,2023-01-01 03:00:00,1
C-090,Aircraft Servicing,2023-02-25,34.71,38.37,577.3,9.72,Cloudy,Equipment_A,8,19.48,0,2023-01-01 14:19:00,1
C-091,Baggage and Cargo Handling,2023-06-02,60.15,6.42,508.31,9.74,Sunny,Equipment_D,5,17.4,1,2023-01-01 08:17:00,2
C-092,Equipment Operation and Maintenance,2023-11-05,89.94,36.09,504.29,5.77,Cloudy,Equipment_B,4,4.51,1,2023-01-01 04:49:00,3
C-093,Aircraft and Passenger Operations,2023-09-30,62.49,19.09,552.8,5.44,Rainy,Equipment_C,1,14.38,0,2023-01-01 16:09:00,1
C-094,Baggage and Cargo Handling,2023-01-15,14.7,9.07,569.65,5.02,Sunny,Equipment_D,9,15.24,0,2023-01-01 20:42:00,3
C-095,Equipment Operation and Maintenance,2023-01-11,106.07,44.51,524.03,8.45,Windy,Equipment_A,3,7.03,1,2023-01-01 19:42:00,3
C-096,Baggage and Cargo Handling,2023-02-09,25.26,41.15,512.57,2.5,Cloudy,Equipment_A,5,14.79,0,2023-01-01 22:10:00,3
C-097,Aircraft Servicing,2023-07-27,85.36,16.11,547.08,2.76,Sunny,Equipment_A,5,5.89,0,2023-01-01 17:07:00,4
C-098,Safety and Maintenance Support,2023-01-08,73.4,38.47,533.56,4.91,Windy,Equipment_D,9,17.14,0,2023-01-01 20:48:00,1
C-099,Aircraft and Passenger Operations,2023-04-08,94.31,42.78,482.21,3.65,Rainy,Equipment_C,5,17.34,0,2023-01-01 15:24:00,3
C-100,Safety and Maintenance Support,2023-07-20,100.01,59.83,566.63,6.05,Rainy,Equipment_A,9,17.44,0,2023-01-01 14:18:00,4
C-101,Safety and Maintenance Support,2023-07-28,88.48,49.51,537.97,5.61,Cloudy,Equipment_A,1,9.91,1,2023-01-01 10:53:00,1
C-102,Aircraft Servicing,2023-08-05,107.47,30.12,545.85,2.76,Windy,Equipment_D,7,7.62,0,2023-01-01 21:39:00,2
C-103,Safety and Maintenance Support,2023-05-01,100.06,15.11,552.49,9.43,Sunny,Equipment_B,1,15.37,1,2023-01-01 19:27:00,4
C-104,Aircraft Servicing,2023-05-24,72.07,25.86,571.83,6.44,Cloudy,Equipment_B,9,17.05,1,2023-01-01 05:58:00,3
C-105,Emergency and Contingency Tasks,2023-01-09,113.08,16.31,557.93,8.56,Cloudy,Equipment_C,6,13.75,1,2023-01-01 22:12:00,2
C-106,Aircraft and Passenger Operations,2023-06-09,90.84,56.97,554.38,3.39,Sunny,Equipment_D,4,6.24,0,2023-01-01 11:29:00,3
C-107,Communication and Coordination,2023-11-29,33.98,23.94,500.58,5.15,Rainy,Equipment_D,1,18.79,0,2023-01-01 03:56:00,4
C-108,Emergency and Contingency Tasks,2023-05-04,68.59,18.52,533.01,4.06,Sunny,Equipment_B,1,1.05,0,2023-01-01 04:18:00,1
C-109,Emergency and Contingency Tasks,2023-03-23,71.24,38.25,501.53,8.87,Windy,Equipment_B,2,6.39,0,2023-01-01 11:21:00,3
C-110,Baggage and Cargo Handling,2023-11-17,66.25,9.08,485.05,1.06,Sunny,Equipment_D,2,8.95,0,2023-01-01 00:34:00,4
C-111,Communication and Coordination,2023-07-11,93.75,29.99,548.39,1.06,Rainy,Equipment_B,7,18.32,0,2023-01-01 00:47:00,3
C-112,Communication and Coordination,2023-06-07,23.12,23.46,508.86,3.27,Rainy,Equipment_D,2,1.9,0,2023-01-01 11:23:00,2
C-113,Aircraft Servicing,2023-09-08,115.81,55.73,575.95,5.48,Sunny,Equipment_C,9,17.88,1,2023-01-01 23:19:00,2
C-114,Baggage and Cargo Handling,2023-08-13,38.18,30.9,577.03,3.28,Windy,Equipment_C,9,2.43,0,2023-01-01 12:33:00,4
C-115,Aircraft and Passenger Operations,2023-06-25,101.3,16.15,485.35,4.7,Rainy,Equipment_D,4,11.03,0,2023-01-01 12:43:00,4
C-116,Aircraft and Passenger Operations,2023-12-07,113.78,34.96,486.43,2.41,Rainy,Equipment_A,4,12.56,0,2023-01-01 03:22:00,3
C-117,Aircraft and Passenger Operations,2023-04-06,18.58,40.69,530.91,4.04,Sunny,Equipment_C,6,11.28,0,2023-01-01 00:53:00,1
C-118,Safety and Maintenance Support,2023-06-09,107.34,14.28,567.63,7.05,Cloudy,Equipment_D,5,5.66,0,2023-01-01 22:39:00,2
C-119,Emergency and Contingency Tasks,2023-11-09,82.12,42.75,488.39,7.8,Rainy,Equipment_C,1,14.08,0,2023-01-01 20:09:00,1
C-120,Baggage and Cargo Handling,2023-11-06,45.73,57.7,592.41,6.0,Cloudy,Equipment_A,4,18.16,1,2023-01-01 23:17:00,2
C-121,Aircraft Servicing,2023-03-13,115.19,29.01,563.02,3.67,Rainy,Equipment_A,7,1.28,1,2023-01-01 11:45:00,3
C-122,Baggage and Cargo Handling,2023-09-01,66.93,44.87,538.78,6.91,Sunny,Equipment_D,1,11.99,0,2023-01-01 22:49:00,3
C-123,Aircraft Servicing,2023-03-27,26.98,22.31,484.63,5.3,Rainy,Equipment_D,9,15.16,1,2023-01-01 06:01:00,2
C-124,Safety and Maintenance Support,2023-08-11,69.0,19.61,577.16,9.83,Sunny,Equipment_C,4,16.1,0,2023-01-01 11:37:00,1
C-125,Equipment Operation and Maintenance,2023-04-24,44.62,5.55,580.88,3.15,Rainy,Equipment_C,2,11.65,1,2023-01-01 23:11:00,4
C-126,Safety and Maintenance Support,2023-06-28,74.45,29.36,503.46,6.98,Windy,Equipment_C,7,3.06,0,2023-01-01 19:53:00,3
C-127,Communication and Coordination,2023-12-16,64.07,8.15,515.92,8.62,Windy,Equipment_A,2,2.55,1,2023-01-01 17:24:00,2
C-128,Aircraft Servicing,2023-05-24,116.96,26.47,480.81,3.15,Cloudy,Equipment_A,8,1.77,0,2023-01-01 13:33:00,2
C-129,Baggage and Cargo Handling,2023-12-04,53.0,45.08,558.58,2.14,Rainy,Equipment_C,4,2.87,0,2023-01-01 14:06:00,1
C-130,Safety and Maintenance Support,2023-06-15,52.38,19.18,500.78,1.18,Rainy,Equipment_D,7,15.74,1,2023-01-01 03:03:00,2
C-131,Aircraft Servicing,2023-01-02,118.82,30.75,542.52,8.74,Cloudy,Equipment_C,7,10.68,1,2023-01-01 00:26:00,2
C-132,Communication and Coordination,2023-09-07,10.41,56.95,554.8,6.25,Sunny,Equipment_C,9,16.13,0,2023-01-01 11:10:00,1
C-133,Safety and Maintenance Support,2023-09-01,99.2,23.42,596.61,2.33,Windy,Equipment_C,2,16.98,1,2023-01-01 21:40:00,4
C-134,Safety and Maintenance Support,2023-08-21,13.06,11.05,596.69,1.74,Rainy,Equipment_A,6,1.54,0,2023-01-01 02:46:00,3
C-135,Baggage and Cargo Handling,2023-02-13,54.91,49.94,551.56,1.06,Rainy,Equipment_A,1,14.56,0,2023-01-01 17:06:00,2
C-136,Aircraft and Passenger Operations,2023-09-12,63.03,39.16,576.33,9.12,Sunny,Equipment_A,8,12.82,1,2023-01-01 04:44:00,3
C-137,Communication and Coordination,2023-12-28,74.15,7.09,595.52,7.32,Cloudy,Equipment_D,9,11.38,1,2023-01-01 20:43:00,2
C-138,Safety and Maintenance Support,2023-03-02,49.88,23.65,542.03,3.03,Cloudy,Equipment_B,2,19.55,0,2023-01-01 00:55:00,3
C-139,Aircraft and Passenger Operations,2023-09-30,52.05,18.44,580.54,2.38,Sunny,Equipment_B,3,19.17,0,2023-01-01 02:00:00,1
C-140,Equipment Operation and Maintenance,2023-12-30,52.56,17.85,580.18,8.91,Windy,Equipment_A,5,19.08,1,2023-01-01 11:53:00,4
C-141,Safety and Maintenance Support,2023-02-20,50.41,19.23,489.94,3.31,Windy,Equipment_B,1,9.78,0,2023-01-01 19:12:00,1
C-142,Safety and Maintenance Support,2023-06-30,71.03,27.58,520.49,1.23,Rainy,Equipment_C,1,16.28,0,2023-01-01 02:16:00,3
C-143,Baggage and Cargo Handling,2023-10-16,97.59,26.94,515.55,9.46,Cloudy,Equipment_A,3,7.42,1,2023-01-01 23:33:00,2
C-144,Baggage and Cargo Handling,2023-08-24,106.34,49.52,558.96,2.88,Rainy,Equipment_C,5,6.77,0,2023-01-01 23:24:00,1
C-145,Safety and Maintenance Support,2023-10-22,111.32,50.42,596.71,8.64,Cloudy,Equipment_A,2,18.87,0,2023-01-01 15:10:00,4
C-146,Safety and Maintenance Support,2023-06-20,113.87,39.56,560.56,8.5,Sunny,Equipment_D,1,16.21,1,2023-01-01 01:17:00,4
C-147,Emergency and Contingency Tasks,2023-03-11,105.86,45.57,555.32,8.98,Sunny,Equipment_C,6,8.77,0,2023-01-01 03:19:00,1
C-148,Aircraft and Passenger Operations,2023-07-03,10.96,59.51,575.25,5.13,Rainy,Equipment_A,5,13.46,0,2023-01-01 11:11:00,1
C-149,Equipment Operation and Maintenance,2023-06-01,20.94,8.32,598.81,5.49,Rainy,Equipment_B,2,3.09,0,2023-01-01 05:48:00,3
C-150,Safety and Maintenance Support,2023-02-15,65.32,24.99,491.18,6.7,Windy,Equipment_A,4,10.12,1,2023-01-01 11:44:00,4
C-151,Safety and Maintenance Support,2023-04-20,46.04,40.19,531.84,4.11,Rainy,Equipment_C,8,10.98,1,2023-01-01 08:02:00,4
C-152,Aircraft and Passenger Operations,2023-04-25,114.98,47.4,496.43,8.07,Cloudy,Equipment_A,3,12.97,1,2023-01-01 04:30:00,3
C-153,Baggage and Cargo Handling,2023-12-30,60.95,25.13,499.97,7.58,Cloudy,Equipment_B,5,19.72,1,2023-01-01 06:10:00,2
C-154,Baggage and Cargo Handling,2023-07-09,94.24,19.02,517.12,5.83,Windy,Equipment_C,7,15.05,1,2023-01-01 13:10:00,1
C-155,Safety and Maintenance Support,2023-09-28,63.86,56.81,531.22,6.6,Windy,Equipment_A,1,8.74,0,2023-01-01 00:35:00,4
C-156,Aircraft and Passenger Operations,2023-12-21,84.27,38.35,522.8,9.09,Windy,Equipment_C,8,19.06,0,2023-01-01 02:53:00,2
C-157,Safety and Maintenance Support,2023-12-01,20.42,20.39,583.98,6.41,Windy,Equipment_A,8,1.26,1,2023-01-01 00:27:00,1
C-158,Equipment Operation and Maintenance,2023-05-22,108.51,24.25,544.34,4.72,Windy,Equipment_B,7,9.75,1,2023-01-01 06:21:00,2
C-159,Baggage and Cargo Handling,2023-11-02,44.53,17.19,588.05,5.39,Windy,Equipment_C,7,11.46,1,2023-01-01 09:26:00,1
C-160,Equipment Operation and Maintenance,2023-05-26,12.49,10.07,570.34,7.39,Sunny,Equipment_A,5,12.47,0,2023-01-01 21:30:00,2
C-161,Aircraft Servicing,2023-01-22,43.29,14.2,582.03,1.37,Windy,Equipment_D,2,17.74,0,2023-01-01 16:05:00,3
C-162,Aircraft and Passenger Operations,2023-12-25,47.57,23.72,526.88,8.63,Sunny,Equipment_D,3,15.11,0,2023-01-01 13:29:00,4
C-163,Communication and Coordination,2023-12-20,17.94,40.11,545.06,3.77,Cloudy,Equipment_C,2,7.94,1,2023-01-01 17:47:00,2
C-164,Aircraft and Passenger Operations,2023-10-16,96.38,13.36,557.76,4.65,Cloudy,Equipment_C,2,11.39,1,2023-01-01 12:53:00,1
C-165,Safety and Maintenance Support,2023-04-08,94.87,52.05,521.51,7.39,Sunny,Equipment_A,6,2.83,0,2023-01-01 14:30:00,2
C-166,Equipment Operation and Maintenance,2023-08-17,114.83,18.22,550.24,3.1,Windy,Equipment_A,2,4.77,1,2023-01-01 16:51:00,1
C-167,Emergency and Contingency Tasks,2023-06-17,109.4,12.81,575.51,3.4,Cloudy,Equipment_B,7,6.41,0,2023-01-01 03:50:00,3
C-168,Communication and Coordination,2023-03-16,117.54,54.37,531.6,1.37,Cloudy,Equipment_D,5,7.06,0,2023-01-01 17:25:00,2
C-169,Communication and Coordination,2023-08-10,25.53,53.04,537.9,5.06,Sunny,Equipment_B,3,17.85,0,2023-01-01 01:37:00,3
C-170,Safety and Maintenance Support,2023-01-11,115.27,59.51,572.34,4.45,Cloudy,Equipment_A,7,10.83,1,2023-01-01 14:07:00,3
C-171,Aircraft Servicing,2023-07-26,34.14,35.18,562.56,5.69,Windy,Equipment_A,6,2.14,1,2023-01-01 05:09:00,4
C-172,Aircraft Servicing,2023-02-16,74.67,43.28,495.9,1.79,Sunny,Equipment_B,9,19.62,1,2023-01-01 22:28:00,4
C-173,Aircraft Servicing,2023-01-31,107.65,46.29,581.1,3.92,Sunny,Equipment_B,5,3.91,1,2023-01-01 19:37:00,1
C-174,Baggage and Cargo Handling,2023-01-20,112.96,54.32,539.32,4.08,Windy,Equipment_A,9,15.48,0,2023-01-01 20:50:00,3
C-175,Baggage and Cargo Handling,2023-12-29,44.51,14.15,576.08,9.52,Rainy,Equipment_A,4,9.94,1,2023-01-01 06:32:00,4
C-176,Aircraft Servicing,2023-06-23,14.05,15.21,556.64,1.7,Rainy,Equipment_D,4,12.73,1,2023-01-01 06:59:00,2
C-177,Aircraft Servicing,2023-07-30,31.44,15.66,588.02,7.58,Sunny,Equipment_B,2,1.9,0,2023-01-01 05:23:00,1
C-178,Aircraft and Passenger Operations,2023-10-21,103.44,58.69,506.6,8.32,Cloudy,Equipment_C,3,4.37,1,2023-01-01 09:17:00,2
C-179,Emergency and Contingency Tasks,2023-06-15,116.54,20.06,520.93,5.83,Cloudy,Equipment_A,7,2.4,0,2023-01-01 20:30:00,2
C-180,Baggage and Cargo Handling,2023-11-22,105.81,47.78,529.86,1.6,Cloudy,Equipment_B,8,5.88,0,2023-01-01 15:58:00,3
C-181,Equipment Operation and Maintenance,2023-09-01,71.22,24.27,535.83,5.82,Windy,Equipment_C,6,12.25,0,2023-01-01 22:31:00,2
C-182,Baggage and Cargo Handling,2023-09-16,68.26,53.49,528.17,1.53,Rainy,Equipment_A,3,11.86,0,2023-01-01 18:29:00,1
C-183,Baggage and Cargo Handling,2023-01-18,117.87,24.05,541.54,4.62,Sunny,Equipment_C,3,12.41,1,2023-01-01 16:45:00,3
C-184,Communication and Coordination,2023-07-05,75.99,26.41,501.46,3.04,Windy,Equipment_C,5,11.92,0,2023-01-01 06:36:00,2
C-185,Communication and Coordination,2023-12-16,92.32,18.47,586.97,7.38,Cloudy,Equipment_C,8,6.59,1,2023-01-01 23:45:00,3
