Crew_ID,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-014,Emergency and Contingency Tasks,2023-09-09,51.64,48.34,541.26,5.28,Windy,Equipment_D,8,15.3,1,2023-01-01 20:18:00,4
C-015,Emergency and Contingency Tasks,2023-01-27,24.41,20.96,506.7,9.1,Sunny,Equipment_D,2,1.91,1,2023-01-01 09:00:00,2
C-016,Communication and Coordination,2023-12-26,115.26,54.89,570.83,4.56,Rainy,Equipment_B,7,16.37,0,2023-01-01 04:45:00,3
C-017,Aircraft and Passenger Operations,2023-05-11,36.19,40.8,554.01,5.16,Cloudy,Equipment_B,1,17.1,1,2023-01-01 19:38:00,1
C-018,Equipment Operation and Maintenance,2023-02-10,81.78,44.32,529.35,8.53,Windy,Equipment_B,5,18.39,1,2023-01-01 09:37:00,4
C-019,Safety and Maintenance Support,2023-01-28,67.2,36.32,513.88,9.03,Sunny,Equipment_A,2,19.1,0,2023-01-01 05:32:00,4
C-020,Aircraft and Passenger Operations,2023-05-22,65.17,48.53,596.13,4.85,Cloudy,Equipment_D,6,17.64,0,2023-01-01 01:08:00,2
C-021,Communication and Coordination,2023-03-10,56.33,9.8,594.36,6.93,Cloudy,Equipment_D,4,11.06,0,2023-01-01 19:39:00,4
C-022,Communication and Coordination,2023-12-24,69.46,29.94,522.04,6.99,Cloudy,Equipment_C,5,9.65,1,2023-01-01 11:04:00,2
C-023,Communication and Coordination,2023-10-02,74.33,59.75,585.46,4.81,Rainy,Equipment_A,6,1.62,1,2023-01-01 05:21:00,4
C-024,Emergency and Contingency Tasks,2023-04-20,45.26,20.57,516.16,6.9,Windy,Equipment_C,8,7.52,0,2023-01-01 04:16:00,1
C-025,Aircraft Servicing,2023-03-24,43.98,58.53,579.07,4.96,Sunny,Equipment_D,5,12.74,0,2023-01-01 10:00:00,2
C-026,Emergency and Contingency Tasks,2023-10-04,54.62,30.31,573.81,5.41,Rainy,Equipment_A,6,14.82,1,2023-01-01 23:46:00,4
C-027,Aircraft and Passenger Operations,2023-01-06,67.96,59.4,482.37,7.98,Cloudy,Equipment_B,7,9.51,0,2023-01-01 01:59:00,1
C-028,Aircraft and Passenger Operations,2023-11-12,13.23,9.52,509.51,5.14,Cloudy,Equipment_B,3,11.47,0,2023-01-01 04:28:00,4
C-029,Equipment Operation and Maintenance,2023-07-03,98.54,20.66,501.11,9.0,Rainy,Equipment_B,2,18.87,0,2023-01-01 00:38:00,3
C-030,Aircraft and Passenger Operations,2023-04-15,43.5,14.71,558.37,8.04,Windy,Equipment_A,2,14.4,1,2023-01-01 11:06:00,4
C-031,Communication and Coordination,2023-12-16,75.36,23.26,594.8,2.81,Cloudy,Equipment_C,4,6.18,1,2023-01-01 15:53:00,1
C-032,Emergency and Contingency Tasks,2023-07-28,13.28,28.67,518.49,9.56,Cloudy,Equipment_B,5,15.99,1,2023-01-01 17:38:00,4
C-033,Baggage and Cargo Handling,2023-12-03,113.58,32.45,534.18,9.43,Sunny,Equipment_C,4,1.5,0,2023-01-01 12:32:00,2
C-034,Aircraft Servicing,2023-07-04,63.35,58.27,554.92,6.9,Windy,Equipment_B,8,3.69,1,2023-01-01 01:21:00,2
C-035,Communication and Coordination,2023-07-07,17.15,53.17,568.06,6.3,Windy,Equipment_A,8,1.8,1,2023-01-01 15:45:00,3
C-036,Communication and Coordination,2023-03-03,18.41,45.42,594.49,6.72,Sunny,Equipment_C,4,3.0,1,2023-01-01 17:32:00,3
C-037,Baggage and Cargo Handling,2023-07-01,65.95,57.25,502.42,9.94,Rainy,Equipment_A,4,11.51,1,2023-01-01 11:19:00,4
C-038,Communication and Coordination,2023-03-02,69.74,16.85,541.49,5.68,Cloudy,Equipment_C,5,13.29,0,2023-01-01 17:45:00,1
C-039,Aircraft Servicing,2023-07-13,115.6,44.51,553.47,6.74,Sunny,Equipment_B,2,13.19,1,2023-01-01 02:11:00,2
C-040,Communication and Coordination,2023-09-15,59.47,30.58,565.25,9.15,Cloudy,Equipment_A,7,4.03,1,2023-01-01 20:14:00,3
C-041,Safety and Maintenance Support,2023-02-10,117.47,47.76,490.55,4.3,Rainy,Equipment_D,4,15.02,1,2023-01-01 22:50:00,1
C-042,Aircraft and Passenger Operations,2023-05-09,17.7,39.96,594.68,9.1,Rainy,Equipment_A,1,1.18,1,2023-01-01 04:47:00,2
C-043,Aircraft and Passenger Operations,2023-06-17,17.5,43.36,509.41,7.9,Cloudy,Equipment_C,9,18.16,1,2023-01-01 20:03:00,4
C-044,Equipment Operation and Maintenance,2023-08-01,48.33,37.82,483.11,6.27,Windy,Equipment_D,7,4.59,1,2023-01-01 07:02:00,2
C-045,Aircraft and Passenger Operations,2023-05-07,30.73,40.03,530.68,1.17,Sunny,Equipment_D,5,8.45,0,2023-01-01 10:29:00,3
C-046,Equipment Operation and Maintenance,2023-07-06,27.14,26.2,556.18,3.83,Rainy,Equipment_C,5,8.31,1,2023-01-01 20:17:00,1
C-047,Communication and Coordination,2023-07-31,53.87,24.06,596.41,7.28,Cloudy,Equipment_D,2,11.38,0,2023-01-01 16:20:00,4
C-048,Aircraft and Passenger Operations,2023-11-19,19.91,43.04,515.2,5.4,Windy,Equipment_B,6,16.0,0,2023-01-01 12:37:00,1
C-049,Aircraft Servicing,2023-09-22,117.03,11.07,493.74,7.2,Rainy,Equipment_C,1,18.25,0,2023-01-01 12:03:00,3
C-050,Baggage and Cargo Handling,2023-12-19,68.81,31.55,597.96,9.01,Rainy,Equipment_D,1,13.27,0,2023-01-01 15:19:00,1
C-051,Communication and Coordination,2023-12-27,41.61,54.56,593.16,5.08,Sunny,Equipment_C,5,1.8,1,2023-01-01 11:44:00,1
C-052,Equipment Operation and Maintenance,2023-01-27,50.14,56.4,520.01,4.23,Sunny,Equipment_D,2,3.95,0,2023-01-01 17:23:00,4
C-053,Baggage and Cargo Handling,2023-11-13,104.26,11.91,577.06,8.29,Cloudy,Equipment_D,3,2.71,0,2023-01-01 08:18:00,3
C-054,Baggage and Cargo Handling,2023-06-24,110.15,50.49,488.42,7.68,Rainy,Equipment_C,2,19.67,0,2023-01-01 01:02:00,4
C-055,Emergency and Contingency Tasks,2023-10-09,74.04,16.47,594.0,4.45,Sunny,Equipment_A,3,2.75,1,2023-01-01 04:04:00,2
C-056,Safety and Maintenance Support,2023-01-15,90.69,12.12,492.59,9.49,Sunny,Equipment_B,4,9.88,0,2023-01-01 20:40:00,4
C-057,Emergency and Contingency Tasks,2023-03-24,11.35,46.45,494.1,5.06,Cloudy,Equipment_B,1,4.64,1,2023-01-01 06:31:00,4
C-058,Equipment Operation and Maintenance,2023-02-07,82.19,33.54,512.49,9.15,Cloudy,Equipment_A,8,8.43,0,2023-01-01 20:21:00,4
C-059,Aircraft Servicing,2023-07-15,85.94,17.39,568.08,2.49,Cloudy,Equipment_A,5,11.21,0,2023-01-01 22:16:00,2
C-060,Aircraft and Passenger Operations,2023-01-10,90.11,38.69,557.4,6.77,Sunny,Equipment_D,5,10.58,0,2023-01-01 17:06:00,4
C-061,Aircraft and Passenger Operations,2023-06-03,29.93,32.43,493.95,3.08,Cloudy,Equipment_C,2,1.95,0,2023-01-01 01:27:00,1
C-062,Communication and Coordination,2023-07-23,33.55,17.93,508.15,8.35,Rainy,Equipment_A,9,16.87,1,2023-01-01 13:18:00,4
C-063,Communication and Coordination,2023-05-24,46.89,45.58,545.14,2.06,Sunny,Equipment_B,3,16.18,0,2023-01-01 07:39:00,3
C-064,Equipment Operation and Maintenance,2023-03-16,92.3,5.77,556.52,3.48,Windy,Equipment_A,8,17.38,1,2023-01-01 04:22:00,2
C-065,Safety and Maintenance Support,2023-03-06,91.59,51.59,545.92,7.73,Sunny,Equipment_C,2,13.29,0,2023-01-01 20:06:00,4
C-066,Baggage and Cargo Handling,2023-09-21,24.51,21.38,503.78,3.59,Windy,Equipment_A,9,11.78,1,2023-01-01 19:01:00,3
C-067,Equipment Operation and Maintenance,2023-01-08,41.94,55.51,585.35,6.98,Rainy,Equipment_C,2,13.75,1,2023-01-01 15:37:00,3
C-068,Communication and Coordination,2023-11-07,46.32,10.22,553.14,9.45,Cloudy,Equipment_A,5,3.46,1,2023-01-01 12:41:00,4
C-069,Equipment Operation and Maintenance,2023-12-12,81.25,51.77,546.82,8.39,Cloudy,Equipment_B,5,9.38,1,2023-01-01 12:44:00,2
C-070,Baggage and Cargo Handling,2023-06-12,68.72,51.53,557.68,5.09,Rainy,Equipment_D,6,7.97,0,2023-01-01 20:29:00,4
C-071,Equipment Operation and Maintenance,2023-10-05,108.6,17.04,502.92,7.92,Rainy,Equipment_C,4,17.5,1,2023-01-01 22:37:00,4
C-072,Baggage and Cargo Handling,2023-12-14,72.9,59.81,515.42,6.69,Cloudy,Equipment_C,2,14.82,1,2023-01-01 15:36:00,4
C-073,Aircraft and Passenger Operations,2023-12-29,25.88,16.7,499.53,9.23,Cloudy,Equipment_C,2,16.21,1,2023-01-01 10:40:00,3
C-074,Communication and Coordination,2023-10-13,11.63,46.86,596.35,2.13,Windy,Equipment_A,4,1.68,0,2023-01-01 22:11:00,2
C-075,Baggage and Cargo Handling,2023-11-06,97.59,57.03,538.01,9.27,Windy,Equipment_B,7,8.52,0,2023-01-01 15:15:00,2
C-076,Safety and Maintenance Support,2023-04-05,51.12,49.58,487.92,2.3,Rainy,Equipment_A,9,16.78,1,2023-01-01 08:34:00,3
C-077,Baggage and Cargo Handling,2023-11-18,26.11,20.89,484.01,9.71,Cloudy,Equipment_C,9,13.79,0,2023-01-01 19:48:00,3
C-078,Aircraft and Passenger Operations,2023-11-22,64.94,7.35,532.94,7.27,Rainy,Equipment_C,1,16.52,0,2023-01-01 12:32:00,4
C-079,Baggage and Cargo Handling,2023-09-01,35.17,40.09,514.5,8.59,Sunny,Equipment_B,7,7.47,1,2023-01-01 10:37:00,4
C-080,Equipment Operation and Maintenance,2023-04-20,72.62,29.65,528.65,8.48,Cloudy,Equipment_A,9,19.07,1,2023-01-01 00:32:00,3
C-081,Baggage and Cargo Handling,2023-08-12,57.47,53.05,597.47,1.84,Windy,Equipment_B,1,7.82,1,2023-01-01 20:23:00,1
C-082,Equipment Operation and Maintenance,2023-02-21,89.31,25.49,576.79,9.99,Sunny,Equipment_D,6,18.41,1,2023-01-01 08:29:00,1
C-083,Emergency and Contingency Tasks,2023-09-06,68.35,46.55,538.44,5.49,Sunny,Equipment_B,9,2.37,1,2023-01-01 02:15:00,3
C-084,Aircraft and Passenger Operations,2023-12-13,105.48,40.65,597.71,8.17,Cloudy,Equipment_D,8,2.24,1,2023-01-01 14:41:00,3
C-085,Baggage and Cargo Handling,2023-12-02,62.58,25.42,574.75,5.19,Sunny,Equipment_B,5,1.53,0,2023-01-01 14:57:00,1
C-086,Aircraft Servicing,2023-06-19,101.83,57.23,521.39,1.43,Cloudy,Equipment_D,2,11.75,1,2023-01-01 13:44:00,2
C-087,Aircraft and Passenger Operations,2023-12-08,32.98,59.87,506.73,2.98,Rainy,Equipment_B,5,4.1,0,2023-01-01 20:55:00,2
C-088,Aircraft and Passenger Operations,2023-10-15,65.34,55.68,552.02,9.72,Cloudy,Equipment_D,6,5.51,1,2023-01-01 06:27:00,4
C-089,Emergency and Contingency Tasks,2023-02-21,73.28,59.0,540.7,3.2,Cloudy,Equipment_A,8,4.63,0,2023-01-01 01:39:00,3
C-090,Baggage and Cargo Handling,2023-11-07,18.08,16.01,556.55,1.28,Rainy,Equipment_D,6,10.86,1,2023-01-01 10:57:00,4
C-091,Equipment Operation and Maintenance,2023-12-31,22.69,20.0,566.6,1.45,Sunny,Equipment_A,6,5.66,1,2023-01-01 06:16:00,3
C-092,Baggage and Cargo Handling,2023-10-09,84.38,8.9,493.05,9.45,Rainy,Equipment_B,8,15.05,1,2023-01-01 05:33:00,1
C-093,Equipment Operation and Maintenance,2023-04-21,72.27,59.07,516.79,3.48,Windy,Equipment_C,4,7.96,1,2023-01-01 03:37:00,4
C-094,Aircraft Servicing,2023-10-03,100.48,23.07,519.64,6.37,Rainy,Equipment_A,5,16.35,1,2023-01-01 15:17:00,2
C-095,Safety and Maintenance Support,2023-06-28,56.79,39.64,594.27,8.61,Rainy,Equipment_B,7,5.03,0,2023-01-01 19:55:00,2
C-096,Equipment Operation and Maintenance,2023-04-07,30.33,34.28,503.45,4.88,Rainy,Equipment_B,5,18.5,0,2023-01-01 20:59:00,1
C-097,Baggage and Cargo Handling,2023-12-12,106.95,58.77,504.26,7.44,Windy,Equipment_A,2,18.19,0,2023-01-01 15:41:00,1
C-098,Aircraft Servicing,2023-06-20,23.36,9.14,544.06,9.03,Sunny,Equipment_B,2,9.56,0,2023-01-01 12:46:00,3
C-099,Communication and Coordination,2023-04-24,71.34,21.18,516.56,1.67,Rainy,Equipment_D,5,10.4,1,2023-01-01 14:42:00,3
C-100,Communication and Coordination,2023-12-06,93.05,49.33,486.97,6.71,Cloudy,Equipment_C,9,14.34,1,2023-01-01 14:25:00,1
C-101,Emergency and Contingency Tasks,2023-05-01,65.15,33.18,500.35,9.01,Cloudy,Equipment_A,7,9.53,1,2023-01-01 05:53:00,4
C-102,Emergency and Contingency Tasks,2023-03-09,21.06,12.04,572.43,4.49,Windy,Equipment_A,6,1.33,0,2023-01-01 11:18:00,3
C-103,Safety and Maintenance Support,2023-03-05,30.2,33.47,598.31,8.87,Cloudy,Equipment_C,7,9.4,0,2023-01-01 02:37:00,4
C-104,Communication and Coordination,2023-11-18,30.86,55.21,554.51,7.74,Cloudy,Equipment_A,1,7.39,0,2023-01-01 15:07:00,3
C-105,Safety and Maintenance Support,2023-07-16,66.93,32.93,506.1,2.56,Sunny,Equipment_B,5,19.71,0,2023-01-01 04:29:00,1
C-106,Communication and Coordination,2023-02-12,110.84,9.28,545.1,5.11,Windy,Equipment_C,6,15.82,0,2023-01-01 11:10:00,2
C-107,Baggage and Cargo Handling,2023-09-25,107.94,17.04,522.13,4.39,Windy,Equipment_D,4,15.3,1,2023-01-01 08:48:00,3
C-108,Equipment Operation and Maintenance,2023-07-27,54.83,19.94,578.63,4.24,Windy,Equipment_C,9,13.17,0,2023-01-01 18:30:00,3
C-109,Aircraft and Passenger Operations,2023-02-19,87.02,41.26,548.3,7.73,Cloudy,Equipment_D,1,1.14,1,2023-01-01 06:10:00,1
C-110,Equipment Operation and Maintenance,2023-01-13,109.23,16.4,538.98,3.73,Sunny,Equipment_B,9,3.64,1,2023-01-01 09:27:00,3
C-111,Emergency and Contingency Tasks,2023-12-30,47.3,51.7,500.87,7.21,Cloudy,Equipment_D,6,3.17,0,2023-01-01 20:27:00,1
C-112,Aircraft Servicing,2023-06-13,81.93,44.1,571.89,3.71,Cloudy,Equipment_D,9,11.9,1,2023-01-01 23:01:00,4
C-113,Safety and Maintenance Support,2023-03-13,115.91,57.26,555.16,8.02,Windy,Equipment_A,8,10.16,0,2023-01-01 10:11:00,3
C-114,Safety and Maintenance Support,2023-02-27,53.93,21.74,533.65,4.64,Windy,Equipment_A,5,5.79,1,2023-01-01 17:37:00,1
C-115,Baggage and Cargo Handling,2023-05-20,87.93,18.73,555.49,1.21,Sunny,Equipment_D,8,1.58,0,2023-01-01 13:13:00,3
C-116,Emergency and Contingency Tasks,2023-04-20,53.07,7.07,564.27,3.07,Windy,Equipment_D,8,7.51,1,2023-01-01 11:03:00,1
C-117,Baggage and Cargo Handling,2023-03-18,61.64,9.22,550.12,5.29,Windy,Equipment_A,6,9.4,0,2023-01-01 08:59:00,1
C-118,Equipment Operation and Maintenance,2023-07-09,65.73,7.38,562.05,9.36,Sunny,Equipment_C,7,15.76,1,2023-01-01 00:49:00,4
C-119,Emergency and Contingency Tasks,2023-07-05,26.3,57.57,492.85,5.82,Rainy,Equipment_A,2,4.5,1,2023-01-01 10:04:00,1
C-120,Baggage and Cargo Handling,2023-06-12,31.05,53.02,511.62,2.73,Rainy,Equipment_D,1,8.52,1,2023-01-01 10:54:00,2
C-121,Equipment Operation and Maintenance,2023-04-15,86.92,55.79,540.75,9.52,Cloudy,Equipment_C,2,16.73,1,2023-01-01 20:29:00,4
C-122,Baggage and Cargo Handling,2023-12-09,104.39,18.5,571.81,3.37,Rainy,Equipment_D,9,10.85,1,2023-01-01 23:28:00,3
C-123,Aircraft and Passenger Operations,2023-10-26,43.4,42.09,505.27,4.17,Cloudy,Equipment_A,4,16.36,0,2023-01-01 04:10:00,4
C-124,Equipment Operation and Maintenance,2023-05-29,34.48,15.26,564.26,3.8,Rainy,Equipment_B,2,15.24,0,2023-01-01 16:40:00,3
C-125,Communication and Coordination,2023-01-09,78.88,36.86,596.45,8.56,Rainy,Equipment_A,7,16.67,0,2023-01-01 13:35:00,1
C-126,Communication and Coordination,2023-06-27,112.0,6.23,586.69,1.97,Rainy,Equipment_B,3,19.67,1,2023-01-01 19:26:00,2
C-127,Aircraft and Passenger Operations,2023-08-21,91.32,36.45,596.78,7.23,Windy,Equipment_D,7,1.04,0,2023-01-01 08:07:00,1
C-128,Communication and Coordination,2023-03-12,21.11,25.5,511.88,8.18,Sunny,Equipment_C,5,7.14,1,2023-01-01 03:21:00,4
C-129,Communication and Coordination,2023-08-04,46.16,19.32,530.72,9.02,Rainy,Equipment_B,3,12.14,1,2023-01-01 06:11:00,2
C-130,Communication and Coordination,2023-01-30,63.44,33.1,500.99,1.78,Sunny,Equipment_C,9,8.46,1,2023-01-01 21:59:00,4
C-131,Aircraft Servicing,2023-11-10,114.39,48.4,511.12,2.7,Rainy,Equipment_B,1,14.07,1,2023-01-01 20:22:00,1
C-132,Aircraft Servicing,2023-04-04,109.55,13.08,512.91,2.75,Sunny,Equipment_B,5,17.72,0,2023-01-01 19:18:00,1
C-133,Emergency and Contingency Tasks,2023-03-02,39.65,41.52,596.23,1.76,Sunny,Equipment_C,4,1.38,1,2023-01-01 17:19:00,1
C-134,Emergency and Contingency Tasks,2023-11-12,66.27,16.6,549.06,3.18,Rainy,Equipment_B,3,17.49,0,2023-01-01 04:41:00,1
C-135,Equipment Operation and Maintenance,2023-05-28,70.81,23.6,538.34,4.29,Rainy,Equipment_D,6,9.93,1,2023-01-01 23:32:00,4
C-136,Emergency and Contingency Tasks,2023-11-25,87.81,53.6,506.62,8.62,Windy,Equipment_A,5,18.26,0,2023-01-01 16:08:00,2
C-137,Aircraft and Passenger Operations,2023-01-14,116.12,18.77,550.29,6.16,Cloudy,Equipment_C,5,13.21,0,2023-01-01 11:28:00,3
C-138,Communication and Coordination,2023-06-01,21.91,45.46,543.94,5.4,Windy,Equipment_D,3,1.77,1,2023-01-01 23:56:00,3
C-139,Emergency and Contingency Tasks,2023-05-07,91.62,19.46,563.47,5.19,Sunny,Equipment_A,5,14.19,0,2023-01-01 18:07:00,2
C-140,Emergency and Contingency Tasks,2023-07-21,88.97,11.61,573.77,1.55,Windy,Equipment_B,3,17.21,0,2023-01-01 04:45:00,1
C-141,Aircraft Servicing,2023-11-05,96.77,28.58,568.64,9.4,Rainy,Equipment_A,8,18.14,0,2023-01-01 18:12:00,2
C-142,Aircraft Servicing,2023-10-29,34.38,35.53,537.91,8.96,Windy,Equipment_D,5,7.21,0,2023-01-01 10:07:00,4
C-143,Communication and Coordination,2023-06-16,59.77,57.38,484.6,3.8,Rainy,Equipment_D,4,11.09,0,2023-01-01 16:58:00,3
C-144,Aircraft Servicing,2023-08-29,29.07,26.13,532.04,7.37,Sunny,Equipment_A,7,18.7,0,2023-01-01 08:20:00,2
C-145,Aircraft and Passenger Operations,2023-01-01,85.39,58.52,590.91,4.36,Cloudy,Equipment_B,7,3.74,0,2023-01-01 14:37:00,2
C-146,Communication and Coordination,2023-12-31,55.31,44.23,520.98,6.23,Rainy,Equipment_A,7,4.21,0,2023-01-01 13:36:00,3
C-147,Safety and Maintenance Support,2023-01-04,12.79,39.98,483.78,5.56,Rainy,Equipment_B,7,3.65,1,2023-01-01 23:09:00,3
C-148,Emergency and Contingency Tasks,2023-12-18,92.15,56.07,498.56,8.7,Sunny,Equipment_D,6,10.15,0,2023-01-01 02:11:00,4
C-149,Aircraft and Passenger Operations,2023-06-21,41.79,45.52,541.97,9.11,Windy,Equipment_D,4,8.56,1,2023-01-01 18:14:00,2
C-150,Safety and Maintenance Support,2023-12-30,41.91,46.73,515.26,8.29,Sunny,Equipment_B,7,13.32,0,2023-01-01 11:50:00,2
C-151,Safety and Maintenance Support,2023-11-01,97.46,9.6,597.23,2.41,Windy,Equipment_B,3,17.86,1,2023-01-01 19:22:00,3
C-152,Emergency and Contingency Tasks,2023-12-30,101.46,23.93,542.92,9.99,Windy,Equipment_A,4,6.69,0,2023-01-01 04:19:00,4
C-153,Emergency and Contingency Tasks,2023-04-23,62.29,35.82,576.83,9.92,Windy,Equipment_D,9,3.16,0,2023-01-01 16:58:00,1
C-154,Communication and Coordination,2023-05-27,32.49,50.34,528.78,1.79,Windy,Equipment_C,6,10.94,0,2023-01-01 23:05:00,4
C-155,Baggage and Cargo Handling,2023-07-11,43.71,35.54,599.28,8.71,Sunny,Equipment_C,2,7.21,1,2023-01-01 04:57:00,1
C-156,Emergency and Contingency Tasks,2023-05-13,35.46,27.29,487.03,4.49,Windy,Equipment_C,7,11.84,1,2023-01-01 18:48:00,4
C-157,Communication and Coordination,2023-01-08,84.75,54.79,519.34,7.15,Windy,Equipment_D,3,9.65,1,2023-01-01 22:42:00,1
C-158,Aircraft and Passenger Operations,2023-10-08,72.42,21.05,487.62,6.65,Cloudy,Equipment_D,4,18.81,0,2023-01-01 11:38:00,2
C-159,Aircraft and Passenger Operations,2023-06-25,95.08,40.83,492.64,7.63,Rainy,Equipment_A,1,16.09,0,2023-01-01 19:28:00,2
C-160,Aircraft Servicing,2023-12-10,47.03,45.12,581.38,6.95,Rainy,Equipment_A,1,11.11,1,2023-01-01 21:04:00,4
C-161,Communication and Coordination,2023-03-31,18.26,57.68,523.02,4.5,Sunny,Equipment_D,1,7.93,0,2023-01-01 12:15:00,4
C-162,Aircraft and Passenger Operations,2023-11-05,30.86,39.97,486.67,1.5,Sunny,Equipment_B,9,8.28,1,2023-01-01 22:24:00,4
C-163,Aircraft Servicing,2023-05-18,17.79,48.84,501.63,3.57,Sunny,Equipment_B,4,14.64,1,2023-01-01 03:52:00,2
C-164,Aircraft Servicing,2023-05-14,32.15,12.62,544.76,3.37,Sunny,Equipment_D,2,14.84,0,2023-01-01 04:17:00,2
C-165,Emergency and Contingency Tasks,2023-08-18,52.73,6.02,515.0,7.45,Windy,Equipment_A,1,9.28,0,2023-01-01 17:05:00,1
C-166,Communication and Coordination,2023-01-02,22.93,54.44,589.55,5.27,Cloudy,Equipment_A,7,3.65,1,2023-01-01 17:01:00,1
C-167,Safety and Maintenance Support,2023-10-07,80.72,10.44,513.7,4.13,Cloudy,Equipment_B,5,6.02,0,2023-01-01 15:12:00,4
C-168,Equipment Operation and Maintenance,2023-05-02,86.19,16.63,514.5,7.23,Sunny,Equipment_B,3,11.51,0,2023-01-01 19:31:00,2
C-169,Communication and Coordination,2023-02-27,47.03,57.8,575.04,7.41,Sunny,Equipment_A,7,8.27,1,2023-01-01 21:19:00,1
C-170,Baggage and Cargo Handling,2023-08-25,37.31,5.83,552.34,2.05,Sunny,Equipment_B,8,17.94,0,2023-01-01 21:05:00,4
C-171,Aircraft Servicing,2023-08-18,30.76,52.68,504.99,7.38,Sunny,Equipment_A,6,7.32,0,2023-01-01 09:56:00,4
C-172,Aircraft and Passenger Operations,2023-08-21,46.76,29.06,514.63,1.21,Windy,Equipment_D,8,19.61,0,2023-01-01 12:25:00,2
C-173,Aircraft Servicing,2023-07-26,55.15,16.24,551.79,3.43,Cloudy,Equipment_C,9,6.69,0,2023-01-01 03:54:00,4
C-174,Equipment Operation and Maintenance,2023-05-26,95.89,19.03,534.33,5.89,Sunny,Equipment_D,8,18.79,1,2023-01-01 06:03:00,2
C-175,Aircraft and Passenger Operations,2023-09-29,103.19,33.18,511.39,5.08,Cloudy,Equipment_B,1,4.74,0,2023-01-01 09:23:00,1
C-176,Aircraft and Passenger Operations,2023-01-24,99.43,41.32,547.63,6.57,Windy,Equipment_D,3,9.8,0,2023-01-01 10:00:00,1
C-177,Equipment Operation and Maintenance,2023-02-10,83.59,22.16,587.12,8.54,Rainy,Equipment_B,4,3.93,0,2023-01-01 09:12:00,4
C-178,Baggage and Cargo Handling,2023-08-23,105.44,37.15,550.9,6.88,Cloudy,Equipment_C,9,2.73,1,2023-01-01 15:13:00,1
C-179,Communication and Coordination,2023-09-11,47.48,32.27,531.0,4.05,Sunny,Equipment_A,9,5.91,1,2023-01-01 23:53:00,1
C-180,Baggage and Cargo Handling,2023-06-12,38.63,18.89,589.33,8.02,Windy,Equipment_C,4,13.33,1,2023-01-01 16:17:00,3
C-181,Equipment Operation and Maintenance,2023-12-01,18.83,33.44,529.61,2.65,Sunny,Equipment_B,6,17.01,0,2023-01-01 16:03:00,3
C-182,Aircraft Servicing,2023-12-09,57.86,43.01,561.22,2.83,Rainy,Equipment_D,1,12.76,0,2023-01-01 20:57:00,3
C-183,Safety and Maintenance Support,2023-01-17,45.33,9.12,487.98,7.53,Rainy,Equipment_A,6,2.83,0,2023-01-01 05:40:00,4
C-184,Communication and Coordination,2023-10-18,40.27,12.9,571.08,7.92,Sunny,Equipment_D,3,14.61,0,2023-01-01 23:05:00,1
C-185,Communication and Coordination,2023-10-25,74.77,35.86,574.17,2.81,Rainy,Equipment_D,2,1.8,0,2023-01-01 09:35:00,3
