task_ID,Gate_number,Floor_No,shift_no,date,Number_of_Personnel,crew_demand
T-001,0,0,2,2023-05-28,48,2
T-001,0,0,2,2023-05-26,48,0
T-001,0,0,2,2023-05-14,48,2
T-001,0,0,2,2023-05-13,48,4
T-001,0,0,2,2023-06-09,48,0
T-001,0,0,2,2023-06-25,48,0
T-001,0,0,2,2023-06-19,48,-2
T-001,0,0,2,2023-06-20,48,-1
T-001,0,0,2,2023-07-22,48,3
T-001,0,0,2,2023-07-04,48,-2
T-001,0,0,2,2023-07-10,48,-1
T-001,0,0,2,2023-07-31,48,0
T-001,0,0,2,2023-08-04,48,1
T-001,0,0,2,2023-08-05,48,1
T-001,0,0,2,2023-08-22,48,-2
T-001,0,0,2,2023-08-08,48,-1
T-001,0,0,2,2023-09-16,48,2
T-001,0,0,2,2023-09-14,48,4
T-001,0,0,2,2023-09-24,48,3
T-001,0,0,2,2023-09-29,48,1
T-001,0,0,2,2023-10-12,48,-1
T-001,0,0,2,2023-10-21,48,-1
T-001,0,0,2,2023-10-16,48,3
T-001,0,0,2,2023-10-30,48,5
T-001,0,0,2,2023-11-01,48,3
T-001,0,0,2,2023-11-13,48,3
T-001,0,0,2,2023-11-27,48,-2
T-001,0,0,2,2023-11-09,48,3
T-001,0,0,2,2023-12-24,48,4
T-001,0,0,2,2023-12-22,48,1
T-001,0,0,2,2023-12-27,48,3
T-001,0,0,2,2023-12-25,48,4
T-001,0,0,3,2023-01-18,48,4
T-001,0,0,3,2023-01-16,48,2
T-001,0,0,3,2023-01-12,48,1
T-001,0,0,3,2023-01-08,48,0
T-001,0,0,3,2023-02-07,48,3
T-001,0,0,3,2023-02-03,48,-2
T-001,0,0,3,2023-02-28,48,-2
T-001,0,0,3,2023-02-26,48,3
T-001,0,0,3,2023-03-18,48,1
T-001,0,0,3,2023-03-30,48,-1
T-001,0,0,3,2023-03-22,48,1
T-001,0,0,3,2023-03-19,48,1
T-001,0,0,3,2023-04-27,48,1
T-001,0,0,3,2023-04-16,48,5
T-001,0,0,3,2023-04-14,48,-1
T-001,0,0,3,2023-04-06,48,4
T-001,0,0,3,2023-05-28,48,2
T-001,0,0,3,2023-05-26,48,0
T-001,0,0,3,2023-05-14,48,3
T-001,0,0,3,2023-05-13,48,-2
T-001,0,0,3,2023-06-09,48,3
T-001,0,0,3,2023-06-25,48,5
T-001,0,0,3,2023-06-19,48,-1
T-001,0,0,3,2023-06-20,48,2
T-001,0,0,3,2023-07-22,48,-1
T-001,0,0,3,2023-07-04,48,-2
T-001,0,0,3,2023-07-10,48,4
T-001,0,0,3,2023-07-31,48,3
T-001,0,0,3,2023-08-04,48,4
T-001,0,0,3,2023-08-05,48,3
T-001,0,0,3,2023-08-22,48,-2
T-001,0,0,3,2023-08-08,48,5
T-001,0,0,3,2023-09-16,48,4
T-001,0,0,3,2023-09-14,48,-1
T-001,0,0,3,2023-09-24,48,3
T-001,0,0,3,2023-09-29,48,1
T-001,0,0,3,2023-10-12,48,-1
T-001,0,0,3,2023-10-21,48,1
T-001,0,0,3,2023-10-16,48,2
T-001,0,0,3,2023-10-30,48,1
T-001,0,0,3,2023-11-01,48,5
T-001,0,0,3,2023-11-13,48,1
T-001,0,0,3,2023-11-27,48,0
T-001,0,0,3,2023-11-09,48,4
T-001,0,0,3,2023-12-24,48,-2
T-001,0,0,3,2023-12-22,48,1
T-001,0,0,3,2023-12-27,48,-1
T-001,0,0,3,2023-12-25,48,0
T-001,0,0,4,2023-01-18,48,4
T-001,0,0,4,2023-01-16,48,3
T-001,0,0,4,2023-01-12,48,-2
T-001,0,0,4,2023-01-08,48,4
T-001,0,0,4,2023-02-07,48,-2
T-001,0,0,4,2023-02-03,48,0
T-001,0,0,4,2023-02-28,48,-1
T-001,0,0,4,2023-02-26,48,1
T-001,0,0,4,2023-03-18,48,4
T-001,0,0,4,2023-03-30,48,5
T-001,0,0,4,2023-03-22,48,0
T-001,0,0,4,2023-03-19,48,4
T-001,0,0,4,2023-04-27,48,4
T-001,0,0,4,2023-04-16,48,0
T-001,0,0,4,2023-04-14,48,-2
T-001,0,0,4,2023-04-06,48,2
T-001,0,0,4,2023-05-28,48,5
T-001,0,0,4,2023-05-26,48,3
T-001,0,0,4,2023-05-14,48,-2
T-001,0,0,4,2023-05-13,48,-1
T-001,0,0,4,2023-06-09,48,-1
T-001,0,0,4,2023-06-25,48,3
T-001,0,0,4,2023-06-19,48,-2
T-001,0,0,4,2023-06-20,48,4
T-001,0,0,4,2023-07-22,48,-1
T-001,0,0,4,2023-07-04,48,-2
T-001,0,0,4,2023-07-10,48,-2
T-001,0,0,4,2023-07-31,48,5
T-001,0,0,4,2023-08-04,48,2
T-001,0,0,4,2023-08-05,48,0
T-001,0,0,4,2023-08-22,48,5
T-001,0,0,4,2023-08-08,48,1
T-001,0,0,4,2023-09-16,48,1
T-001,0,0,4,2023-09-14,48,0
T-001,0,0,4,2023-09-24,48,-1
T-001,0,0,4,2023-09-29,48,4
T-001,0,0,4,2023-10-12,48,-1
T-001,0,0,4,2023-10-21,48,2
T-001,0,0,4,2023-10-16,48,0
T-001,0,0,4,2023-10-30,48,5
T-001,0,0,4,2023-11-01,48,5
T-001,0,0,4,2023-11-13,48,-1
T-001,0,0,4,2023-11-27,48,2
T-001,0,0,4,2023-11-09,48,5
T-001,0,0,4,2023-12-24,48,3
T-001,0,0,4,2023-12-22,48,2
T-001,0,0,4,2023-12-27,48,0
T-001,0,0,4,2023-12-25,48,0
T-001,19,1,1,2023-01-18,4,2
T-001,19,1,1,2023-01-16,4,1
T-001,19,1,1,2023-01-12,4,1
T-001,19,1,1,2023-01-08,4,1
T-001,19,1,1,2023-02-07,4,2
T-001,19,1,1,2023-02-03,4,2
T-001,19,1,1,2023-02-28,4,2
T-001,19,1,1,2023-02-26,4,1
T-001,19,1,1,2023-03-18,4,4
T-001,19,1,1,2023-03-30,4,3
T-001,19,1,1,2023-03-22,4,4
T-001,19,1,1,2023-03-19,4,-1
T-001,19,1,1,2023-04-27,4,4
T-001,19,1,1,2023-04-16,4,4
T-001,19,1,1,2023-04-14,4,5
T-001,19,1,1,2023-04-06,4,3
T-001,19,1,1,2023-05-28,4,2
T-001,19,1,1,2023-05-26,4,1
T-001,19,1,1,2023-05-14,4,5
T-001,19,1,1,2023-05-13,4,2
T-001,19,1,1,2023-06-09,4,3
T-001,19,1,1,2023-06-25,4,-1
T-001,19,1,1,2023-06-19,4,1
T-001,19,1,1,2023-06-20,4,1
T-001,19,1,1,2023-07-22,4,3
T-001,19,1,1,2023-07-04,4,2
T-001,19,1,1,2023-07-10,4,1
T-001,19,1,1,2023-07-31,4,-2
T-001,19,1,1,2023-08-04,4,-2
T-001,19,1,1,2023-08-05,4,1
T-001,19,1,1,2023-08-22,4,1
T-001,19,1,1,2023-08-08,4,2
T-001,19,1,1,2023-09-16,4,2
T-001,19,1,1,2023-09-14,4,1
T-001,19,1,1,2023-09-24,4,4
T-001,19,1,1,2023-09-29,4,-2
T-001,19,1,1,2023-10-12,4,2
T-001,19,1,1,2023-10-21,4,2
T-001,19,1,1,2023-10-16,4,-2
T-001,19,1,1,2023-10-30,4,2
T-001,19,1,1,2023-11-01,4,-2
T-001,19,1,1,2023-11-13,4,0
T-001,19,1,1,2023-11-27,4,-1
T-001,19,1,1,2023-11-09,4,-2
T-001,19,1,1,2023-12-24,4,3
T-001,19,1,1,2023-12-22,4,4
T-001,19,1,1,2023-12-27,4,1
T-001,19,1,1,2023-12-25,4,1
T-001,19,1,2,2023-01-18,4,0
T-001,19,1,2,2023-01-16,4,4
T-001,19,1,2,2023-01-12,4,4
T-001,19,1,2,2023-01-08,4,1
T-001,19,1,2,2023-02-07,4,-2
T-001,19,1,2,2023-02-03,4,2
T-001,19,1,2,2023-02-28,4,0
T-001,19,1,2,2023-02-26,4,5
T-001,19,1,2,2023-03-18,4,5
T-001,19,1,2,2023-03-30,4,1
T-001,19,1,2,2023-03-22,4,-1
T-001,19,1,2,2023-03-19,4,4
T-001,19,1,2,2023-04-27,4,-2
T-001,19,1,2,2023-04-16,4,1
T-001,19,1,2,2023-04-14,4,1
T-001,19,1,2,2023-04-06,4,4
T-001,19,1,2,2023-05-28,4,0
T-001,19,1,2,2023-05-26,4,4
T-001,19,1,2,2023-05-14,4,5
T-001,19,1,2,2023-05-13,4,-2
T-001,19,1,2,2023-06-09,4,-1
T-001,19,1,2,2023-06-25,4,3
T-001,19,1,2,2023-06-19,4,1
T-001,19,1,2,2023-06-20,4,1
T-001,19,1,2,2023-07-22,4,5
T-001,19,1,2,2023-07-04,4,-1
T-001,19,1,2,2023-07-10,4,2
T-001,19,1,2,2023-07-31,4,-1
T-001,19,1,2,2023-08-04,4,-2
T-001,19,1,2,2023-08-05,4,2
T-001,19,1,2,2023-08-22,4,0
T-001,19,1,2,2023-08-08,4,-1
T-001,19,1,2,2023-09-16,4,2
T-001,19,1,2,2023-09-14,4,-1
T-001,19,1,2,2023-09-24,4,0
T-001,19,1,2,2023-09-29,4,5
T-001,19,1,2,2023-10-12,4,-2
T-001,19,1,2,2023-10-21,4,2
T-001,19,1,2,2023-10-16,4,0
T-001,19,1,2,2023-10-30,4,0
T-001,19,1,2,2023-11-01,4,2
T-001,19,1,2,2023-11-13,4,0
T-001,19,1,2,2023-11-27,4,0
T-001,19,1,2,2023-11-09,4,5
T-001,19,1,2,2023-12-24,4,4
T-001,19,1,2,2023-12-22,4,-1
T-001,19,1,2,2023-12-27,4,0
T-001,19,1,2,2023-12-25,4,-1
T-001,19,1,3,2023-01-18,4,1
T-001,19,1,3,2023-01-16,4,-1
T-001,19,1,3,2023-01-12,4,2
T-001,19,1,3,2023-01-08,4,0
T-001,19,1,3,2023-02-07,4,3
T-001,19,1,3,2023-02-03,4,3
T-001,19,1,3,2023-02-28,4,0
T-001,19,1,3,2023-02-26,4,0
T-001,19,1,3,2023-03-18,4,5
T-001,19,1,3,2023-03-30,4,5
T-001,19,1,3,2023-03-22,4,5
T-001,19,1,3,2023-03-19,4,3
T-001,19,1,3,2023-04-27,4,-1
T-001,19,1,3,2023-04-16,4,3
T-001,19,1,3,2023-04-14,4,4
T-001,19,1,3,2023-04-06,4,-1
T-001,19,1,3,2023-05-28,4,4
T-001,19,1,3,2023-05-26,4,4
T-001,19,1,3,2023-05-14,4,0
T-001,19,1,3,2023-05-13,4,4
T-001,19,1,3,2023-06-09,4,-1
T-001,19,1,3,2023-06-25,4,2
T-001,19,1,3,2023-06-19,4,-2
T-001,19,1,3,2023-06-20,4,-1
T-001,19,1,3,2023-07-22,4,-1
T-001,19,1,3,2023-07-04,4,5
T-001,19,1,3,2023-07-10,4,-2
T-001,19,1,3,2023-07-31,4,2
T-001,19,1,3,2023-08-04,4,-2
T-001,19,1,3,2023-08-05,4,-2
T-001,19,1,3,2023-08-22,4,0
T-001,19,1,3,2023-08-08,4,5
T-001,19,1,3,2023-09-16,4,5
T-001,19,1,3,2023-09-14,4,4
T-001,19,1,3,2023-09-24,4,1
T-001,19,1,3,2023-09-29,4,1
T-001,19,1,3,2023-10-12,4,0
T-001,19,1,3,2023-10-21,4,4
T-001,19,1,3,2023-10-16,4,-1
T-001,19,1,3,2023-10-30,4,3
T-001,19,1,3,2023-11-01,4,-1
T-001,19,1,3,2023-11-13,4,2
T-001,19,1,3,2023-11-27,4,-2
T-001,19,1,3,2023-11-09,4,2
T-001,19,1,3,2023-12-24,4,0
T-001,19,1,3,2023-12-22,4,4
T-001,19,1,3,2023-12-27,4,3
T-001,19,1,3,2023-12-25,4,1
T-001,19,1,4,2023-01-18,4,2
T-001,19,1,4,2023-01-16,4,1
T-001,19,1,4,2023-01-12,4,-1
T-001,19,1,4,2023-01-08,4,1
T-001,19,1,4,2023-02-07,4,2
T-001,19,1,4,2023-02-03,4,-2
T-001,19,1,4,2023-02-28,4,3
T-001,19,1,4,2023-02-26,4,3
T-001,19,1,4,2023-03-18,4,4
T-001,19,1,4,2023-03-30,4,0
T-001,19,1,4,2023-03-22,4,3
T-001,19,1,4,2023-03-19,4,3
T-001,19,1,4,2023-04-27,4,5
T-001,19,1,4,2023-04-16,4,-1
T-001,19,1,4,2023-04-14,4,-1
T-001,19,1,4,2023-04-06,4,0
T-001,19,1,4,2023-05-28,4,1
T-001,19,1,4,2023-05-26,4,0
T-001,19,1,4,2023-05-14,4,1
T-001,19,1,4,2023-05-13,4,-1
T-001,19,1,4,2023-06-09,4,5
T-001,19,1,4,2023-06-25,4,0
T-001,19,1,4,2023-06-19,4,3
T-001,19,1,4,2023-06-20,4,1
T-001,19,1,4,2023-07-22,4,1
T-001,19,1,4,2023-07-04,4,1
T-001,19,1,4,2023-07-10,4,4
T-001,19,1,4,2023-07-31,4,2
T-001,19,1,4,2023-08-04,4,0
T-001,19,1,4,2023-08-05,4,4
T-001,19,1,4,2023-08-22,4,3
T-001,19,1,4,2023-08-08,4,-2
T-001,19,1,4,2023-09-16,4,-2
T-001,19,1,4,2023-09-14,4,1
T-001,19,1,4,2023-09-24,4,1
T-001,19,1,4,2023-09-29,4,-2
T-001,19,1,4,2023-10-12,4,3
T-001,19,1,4,2023-10-21,4,-2
T-001,19,1,4,2023-10-16,4,1
T-001,19,1,4,2023-10-30,4,4
T-001,19,1,4,2023-11-01,4,3
T-001,19,1,4,2023-11-13,4,-2
T-001,19,1,4,2023-11-27,4,0
T-001,19,1,4,2023-11-09,4,3
T-001,19,1,4,2023-12-24,4,5
T-001,19,1,4,2023-12-22,4,0
T-001,19,1,4,2023-12-27,4,2
T-001,19,1,4,2023-12-25,4,-2
T-001,20,1,1,2023-01-18,4,-1
T-001,20,1,1,2023-01-16,4,5
T-001,20,1,1,2023-01-12,4,1
T-001,20,1,1,2023-01-08,4,2
T-001,20,1,1,2023-02-07,4,2
T-001,20,1,1,2023-02-03,4,0
T-001,20,1,1,2023-02-28,4,0
T-001,20,1,1,2023-02-26,4,4
T-001,20,1,1,2023-03-18,4,0
T-001,20,1,1,2023-03-30,4,2
T-001,20,1,1,2023-03-22,4,-1
T-001,20,1,1,2023-03-19,4,4
T-001,20,1,1,2023-04-27,4,2
T-001,20,1,1,2023-04-16,4,5
T-001,20,1,1,2023-04-14,4,-1
T-001,20,1,1,2023-04-06,4,-2
T-001,20,1,1,2023-05-28,4,5
T-001,20,1,1,2023-05-26,4,3
T-001,20,1,1,2023-05-14,4,4
T-001,20,1,1,2023-05-13,4,4
T-001,20,1,1,2023-06-09,4,1
T-001,20,1,1,2023-06-25,4,1
T-001,20,1,1,2023-06-19,4,-1
T-001,20,1,1,2023-06-20,4,-2
T-001,20,1,1,2023-07-22,4,1
T-001,20,1,1,2023-07-04,4,3
T-001,20,1,1,2023-07-10,4,4
T-001,20,1,1,2023-07-31,4,2
T-001,20,1,1,2023-08-04,4,1
T-001,20,1,1,2023-08-05,4,-1
T-001,20,1,1,2023-08-22,4,4
T-001,20,1,1,2023-08-08,4,0
T-001,20,1,1,2023-09-16,4,2
T-001,20,1,1,2023-09-14,4,3
T-001,20,1,1,2023-09-24,4,-1
T-001,20,1,1,2023-09-29,4,2
T-001,20,1,1,2023-10-12,4,4
T-001,20,1,1,2023-10-21,4,-2
T-001,20,1,1,2023-10-16,4,3
T-001,20,1,1,2023-10-30,4,2
T-001,20,1,1,2023-11-01,4,5
T-001,20,1,1,2023-11-13,4,4
T-001,20,1,1,2023-11-27,4,-1
T-001,20,1,1,2023-11-09,4,0
T-001,20,1,1,2023-12-24,4,0
T-001,20,1,1,2023-12-22,4,5
T-001,20,1,1,2023-12-27,4,2
T-001,20,1,1,2023-12-25,4,-1
T-001,20,1,2,2023-01-18,4,4
T-001,20,1,2,2023-01-16,4,0
T-001,20,1,2,2023-01-12,4,-1
T-001,20,1,2,2023-01-08,4,1
T-001,20,1,2,2023-02-07,4,4
T-001,20,1,2,2023-02-03,4,-2
T-001,20,1,2,2023-02-28,4,5
T-001,20,1,2,2023-02-26,4,-2
T-001,20,1,2,2023-03-18,4,5
T-001,20,1,2,2023-03-30,4,3
T-001,20,1,2,2023-03-22,4,-2
T-001,20,1,2,2023-03-19,4,3
T-001,20,1,2,2023-04-27,4,5
T-001,20,1,2,2023-04-16,4,5
T-001,20,1,2,2023-04-14,4,1
T-001,20,1,2,2023-04-06,4,1
T-001,20,1,2,2023-05-28,4,4
T-001,20,1,2,2023-05-26,4,4
T-001,20,1,2,2023-05-14,4,-1
T-001,20,1,2,2023-05-13,4,5
T-001,20,1,2,2023-06-09,4,1
T-001,20,1,2,2023-06-25,4,4
T-001,20,1,2,2023-06-19,4,1
T-001,20,1,2,2023-06-20,4,0
T-001,20,1,2,2023-07-22,4,-1
T-001,20,1,2,2023-07-04,4,1
T-001,20,1,2,2023-07-10,4,5
T-001,20,1,2,2023-07-31,4,0
T-001,20,1,2,2023-08-04,4,3
T-001,20,1,2,2023-08-05,4,4
T-001,20,1,2,2023-08-22,4,-2
T-001,20,1,2,2023-08-08,4,1
T-001,20,1,2,2023-09-16,4,4
T-001,20,1,2,2023-09-14,4,0
T-001,20,1,2,2023-09-24,4,2
T-001,20,1,2,2023-09-29,4,2
T-001,20,1,2,2023-10-12,4,3
T-001,20,1,2,2023-10-21,4,1
T-001,20,1,2,2023-10-16,4,5
T-001,20,1,2,2023-10-30,4,5
T-001,20,1,2,2023-11-01,4,3
T-001,20,1,2,2023-11-13,4,5
T-001,20,1,2,2023-11-27,4,5
T-001,20,1,2,2023-11-09,4,3
T-001,20,1,2,2023-12-24,4,-1
T-001,20,1,2,2023-12-22,4,-2
T-001,20,1,2,2023-12-27,4,0
T-001,20,1,2,2023-12-25,4,3
T-001,20,1,3,2023-01-18,4,0
T-001,20,1,3,2023-01-16,4,3
T-001,20,1,3,2023-01-12,4,5
T-001,20,1,3,2023-01-08,4,5
T-001,20,1,3,2023-02-07,4,-1
T-001,20,1,3,2023-02-03,4,-1
T-001,20,1,3,2023-02-28,4,2
T-001,20,1,3,2023-02-26,4,3
T-001,20,1,3,2023-03-18,4,3
T-001,20,1,3,2023-03-30,4,2
T-001,20,1,3,2023-03-22,4,1
T-001,20,1,3,2023-03-19,4,-1
T-001,20,1,3,2023-04-27,4,2
T-001,20,1,3,2023-04-16,4,-2
T-001,20,1,3,2023-04-14,4,5
T-001,20,1,3,2023-04-06,4,-2
T-001,20,1,3,2023-05-28,4,-1
T-001,20,1,3,2023-05-26,4,2
T-001,20,1,3,2023-05-14,4,-2
T-001,20,1,3,2023-05-13,4,3
T-001,20,1,3,2023-06-09,4,0
T-001,20,1,3,2023-06-25,4,4
T-001,20,1,3,2023-06-19,4,1
T-001,20,1,3,2023-06-20,4,-2
T-001,20,1,3,2023-07-22,4,-1
T-001,20,1,3,2023-07-04,4,3
T-001,20,1,3,2023-07-10,4,4
T-001,20,1,3,2023-07-31,4,3
T-001,20,1,3,2023-08-04,4,0
T-001,20,1,3,2023-08-05,4,-2
T-001,20,1,3,2023-08-22,4,0
T-001,20,1,3,2023-08-08,4,3
T-001,20,1,3,2023-09-16,4,3
T-001,20,1,3,2023-09-14,4,4
T-001,20,1,3,2023-09-24,4,2
T-001,20,1,3,2023-09-29,4,0
T-001,20,1,3,2023-10-12,4,5
T-001,20,1,3,2023-10-21,4,5
T-001,20,1,3,2023-10-16,4,0
T-001,20,1,3,2023-10-30,4,1
T-001,20,1,3,2023-11-01,4,1
T-001,20,1,3,2023-11-13,4,-2
T-001,20,1,3,2023-11-27,4,5
T-001,20,1,3,2023-11-09,4,-2
T-001,20,1,3,2023-12-24,4,5
T-001,20,1,3,2023-12-22,4,5
T-001,20,1,3,2023-12-27,4,1
T-001,20,1,3,2023-12-25,4,3
T-001,20,1,4,2023-01-18,4,-2
T-001,20,1,4,2023-01-16,4,1
T-001,20,1,4,2023-01-12,4,-1
T-001,20,1,4,2023-01-08,4,-1
T-001,20,1,4,2023-02-07,4,-1
T-001,20,1,4,2023-02-03,4,3
T-001,20,1,4,2023-02-28,4,-2
T-001,20,1,4,2023-02-26,4,1
T-001,20,1,4,2023-03-18,4,-2
T-001,20,1,4,2023-03-30,4,-2
T-001,20,1,4,2023-03-22,4,4
T-001,20,1,4,2023-03-19,4,-2
T-001,20,1,4,2023-04-27,4,1
T-001,20,1,4,2023-04-16,4,4
T-001,20,1,4,2023-04-14,4,4
T-001,20,1,4,2023-04-06,4,2
T-001,20,1,4,2023-05-28,4,-2
T-001,20,1,4,2023-05-26,4,0
T-001,20,1,4,2023-05-14,4,5
T-001,20,1,4,2023-05-13,4,-2
T-001,20,1,4,2023-06-09,4,4
T-001,20,1,4,2023-06-25,4,0
T-001,20,1,4,2023-06-19,4,-1
T-001,20,1,4,2023-06-20,4,5
T-001,20,1,4,2023-07-22,4,5
T-001,20,1,4,2023-07-04,4,-1
T-001,20,1,4,2023-07-10,4,3
T-001,20,1,4,2023-07-31,4,4
T-001,20,1,4,2023-08-04,4,1
T-001,20,1,4,2023-08-05,4,3
T-001,20,1,4,2023-08-22,4,3
T-001,20,1,4,2023-08-08,4,-1
T-001,20,1,4,2023-09-16,4,0
T-001,20,1,4,2023-09-14,4,1
T-001,20,1,4,2023-09-24,4,4
T-001,20,1,4,2023-09-29,4,3
T-001,20,1,4,2023-10-12,4,4
T-001,20,1,4,2023-10-21,4,-1
T-001,20,1,4,2023-10-16,4,0
T-001,20,1,4,2023-10-30,4,3
T-001,20,1,4,2023-11-01,4,5
T-001,20,1,4,2023-11-13,4,2
T-001,20,1,4,2023-11-27,4,4
T-001,20,1,4,2023-11-09,4,4
T-001,20,1,4,2023-12-24,4,1
T-001,20,1,4,2023-12-22,4,5
T-001,20,1,4,2023-12-27,4,1
T-001,20,1,4,2023-12-25,4,4
T-001,21,1,1,2023-01-18,4,0
T-001,21,1,1,2023-01-16,4,3
T-001,21,1,1,2023-01-12,4,1
T-001,21,1,1,2023-01-08,4,-2
T-001,21,1,1,2023-02-07,4,3
T-001,21,1,1,2023-02-03,4,-2
T-001,21,1,1,2023-02-28,4,-2
T-001,21,1,1,2023-02-26,4,4
T-001,21,1,1,2023-03-18,4,5
T-001,21,1,1,2023-03-30,4,2
T-001,21,1,1,2023-03-22,4,4
T-001,21,1,1,2023-03-19,4,-2
T-001,21,1,1,2023-04-27,4,1
T-001,21,1,1,2023-04-16,4,3
T-001,21,1,1,2023-04-14,4,-1
T-001,21,1,1,2023-04-06,4,1
T-001,21,1,1,2023-05-28,4,3
T-001,21,1,1,2023-05-26,4,-1
T-001,21,1,1,2023-05-14,4,2
T-001,21,1,1,2023-05-13,4,0
T-001,21,1,1,2023-06-09,4,-2
T-001,21,1,1,2023-06-25,4,4
T-001,21,1,1,2023-06-19,4,5
T-001,21,1,1,2023-06-20,4,1
T-001,21,1,1,2023-07-22,4,2
T-001,21,1,1,2023-07-04,4,0
T-001,21,1,1,2023-07-10,4,2
T-001,21,1,1,2023-07-31,4,0
T-001,21,1,1,2023-08-04,4,2
T-001,21,1,1,2023-08-05,4,5
T-001,21,1,1,2023-08-22,4,1
T-001,21,1,1,2023-08-08,4,-1
T-001,21,1,1,2023-09-16,4,4
T-001,21,1,1,2023-09-14,4,1
T-001,21,1,1,2023-09-24,4,5
T-001,21,1,1,2023-09-29,4,-1
T-001,21,1,1,2023-10-12,4,4
T-001,21,1,1,2023-10-21,4,4
T-001,21,1,1,2023-10-16,4,-1
T-001,21,1,1,2023-10-30,4,4
T-001,21,1,1,2023-11-01,4,5
T-001,21,1,1,2023-11-13,4,-2
T-001,21,1,1,2023-11-27,4,0
T-001,21,1,1,2023-11-09,4,4
T-001,21,1,1,2023-12-24,4,1
T-001,21,1,1,2023-12-22,4,3
T-001,21,1,1,2023-12-27,4,-2
T-001,21,1,1,2023-12-25,4,4
T-001,21,1,2,2023-01-18,4,-1
T-001,21,1,2,2023-01-16,4,4
T-001,21,1,2,2023-01-12,4,-2
T-001,21,1,2,2023-01-08,4,4
T-001,21,1,2,2023-02-07,4,3
T-001,21,1,2,2023-02-03,4,4
T-001,21,1,2,2023-02-28,4,4
T-001,21,1,2,2023-02-26,4,3
T-001,21,1,2,2023-03-18,4,5
T-001,21,1,2,2023-03-30,4,3
T-001,21,1,2,2023-03-22,4,-1
T-001,21,1,2,2023-03-19,4,5
T-001,21,1,2,2023-04-27,4,-2
T-001,21,1,2,2023-04-16,4,5
T-001,21,1,2,2023-04-14,4,1
T-001,21,1,2,2023-04-06,4,2
T-001,21,1,2,2023-05-28,4,5
T-001,21,1,2,2023-05-26,4,5
T-001,21,1,2,2023-05-14,4,1
T-001,21,1,2,2023-05-13,4,1
T-001,21,1,2,2023-06-09,4,3
T-001,21,1,2,2023-06-25,4,5
T-001,21,1,2,2023-06-19,4,5
T-001,21,1,2,2023-06-20,4,-1
T-001,21,1,2,2023-07-22,4,-2
T-001,21,1,2,2023-07-04,4,3
T-001,21,1,2,2023-07-10,4,4
T-001,21,1,2,2023-07-31,4,2
T-001,21,1,2,2023-08-04,4,1
T-001,21,1,2,2023-08-05,4,5
T-001,21,1,2,2023-08-22,4,-2
